,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"April 05, 1966",18:44,"Princeston, West Virginia",Layman Weikle - Taxi,?,?,Cessna 172D,N2486U,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft crashed after an uncontrolled descent. Carbon Monoxide poisoning from defective exhaust muffler system.
ACCIDENT DETAILS,"April 09, 1966",?,"Off San Diego, California",Military - U.S. Navy,?,?,Lockheed P-3A Orion,152171,185-5141,11 (passengers:0 crew:11),11 (passengers:0 crew:11),0,Crashed into water due to loss of the autopilot during an anti-submarine training flight.
ACCIDENT DETAILS,"April 17, 1966",?,"Sam Neua, Laos",Continental Air Services,?,?,Douglas C-47A,N8744R,20156,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane crashed while on a Vietnam war mission.
ACCIDENT DETAILS,"April 22, 1966",20:30,"Near Ardmore, Oklahoma",American Flyers Airline,280D,Monterey - Ardmore,Lockheed 188C Electra,N183H,1136,98 (passengers:93 crew:5),83 (passengers:78 crew:5),0,"The aircraft crashed into foothills during landing attempt at Ardmore Municipal Airport . During the approach in rain and fog, the captain made a last-minute change in his choice of runways. One minute later the plane crashed into high ground. Incapacitation of the captain with a heart attack during final stages of approach. The captain, who suffered from a long standing heart condition and diabetes, managed to keep his pilot's license by falsifying his medical records."
ACCIDENT DETAILS,"April 23, 1966",08:03,"Off Baku, Azerbaijan",Aeroflot,2723,"Baku, Azerbaijan - Makhachkala, Russia",Ilyushin IL-14,CCCP-61772,146000310,33 (passengers:28 crew:5),33 (passengers:28 crew:5),0,The pilot reported both engine were losing power and he was going to ditch the plane into the ocean. Engine failure cause unknown. The wreckage was never found.
ACCIDENT DETAILS,"April 27, 1966",08:05,"Tomas, Peru",LANSA,501,Lima - Cuzco,Lockheed 749A Constellation,OB-R-771,2521,49 (passengers:43 crew:6),49 (passengers:43 crew:6),0,"Crashed into 12,600 ft. Mt. Talsula. Pilot error. Incorrectly selected the route. Incorrectly calculated the climb performance of the aircraft in relation to its total weight of takeoff. Underestimated the elevation of peaks he had to clear along the route."
ACCIDENT DETAILS,"May 04, 1966",08:00,"Near Di Linh, South Vietnam",Military - U.S. Army,?,?,Boeing CH47A (helicopter),64-13138,?,20 (passengers:17 crew:3),20 (passengers:17 crew:3),0,Engine failure caused the helicopter to crash shortly after taking off. Failure of the aircraft's No. 2 pinion drive shaft thrust bearing.
ACCIDENT DETAILS,"May 06, 1966",21:25,"Neah Bay, Washington",Kurtzer Flying Service - Taxi,?,?,Cessna 180,N4546B,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Collided with trees in rain and fog after VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"May 18, 1966",?,"Okinawa, Japan",Military - U.S. Air Force,?,?,Boeing KC-135A,57-1444,17515/124,11 (passengers:0 crew:11),11 (passengers:0 crew:11),1,Unable to gain altitude as the plane took off crashing near highway 16.
ACCIDENT DETAILS,"June 16, 1966",08:48,"Near Columbia City, Indiana",Zantop Air Transport,?,"Detroit, MI - Kansas City, MO",Curtiss C-46A,N10415,?,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Collided with a Piper PA-23. Failure of both crews to maintain adequate lookout. One aboard the Piper killed.
ACCIDENT DETAILS,"June 20, 1966",?,"Montreal, Quebec, Canada",Nordair,?,Montreal - Kuujjuaq,Curtiss C-46E,CF-FBJ,2941,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane cashed en route. Wreckage found three days later.
ACCIDENT DETAILS,"June 27, 1966",06:00,"Ashland, Alabama",Lackey Aero Company - Taxi,?,?,Piper PA-23,N5775Y,?,4 (passengers:1 crew:3),4 (passengers:1 crew:3),0,Crashed after rear engine mount failed leading to inflight failure.
ACCIDENT DETAILS,"June 27, 1966",11:15,"Long Beach, Mississippi",McCoy Flying Service - Taxi,?,?,Douglas DC-3,N17337,1962,12 (passengers:10 crew:2),2 (passengers:1 crew:1),0,The crew attempted a return to the airport after the No.2 engine failed on climb out. The pilot-in-command failed to maintain flying speed and the aircraft stalled and crashed. No.3 piston failed due to oil starvation resulting from inadequate maintenance and inspection. Improper in-flight decisions or planning. Poor crew coordination. Improper emergency procedures.
ACCIDENT DETAILS,"June 29, 1966",12:04,"Sablayan, Philippines",Philippine Air Lines,785,Mamburao - San Jose,Douglas DC-3,PI-C17,20573,26 (passengers:24 crew:2),24 (passengers:22 crew:2),0,"Cashed in poor weather. Misjudgment of the terrain clearance, which resulted in the collision with trees in severe turbulence and strong gusty winds."
ACCIDENT DETAILS,"July 04, 1966",15:59,"Auckland, New Zealand",Air New Zealand,?,Training,Douglas DC-8-52,ZK-NZB,45751/231,5 (passengers:0 crew:5),2 (passengers:0 crew:2),0,"The incurrence of reverse thrust during simulated failure of no. 4 engine on takeoff. That condition arose when very rapid rearward movement of the power level generated an inertia force which caused the associated thrust brake lever to rise and enter the reverse idle detent. After lift-off, the minimum control speed essentially required to overcome the prevailing state of thrust imbalance was never attained and an uncontrollable roll, accompanied by some degree of yaw and sideslip in the same direction, ensued. When the condition of reverse thrust was recognized and eliminated, insufficient time and height were available to allow the aircraft to recover from its precarious attitude before it struck the ground."
ACCIDENT DETAILS,"July 11, 1966",?,"Cerro el Planchon, Chile",Aeropesca Colombia,?,?,Curtiss C-46D,HK-527,33215,8 (passengers:0 crew:8),8 (passengers:0 crew:8),0,The cargo plane was never found.
ACCIDENT DETAILS,"July 11, 1966",20:50,"Hideaway Park, Colorado",Alamo Airways,?,?,de Havilland 104-6A,N1563V,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Struck mountain slope while in level flight. VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"July 15, 1966",?,Pakistan,Military - Pakistan Air Force,?,?,Lockheed C-130B Hercules,24142,3768,10 (passengers:? crew:?),10 (passengers:? crew:?),0,Struck a mountain.
ACCIDENT DETAILS,"July 24, 1966",18:27,"Near Munster, Indiana",Private - Mainline Aviation,-,?,Beechcraft H50,N538B,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"The aircraft stalled during an emergency single engine approach. Both engines failed as the approach continued. The plane came to rest in a shallow pond on the golf course. Fuel starvation. Mismanagement of fuel. Pro golfer Tony Lema and his wife, Betty, was killed. He was on a Buick promotional tour."
ACCIDENT DETAILS,"August 03, 1966",?,"Benito, Bolivia",Lloyd Aéreo Boliviano,?,Riberalta - Cochabamba,Curtiss C-46D,CP-730,33457,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The cargo aircraft was not being flown at the recommended altitude when it reached mountains to be crossed, nor whas it at the proper crossing point. A secondary factor was the lack of navigational aids in the area."
ACCIDENT DETAILS,"August 06, 1966",c 23:12,"Near Falls City, Nebraska",Braniff Airlines,250,"Kansas City, MO - Omaha",BAC One-Eleven 203AE,N1553,070,42 (passengers:38 crew:4),42 (passengers:38 crew:4),0,The aircraft broke up in flight due to turbulence after entering a squall line. Right tailplane and wing failed. Pilot operated aircraft in area of avoidable weather hazard.
ACCIDENT DETAILS,"August 11, 1966",?,"Near Sibiu, Romania",Tarom,?,Brasov - Mamia,Ilyushin IL-14,YR-TAN,18428005,24 (passengers:20 crew:4),24 (passengers:20 crew:4),0,Crashed on a flight while en route.
ACCIDENT DETAILS,"August 13, 1966",?,"Near Acapulco, Mexico",Aeronaves de Mexico,?,Training,Douglas DC-8-51,XA-PEI,45652/176,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,The plane crashed while on approah. Careless and untimely descent in the course of a procedure turn which was continued below established minimum altitude.
ACCIDENT DETAILS,"August 15, 1966",18:45,"Anchorage, Alaska",NC Simpson - Taxi,?,?,Beech C-18S,N445,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,Fatigue fracture on right wing leading to inflight separation in flight.
ACCIDENT DETAILS,"August 16, 1966",07:14,"Hebron, Ohio",Richland Aviation - Taxi,?,?,Cessna 310C,N1836H,?,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Pilot obtained special VFR clearance. Took off in IFR weather. Encounter forcasted thunderstorms. Inflight break-up of aircraft after separation of elevator. Pilot exercised poor judgement in taking off in poor weather conditions.
ACCIDENT DETAILS,"August 17, 1966",18:30,"Puertos Lobos, Argentina",Aerovias Halcon,?,Rio Gallegos - Buenos Aires,Curtiss C-46F-1-CU,LV-GLA,22534,16 (passengers:12 crew:4),1 (passengers:0 crew:1),0,"Ditched in the ocean after running out of fuel after a problem caused excessive fuel consumption. Decision to continue a flight with both engines impaired until ditching at night became inevitable, instead of making an emergency daytime landing on any of the various runways in the area at a time when the situation made it clear that this operation was inevitable."
ACCIDENT DETAILS,"August 17, 1966",?,"Near Da Nang, South Vietnam",Military - U.S. Marine Corps,?,?,Chance Vought F-8E,150321,?,1 (passengers:0 crew:1),0 (passengers:0 crew:0),33,"Following engine failure, the jet fighter crashed into a village."
ACCIDENT DETAILS,"August 21, 1966",10:35,"Near Juneau, Alaska",Alaska Coastal Airlines,?,?,Grumman G-21 Goose,N88820,1114,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,Crashed into a glacial crevasse. Undetermined cause.
ACCIDENT DETAILS,"September 01, 1966",00:47,"Near Ljubljana, Slovenia, Yugoslavia",Britannia Airways,105,Luton - Ljubljana,Bristol Britannia 102,G-ANBB,12903,117 (passengers:110 crew:7),98 (passengers:92 crew:6),0,The plane crashed into forest during a landing attempt at Ljubljana Airport. The crew's failure to follow proper landing procedures. Improperly set altimeter. Captain failed to adjust his altimeter (he remained on QNH instead of changing to QFE) and the crew failed to cross-check altimeters.
ACCIDENT DETAILS,"September 04, 1966",?,"Mumbai, Indian",Indian Airlines,?,Training,Sud Aviation SE-210 Caravelle,VT-DSB,134,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Struck a hill while simulating an engine failure.
ACCIDENT DETAILS,"September 16, 1966",08:25,"Off Tenerife, Canary Islands, Spain",Iberia Airlines,?,?,Douglas DC-3,EC-AXC,19410,27 (passengers:24 crew:3),1 (passengers:1 crew:0),0,An overspeeding and failed attempt to feather the No. 1 engine necessitated ditching the plane. The plane sank after 5 minutes. One passenger refused to leave the aircraft and drowned.
ACCIDENT DETAILS,"September 22, 1966",13:03,"Winton, Australia",Ansett ANA,149,Mount Isa - Longreach,Vickers Viscount 832,VH-RMI,416,24 (passengers:20 crew:4),24 (passengers:20 crew:4),0,"About 150 miles from Longreach, fire was reported in No. 1 and 2 engines. While the plane was making an emergency descent, the left wing broke away due to weakening by the fire. After failure of the wing, the plane broke up in mid-air and crashed. Loosened bolts led to the loss of the oil lubricating unit causing the bearings to heat and catching the engines on fire. Subsequently, a locking mechanism was installed on the bolts to prevent any future accidents of this kind."
ACCIDENT DETAILS,"September 22, 1966",03:15,"Bogota, Colombia",Avianca,?,Bogota - Barranquilla,Douglas DC-4,HK-174,42929,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The cargo plane struck trees at the end of the runway after trying to make an emergency landing. Material failure consisting in fatigue failure of a number of teeth of the pinion of the governor control unit, which was jammed against the rack in the 'up' position and therefore set for maximum rpm, thus causing the engine to overspeed. This would be in keeping with the fact that the dome ring was at maximum low pitch setting, i.e. high rpm and a runway propeller on take-off."
ACCIDENT DETAILS,"October 01, 1966",19:10,"Near Wemme, Oregon",West Coast Airlines,956,Eugene - Portland,McDonnell Douglas DC-9-14,N9101,45794/52,18 (passengers:13 crew:5),18 (passengers:13 crew:5),0,"The plane crashed into Salmon Mountain while on approach to Portland. The pilots evidently had agreed to maintain 9,000 feet, but descended instead. The aircraft hit the mountain at the 3,830-foot level of a 4,090-foot ridge. The crew's descent below its clearance limit and below that of surrounding obstructing terrain for reasons unknown. First crash of a DC-9."
ACCIDENT DETAILS,"October 04, 1966",?,"An Khe, Vietnam",Military - U.S. Army,?,?,de Havilland Canada CV-2B Caribou,63-9751,209,32 (passengers:28 crew:4),14 (passengers:10 crew:4),0,While attempting a go-around the plane hit Hong Kong mountain.
ACCIDENT DETAILS,"October 08, 1966",13:30,"Off Morgan City, Louisiana",Petroleum Helicopter,?,?,Bell 204B helicopter,N1187W,2041,11 (passengers:10 crew:1),11 (passengers:10 crew:1),0,The helicopter crashed into the Gulf of Mexico after a tail rotor failure. Fatigue fracture.
ACCIDENT DETAILS,"October 09, 1966",20:20,"Dowagiac, Michigan",Warsaw Aviation - Taxi,?,?,Piper PA-32,N3279W,?,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Crashed after flying into adverse weather. VFR flight into adverse weather conditions. No night or instrument flight experience. Spatial disorientation.
ACCIDENT DETAILS,"November 02, 1966",09:06,"Heflin, Alabama",Gastonia Aviation - Taxi,?,?,Beech D18S,N411Z,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Crashed after flying in icing conditions. Undetermined cause.
ACCIDENT DETAILS,"November 06, 1966",22:00,"East Nassau, New York",Chester Airport Taxi,?,?,Cessna 205A,N4816U,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"Struck mountain at 1,200 ft after flying VFR into adverse weather conditions. Pilot exercised poor judgment. ATC issued conflicting instructions."
ACCIDENT DETAILS,"November 11, 1966",01:43,"Off Chatham, Massachusetts",Military - U.S. Air Force,-,Otis AFB,Lockheed EC-121H,55-5262,4413,19 (passengers:? crew:?),19 (passengers:? crew:?),0,"The aircraft was observed flying low and emitting smoke from one of its engines before crashing into the sea and exploding, 125 miles east of Nantucket."
ACCIDENT DETAILS,"November 13, 1966",c 20:30,"Off Matsuyama, Japan",All Nippon Airways,533,Osaka - Matsuyama,NAMC-YS-11-111,JA8658,2023,50 (passengers:45 crew:5),50 (passengers:45 crew:5),0,The plane crashed into the sea after overshooting the runway and during a go-around. Undetermined cause.
ACCIDENT DETAILS,"November 15, 1966",02:42,"Near Dallgow, Germany",Pan American Airways,?,Frankfurt - Berlin,Boeing 727-21,N317PA,18995/221,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane crashed while landing. The descent of the flight below its altitude clearance limit for reasons unknown.
ACCIDENT DETAILS,"November 20, 1966",06:06,"Near New Bern, North Carolina",Piedmont Airlines,?,?,Martin 404,N40406,14170,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Crashed while on approach. Descent below obstructing terrain.
ACCIDENT DETAILS,"November 22, 1966",c 12:20,"Near Aden, Yemen",Aden Airways,?,"Mukalla to Mayfa'ah - Arden, Yemen",Douglas DC-3,VR-AAN,4284,30 (passengers:27 crew:3),30 (passengers:27 crew:3),0,The aircraft crashed into the desert 20 minutes after taking off. The aircraft made contact with ATC during the climb but failed to make a scheduled report an hour later. Detonation of an explosive device placed in hand luggage in the cabin on the port side just above the wing.
ACCIDENT DETAILS,"November 24, 1966",c 16:30,"Near Bratislava, Czechoslovakia",Transportno Aviatsionno Bulgaro-Soviet Obshchestvo,101,Bratislava - Praha,Ilyushin IL-18B,LZ-BEN,184007101/356,82 (passengers:74 crew:8),82 (passengers:74 crew:8),0,"Following takeoff, the aircraft did not follow assigned route and crashed into wooded hillside. Insufficient evaluation of the weather conditions and relief of the terrain by the crew."
ACCIDENT DETAILS,"November 26, 1966",?,"Near La Pedrera, Colombia",?,?,?,Consolidated PBY-5A Catalina,?,?,? (passengers:? crew:?),9 (passengers:? crew:?),?,?
ACCIDENT DETAILS,"November 26, 1966",19:20,"Near Saigon, South Vietnam",Military - U.S. Air Force,?,Saigon - Korat AB,Douglas C-47D,4476574,?,25 (passengers:? crew:?),25 (passengers:? crew:?),0,Crashed and burst into flames into a rice paddy after experiencing a malfunction of the left engine.
ACCIDENT DETAILS,"December 01, 1966",?,"Near Pedrera, Brazil",Cruzeiro do Sul,?,?,PBY-5A Catalina,PP-PCW,CV429,11 (passengers:? crew:?),9 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"December 02, 1966",?,"Moscow, Russia",Aeroflot,?,Moscow - Brazzaville,Tupolev TU-114B,CCCP-76457,88411,21 (passengers:13 crew:8),21 (passengers:13 crew:8),0,Crashed into a snowbank on the takeoff roll in poor visibility.
ACCIDENT DETAILS,"December 18, 1966",02:55,"Bogota, Colombia",Aerocondor de Colombia,?,Miami - Bogota,Lockheed L-1649A Starliner,N7301C,1002,59 (passengers:52 crew:7),17 (passengers:13 crew:4),0,Crash landed short of the runway on approach in fog. Pilot error. Presence of unauthorized person in the cockpit distracting the pilot. Lack of cockpit supervision. Poor weather.
ACCIDENT DETAILS,"December 24, 1966",19:15,"Binh Tahi, Da Nang, Vietnam",Flying Tiger Line,?,?,Canadair CL-44D4-1,N228SW,31,4 (passengers:0 crew:4),4 (passengers:0 crew:4),125,The cargo plane undershot runway by 1 mile while making a radar approach in fog at night. Crashed into numerous thatched roof houses.
ACCIDENT DETAILS,"December 24, 1966",09:56,"Cascubel River, Colombia",AVIANCA,729,Bogota - Cali,Douglas C-47A-80-DL,HK-161,19630,29 (passengers:26 crew:3),29 (passengers:26 crew:3),0,"Crashed into the southern slopes of Tajumbina Peak at 11,600 ft. while approaching Cali. Lack of cockpit discipline. Consuming alcohol shortly before the flight. Not following the recommended route. Incorrectly reported positions. Continuing VFR in IFR conditions. Flying below minimum safe altitude for a VFR approach."
