,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 28, 1950",?,"Off Cap-Ferret, France",SEMAF,?,?,Latecoere 631 (sea plane),F-WANU,03,12 (passengers:0 crew:12),12 (passengers:0 crew:12),0,Loss of control after mechanical failure and crashed into the sea. Failure of the aileron control couplings resulting from severe vibration.
ACCIDENT DETAILS,"April 05, 1950",?,"Hatiara, India",Deccan Airways,?,?,Douglas C-47A,VT-CJD,12826,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane lost an engine on takeoff and attempted an emergency return but crashed. Overloaded.
ACCIDENT DETAILS,"April 13, 1950",?,"Near Hastings, England",British European Airways,?,London - Paris,Vickers 610 Viking 1B,G-AIVL,225,32 (passengers:28 crew:4),0 (passengers:0 crew:0),0,"While en route over the English Channel a explosion occurred in the lavoratory. The bomb blew a 8 ft. by 4 ft. hole in the fuselage seriously injuring a stewardess. The capltain was able to returnt to Northolt and make a safe landing. Detonation of a bomb in the toilet compartment under the towel receptical. A French passenger was suspected of making a suicide attempt. The plane was named ""Vigalant,."""
ACCIDENT DETAILS,"April 15, 1950",?,"Santa Ana, Colombia",Lineas Aéreas Nacionales,?,?,Douglas C-47 (DC-3),HK-309,?,25 (passengers:23 crew:2),25 (passengers:23 crew:2),0,?
ACCIDENT DETAILS,"April 21, 1950",23:25,"Near Atsugi, Japan",Military - U.S. Air Force,?,Philippines - Japan,Douglas C-54D,42-72704,?,35 (passengers:27 crew:8),35 (passengers:27 crew:8),0,Flew off its prescribed course and crashed into Mt. Tanzawa in a rainstorm.
ACCIDENT DETAILS,"May 02, 1950",?,"Chimborazo, Ecuador",AVIANCA,?,Quito - Guayaquil,Douglas C-47DL,HK-120,4314,15 (passengers:12 crew:3),15 (passengers:12 crew:3),0,Flew into a mountain.
ACCIDENT DETAILS,"May 17, 1950",20:59,"Lagens Air Force Base, Azores",Military - U.S. Air Force,?,Bermuda - England,Boeing B-29,?,?,16 (passengers:5 crew:11),16 (passengers:5 crew:11),0,Crashed while attempting to land after being diverted to Lagens due to engine trouble.
ACCIDENT DETAILS,"May 23, 1950",10:20,"Myrtle Beach, South Carolina",Military - U.S. Air Force,?,?,Curtiss C-46D,44-77577,32973,39 (passengers:35 crew:4),39 (passengers:35 crew:4),0,"Lost the left aileron after taking off, lost control and crashed."
ACCIDENT DETAILS,"May 24, 1950",?,"Near Pasto, Colombia",LANSA,?,Popayan - Ipiales,Douglas C-47,HK-307,10194,26 (passengers:23 crew:3),25 (passengers:22 crew:3),0,Struck the side of Galeras Volcano.
ACCIDENT DETAILS,"May 27, 1950",17:30,"Teterboro, New Jersey",Regina Cargo Airlines,?,?,Curtiss C-46F-1-CU,N9406H,22582,2 (passengers:0 crew:2),1 (passengers:0 crew:1),0,The cargo plane lost an engine on takeoff and crashed. Overloading of the aircraft due to faulty loading and dispatch procedures coupled with engine malfunctioning due to inadequate maintenance.
ACCIDENT DETAILS,"May 30, 1950",?,"Near Ilheus, Brazil",Aerovias Brasil,?,Victoria - Salvador,Douglas DC-3,PP-AVZ,9156,15 (passengers:11 crew:4),13 (passengers:9 crew:4),0,"During descent into dense cumulonimbus clouds, severe turbulence was encountered which caused displacement of freight that led to an uncontrolled dive which resulted in the wings separating from the fuselage. Structural failure due to severe turbulence during a thunderstorm. Pilots decision to descend without clearing the turbulent area of weather."
ACCIDENT DETAILS,"June 05, 1950",22:03,Atlantic Ocean off Florida,Westair Transport,?,San Juan - Wilmington NC,Curtiss C-46-F-1-CU,N1248N,22496,65 (passengers:62 crew:3),28 (passengers:28 crew:0),0,"Ditched into the Atlantic 300 miles east of Melbourne, Florida on a flight from San Juan, Porto Rico to Wilmington, North Carolina due to failure of both engines. It sank in one of the deepest areas of the Atlantic and could not be recovered. Failure of both engines for reasons unknown."
ACCIDENT DETAILS,"June 09, 1950",c 19:00,"Near Fonseca, Colombia",New Tribes Mission,?,"Kingston, Jamacia - Maracaibo, Venezuela",Douglas DC-3-178,N16030,1546,15 (passengers:12 crew:3),15 (passengers:12 crew:3),0,Crashed and burned 19 miles east northeast of Fonseca well off course. Cause unknown.
ACCIDENT DETAILS,"June 12, 1950",21:52,Off Bahrain,Air France,?,Saigon - Paris,Douglas DC-4-1009,F-BBDE,42937,52 (passengers:44 crew:8),46 (passengers:40 crew:6),0,"While making a final approach for Bahrain, the aircraft crashed into the sea. The pilot did not keep a accurate check of his altitude and rate of descent during the approach. Crew error, possibly due to fatigue. An alternate probable cause may been windshear. It was not know at the time that windshear conditions existed at temperature inversion levels for several days after Shamal dust storms. The aircraft may have run out of adequate forward speed at an altitude of 400 feet after descending through a headwind level into a tailwind level when committed to land. With surface winds relatively calm and in 2,000 meters of sand haze, the winds at 400 ft. may have been in excess of 80 knots."
ACCIDENT DETAILS,"June 14, 1950",21:55,Off Bahrain,Air France,?,Saigon - Paris,Douglas DC-4-1009,F-BBDM,42990,53 (passengers:45 crew:8),40 (passengers:37 crew:3),0,"The aircraft crashed into the Persian Gulf while on approach on a flight from Saigon to Paris. Improper approach. Crew error. An alternate probable cause may been windshear. It was not know at the time that windshear conditions existed at temperature inversion levels for several days after Shamal dust storms. The aircraft may have run out of adequate forward speed at an altitude of 400 feet after descending through a headwind level into a tailwind level when committed to land. With surface winds relatively calm and in 2,000 meters of sand haze, the winds at 400 ft. may have been in excess of 80 knots."
ACCIDENT DETAILS,"June 23, 1950",23:25,"Lake Michigan, 18 NNW of Benton Harbor, Michigan",Northwest Orient Airlines,2501,New York City - Minneapolis-St. Paul,Douglas DC-4,N95425,10270,58 (passengers:55 crew:3),58 (passengers:55 crew:3),0,"En route from New York to Minneapolis, the aircraft crashed into Lake Michigan. The DC-4 was last reported at 3,500 ft. The crash occurred shortly after the aircraft entered an area of severe turbulence with thunderstorm activity. The wreckage was never found but was believed to be located in 150 feet of water and not recoverable because it was in 30 feet of silt and an area of extremely poor visibility. The forecast of a squall line in the areas was not made available to the crew. Cause unknown."
ACCIDENT DETAILS,"June 26, 1950",c 23:00,"York, Australia",Ansett ANA,?,Guildford - Melbourne,Douglas DC-4-1009,VH-ANA,42910,29 (passengers:24 crew:5),29 (passengers:24 crew:5),0,"The airliner experienced trouble with all four engines. The crew attempted to return to Guildford but in the dark, while in a 15 degree turn to port, the aircraft barely cleared a ridge line, struck a tree 30 feet off the ground and ploughed into a downward slope shredding itself and contents into small pieces. The aircraft was named ""Amana."""
ACCIDENT DETAILS,"July 07, 1950",?,"Busan, South Korea",Military - U.S. Air Force,?,?,Douglas C-54G,45-0518,35971,23 (passengers:? crew:?),23 (passengers:? crew:?),0,Struck a mountain.
ACCIDENT DETAILS,"July 09, 1950",?,"Casablanca, Morocco",Aigle Azur,?,Paris - Dakar,Douglas DC-3,F-BFGL,13824,29 (passengers:25 crew:4),22 (passengers:18 crew:4),0,Crashed on climb-out.
ACCIDENT DETAILS,"July 17, 1950",?,"Near Pathankot, India",Indian National Airlines,?,Delhi - Sringagar,Douglas DC-3,VT-ATS,20359,22 (passengers:18 crew:4),22 (passengers:18 crew:4),0,The left wing separated from the plane in extreme turbulence from a thunderstorm.
ACCIDENT DETAILS,"July 18, 1950",?,"Near Bocoio, Angola",DTA Angola Airlines,?,Nova Lisboa - Lobito,Douglas DC-3,CR-LBK,13769,9 (passengers:6 crew:3),9 (passengers:6 crew:3),0,?
ACCIDENT DETAILS,"July 27, 1950",04:30,"Off O-shima Island, Japan",Military - U.S. Air Force,?,?,Douglas C-47D,44-76439A,?,26 (passengers:23 crew:3),25 (passengers:22 crew:3),0,"The aircraft took off from O-shima and reached an altitude of 3,500 feet after which a sudden unexplained descent was made until it crashed into the sea. The surviving witness stated the aircraft hit two moderate bumps followed by dimming of the lights before the descent."
ACCIDENT DETAILS,"July 28, 1950",?,"Porte Alegre, Brazil",Panair do Brasil,?,Rio de Janeiro - Porte Algegre,Lockheed 049 Constellation,PP-PCG,2962,50 (passengers:43 crew:7),50 (passengers:43 crew:7),0,The aircraft flew into power lines during a landing attempt after running out of fuel while in a holding pattern.
ACCIDENT DETAILS,"July 29, 1950",?,"Tunbukta, Algeria",Cie Air Transport,?,Algiers - Gao,Bristol 170 Freighter 21,F-BENF,12738,26 (passengers:22 crew:4),26 (passengers:22 crew:4),0,An explosion in the left wing fuel tank tore off the upper wing surface leading to loss of control of the aircraft.
ACCIDENT DETAILS,"July 30, 1950",?,"Algrete, Brazil","SAVG (S.A. Viacao Gaucha, ) SAVG",?,?,?,?,?,? (passengers:? crew:?),10 (passengers:? crew:?),?,?
ACCIDENT DETAILS,"July 30, 1950",05:44,"Karaganda, Russia",Aeroflot,?,?,Ilyushin IL-12,L-1803,93013302,25 (passengers:19 crew:6),25 (passengers:19 crew:6),0,The plane crashed shortly after taking off when the left engine failed.
ACCIDENT DETAILS,"August 05, 1950",22:00,"Near Fairfield, California",Military - U.S. Air Force,?,?,Boeing B-29MR,46-87651,?,20 (passengers:? crew:?),12 (passengers:? crew:?),7,"The No. 2 propeller began to overspeed during the takeoff. This was followed by overspeeding of the No. 3 propeller. The No. 3 propeller was successfully feathered but then the landing gear would not retract. The aircraft was unable to gain altitude and the pilot slid the aircraft to the left to avoid a trailer park at the end of the runway. The aircraft stalled, fell to the ground and broke-up. Killed in the accident was Brigadier General Robert E. Travis. The installation was later renamed Travis Air Force Base in his honor."
ACCIDENT DETAILS,"August 22, 1950",02:37,"Near Eagle, Colorado",American Airlines,14,Los Angeles - Chicago,Douglas DC-6,N90705,42858/9,59 (passengers:54 crew:5),1 (passengers:1 crew:0),0,"En route, the No. 3 propeller failed. A propeller blade struck and punctured the fuselage, causing a cabin decompression. A safe landing was carried out at Denver. One passenger who had heart trouble died prior to landing. The internal gouging of a propeller blade during the manufacturing process which resulted in a fatigue fracture and subsequent failure during flight."""
ACCIDENT DETAILS,"August 25, 1950",?,"Kampong Jenera, Malaysia",Military - Royal Air Force,?,"Changi, Singapore - Kota Baru",Douglas C-47B,KN630,16538/33286,12 (passengers:? crew:12),12 (passengers:? crew:12),0,The plane crashed in the steep forested foothills in the Gua Musang district.
ACCIDENT DETAILS,"August 31, 1950",00:03Z,"Near Wadi Natrun, Egypt",Trans World Airlines,903,Cairo - Rome,Lockheed 749A Constellation,N6004C,2636,55 (passengers:48 crew:7),55 (passengers:48 crew:7),0,"While en route from Cairo to Rome, witnesses observed the aircraft on fire. After turning back toward Cairo, it crashed and burned. Failure of the rear master rod bearing in the No. 3 engine that led to an uncontrollable fire. The aircraft was named ""Star of Maryland."""
ACCIDENT DETAILS,"September 04, 1950",14:10,"Utica, New York",Robinson Airlines,32,"Utica, NY - Newark, NJ",Douglas DC-3,N18936,2011,23 (passengers:20 crew:3),16 (passengers:13 crew:3),0,"Engine parts were observed falling from a height of 3,000 feet. Soon after, the plane was seen losing altitude until it crashed into trees 1.5 miles southeast of Oneida County Airport. Failure of the left engine shortly after takeoff coupled with increased drag due to loss of the left cowling and reduced power output of the right engine resulting from the high pitch position of the right propeller."
ACCIDENT DETAILS,"September 14, 1950",?,"Tehran, Iran",Iran Air,?,?,Douglas DC-3,EP-AAG,9813,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,Crashed during takeoff.
ACCIDENT DETAILS,"September 20, 1950",05:20,"Kwajalein, Marshall Islands",Military - U.S. Navy,?,Kwajzalein - Tokyo,Douglas R5D-3,56496,10624,26 (passengers:19 crew:7),26 (passengers:19 crew:7),0,Crashed into the sea and exploded 3 minutes after taking off from Kwajalein. Possible vertigo experienced by the pilot or malfunction of the instruments.
ACCIDENT DETAILS,"September 21, 1950",?,"Near Zagreb, Yugoslavia",JAT Yugoslav Airlines,?,Belgrad - Paula,Douglas DC-3,YU-ABD,13311,11 (passengers:7 crew:4),10 (passengers:6 crew:4),0,Crashed during landing.
ACCIDENT DETAILS,"September 23, 1950",?,"Karlstad, Sweden",Svenska Aero,?,Karlstad - Stockholm,Avro Ninteen I,SE-BRS,1321,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,"Reached an altitude of 200 feet, stalled and crashed to the ground."
ACCIDENT DETAILS,"September 26, 1950",01:00,"Near Kyushu Island, Japan",Military - U.S. Air Force,?,Ashiya AB - Kimpo AB,Douglas C-54D-DC (DC-4),42-72457,10562,51 (passengers:43 crew:8),23 (passengers:18 crew:5),0,Crashed in the Korea strait 1mile from the end of the runway after taking off from Ashiya Air Base.
ACCIDENT DETAILS,"October 13, 1950",?,"Almelund, Minnisota",Northwest Orient Airlines,?,Training,Martin 202,NC93037,9158,6 (passengers:3 crew:3),6 (passengers:3 crew:3),0,"Crashed after making a steep right turn. The unwanted reversal of the right propeller during flight, as a result of which the crew was unable to maintain control of the aircraft."
ACCIDENT DETAILS,"October 13, 1950",?,"Casablanca, Morocco",Air Atlas,?,Casablanca - Algiers,Douglas DC-3,F-BAXM,20245,7 (passengers:4 crew:3),4 (passengers:1 crew:3),0,?
ACCIDENT DETAILS,"October 17, 1950",?,"London, England",British European Airways,?,London - Glasgow,Douglas C-47A,G-AGIW,12186,29 (passengers:24 crew:5),28 (passengers:24 crew:4),0,Crashed into trees on Mill Hill after engine failure during takeoff. Everyone except one flight attendant was killed.
ACCIDENT DETAILS,"October 31, 1950",19:54,"London Heathrow, England",British European Airways,?,Paris - London,Vickers 610 Viking-1B,G-AHPN,155,30 (passengers:26 crew:4),28 (passengers:24 crew:4),0,"Crashed in fog in an overshoot after deciding on a go-around. Although it cannot be established with certainty, the probable explanation of the known facts may be that the captain deliberately came down below break-off point and then at 100 ft. or less came into fog which abruptly reduced the visibility of the runway lights and that then and not till then he started overshoot procedure with fatal results."
ACCIDENT DETAILS,"November 03, 1950",09:43,"Mont Blanc, France",Air India,245,Bombay - Cairo - Geneva - London,Lockheed 749 Constellation,VT-CQP,2506,48 (passengers:40 crew:8),48 (passengers:40 crew:8),0,"The aircraft crashed in a snowstorm 200 meters below Mont Blanc summit. The crew was warned by a Geneva controller to climb immediately. They acknowledged the message but soon after struck the mountain. The exact cause of the accident remains undetermined. Most likely the aircraft was caught in violent gust while trying to overfly the summit. The plane was named ""Malabar Princess."""
ACCIDENT DETAILS,"November 07, 1950",08:15,"Near Butte, Montana",Northwest Orient Airlines,115,Helena - Butte,Martin 202,N93040,9161,21 (passengers:17 crew:4),21 (passengers:17 crew:4),0,"The flight originated at Chicago for Seattle via intermediate stops at Minneapolis, Billings, Great Falls and Helena. The aircraft left Helena at 0753 from runway 29. The aircraft's flight plan was to fly to 10,500 ft. via Amber Airway No .2 to Whitehall Station and to Butte via Red Airway No. 2. At 0801 the flight reported it reached cruising altitude and was headed toward Whitehall Range Station. This message was acknowledged. The next message from the flight was at 08:14 stating that it was over Whitehall Range Station and starting descent. Butte acknowledged this message and gave the flight the altimeter setting of 29.97, advised that the wind was south, calm, and the ceiling was lower to the east and north and better to the south and southwest. The flight replied that it had vertical visibility at 10,500 feet. This was the last radio contact with the flight. At approximately 0815 the aircraft had struck the eastern slope of a ridge about 30 feet below its crest, at an altitude of about 8,250 feet MSL. The site of impact was approximately 2 1/2 miles east of the control tower at the Butte Airport, and about 1-1/2 miles to the right of the center of the on course signal from Whitehall to Butte. Captain's failure to follow prescribed approach procedures."
ACCIDENT DETAILS,"November 13, 1950",18:00,"Mt. Tete de L'Obiou, France",Curtiss-Reid Flying Services Ltd. (Canada),?,Rome - Paris,Douglas C-54B-1-DC,CF-EDN,10518,52 (passengers:45 crew:7),52 (passengers:45 crew:7),0,"The aircraft drifted 50 miles off the prescribed route and struck Mt. Tete de l'Obiou at 6,740 feet. The pilot probably realized the deviation and tried to take corrective action but did not see the mountain in time."
ACCIDENT DETAILS,"November 17, 1950",?,"Surabaya, Indonesia",Garuda Indonesia Airlines,?,?,Douglas DC-3,PK-DPB,19005,23 (passengers:20 crew:3),2 (passengers:0 crew:2),0,Veered off the runway and crashed into a ditch..
ACCIDENT DETAILS,"November 21, 1950",?,"Near Moran Junction, Wyoming",New Tribes Mission,?,"Chico, CA - Billings, WY",Douglas DC-3,N74586,19711,21 (passengers:18 crew:3),21 (passengers:18 crew:3),0,"The aircraft crashed into Mt. Moran at 11,200 ft., in a snowstorm while flying in IMC conditions. The accident was attributed to flight into IMC conditions with probable electrical failure due to a malfunctioning voltage regulator."
ACCIDENT DETAILS,"November 23, 1950",?,"Cuzco, Peru",Faucett,?,Maldorado - Quincemil,Douglas DC-3,OB-PAU-201,15992/32740,9 (passengers:5 crew:4),9 (passengers:5 crew:4),0,Crashed into a hill in poor weather conditions while en route.
ACCIDENT DETAILS,"November 25, 1950",?,"Khitka, Bhutan",Indamer,?,?,Douglas C-47A,VT-COI,14037/25482,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Failure of the pilots to remain alert and maintain a proper look out resulting in the aircraft flying into the side of a hill.
ACCIDENT DETAILS,"December 01, 1950",?,"Near Chamaran, Iran",Iran Air,?,?,Douglas DC-3,EP-AAJ,13572,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,Flew into a mountain.
ACCIDENT DETAILS,"December 08, 1950",?,"Ruig Piner, France",Air Atlas,?,Casablanca - Perpignan,Douglas DC-3,F-BAXY,16100/32848,7 (passengers:4 crew:3),5 (passengers:2 crew:3),0,Flew into a mountain in the Pyrenees.
ACCIDENT DETAILS,"December 08, 1950",?,"Bangui, French Equatorial Africa",T.A. Intercontinentaux,?,?,Douglas C-54A,F-BELB,3084,56 (passengers:50 crew:6),46 (passengers:43 crew:3),0,Crashed into a mountain in the Pyrenees 5 minutes after takeoff. Crew error. Excessive low rate of climb at night in an unknown region and premature change of heading.
ACCIDENT DETAILS,"December 13, 1950",?,"Katagiri, India",Air India,?,?,Douglas DC-3,VT-CFK,14604/2604,21 (passengers:17 crew:4),21 (passengers:17 crew:4),0,Flew into a mountain due to a navigational error.
ACCIDENT DETAILS,"December 13, 1950",?,"Londrina, Brazil",VASP,?,?,Douglas DC-3,PP-SPT,20543,9 (passengers:? crew:?),9 (passengers:? crew:?),3,The aircraft crashed after losing its No. 1 engine on takeoff. Engine failure during takeoff. Pilot error. Short takeoff procedure used on an airfield where such a maneuver was not necessary.
ACCIDENT DETAILS,"December 14, 1950",?,"Ribeirao, Brazil",VASP,?,?,Douglas DC-3,?,?,1 (passengers:0 crew:1),1 (passengers:0 crew:1),3,Crashed into a house while attempting to take off.
ACCIDENT DETAILS,"December 15, 1950",13:30,"Valera, Venezuela",Avensa,?,Merida - Caracas,Douglas C-47-DL,YC-C-AVU,4432,31 (passengers:28 crew:3),31 (passengers:28 crew:3),0,"The aircraft crashed into mountains shortly after taking off. Pilot error. The captain decided to cross the Seven Lagoons mountain range in severe overcast, thinking that he was 30 kms further north, where the range drops to 2,000m. Instead, he flew into 4,000m cliffs. In the last seconds, he realized he was in trouble and tried to gain altitude. For a hundred meters or so he cut through small trees, but finally crashed. A small fire followed."
ACCIDENT DETAILS,"December 19, 1950",07:30,"Near Baguio, Philippines",Military - U.S. Air Force,?,Naha AB - Clark AB,Douglas C54E-DO (DC-4),44-9096,27322,38 (passengers:31 crew:7),38 (passengers:31 crew:7),0,"Proceeding on instruments, the aircraft crashed into Mt. Tabayoc while en route. Navigation error."
ACCIDENT DETAILS,"December 22, 1950",13:53,"Penticton, British Columbia, Canada",Canadian Pacific Air Lines,4,Vancouver - Penticton,Douglas DC-3,CF-CUF,12855,18 (passengers:15 crew:3),2 (passengers:0 crew:2),0,Struck trees on Mt. Okanagan while making an approach to Penticton. Drifted below the minimum altitude permissible.
ACCIDENT DETAILS,"December 30, 1950",?,"Santiago del Estado, Argentina",Aerolineas Argentinas,?,Mar del Plata - Buenos,Douglas DC-3,LV-ACH,13027,18 (passengers:13 crew:5),17 (passengers:12 crew:5),0,Crashed 60 miles north of the airport after taking off from Mar del Plata.
