,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 05, 1972",?,"Near Valledupar, Colombia",TAC Colombia,772,Bogota - Valledupar,Fairchild F-27,HK-1139,0075,19 (passengers:15 crew:4),19 (passengers:15 crew:4),0,Disappeared while en route. Wreckage found 3 days later.
ACCIDENT DETAILS,"February 11, 1972",13:20,"Near Vientiane, Laos",Royal Air Lao,?,Savannakhet - Vientiane,Douglas DC-4,XW-TDE,43126,23 (passengers:17 crew:6),23 (passengers:17 crew:6),0,Shot down while en route. Aircraft not found.
ACCIDENT DETAILS,"February 16, 1972",02:55,"Jackson, Mississippi",Hankins Airways - Air Taxi,?,"Chicago, IL - Detroit, MI",Beechcraft D 18S,N80398,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft failed to maintain flying speed after a engine failure for undetermined reasons. Ice seen on aircraft before and after the accident.
ACCIDENT DETAILS,"February 19, 1972",?,"Little Rock, Arkansas",Military - U.S. Air Force,?,?,Lockheed C-130E Hercules,62-1813,3775,7 (passengers:0 crew:7),5 (passengers:0 crew:5),0,Midair collision with a T-37 trainer while on approach to Little Rock. Both pilots on the trainer ejected safely.
ACCIDENT DETAILS,"February 20, 1972",10:32,"Fairfield, Idaho",Sun Valley Airways - Air Taxi,?,"Hailey, ID - Boise, ID",Beechcraft 65-B80,N1027C,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,In-flight fire caused in-flight structural failure. Left wing separated due to fire resulting from engine cylinder separation. Excessive working hours may have contributed to the accident.
ACCIDENT DETAILS,"February 22, 1972",07:05,"Molokai, Hawaii",Alii Air Hawaii - Air Taxi,?,"Honolulu, HI - Lanai, HI",Beechcraft D 18S,N5642V,?,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,Flew into thunderstorm activity and crashed into ocean for reasons unknown. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"March 03, 1972",20:48,"Albany, New York",Mohawk Airlines,405,"New York City - Albany, NY",Fairchild-Hiller FH-227-B,N7818M,541,48 (passengers:45 crew:3),16 (passengers:14 crew:2),1,"The aircraft was on final approach to Albany County Airport in light snow and two miles visibility, when the pilot reported a malfunctioning left propeller cruise pitch lock. The captain ordered the engine shut down but the crew was unsuccessful in feathering the prop and the plane began to lose altitude. The plane crashed 4 miles short of the runway into a two-family house killing one man. Malfunction of the cruise pitch lock. Inability of the crew to feather the left propeller, in combination with the descent below the minimum approach altitude. The reason for the malfunction and inability to feather the prop remains undetermined."
ACCIDENT DETAILS,"March 13, 1972",?,"Fort Worth, Texas",Military - U.S. Air Force,?,?,Boeing KC-135A,58-0048,17793/263,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"While attempting to land the right wing struck the ground, the plane crashed and burned."
ACCIDENT DETAILS,"March 14, 1972",22:00,"Near Al Fujayrah, United Arab Emirates",Sterling Airways,296,Colombo - Dubai,Aerospatiale Caravelle Super 10B,OY-STL,267,112 (passengers:106 crew:6),112 (passengers:106 crew:6),0,"The aircraft struck a mountain ridge during approach, 50 miles E of Dubai. Incorrect information from an outdated flight plan."
ACCIDENT DETAILS,"March 19, 1972",?,"Shamsam Mountains, South Yemen",Egyptair,763,Cairo - Aden,McDonnell Douglas DC-9-32,YU-AHR,47503/587,22 (passengers:13 crew:9),22 (passengers:13 crew:9),0,"The aircraft crashed into Shamsam Mountain and exploded, during a visual approach, 4 miles SW of the airport."
ACCIDENT DETAILS,"March 28, 1972",?,"Near Tchepone, Laos",Military - U.S. Air Force,?,?,Lockheed AC-130A Hercules,55-0044,3071,14 (passengers:0 crew:14),14 (passengers:0 crew:14),0,Struck by a surface-to-air missile.
ACCIDENT DETAILS,"April 06, 1972",?,"Near San Fernando, Venezuela",AVENSA,?,?,Curtiss C-46F,YV-C-EVF,22577,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane crashed.
ACCIDENT DETAILS,"April 12, 1972",21:26,"Near Rio de Janeiro, Brazil",VASP,?,Sao Paulo - Rio de Janeiro,NAMC YS-11A-211,PP-SMI,2059,25 (passengers:21 crew:4),25 (passengers:21 crew:4),0,"Crashed in mountainous terrain, 50 miles north of Rio de Janeiro, while on approach."
ACCIDENT DETAILS,"April 16, 1972",22:10,"Near Ardinello di Amaseno, Italy",Aero Transporti Italiani,?,Rome - Foggia,Fokker F-27 Friendship 200,I-ATIP,10251,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,Crashed into high ground while en route in thunderstorm activity. Loss of control due to downdrafts and updrafts in thunderstorm activity.
ACCIDENT DETAILS,"April 17, 1972",17:18,"New York, New York",Helaire Helicopter,?,Sightseeing,Bell 47J-2,N8467E,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Float equipped sightseeing helicopter encountered turbulence which led to the blades flapping and a steep nose down crash into the river.
ACCIDENT DETAILS,"April 18, 1972",09:39,"Addis Ababa, Ethiopia",East African Airways,720,Addis Ababa - Rome,BAC Super VC-10 1154,5X-UVA,881,107 (passengers:96 crew:11),43 (passengers:35 crew:8),0,The aircraft broke-up after overrunning the runway and an aborted takeoff. Partial loss of braking power due to the incorrect reassembly and repairs of the braking system.
ACCIDENT DETAILS,"April 20, 1972",?,"Near Moyobamba, Peru",SATCO,?,?,Douglas C-47D,OB-R-653,17102/34369,6 (passengers:2 crew:4),6 (passengers:2 crew:4),0,The cargo plane struck a mountain in poor weather conditions. The pilot elected to use a cruising altitude lower than stipulated in order to save time and continue flying in VFR conditions.
ACCIDENT DETAILS,"April 24, 1972",12:23,"Nyot Mo, Laos",Air America,?,"Long Tieng, Laos - Moung Cha, Laos",Pilatus PC6CH2,N391R,?,10 (passengers:9 crew:1),4 (passengers:4 crew:0),0,Hit trees while flying through a mountain pass in rain and fog.
ACCIDENT DETAILS,"April 26, 1972",?,"Near An Loc, Vietnam",Military - U.S. Air Force,?,?,Lockheed C-130E Hercules,64-0508,3992,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,Shot down by enemy fire.
ACCIDENT DETAILS,"May 04, 1972",23:34,"Bratsk, USSR",Aeroflot,608,Irkutsk - Bratsk,Yakovlev YAK-40,CCCP-87778,9040314,18 (passengers:? crew:?),18 (passengers:? crew:?),0,Crashed on approach. The plane entered an area of severe wind. Windshear. ATC error. Current weather was not passed on to the plane.
ACCIDENT DETAILS,"May 05, 1972",22:24,"Near Carini, Sicily, Italy",Alitalia,112,Rome - Palermo,McDonnell Douglas DC-8-43,I-DIWB,45625/150,115 (passengers:108 crew:7),115 (passengers:108 crew:7),0,The plane cashed into Mt. Lunga during an approach to Palermo. The crew's non-adherence to airport traffic regulations. The aircraft was named Antonio Pigafetta.
ACCIDENT DETAILS,"May 08, 1972",?,Venezuela,Aerotechnia,?,Ciudad - La Centella,Douglas C-47B,YV-C-GAI,26613,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,Struck a mountain while en route.
ACCIDENT DETAILS,"May 10, 1972",10:25,"Near Gia Dinh, South Vietnam",Military - U.S. Army,?,Bien Hoa - Vung Tau,Boeing Vertol CH47A (helicopter),?,?,34 (passengers:32 crew:2),34 (passengers:32 crew:2),0,Metal fatigue of the spar in a blade led to separation of the blade and loss of control of the aircraft.
ACCIDENT DETAILS,"May 16, 1972",?,"Svetlogorsk, Russia",Military - Russian Navy,?,Kaliningrad - Kaliningrad,Antonov An-26,?,?,9 (passengers:0 crew:9),9 (passengers:0 crew:9),25,"The military plane was returning after a flight over the Baltic Sea for weather research. The crew didn’t set the barometric altimeter the airfield, so the altimeter indicated a height higher than the actual altitude. After crossing the shoreline it entered a patch of thick fog. The crew couldn’t see the ground and descended to a dangerously low altitude. The aircraft crashed onto a kindergarten, killing 23 children and two adults. The altimeter from an Il-14 was mistakenly installed in the AN-24."
ACCIDENT DETAILS,"May 18, 1972",11:53,"Near Kharkov, Ukraine, USSR",Aeroflot,1491,Moscow - :	Kharkov,Antonov AN-10A,CCCP-11215,0402502,122 (passengers:115 crew:7),122 (passengers:115 crew:7),0,Structural failure and separation of both wings due to a fatigue crack in the center wing section.
ACCIDENT DETAILS,"May 19, 1972",12:29,"Albuquerque, New Mexico",Ross Aviation - Air Taxi,?,"Albuquerque, NM - Sante Fe, NM",Beechcraft 65-B80,N841NS,?,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,"Forward cargo door was not secured, opened in flight. Cargo damaged left propeller. Open door created extra drag. Pilot lost control and crashed."
ACCIDENT DETAILS,"May 21, 1972",?,"Lobito, Angola",DTA Angola Airlines,?,Luanda - Lobito - Sa Da Bandeira,Fokker F-27 Friendship 200,CR-LLD,10439,25 (passengers:19 crew:6),22 (passengers:17 crew:5),0,Overshot the runway in heavy fog and crashed into the ocean while landing.
ACCIDENT DETAILS,"May 27, 1972",?,"Near Helgoland, Germany",General Air,?,?,de Havilland Canada DHC-6 Twin Otter,D-IDHC,31,13 (passengers:10 crew:3),8 (passengers:6 crew:2),0,Crashed after taking off this North sea island for another island.
ACCIDENT DETAILS,"May 29, 1972",06:04,"Dulac, Louisiana",Petrolium Helicopter,?,"Dulac, LA - Gulf oil platform",Bell 205A,N2256W,?,11 (passengers:10 crew:1),11 (passengers:10 crew:1),0,Crashed into the water after the fatigue failure of both tail rotor blade grips.
ACCIDENT DETAILS,"May 29, 1972",?,"Cruzeiro do Sul Acre, Brazil",Amazonese Importacao e Exportacao,?,?,Lockheed 049 Constellation,PP-PDG,2037,18 (passengers:15 crew:3),9 (passengers:6 crew:3),0,"Cashed into trees shortly after taking off after two engines failed. Refueling directly from the trucks, without allowing sufficient time for the fuel to settle."
ACCIDENT DETAILS,"May 30, 1972",06:24,"Dallas/Ft. Worth, Texas",Delta Air Lines,9570,Training,McDonnell Douglas DC-9-14,N3305L,45700,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,"While practicing touch and go landing the aircraft crashed after getting caught in the wake turbulence of a DC-10. An encounter with a trailing vortex generated by a preceding ""heavy"" jet which resulted in an involuntary loss of control of the airplane during final approach. Although cautioned to expect turbulence the crew did not have sufficient information to evaluate accurately the hazard or the possible location of the vortex. Existing FAA procedures for controlling VFR flight did not provide the same protection from a vortex encounter as was provided to flights being given radar vectors in either IFR or VFR conditions."
ACCIDENT DETAILS,"June 01, 1972",11:05,"Valdez, Alaska",Fairbanks Air - Air Taxi,?,"Fairbanks, AK - Valdez, AK",Cessna U206C,N3990G,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Flew into mountain pass in fog. Wing caught ground in turnaround. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"June 03, 1972",09:30,"Winfield, Kansas",Smyer Aircraft - Air Taxi,?,"Arkansas City, KS - White Plains, NY",Beechcraft E18S,N234AP,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,In flight engine fire caused left wing to separate.
ACCIDENT DETAILS,"June 03, 1972",?,"Near Jesbel Musa, Morocco",Military - U.S. Navy,?,Rota - Souda Bay,Lockheed P-3A Orion,15-2182,185-5152,14 (passengers:0 crew:14),14 (passengers:0 crew:14),0,Crashed into a mountain en route.
ACCIDENT DETAILS,"June 05, 1972",?,"Near Pleiku, Vietnam",Air America,?,Siagon - Hue-Phu Bai - Pleiku,Curtiss C-46A,EM2,30460,32 (passengers:29 crew:3),32 (passengers:29 crew:3),0,Crashed on approach.
ACCIDENT DETAILS,"June 13, 1972",?,"Santiago, Chile",Aerolineas Flecha Austral,?,?,Curtiss C-46D,CC-CDU,33369,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,On approach the aircraft struck El Ovejero mountain.
ACCIDENT DETAILS,"June 13, 1972",?,"Near an Loc, South Vietnam",Military - Vietnamese Air Force,?,?,Boeing Vertol CH-47 (helicopter),?,?,47 (passengers:? crew:?),47 (passengers:? crew:?),0,"Shot down by enemy fire, 60 miles north of Saigon, shortly after taking off."
ACCIDENT DETAILS,"June 14, 1972",c 20:20,"Near New Delhi, India",Japan Air Lines,471,Bangkok - Delhi,McDonnell Douglas DC-8-53,JA8012,45860/213,87 (passengers:76 crew:11),82 (passengers:72 crew:10),4,The aircraft crashed short of the runway. Indian officials claimed the crash was caused by a disregard for prescribed procedures in abandoning all instrument references before making visual contact with the runway. Japanese investigators claimed a false glide path signal was responsible for the descent into terrain.
ACCIDENT DETAILS,"June 15, 1972",c 14:00,"Near Pleiku, South Vietnam",Cathay Pacific Airways,700Z,Bangkok - Hong Kong,Convair CV-880-22M-21,VR-HFZ,22-7-1-53,81 (passengers:71 crew:10),81 (passengers:71 crew:10),0,"The plane crashed while en route from Singapore to Hong Kong. Detonation of an explosive device in the passenger cabin in a suitcase under a seat. A Thai police lieutenant, accused of planting the bomb, was acquitted due to lack of sufficient evidence."
ACCIDENT DETAILS,"June 18, 1972",01:50,"Smiley, Texas",Air Central,?,"Harlingen, TX - Austin, TX",Cessna 182N,N9077N,?,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Mentally distrubed passenger in rear seat shot pilot twice.
ACCIDENT DETAILS,"June 18, 1972",16:11,"London Heathrow, Staines, Surrey, England",British European Airways,548,London - Brussels,Hawker Siddeley Trident 1C,G-ARPI,2109,118 (passengers:112 crew:6),118 (passengers:112 crew:6),0,The plane crashed into a field shortly after taking off from Heathrow Airport. The airplane stalled after the wing's leading edge devices were retracted prematurely after takeoff. Failure of the captain to maintain adequate speed after noise abatement procedures. Premature retraction of the slats. Incapacitation of the captain due to a possible arterial hemorrhage.
ACCIDENT DETAILS,"June 18, 1972",23:55,"Huê, Vietnam",Military - U.S. Air Force,?,?,Lockheed AC-130A Hercules,55-0043,3070,15 (passengers:0 crew:15),12 (passengers:0 crew:12),0,Struck by a surface-to-air missile while landing.
ACCIDENT DETAILS,"June 24, 1972",23:17,"Ponce, Puerto Rico",Prinair,191,San Juan - Ponce,de Havilland DH-114 Heron 2B,N554PR,14085,20 (passengers:18 crew:2),5 (passengers:3 crew:2),0,"The pilot over-rotated during a go-around from a landing attempt , lost control and crashed. Crew error. The reason for rejecting the landing is not known."
ACCIDENT DETAILS,"June 25, 1972",13:17,"Hornell, New York",Seventy Airways - Air Taxi,?,"Almond Dam, NY - Salamanica, NY",Hughes 369HS,N9067F,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Hti wires above creek while surveying flood damage.
ACCIDENT DETAILS,"June 29, 1972",09:37,"Appleton, Wisconsin",North Central Airlines / Air Wisconsin,290 / 671,"Chicago, IL - Appleton, WI - Sheboygan, WI",Convair CV-580/De Hav. Twin Otter 100,N90858/N4043B,083 / 013,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,Both aircraft were proceeding under VFR getting ready to land when there was a midair collision. Both aircraft crashed into Lake Winnebago and sank. The failure of both flightcrews to detect visually the other aircraft in sufficient time to initiate evasive action.
ACCIDENT DETAILS,"June 29, 1972",?,"Blackpool, England",Inter City Flug,?,?,MBB HFB-320 Hansa Jet,D-CASY,1029,8 (passengers:6 crew:2),7 (passengers:5 crew:2),0,The takeoff was aborted and the plane overran the runway and crashed into a camp and caught fire. Elevator gust locks not removed.
ACCIDENT DETAILS,"June 30, 1972",07:43,"Steamboat, Nevada",Casino Air - Air Taxi,?,Sightseeing,Beechcraft U206C,N29169,?,5 (passengers:4 crew:1),2 (passengers:1 crew:1),0,The aircraft flew into a blind canyon. Stalled and crashed into rising terrain while in a turnaround.
ACCIDENT DETAILS,"July 05, 1972",?,"San Francisco, California",Pacific Southwest Airlines,710,Sacramento - San Francisco,Boeing 737-200,?,?,86 (passengers:79 crew:7),3 (passengers:3 crew:0),0,Two hijackers and one passenger killed.
ACCIDENT DETAILS,"July 06, 1972",?,"Off Las Palmas, Canary Islands, Spain",Aviaco,331,"Las Palmas - Hamberg, Germany",McDonnell Douglas DC-8-52,EC-ARA,45617/136,10 (passengers:0 crew:10),10 (passengers:0 crew:10),0,"The plane ditched into the sea, 14 miles from Gran Canana Island."
ACCIDENT DETAILS,"July 11, 1972",?,"Near Quang Tri, South Vietnam",Military - U.S. Marine Corps,?,?,Sikorsky CH-53D (helicopter),156658,?,67 (passengers:60 crew:7),52 (passengers:50 crew:2),0,"Shot down by enemy fire, 60 miles north of Siagon."
ACCIDENT DETAILS,"July 11, 1972",16:00,"Near Grytoya, Norway",Military - Royal Norwegian Air Force,?,Bardufoss - Bodoe,de Havilland Canada DHC-6 Twin Otter 100,67-056,56,19 (passengers:17 crew:2),19 (passengers:17 crew:2),0,Crashed in rain and fog on the island of Hinno while preparing to land at Skagon Airport. Navigational error. The pilot was found be under the influence of alcohol.
ACCIDENT DETAILS,"July 20, 1972",?,"Corfu Island, Greece",Charter,?,?,Sud-Aviation SE210 Caravelle,?,?,84 (passengers:? crew:?),1 (passengers:1 crew:0),0,"On the takeoff run, a loud explosion was heard and the takeoff was aborted. The aircraft never became airborne, overran the runway and crashed into shallow water. On passenger that did not have her seatbelt on was killed."
ACCIDENT DETAILS,"July 29, 1972",?,"Villavicencio, Colombia",AVIANCA / AVIANCA,?,?,Douglas DC-3 / Douglas DC-3,HK1341X/HK107,11716 / 11723,38 (passengers:32 crew:6),38 (passengers:32 crew:6),0,Midair collision. Seventeen aboard the HK-134 and twenty-one aboard the HK-107 killed.
ACCIDENT DETAILS,"August 12, 1972",?,"Near Delhi, India",Indian Airlines,?,Gwalior - Delhi,Fokker F-27 Friendship 100,VT-DME,10175,18 (passengers:14 crew:4),18 (passengers:14 crew:4),0,Crashed on second approach after the pilot used the wrong flap setting and gears down after initiating a go-around.
ACCIDENT DETAILS,"August 12, 1972",04:00,"Near Soc Trang, South Vietnam",Military - U.S. Air Force,?,?,Lockheed C-130E,62-1853,3817,44 (passengers:? crew:?),30 (passengers:? crew:?),0,The aircraft was hit by small arms fire shortly after taking off from Soc Trang Air Base.
ACCIDENT DETAILS,"August 14, 1972",17:00,"Near Konigs Wusterausen, East Germany",Interflug,?,Berlin - Birgas,Ilyushin IL-62,DM-SEA,00702,156 (passengers:148 crew:8),156 (passengers:148 crew:8),0,"In cargo bay 6, hot air, leaking from an air conditioning system, melted insulation off cabling causing a short circuit in the stabilizing system. Melting insulation ignited flammable fluid which led to an uncontrollable fire that eventually weakened the structure until the tail fell off."
ACCIDENT DETAILS,"August 16, 1972",?,"Near Sandoway, Burma",Burma Airways,?,Sandoway - Rangoon,Douglas DC-3 (C-47A-DK),XY-ACM,26979,31 (passengers:27 crew:4),26 (passengers:22 crew:4),0,Lost control soon after it took off and crashed into the sea.
ACCIDENT DETAILS,"August 27, 1972",?,"Canaima, Venezuela",Lineas Areas Venezolanas,?,Canaima - C iudad,Douglas C-47-DL,YV-C-AKE,4705,34 (passengers:31 crew:3),34 (passengers:31 crew:3),0,The aircraft crashed while the crew was returning to the airport after experiencing a No.1 engine failure.
ACCIDENT DETAILS,"August 28, 1972",14:30,"Papua, New Guinea",Military - Royal Australian Air Force,?,Lae - Port Moresby,de Havilland Canada DHC-4 Caribou,A4-233,?,29 (passengers:26 crew:3),25 (passengers:22 crew:3),0,"While traveling through a valley, the pilot reversed his course after the weather deteriorated. He began to climb but clipped trees just below a ridge, lost control of the aircraft and crashed. The pilot's error in judgement in not flying about the poor weather in the valley."
ACCIDENT DETAILS,"August 31, 1972",10:19,"Near Magnitogorsk, Russia",Aeroflot,558,Karaganda - Moscow,Ilyushin IL-18,CCCP-74298,182004505,102 (passengers:93 crew:9),102 (passengers:93 crew:9),0,"The aircraft crashed, trailing heavy smoke. Fire caused by spontaneous ignition of passenger baggage."
ACCIDENT DETAILS,"September 01, 1972",?,"Mt. Giluwe, Papua, New Guinea",Ansett Airlines of Papua New Guinea,?,?,Shorts SC-7 Skyvan 3-300,VH-PNI,SH-1840,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"While on a VFR flight, the aircraft, struck Mt. Giluwe at 14,346 feet. Cause undetermined."
ACCIDENT DETAILS,"September 07, 1972",17:57,"Trinidad, Bolivia",Servicios Aereas Virgen de Copacabana,?,?,Curtiss C-46A-40-CU,CP-959,26903,8 (passengers:6 crew:2),1 (passengers:0 crew:1),0,"The No.1 engine failed during takeoff, the aircraft banked left, lost height, touched down again and ran through small trees and a fence . The right gear collapsed and the nose hit the ground."
ACCIDENT DETAILS,"September 10, 1972",10:20,"Gondar, Ethiopia",Ethiopian Airlines,?,Axum - Gondar,Douglas DC-3,ET-ABQ,4325,11 (passengers:8 crew:3),11 (passengers:8 crew:3),0,Crashed after a wing separated from the fuselage.
ACCIDENT DETAILS,"September 13, 1972",12:00,"Near Dhulikhel, Nepal",Military - Royal Nepalese Air Force,?,Panchkhal - Tribuvan,Douglas C-47,9N-RF10,9950,31 (passengers:27 crew:4),31 (passengers:27 crew:4),0,Crashed while en route with paratroopers.
ACCIDENT DETAILS,"September 24, 1972",?,"Sacramento, California",Private,?,?,F-86 Sabrejet,N275X,?,1 (passengers:0 crew:1),0 (passengers:0 crew:0),22,"A World War II vintage Sabrejet fighter leaving an air show at Executive Airport was unable to get airborn and crashed into a Farrell's Ice Cream Parlor on Freeport Blvd. Twenty-two people on the ground, including 12 children were killed. The pilot, was pulled from the wreckage by a bystander and survived. The pilot tried to lift off too quickly, pointing the nose of the jet three times higher than the normal angle. Instead of becoming airborne sooner, the plane had trouble getting off the ground."
ACCIDENT DETAILS,"September 24, 1972",?,"Near Ben Cat, South Vietnam",Air Vietnam (South Vietnam),?,Vientiane - Saigon,Douglas C-54D-1-DC,XV-NUH,10588,13 (passengers:8 crew:5),10 (passengers:6 crew:4),0,Crashed 23 miles from Saigon while attempting an emergency landing.
ACCIDENT DETAILS,"September 30, 1972",?,"Madrid, Spain",Spantax,?,Training,Douglas C-47B,EC-AQE,14196/25641,6 (passengers:0 crew:6),1 (passengers:0 crew:1),0,"The student pilot rotated too quickly, the plane stalled and crashed."
ACCIDENT DETAILS,"October 01, 1972",19:25,"Near Adler, USSR",Aeroflot,1036,Adler - Moscow,Ilyushin IL-18B,CCCP-75507,183006405,108 (passengers:108 crew:8),108 (passengers:100 crew:8),0,"The flight ditched into Black Sea shortly after takeoff. The accident occurred in good weather and visibility, and ground controllers received no distress message prior to the crash. An investigation failed to reveal its cause."
ACCIDENT DETAILS,"October 02, 1972",?,"Kampot, Cambodia",Cambodia Air,?,?,Douglas DC-3,XW-TDA,13729,9 (passengers:7 crew:2),9 (passengers:7 crew:2),0,Shot down by a mortar shell while approaching to land at Kampot.
ACCIDENT DETAILS,"October 12, 1972",18:12,North Atlantic Ocean,Flamingo Airlines - Air Taxi,?,"Bimini, Bahamas - Nassau, Bahamas",Aero Commander 680E,N4900,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Flew into thunderstorm activity and crashed into the ocean. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"October 13, 1972",21:50,"Near Moscow, USSR",Aeroflot,217,Leningrad - Moscow,Ilyushin IL-62,CCCP-86671,70301,174 (passengers:164 crew:10),174 (passengers:164 crew:10),0,"The aircraft crashed at the outer marker while attempting to land for the third time in poor weather conditions. Sudden incapacitation of the crew for reasons unknown. Contributing to the accident, the airport's instrument landing system was not working."
ACCIDENT DETAILS,"October 13, 1972",15:30,"Near San Fernando, Chile",Uruguayan Air Force - TAMU,?,Mendoza - Santiago,Fairchild-Hiller FH-227D/LCD,T-571,572,45 (passengers:40 crew:5),29 (passengers:24 crew:5),0,"The plane left Montevideo bound for Santiago, Chile carrying the Old Christians Rugby Team. After leaving Mendoza and while flying at FL150, the copilot radioed he was over Curico and requested clearance to FL100. Because of head winds, the plane was actually still over the Andes. As the plane descended into clouds it ran into turbulence and the crew found themselves surrounded by mountains on all sides. The crew tried to climb out but the right wingtip struck the mountainside. The right wing detached and separated from the aircraft taking off part of the tail. The fuselage slid down a mountain slope and came to rest in the Andes mountains at an altitude of 12,000 feet. The survivors were not found until 12/22/72. Eight passengers died in an avalanche on October 30. Survivors resorted to cannibalism to stay alive. The book and movie ""Alive"" is based on this accident. The aircraft flew into a rotor zone or mountain wave which led to loss of control of the aircraft."
