,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 02, 2002",17:15,"Ellsworth AFB, South Dakota",Military - U.S. Air Force,?,Training,Learjet C-21A,84-0097,35-543,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,While practicing touch-and-goes the aircraft made a sharp turn to the left which continued until the aircraft turned over and crashed.
ACCIDENT DETAILS,"February 12, 2002",c 07:50,"Near Khorramabed, Iran",Iran Air Tours,956,Tehran - Khorramabed,Tupolev TU-154,EP-MBS,91A-871,117 (passengers:108 crew:9),117 (passengers:108 crew:9),0,Crashed against the side of a mountain in heavy fog in the Sefid Kouh mountain range while on approach to Khorramabad. The plane was totally destroyed and scattered in small pieces across the mountain. Pilot error.
ACCIDENT DETAILS,"February 15, 2002",06:08,"Monrovia, Liberia",Tiramavia,?,?,Antonov 12BP,ER-ADL,4342610,10 (passengers:3 crew:7),1 (passengers:0 crew:1),0,The cargo plane crashed while attempting to make an emergency landing.
ACCIDENT DETAILS,"February 21, 2002",20:44,"Lakhta, Russia",Military - Russian Navy,-,Sanofov - Lakhta,Antonov AN-26,07RED,ZR726001,20 (passengers:12 crew:8),17 (passengers:12 crew:5),0,"The plane was making an emergency landing after two previous attempts in heavy snow and strong winds when it clipped treetops and crashed into a field, approximately 1.5km short of the runway."
ACCIDENT DETAILS,"February 22, 2002",02:30,"Off Dumaguete, Philippines",Military - U.S. Army,-,Basilan - Mactan Island,MH-47 Chinook helicopter,92-0471,M-3719,10 (passengers:4 crew:6),10 (passengers:4 crew:6),0,"A helicopter ferrying U.S. troops in a counter-terrorism exercise, crashed into the sea, 30 minutes before its scheduled arrival at Mactan Island. The helicopter was flying in tandem with another U.S. Army Chinook when it crashed."
ACCIDENT DETAILS,"March 09, 2002",13:40,"Monte Rotondo, Italy",Svedijos Prekés,2801,"Budapest, Hungary - Tunis, Tunisia",Antonov 2TP,LY-AVD,1G137-53,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"While en route the cargo plane impacted the side of a mountain at an altitude of 6,167 ft. Pilot error. The crew did not conform to the VFR that required a track change to maintain the required flight parameters and/or a diversion to a suitable alternate airport."
ACCIDENT DETAILS,"March 14, 2002",c 16:30,"Near Placetas, Cuba",Charter - Aerotaxi,?,Cienfuegos -- Cayo Coco,Antonov AN-2,CU-T1020,?,17 (passengers:15 crew:2),17 (passengers:15 crew:2),0,"While en-route, 35 minutes into the flight, the bi-plane crashed near Santa Clara. The plane was seen spinning out of control before it hit the ground. A strong gust of wind, possibly a small tornado, tore off the top part of the left wing."
ACCIDENT DETAILS,"March 15, 2002",2:00,"Alma, Wisconsin",Priorty Air Charter,?,Minneapolis - Detroit,Cessna 208B Caravan I Super Cargomaster,N228PA,208B-0049,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,"After encountering icing, the pilot of the cargo plane decided to divert to the nearest airport but continued to lose altitude until he crashed into trees. The pilot not removing the ice contamination from the airplane prior to departure and the pilot intentionally flying into known severe icing conditions, resulting in the aircraft not being able to maintain altitude/clearance from the terrain. Factors to the accident included the icing conditions and the trees encountered during the forced landing."
ACCIDENT DETAILS,"March 17, 2002",8:02,"Off Djibouti, Republic of Djibouti",Djibouti Airlines,?,"Mogadishu, Somalia - Djibouti",Let 410UVP-E,J2-KBC,912537,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,The cargo plane crashed into the ocean while on approach to Runway 27.
ACCIDENT DETAILS,"April 01, 2002",07:25,"Near Cairns, QLD, Australia",Air Taxi,?,Cairns - Hicks Island,Shrike Commander 500S,VH-UJB,3152,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Crashed into low terrain while en route. Why the pilot continued flight into marginal weather conditions at an altitude that was insufficient to ensure terrain clearance, could not be established."
ACCIDENT DETAILS,"April 12, 2002",04:07,"Palma de Mallorca, Spain",Tadair,306,Madrid - Palma de Mallorca,Swearingen SA.227AC Metro III,EC-GKR,AC-620,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane crashed into lights near the runway threshold while attempting to land on Runway 24L.
ACCIDENT DETAILS,"April 15, 2002",11:23,"Busan, South Korea",Air China,129,Beijing - Busan,Boeing B-767-200ER,B-2552,23308/127,166 (passengers:155 crew:11),128 (passengers:120 crew:8),0,"The aircraft crashed onto a mountain, in fog, wind and rain while attempting to land at Kimhae Airport. A strong southerly wind required the aircraft to make a turn and approach the runway from the north. The aircraft crashed near the peak of Mt. Mulbong, approximately 3 mile north of the runway. The plane bounced three times before hitting the ground and exploding. More than 1,000 trees were uprooted by the impact. The plane was off course when the crew turned on final. The flight crew performed the circling approach, not being aware of the weather minima of wide-body aircraft (B767-200) for landing, and in the approach briefing, did not include the missed approach, etc., among the items specified in Air China’s operations and training manuals. The flight crew exercised poor crew resource management and lost situational awareness during the circling approach to runway 18R, which led them to fly outside of the circling approach area, delaying the base turn, contrary to the captain’s intention to make a timely base turn. The flight crew did not execute a missed approach when they lost sight of the runway during the circling approach to runway 18R, which led them to strike high terrain (mountain) near the airport. When the first officer advised the captain to ascend again for landing, about 5 seconds before impact, the captain did not react, nor did the first officer initiate the missed approach himself."
ACCIDENT DETAILS,"April 18, 2002",09:30,"Near Sweers Island, QLD, Australia",Air taxi,?,Mornington Island - Normanton,Cessna U206A,VH-XGR,U2060610,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Crashed while en route. The pilot's limited experience in instrument flight conditions may have been insufficient to prevent a loss of aircraft control when he inadvertently entered an area of low visibility in the Sweers Island area.
ACCIDENT DETAILS,"April 19, 2002",09:15,"Popayán, Colombia",SELVA Colombia,?,Medellín - Popayán,Antonov AN-32A,HK-4171X,2508,8 (passengers:5 crew:3),3 (passengers:3 crew:0),0,"The plane was being used by the Penitentiary and Prison National Institute, Inpec, to fly prisoners from Medellín to Popayán. The aircraft had just finished flying 50 prisoners to Popayán when it took off from Popayán to pick up more prisoners. The aircraft nosed into the ground shortly after becoming airborne."
ACCIDENT DETAILS,"April 24, 2002",c 13:00,"Near Olancho, Honduras",Private,-,?,Cessna 206G,N7344N,T20603622,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"The aircraft crashed in the El Urracal mountains, 12 miles from the runway were it took off at El Aguacate Air Force base. The wreckage of the airplane was in a box canyon on the east side of the 45-degree sloping terrain at an elevation of 3,500 feet. Those aboard were surveying the Patruca jungle on a conservation project. Among those killed were three mayors from cities in the region. Observers on the ground reported the plane was on fire before it crashed."
ACCIDENT DETAILS,"April 28, 2002",06:15,"Near Abakan, Russia",Private,?,?,Mi-8 helicopter,?,?,20 (passengers:17 crew:3),8 (passengers:6 crew:2),0,"The helicopter struck power lines and crashed in near-zero visibility. Governor of Krasnoyarsk territory, Alexander Lebed, 52, was among those killed. ""Power line, power line!"" were the last words of the pilot. Thick fog concealing a frost-covered power line led to the helicopter crash."
ACCIDENT DETAILS,"May 04, 2002",13:30,"Kano, Nigeria",EAS Airlines (Executive Airline Services),4226,Abuja - Jos - Kano - Lagos,BAC One-Eleven 525FT,5N-ESF,266,77 (passengers:69 crew:8),74 (passengers:67 crew:7),78,"The aircraft crashed into houses, two mosques and a school in the densely populated neighborhood of Gwammaja, approximately 1.2 miles from Kano International Airport, shortly after taking off. There were reports of an engine failure and fire during the takeoff. Prior to the fatal crash, the aircraft involved in the incident had been grounded on two previous occasions to perform engine maintenance."
ACCIDENT DETAILS,"May 07, 2002",21:32,"Off Dalian, China",China Northern Airlines,6136,Beijing - Dalian,McDonnell Douglas MD-82,B-2138,49522/17023,112 (passengers:103 crew:9),112 (passengers:103 crew:9),0,"The MD-82 crashed into the Dalian Bay, 12 miles east of Dalian airport. The pilot reported a fire aboard the aircraft and the cabin lights were out prior to the plane impacting the water. The accident was caused by an act of sabotage by a passenger who lit a fire using gasoline in the cabin. He had bought multiple insurance policies before boarding the flight."
ACCIDENT DETAILS,"May 07, 2002",15:17,"Near Tunis, Tunisia",EgyptAir,843,Cairo - Tunis,Boeing B-737-566,SU-GBI,25307/2135,62 (passengers:56 crew:6),14 (passengers:11 crew:3),0,"The jet airliner crashed into a hillside, 4 miles from the Tunis-Carthage airport, as the pilot attempted to make a landing. The plane's landing gear had failed to open during the approach into Tunis-Carthage airport and the pilot had made another circuit before attempting a fresh landing when the plane crashed in heavy rain and high winds. The accident was attributed to the rough weather conditions and the pilot's inability to deal with the situation."
ACCIDENT DETAILS,"May 21, 2002",c 19:30,"Near Calabar, Nigeria",Sky Executive Air Services,?,Port Harcourt - Calabar,LET 410UVP,9Q-CEX,851402,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"The plane crashed approximately 12 miles from Calabar while attempting to land. All passengers departed at Port Harcourt and only a crew of 5 was aboard. The premature departure of the plane from the normal minimum safe altitude of 2,500 ft. without air traffic controller's clearance until it flew into the terrain. Other contributing factors were the emergence of electrical problem on the aircraft at the commencement of the approach which might have distracted the pilot and unfavorable weather conditions of low ceiling and thunderstorms which impaired visibility at the critical time of descent."
ACCIDENT DETAILS,"May 25, 2002",?,"Near Nabire, Indonesia",Trigana Air Service,?,Nabire - Enaotali,de Havilland Canada DHC-6 Twin Otter 300,PK-YPZ,458,6 (passengers:2 crew:4),6 (passengers:2 crew:4),0,The aircraft crashed in thunderstorms and heavy rain while en route.
ACCIDENT DETAILS,"May 25, 2002",15:29,"Off Penghu Island, Taiwan",China Airlines (Taiwan),611,Taipei - Hong Kong,Boeing B-747-209B,B-18255,21843/386,225 (passengers:206 crew:19),225 (passengers:206 crew:19),0,"The flight crashed into the sea, 31 miles NE of the Penghu (Pescadore) Islands in the Taiwan Strait. The plane disappeared from radar while flying at 35,000 ft. approximately 20 minutes after taking off from Chiang Kai Shek Airport. There was no distress call and the weather was good at the time. Military radar revealed the aircraft disintegrated in midair, breaking into four pieces. Only 175 of 225 bodies were recovered. The carrier failed to conduct a preventive anti-rust operation in a timely manner every four years. Damage from a 1980 tailstrike was not properly repaired and fatigue cracks formed, which eventually led to a structural failure."
ACCIDENT DETAILS,"June 01, 2002",06:45,"George, South Africa",Airquarius Aviation - Charter,?,Bloemfontein - George,Hawker Siddeley HS-748-372,ZS-OJU,1782,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"The private postal service plane crashed into the Outeniqua mountains, near Outeniqua Pass, after a missed approach to George Airport. The aircraft crashed as it circled for another landing attempting poor weather conditions. Former South African cricket captain, Hansie Cronje, 32, the only passenger aboard, was killed along with the crew. Pilot error. The pilot broke with procedure when trying to land the small cargo plane and failed to heed warnings that the aircraft was too near the ground."
ACCIDENT DETAILS,"June 02, 2002",?,"Near Ndalatando, Angola",Military - Angolan Armed Forces,?,Luanda - demobilization camp,Mi-17,?,?,25 (passengers:23 crew:2),20 (passengers:18 crew:2),0,The helicopter crashed in poor weather while on its way to a remote town for the symbolic surrender of arms held by Unita rebels. Two top ranking generals were among those killed in the crash.
ACCIDENT DETAILS,"June 04, 2002",?,"Oiapoque, Amapa, Brazil",Marco Zero Air Taxi,?,?,Embraer 721C Sertanejo,PT-EPH,?,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,"The plane tookoff and encountered heavy clouds all along the route. Wreckage was found 42 miles from Oiapoque, in an Amazon forest. Poor weather conditions."
ACCIDENT DETAILS,"June 11, 2002",09:20,"Winnipeg, Manitoba",Keystone Air Services Ltd. - Air Taxi,?,Winnipeg Manitoba,PA- 31-350 Chieftain,C-GPOW,31-7305093,8 (passengers:7 crew:1),1 (passengers:1 crew:0),0,"While on a second approach, the pilot radioed a mayday saying that both his engines had failed. The aircraft landed at an intersection striking a vehicle. Fuel starvation."
ACCIDENT DETAILS,"June 12, 2002",21:24,"Near Gardez, Afghanistan",Military - U.S. Air Force,?,?,Lockheed MC-130H Hercules,84-0475,5041,10 (passengers:2 crew:8),3 (passengers:0 crew:3),0,While participating in a night mission to remove U.S. Special Forces troops the plane crashed 2.5 miles from the airstrip. Overloaded. The excessive cargo weight loaded on the aircraft at the Band E Sardeh Dam landing zone.
ACCIDENT DETAILS,"July 01, 2002",23:36,"Uberlingen, Germany",Bashkirian Airlines / DHL Worldwide Express,2937 / 611,Moscow-Munich-Barcelona / Bahrain/Brussels,Tupolev TU-154M / Boeing B-757-23APF,RA85816/A9C-DHL,1006 / 24635/258,71 (passengers:57 crew:14),71 (passengers:57 crew:14),0,"The airliner and cargo plane collided over southern Germany at 35,400 ft. Debris was spread across a 20 mile radius. Fifty-two children on a beach holiday were among the 69 aboard the Tupolev. The Tupolev pilot received contradictory instructions. The collision avoidance warning system (TCAS) told the pilot to ascend followed by an order from the Swiss air traffic controller to descend one second later. The Russian plane did not immediately respond to the tower's order to descend, so he repeated the command 14 seconds later. Thirty seconds later the two planes collided. The Tupolev's TCAS was telling the pilots to ascend. The Boeing's TCAS was telling the pilots to descend. The Swiss air traffic controller was telling the Tupolev's pilots to descend. The air traffic controller that guided the planes had no way of knowing the Russian pilot was receiving contradictory instruction from his cockpit TCAS unless told so by the pilot. Russian aviation officials said the pilot correctly gave precedence to the control tower, but Western aviation experts said pilots are trained to give precedence to the cockpit warning. In addition, the controller was left alone on duty while his partner went on a break and was preoccupied with another aircraft. This was accepted policy at Skyguide, the Swiss air control company. In addition, maintenance crews, working on the computer system, limited the controller's information he was receiving including conflict alert warnings. Sadly, one-and-a-half years later, the controller, Peter Nielsen, was stabbed to death by a Russian man who had lost his wife and two children in the accident."
ACCIDENT DETAILS,"July 04, 2002",11:15,"Bangui, Central African Republic",Prestige Airlines (Cargo) Charter,?,"N'Djamena, Chad - Brazzaville, Congo",Boeing B-707-123B,9XR-IS,19335,27 (passengers:19 crew:8),25 (passengers:17 crew:8),0,The aircraft crashed 2 miles short of the runway into the Guitangola neighborhood of Bangui. The plane was bound for Brazzaville but diverted to Bangui because of mechanical problems. Two survived but succumbed to their injuries.
ACCIDENT DETAILS,"July 04, 2002",12:30,"San Dimas, California",Private,-,?,Cessna 310,N8145M,310I0145,2 (passengers:1 crew:1),2 (passengers:1 crew:1),2,"The aircraft lost power while taking off from Bracket Airport and crashed into picnickers on the shoreline of Puddingstone Lake in Bonelli Park. The plane was observed in a left bank, traveling approximately 30 feet above and parallel to the shoreline, before impacting two trees in a picnic area. Witnesses reported that they did not hear the engines running. The pilot made 3 consecutive mayday calls during the initial climb-out from runway 26L, however, the pilot did not indicate the nature of the emergency. Two children on the ground were killed. Fifteen others were injured. The pilot's failure to maintain adequate airspeed which resulted in an inadvertent stall, and subsequent collision with terrain. A contributing factor was the pilot's impairment from the effects of prescription painkilling drugs."
ACCIDENT DETAILS,"July 12, 2002",11:45,"Port Alsworth, Alaska","Air Taxi - Bigfoot Air of Alaska, LLC",?,"Lake Hood, AK - Iliamna, AK",de Havilland DHC-2,N3129F,903,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"The commercial pilot of the float-equipped airplane was transporting passengers to a lodge at a remote lake. When the airplane did not arrive at the lake, a search was initiated, and two days later the wreckage of the airplane was located on the side of a box canyon about the 2,400 foot elevation level. The pilot's failure to maintain clearance from terrain while maneuvering inside a box/blind canyon, resulting in an in-flight collision with terrain. A factor contributing to the accident was the box/blind canyon."
ACCIDENT DETAILS,"July 16, 2002",19:45,"Off Cromer, Norfork, England",Bristow Helicopters,-,Gas platform Clipper - drilling rig Golbal Sante Fe Monach,Sikorsky S-76A,G-BJVX,760100,11 (passengers:9 crew:2),11 (passengers:9 crew:2),0,"The helicopter was ferrying workers from a gas rig to a oil platform in the North Sea when it crashed into the water at high speed, 28 miles northeast of Cromer. The helicopter was at a height of 320 ft. flying in a south-easterly heading when one of the rotor blades failed. The accident was caused by a broken rotor blade, caused by fatigue, brought about by a lightning strike three years earlier."
ACCIDENT DETAILS,"July 16, 2002",?,"Near Long Barai, Indonesia",Sabang Merauke Raya Air Charter,?,Tarakan - Krayan,Britten-Norman BN-2A Islander,PK-TAR,860,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"Air traffic control lost contact with the aircraft 15 minutes before it was scheduled to land. The wreckage was found atop a 5,300 ft. mountain, surrounded by thick jungle, 5 miles from its destination."
ACCIDENT DETAILS,"July 17, 2002",14:22,"Surkhet, Nepal",Skyline Airways,?,Jumla - Surkhet,de Havilland Canada DHC-6 Twin Otter 300,9N-AGF,828,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,"The aircraft hit a tree and crashed into a hill, 6 miles north of Surkhet in poor weather conditions. Wreckage was strewn over a wide area."
ACCIDENT DETAILS,"July 27, 2002",12:45,"Lviv, Ukraine",Military - Ukraine Air Force,?,?,Sukhoi Su-27,42,?,2 (passengers:0 crew:2),0 (passengers:0 crew:0),85,The Su-76 was performing aerobatics when it crashed into crowd of spectators at an air show at Skniliv Airport in the Ukraine. The aircraft had just performed a steep turn when it appeared to tumble and enter a steep dive from which it failed to recover. The two pilots parachuted to safety. Pilot error. The pilots ignored their flight plans and performed untried and complicated maneuvers which led to a loss of control. Both received a jail sentence of 14 years.
ACCIDENT DETAILS,"July 28, 2002",15:25,"Moscow, Russia",Pulkovo Aviation Enterprise,?,Moscow - St. Petersburgh,Iluyshin Il-86,RA-86060,51483203027,16 (passengers:0 crew:16),14 (passengers:0 crew:14),0,"A Russian passenger airliner on a training flight crashed shortly after takeoff from Moscow's Sheremetyevo Airport. After reaching an altitude of about 600 ft., the plane banked hard left, hit the ground and exploded. Sixteen of 18 crewmembers aboard were killed. Two flight attendants survived. Investigation revealed that the stabilizer spontaneously shifted to the full down position two seconds after takeoff. Six seconds after the shift, the captain tried to compensate by thrusting the control stick forward as far as possible, but was unable to regain control of the aircraft."
ACCIDENT DETAILS,"August 07, 2002",c 22:00,"Caguas, Puerto Rico",Military - U.S. Air Force,-,Roosevelt Roads NS - Borinquen NGB,Lockheed MC-130H Hercules,90-0161,5265,10 (passengers:3 crew:7),10 (passengers:3 crew:7),0,"The military plane crashed into a mountain top, approximately 10 miles south of San Juan, Puerto Rico, in rough terrain, while performing low-level training exercises. Witnesses reported the aircraft was flying low and hit some trees before crashing into a ravine, bursting into flames and disintegrating. There was rain and fog at the time of the accident."
ACCIDENT DETAILS,"August 15, 2002",12:35,"Kadjuduwa Watta, Sri Lanka",Military - Sri Lanka Air Force,?,?,Yunshuji Y-8D,CR-873,070802,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"The military plane developed engine trouble while en route, tried to return to the airport but crashed into a paddy field and was destroyed."
ACCIDENT DETAILS,"August 19, 2002",?,"Khankala, Chechnya",Military - Russian Air Force,?,?,Mil Mi-26,89RED,?,147 (passengers:142 crew:5),121 (passengers:121 crew:0),0,"The Russian transport helicopter, carrying troops, crashed at Russian military headquarter near the capital city of Grozny. Reporting an engine fire, the pilot attempted to make an emergency landing when the helicopter fell from a height of 660 feet and missed the tarmac by 990 feet, crashed and caught fire. The helicopter was shot down by Chechen guerillas with a shoulder-launched heat-seeking anti-aircraft missile. The missile destroyed the helicopter's right engine and starting a fire on board. The left engine stopped at the same time. The entire hydraulic control system, including the system used to open the rear door was not working, as burning fuel gushed into the cabin trapping people inside. This is the worst helicopter disaster in aviation history."
ACCIDENT DETAILS,"August 22, 2002",09:41,"Pokhara, Nepal",Shangri La Air,?,Jomsom - Pokhara,de Havilland Canada DHC-6-300 Twin Otter,9N-AFR,726,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,The plane crashed into a hill 3 miles southeast of Pokhara Airport while on approach. The plane broke into several pieces and bodies and wreckage was scattered over a small area. There was poor weather in the area at the time of the accident.
ACCIDENT DETAILS,"August 29, 2002",11:58,"Near Ayan, Russia",Vostok Aviakompania,HH-359,Khabarovsk - Ayan,Antonov AN-28,RA-28932,1A-J008-19,16 (passengers:14 crew:2),16 (passengers:14 crew:2),0,The twin prop plane crashed into a cliff in dense fog as it prepared to land at Ayan. ATC lost contact with the aircraft 12 minutes before it was scheduled to land. The crew made four attempts to land before disappearing off radar. Crew error.
ACCIDENT DETAILS,"August 30, 2002",13:08,"Lexington, Kentucky",Care Flight International,?,"Marco, Fl - Lexington, KY",Learjet 25C,N45CP,25-073,5 (passengers:2 crew:3),1 (passengers:1 crew:0),0,"While attempting to land the air ambulance, the thrust reverser deployed lights did not illuminate, so the captain stowed the thrust reverse levers and activated them again with the same result. The captain then released and reapplied the brakes with no effect. The airplane then overran the runway and the right wing struck the ILS antennas and lighting. The plane came to rest and burst into flames. The captain's addition of forward thrust during the landing rollout, which resulted in a lack of braking effectiveness and a subsequent runway overrun. A factor was the captain's inability to deploy the thrust reversers for undetermined reasons."
ACCIDENT DETAILS,"August 30, 2002",c 18:30,"Rio Branco, Brazil",Rico Taxi Aéreo,?,Cruzeiro do Sul - Tarauaca - Rio Branco,Embraer 120ER Brasilia,PT-WRQ,120043,31 (passengers:28 crew:3),23 (passengers:20 crew:3),0,The plane crashed about 1 mile short of the runway in heavy rain and strong winds while attempting to land at Rio Branco Airport. Congressman Ildefonso Cordeiro was among the victims.
ACCIDENT DETAILS,"September 02, 2002",?,"Near Xichang, China",CAAC Air Traffic Management Bureau,?,Survey,Cessna 650 Citation VI,B-7023,650-0221,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The survey flight to check out the ILS on Runway 36 the plane circled for another approach and collided with a slope of a mountain at an altitude off 2,500 meters which was shrouded in clouds."
ACCIDENT DETAILS,"September 04, 2002",09:00,"High Prarie, Alberta, Canada",Airco Charters - Air Taxi,?,"Edmond, Alberta - High Prarie, Alberta",PA-34-220T Seneca III,C-FRKZ,34-8233048,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"Crashed into a densly wooded area 7nm from its destination. For undetermined reasons, the aircraft descended below the minimum safe altitude as prescribed on the NDB 25 approach for High Prairie and struck the terrain."
ACCIDENT DETAILS,"September 13, 2002",13:41,"Pucallpa, Peru",Aero Pantanal - Air Taxi,?,?,Cessna U206G,OB-1226,CU20606136,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"Shortly after taking off, the pilot radioed a distress call saying he was losing altitude and was returning to the airport. Shortly thereafter, the plane crashed in a wooded area."
ACCIDENT DETAILS,"September 14, 2002",?,"Paranapanema, Sao Paulo, Brazil",Total Air Lines,?,Guarulhos - Londrina,ATR 42-300,PT-MTS,026,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"One hour after the takeoff , the the plane disappeared of Curitiba ATC. The wreckage was found on a farm, around a crater. Unknown cause."
ACCIDENT DETAILS,"September 28, 2002",11:35,"Near Natashquan, Quebec, Canada",Deraps Aviation,?,Lake de l'Avion - Agunish River,de Havilland Canada DHC-3 Otter,C-FLGA,279,4 (passengers:3 crew:1),3 (passengers:3 crew:0),0,"The hunting charter crashed inverted in a forest while attempting to land at Agunish River. Because of the geographic and weather conditions, the pilot probably had trouble judging his horizontal and vertical distance with respect to the mountain, and the aircraft crashed."
