,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 17, 1971",?,"Mt. Cunatineuta, Ecuador",TAM (Transportes Aereos Militares),?,La Paz - San Borja,Curtiss C-46,TAM-60,26683,12 (passengers:8 crew:4),12 (passengers:8 crew:4),0,Cashed into a mountain 15 minutes after taking off in poor weather conditions.
ACCIDENT DETAILS,"March 26, 1971",?,"Gauhati, India",Jamair,?,Gauhati - Calcutta,Douglas DC-3,VT-ATT,20363,15 (passengers:11 crew:4),15 (passengers:11 crew:4),0,Hit a mountain after deviating from the prescribed course. Wreckage found 6 days later.
ACCIDENT DETAILS,"March 31, 1971",06:33,"Ontario, California",Western Airlines,366,Los Angeles - Ontairo,Boeing B-720-047B,N3166,19439,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"The aircraft, during a training flight suddenly rolled to the left and crashed after a missed, 3 engine, ILS approach. Failure of the aircraft rudder hydraulic actuator support fitting which led to the loss of left rudder control. Stress corrosion cracks."
ACCIDENT DETAILS,"March 31, 1971",12:59,"Vorochilovgrad, Ukraine",Aeroflot,1969,Kuibyshev - Lugansk,Antonov An-10,CCCP-11145,8400701,65 (passengers:57 crew:8),65 (passengers:57 crew:8),0,Crashed on approach resulting from structural failure of the right outer wing.
ACCIDENT DETAILS,"April 15, 1971",07:00,"Near San Jose, Philippines",Military - Philippine Air Force,?,Manila - Nichols AFB,Douglas C-47A,293246,13136,40 (passengers:36 crew:4),39 (passengers:35 crew:4),0,"Crashed into a rice field moments after taking off from Basa Air Base near Floridablanca. Climbed to 200 ft. banked to the left, stalled and crashed to the ground. Failure of the right engine. A young boy was the only survivor."
ACCIDENT DETAILS,"April 20, 1971",09:45,"Kayenta, Arizona",Monument Valle - Air Taxi,?,"Kayenta, AZ - Tucon, AZ",Cessna TU206B,N4960F,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft went into a spin at the top of a ridge and crashed. Moderate to severe turbulence was forcast in the area.
ACCIDENT DETAILS,"April 21, 1971",17:26,"C. Amalie, Virgin Islands",Costal Airway,?,"C. Amalie, VI - San Juan, PR",Beech E18S,N456T,?,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,The plane crashed on take off after an engine failure. Inadequate maintenance and inspection of powerplants. Failed to follow approved procedures and directives. Improper emergency procedures.
ACCIDENT DETAILS,"April 22, 1971",17:01,"Manchester, New Hampshire",New England Aviaiton,?,"Manchester, NH - Boston, MS",Beechcraft C35,N144H,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,The aircraft experienced engine failure during takeoff and crashed. Fuel starvation. Fuel selector positioned between tanks. Pilots unfamilarity with aircraft. Had only 1 hour in type aircraft.
ACCIDENT DETAILS,"May 06, 1971",13:15,"Coolidge, Arizona",Apache Airlines - Air Taxi,?,"Tucon, AZ - Phoenix, AZ",de Havilland 104-7X,N4922V,04285,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,Crashed after the wing separated from the fuselage. Fractured due to fatigue which propagated in area of corrosion and fretting.
ACCIDENT DETAILS,"May 11, 1971",?,"Guatemala City, Guatemala",Aviateca,?,Guatemala City - Tikal,Curtiss C-46A-55-CK,TG-ACA-A,121,35 (passengers:32 crew:3),5 (passengers:2 crew:3),0,Crashed in a hill.
ACCIDENT DETAILS,"May 12, 1971",19:30,"Anaktvk Pass, Alaska",Gay Airways - Air Taxi,?,"Sagwon, AK - Local",Sud Aviation SA 318C,N9222,?,4 (passengers:3 crew:1),2 (passengers:1 crew:1),0,The pilot suffered spatial disorientation in whiteout conditions. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"May 23, 1971",c 20:00,"Near Rijeka, Yugoslavia",Aviogenex (Yugoslavia),130,London - Rijeka,Tupolev TU-134A,YU-AHZ,1351205,83 (passengers:76 crew:7),78 (passengers:75 crew:3),0,"The aircraft crashed on landing at Rijeka Airport during a heavy rain storm. After a too rapid descent, the aircraft landed extremely hard on the runway causing the left wing to separate. The aircraft turned over and slid 2,300 ft. and burst into flames. Improper handling of the flight and engine controls. Optical illusion due to the intense rain which caused a refraction of light."
ACCIDENT DETAILS,"May 25, 1971",16:26,"Santiago, Chile",Aerolineas Flecha Austral - ALFA,?,?,Curtiss C-46,CC-CAZ,?,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,The cargo plane lost an engine while taking off and crashed 2 km from the airport..
ACCIDENT DETAILS,"May 26, 1971",15:00,"Near Capetown, South Africa",Military - South African Air Force,?,?,Hawker Siddeley HS 125-400B (3),01 / 02 / 03,25177/25181/25182,11 (passengers:? crew:?),11 (passengers:? crew:?),0,All three planes crashed into Devil's Peak and exploded while flying in a V formation in heavy mist.
ACCIDENT DETAILS,"May 28, 1971",11:08,"Roanoke, Virginia",Private,?,"Atlanta, GA - Martinsville, VA",Aero Commander 680E,N601JJ,491-161,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"The flight crashed into the side of a mountain during a thunderstorm. Continued VFR flight into adverse weather conditions. Entered instrument weather at too low an altitude to clear mountain. World War II hero and western movie star Audie Murphy, 46, killed."
ACCIDENT DETAILS,"June 06, 1971",17:11,"Near Duarte, California",Hughes Airwest / Military - US Marine Air Corps,706,Los Angeles - Salt Lake City,McDonnell Douglas DC-9-31 / F4-B,N9345/151458,47441/503 / ?,51 (passengers:44 crew:7),50 (passengers:44 crew:6),0,"The DC-9 was climbing to FL 330 under the radar control of the LA ATC and the F4 was en route to El Toro under VFR. Visibility was good with no clouds. The F-4 was not detected by LA ATC because of an inoperative transponder and a low level temperature inversion in the area. In addition an inoperative oxygen system caused the F-4 to fly at a lower altitude. The collision took place at 15,150 feet. Both planes crashed into the San Gabriel Mountains. The pilot on the F4 was killed when the forward canopy did not jettison. The other crew member parachuted to safety unhurt. All forty-nine aboard the DC-9 were killed. Failure of both crews to see and avoid each other and failure of the F4 crew to request radar advisory service, particularly considering the fact that they had an inoperable transponder and flying at a lower altitude."
ACCIDENT DETAILS,"June 07, 1971",08:49,"New Haven, Connecticut",Allegheny Airlines,485,"Washington D.C. - Newport News, VA - Philadelphia",Convair CV-580,N5832,384,31 (passengers:28 crew:3),28 (passengers:26 crew:2),0,"The aircraft crashed into a row of beach houses, 4,980 feet short of the runway. Captain's intentional descent below minima under adverse weather conditions while trying to locate the runway despite advisories from 1st. officer."
ACCIDENT DETAILS,"June 13, 1971",13:30,North Pacific Ocean,Military - U.S. Air Force,?,Hickam AFB - Pango Pango,Boeing - EC-135N,61-0331,18238,24 (passengers:? crew:?),24 (passengers:? crew:?),0,Disappeared while en route. Met with an undisclosed catastrophic event and plunged into the sea. Believed to have struck the surface at high speed.
ACCIDENT DETAILS,"June 17, 1971",14:30,"Near Arica, Chile",SAVCO,?,Santa Cruz - Arica,Douglas DC-6,CP-926,43043/83,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,"The aircraft struck Putre Mountain at an altitude of 18,000 feet. Improper flight planning for IMC weather."
ACCIDENT DETAILS,"June 28, 1971",18:00,"Garberville, California",Shelter Cove Sea Park,?,"Shelter Cove, CA - San Jose, CA",Douglas DC-3,N90627,4642,24 (passengers:21 crew:3),17 (passengers:15 crew:2),0,"The aircraft was unable to gain height on takeoff. It struck a transformer and a building, became airborne and went off a cliff into the ocean. Failure of the pilot to remove the rudder and elavator gust locks."
ACCIDENT DETAILS,"July 03, 1971",c 18:10,"Hokkaido, Japan",Toa Domestic Airline (Japan),63,Sapporo - Hakodate,NAMC YS-11A-227,JA8764,2134,68 (passengers:64 crew:4),68 (passengers:64 crew:4),0,The aircraft crashed into Yokotsu Mountain while on approach. Navigational error after strong winds caused flight to drift.
ACCIDENT DETAILS,"July 21, 1971",22:15,"Anchorage, Alaska",Anchorage Helicopter - Air Taxi,?,"Fairbanks, AK - Local",Bell 206,N7893S,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"The aircraft took off from a roadside lodging, hit wires and crashed and burned. Pilot failed to see and avoid obstruction."
ACCIDENT DETAILS,"July 24, 1971",?,"Near Bamako, Mali",Air Ivoire,?,?,Douglas DC-3,6V-AAP,20505,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,Crashed into high terrain during a right turn on takeoff at night.
ACCIDENT DETAILS,"July 25, 1971",08:35,"Near Irkutsk, Russia",Aeroflot,1912,Novosibirsk - Irkutsk,Tupolev TU-104B,CCCP-42405,820202,126 (passengers:118 crew:8),97 (passengers:93 crew:4),0,While landing at Irkutsk Airport the aircraft landed short of the runway after an excessive rate of sink. The left wing separated and the plane burst into flames. Procedural errors by the crew.
ACCIDENT DETAILS,"July 25, 1971",?,"Manila, Philippines",Pan American World Airways,?,San Francisco - Honolulu - Guam - Manila - Siagon,Boeing 707-321CF,N461PA,?,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,"While on a VOR/DME approach to Manila runway 24, the aircraft struck Mount Kamunay at an altitude of 2,525 feet, 20 miles east/northeast of the Manila VOR. The probable cause was improper crew coordination, which caused a premature descent."
ACCIDENT DETAILS,"July 30, 1971",14:29,"San Francisco, California",Pan American World Airways,845,San Francisco - Los Angeles,Boeing B-747-121,N747PA,19639/2,218 (passengers:197 crew:21),0 (passengers:0 crew:0),0,"The aircraft struck approach lights at the departure end of runway during takeoff. Miscalculation of available runway length and takeoff reference speed by crew. Erroneous information from the dispatcher. The aircraft was named ""Clipper America."""
ACCIDENT DETAILS,"July 30, 1971",c 14:00,"Near Morioko, Japan",All Nippon Airways / Japanese Air Force,58,Sapporo - Tokyo,Boeing B-727-281 / Air Force F86F,JA8329 / ?,20436/788,164 (passengers:155 crew:9),163 (passengers:155 crew:8),0,"A Japan Air Self Defense Force F-86F fighter collided with the B-727. Both aircraft crashed, but the fighter pilot ejected safely. All one hundred sixty-two aboard the 727 were killed. The fighter pilot and his captain was indicted for involuntary homicide. The fighter pilot was acquitted but the captain was convicted and received 3 years in jail for not providing sufficient supervision of his wingman."
ACCIDENT DETAILS,"July 30, 1971",15:00,"Near Pau, France",Military - French Air Force,?,Exercises,Nord 2501 Noratlas,49,?,39 (passengers:36 crew:3),37 (passengers:34 crew:3),0,"The plane, carrying parachute trainees, crashed in the flatlands of the Pyrenees during a final approach and after experiencing an engine fire. Two escaped by parachuting out of the plane before it crashed."
ACCIDENT DETAILS,"August 11, 1971",?,"Irkutsk, USSR",Aeroflot,?,Odessa - Irkutsk - Vladivostok,Tupolev TU-104,?,?,100 (passengers:? crew:?),100 (passengers:? crew:?),0,A few seconds after taking off the airliner lost altitude and slammed into the tarmac exploding in flames.
ACCIDENT DETAILS,"August 12, 1971",14:27,"Valdez, Alaska",Trans Alaska Helicopter - Air Taxi,?,"Valdez, AK - Local",Sikorsky S-55B,N5096V,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The helicopter crashed after the failure of the main rotor. Inadequate inspection and maintenance.
ACCIDENT DETAILS,"August 18, 1971",09:40,"Near Pegnitz, West Germany",Military - U.S. Army,?,Ludwigsburg - Grafenwohr,Boeing Vertol CH-47A (helicopter),66-19023,?,37 (passengers:32 crew:5),37 (passengers:32 crew:5),0,"The helicopter, carrying American troops to an exercise, crashed into a hayfield and exploded in flames. Fatigue failure of the rotor blade led to its failure and structural failure of the aircraft."
ACCIDENT DETAILS,"August 19, 1971",20:40,"Augusta, Maine",Downeast Airlines,?,"Boston, MA - Rockville, ME diverted to Augusta ME",Piper PA-31,N595DE,31-422,8 (passengers:7 crew:1),3 (passengers:2 crew:1),0,"Crashed in dense fog while making an approach to Agusta State Airport. Discontinue VOR approach, attempted to maintain visual flight in IFR conditions at an altitude below obstructing terrain."
ACCIDENT DETAILS,"August 28, 1971",?,"Off Copenhagen, Denmark",Malev Hungarian Airlines,?,"Oslo, Norway - East Berlin, German",Ilyushin IL-18D,HA-MOC,181992903,34 (passengers:25 crew:9),32 (passengers:23 crew:9),0,Disappeard from radar while eight miles short of the runway and crashed into the sea while on approach. Crew error. Crew flew below prescribed minimum altitiude.
ACCIDENT DETAILS,"September 04, 1971",11:15,"Near Juneau, Alaska",Alaska Airlines,1866,Anchorage - Seattle,Boeing B-727-193,N2969G,19304/287,111 (passengers:104 crew:7),111 (passengers:104 crew:7),0,The aircraft crashed into the slopes of Chikat Mountain in rain and fog while attempting a non-precision instrument landing at Juneau Municipal Airport. Display of misleading navigation information which resulted in the premature descent below obstacle clearance altitude. The crew didn't use all available navaids to check the position of the aircraft.
ACCIDENT DETAILS,"September 06, 1971",18:21,"Near Hasloh, Germany",Pan International,112,"Hamburg, Germany - Malaga, Spain",BAC One-Eleven 515FB,D-ALAR,207,121 (passengers:115 crew:6),22 (passengers:21 crew:1),0,The aircraft collided with a bridge shearing off both wings after a double engine failure during takeoff. A forced landing was attempted on a roadway. The water-injection system to cool the engines during takeoff was inadvertently filled with kerosene instead of water.
ACCIDENT DETAILS,"September 15, 1971",00:16,"Jackson, Mississippi",C and C Aviation - Air Taxi,?,"Temple, TX - Columbus, GA",Aero Commander 560-A,N2779B,?,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Collided with trees and crashed on final approach after experiencing engine failure. Fuel exhaustion. Mismanagement of fuel.
ACCIDENT DETAILS,"September 16, 1971",?,"Kiev, Ukraine, USSR",Malev Hungarian Airlines,?,Budapest - Kiev,Tupolev TU-134A,HA-LBD,9350801,49 (passengers:41 crew:8),49 (passengers:41 crew:8),0,"While on approach to Kiev, generator failed forcing the crew to switch to batteries. After two aborted attempts to land in fog, the plane crashed and broke up."
ACCIDENT DETAILS,"September 16, 1971",?,"Presevo, Russia",Yemen Airlines,?,?,Douglas DC-3,4W-ABI,9334,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,Crashed while taking off. Icing.
ACCIDENT DETAILS,"September 17, 1971",07:30,"Rila mountain, Bulgaria",Balkan Bulgarian Airlines,?,Kardjali - Sofia,Antonov An-14,?,?,9 (passengers:? crew:?),8 (passengers:? crew:?),0,"Crashed on Sveti Duh peak in the Rila mountains while en route. While giving directions to the aircraft, the ATC confused the aircraft with another Turkish aircraft which was flying almost the same route, but at 9000 m altitude."
ACCIDENT DETAILS,"September 28, 1971",?,"Sena Madureira, Brazil",Cruzeiro,?,Cruzerio do Sul - Rio Branco,Douglas DC-3,PP-CBV,4977,32 (passengers:28 crew:4),32 (passengers:28 crew:4),0,The aircraft tried to return to the airport after an engine fire but the right wing struck trees and it crashed in the Amazon jungle.
ACCIDENT DETAILS,"October 02, 1971",11:10,"Near Aarsele, West Vlaanderen, Belgium",British European Airways,706,London - Salzburg,Vickers Vanguard 951,G-APEC,706,63 (passengers:55 crew:8),63 (passengers:55 crew:8),0,"While en route a distress message was received from the aircraft after which it crashed and burst into flames. The elevators and tailplane were destroyed when the rear pressure bulkhead ruptured at 19,000 feet. The airplane rapidly nosed down and crashed. The bulkhead was weakened by corrosion from a suspected leak in the lavatory."
ACCIDENT DETAILS,"October 10, 1971",20:17,"Moscow, Russia",Aeroflot,773,Moscow - Simferopol,Tupolev TU-104B,CCCP-42490,021603,25 (passengers:18 crew:7),25 (passengers:18 crew:7),0,"The airplane was climbing through an altitude of 1,200 m after takeoff when an explosion occurred. A TNT explosive device had been placed between the cabin wall and a passenger seat in the rear of the cabin The blast destroyed the flight controls. The airplane rolled to the right and descended until it collided with the ground."
ACCIDENT DETAILS,"October 16, 1971",09:45,"Colorado City, Arizona",Scenic Air Lines,?,Las Vegas - Grand Canyon,Cessna 402,N3250Q,?,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,The sightseeing plane crashed in rain/snow. Continued VFR flight into adverse weather conditions. Pilot transmitted he was turning around do to weather conditions.
ACCIDENT DETAILS,"October 16, 1971",13:17,"Hot Springs, Virginia",Alpena Flying Service - Air Taxi,?,"Detroit, MI - Hot Springs, VA",Swearingen SA26AT,N20DE,?,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,The pilot descended below minima on a third attempt at landing with no glideslope approach and hit the ground 150 feet short and right of the runway. Improper IFR operation.
ACCIDENT DETAILS,"October 17, 1971",?,"San Vicente del Caguan, Colombia",Aerolineas TAO,?,?,Douglas C-47A,HK- 595,19348,21 (passengers:17 crew:4),19 (passengers:15 crew:4),0,"The aircraft crashed and burned short of the runway. A girl, 6, and a boy 3, were the only survivors."
ACCIDENT DETAILS,"October 21, 1971",11:20,"Peoria, Illinois",Chicago and Southern Airlines,?,"Chicago, IL - Peoria, IL",Beech E18S,N51CS,BA-211,16 (passengers:14 crew:2),16 (passengers:14 crew:2),0,Collided with wires/poles while attempting to land. Improper IFR operation. Descended below MDA.
ACCIDENT DETAILS,"October 23, 1971",?,"Near Qui Nhon, South Vietnam",Military - Vietnamese Air Force,?,?,Douglas C-47,?,?,31 (passengers:? crew:?),31 (passengers:? crew:?),0,Crashed after flying during a typhoon.
ACCIDENT DETAILS,"October 24, 1971",22:15,"Bath, Pennsylvania",Monmouth Airways,?,"Jamaica, NY - Allentown, PA",Beechcraft B99,N986MA,U-44,8 (passengers:6 crew:2),4 (passengers:2 crew:2),0,Collided with trees while attempting to land. Improper IFR operation. Descended below MDA. Pilot fatigue.
ACCIDENT DETAILS,"November 09, 1971",c 05:40,"Off Livorno, Italy",Military - Royal Air Force,?,San Giusto - Sardinia,Lockheed C-130K Hercules,XV216,4243,52 (passengers:46 crew:6),52 (passengers:46 crew:6),0,"The plane, carrying paratroopers, crashed into the Ligurian Sea about 20 miles west of Pisa shortly after taking off from San Giusto Airport. In-flight structural failure. Cause undetermined."
ACCIDENT DETAILS,"November 10, 1971",?,"Off Padang, Indonesia",Merpati Nusantara Airlines,?,Jakarta - Padang,Vickers Viscount 828,PK-MVS,448,69 (passengers:62 crew:7),69 (passengers:62 crew:7),0,The plane crashed into the sea while on approach to Padang.
ACCIDENT DETAILS,"November 12, 1971",?,"Vinnitsa, Russia",Aeroflot,H-63,Kiev - Vinnitsa,Antonov AN-24,CCCP-46809,67302306,48 (passengers:43 crew:5),48 (passengers:43 crew:5),0,The plane crashed on a a go-around 850 m short of the runway.
ACCIDENT DETAILS,"November 21, 1971",?,"Near Penghu Island, Taiwan",China Airlines (Taiwan),?,Taipei - Hong Kong,Sud Aviation SE-210 Caravelle III,B-1852,122,25 (passengers:17 crew:8),25 (passengers:17 crew:8),0,The plane crashed into the sea while on a flight from Taipei to Hong Kong. Detonation of an explosive device.
ACCIDENT DETAILS,"November 28, 1971",13:30,"Near Hue, South Vietnam",Military - U.S. Army,?,Da Nang - Camp Eagle,Boeing Vertol CH-47C,68-15866,?,34 (passengers:29 crew:5),34 (passengers:29 crew:5),0,Crashed into a mountain after attempting to fly through a lowland area due to deteriorating weather conditions.
ACCIDENT DETAILS,"December 01, 1971",21:48,"Saratov, Russia",Aeroflot,2174,Ufa - Saratov,Antonov AN-24,CCCP-46788,57301801,57 (passengers:53 crew:4),57 (passengers:53 crew:4),0,During approach the plane made a large roll and vertical rate of descent and crashed. Icing.
ACCIDENT DETAILS,"December 04, 1971",13:46,"Raleigh, North Carolina",Eastern Air Lines,?,"Miami, FL - Raleigh, NC",Douglas DC-9-31 /Cessna 206,N8943E / N2110F,47166/265 / ?,29 (passengers:24 crew:5),2 (passengers:1 crew:1),0,Midair collision. The DC-9 descended onto the Cessna. Two killed aboard the Cessna. The DC-9 landed with no one aboard injured. Inadequacy of ATC facilities and services in the terminal area.
ACCIDENT DETAILS,"December 06, 1971",?,"Tikaka, Sudan",Sudan Airways,?,?,Fokker F-27 Friendship 200,ST-AAY,10238,42 (passengers:37 crew:5),10 (passengers:9 crew:1),0,The aircraft experienced a forced landing after being hijacked and running out of fuel.
ACCIDENT DETAILS,"December 09, 1971",c 07:00,"Chinnamanur, India",Indian Airlines,?,Trivandrum - Madurai,HAL-748-224 Srs.2,VT-DXG,512,31 (passengers:27 crew:4),21 (passengers:17 crew:4),0,Strayed off course and flew into a mountain.
ACCIDENT DETAILS,"December 21, 1971",?,"Sofia, Bulgaria",Balkan Bulgarian Airlines,?,Sofia IAP - Algiers,Ilyushin IL-18B,LZ-BES,185008104,73 (passengers:62 crew:11),28 (passengers:26 crew:2),0,Crashed in adverse weather conditions shortly after taking off.
ACCIDENT DETAILS,"December 24, 1971",12:36,"Near Puerto Inca, Huanuco, Peru",Lineas Aereas Nacionales SA (Peru),508,Lima - Pucallpa,Lockheed 188A Electra,OB-R-941,1086,92 (passengers:86 crew:6),91 (passengers:85 crew:6),0,"The aircraft was struck by lightning after it entered an area of thunderstorms and heavy turbulence. The lightning caused a fire which led to the separation of the right wing and part of the left wing. The aircraft crashed in mountainous terrain in the jungle. One German passenger, a female teenager, survived and was found after trekking through the jungle for 9 days. Juliane Koepcke had a broken collarbone and was unconscious for an unknown amount of time but had survived the crash still strapped in her seat. She fell more than two miles into the jungle canopy but miraculously survived with only minor injuries. When she came to, she set out in vain to find her mother. Maria Koepcke, her mother, a leading Peruvian ornithologist, was dead. Rescue crews searched for the aircraft without success. Koepcke would have to save herself. Koepcke found a stream and began nine days of wading through knee-high water and fighting off swarms of insects and leeches. On the ninth day, she found a canoe and shelter. Then she waited. Hours later, local lumbermen returned and found her. They tried to get her to eat but she was quite sick and refused. Insects had buried eggs in her skin and they were beginning to hatch. One of the men poured gasoline on her and, as she told the London Daily Mail, ""I counted 35 worms that came out of my arms alone."" The men offered what assistance they could provide but it was too late in the day to start the journey back to civilization; she slept one more night in the jungle before the men took her on the final seven hour journey via canoe down the river to a lumber station where she was airlifted to a hospital."
