,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 02, 1981",08:13,"Fallon, Nevada",Air Chaparral - Air Taxi,?,"Fallon, NV - Austin, NVq",Cessna T210N,N77FB,310,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"Flew into the ground in rain, snow and low visibility. Six minutes before accident pilot radioed weather in the pass was getting lower and lower. Continued VFR flight into adverse weather."
ACCIDENT DETAILS,"March 10, 1981",c 05:00,"Moroni, Comoro Islands",Military - French Naval Aviation,?,?,Dassault-Breguet Atlantique,29,?,18 (passengers:0 crew:18),18 (passengers:0 crew:18),0,"As the plane was taking off, one of the engines failed and after climbing to 500 ft., the aircraft plunged to earth and exploded in flames."
ACCIDENT DETAILS,"March 15, 1981",?,"Shemya AFB, Alaska",Military - U.S. Air Force,?,Fairbanks - Shemya AFB,Boeing RC-135S,61-2664,18340,24 (passengers:? crew:?),6 (passengers:? crew:?),0,Hit the ground short of the runway in snow and fog.
ACCIDENT DETAILS,"March 26, 1981",?,"Redzikowo, Poland",LOT Polish Airlines,?,?,Antonov AN-24B,SP-LTU,07306007,52 (passengers:47 crew:5),1 (passengers:1 crew:0),0,Separation of a propeller blade caused a forced landing resulting the the plane crashing and burining.
ACCIDENT DETAILS,"March 27, 1981",16:32,"Galena, Alaska",Galena Air Service - Air Taxi,?,"Hughes, AK - Galena, AK",Piper PA-31,N68856,31-7405164,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Lost an engine during a go around, began to climb, entered a steep left bank and crashed. Engine failure for unknown reasons."
ACCIDENT DETAILS,"April 01, 1981",?,"Mt. Hagen, Papua, New Guinea",Talair,?,?,Cessna 402,P2-GKJ,?,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,?
ACCIDENT DETAILS,"April 06, 1981",?,"Laguna Soliz, Bolivia",Urcupina,?,?,Douglas C-47A,CP-1470,19395,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,The cargo plane flew into the ground while trying to avoid bad weather.
ACCIDENT DETAILS,"April 07, 1981",11:36,"Cincinnati, Ohio",Freedom International,?,Cincinnati - Detroit,Learjet 23,N400PG,23-068,2 (passengers:0 crew:2),1 (passengers:0 crew:1),0,"While climbing through 3,800 ft., a Loon collided with the cargo plane penetrating the windshield. The copilot was killed and the captain sustained serious injuries. Debris from the windshield were ingested by the No.2 engine which had to be shut down. The pilot returned to the airport for a successful emergency landing."
ACCIDENT DETAILS,"April 17, 1981",16:01,"Loveland, Colorado",Air US / Private,716 / -,"Denver, CO - Gillette, WY",Hadley Page 137Jetstream I / Cessna 206,N11360 / N4862F,238,19 (passengers:15 crew:4),15 (passengers:12 crew:3),0,"A midair collision occurred 2 nm east-southeast of Loveland, Colorado at 13,000 ft.. Two killed and 3 injured on the Cessna and 13 killed on the Jetstream. The failure of the Cessna pilot to establish communications with the Denver Center and his climbing into controlled airspace above 12,500 ft without an authorized transponder. Contributing factor was the fact that existing regulations did not prohibit parachute jumping in or immediately adjacent to federal airways."
ACCIDENT DETAILS,"April 28, 1981",07:45,"Pekanbaru, Indonesia",Airfast Indonesia,?,?,Douglas C-47A-5-DK,PK-OBK,12209,17 (passengers:13 crew:4),15 (passengers:11 crew:4),0,Crashed during final approach. Hudbay Oil Co. charter.
ACCIDENT DETAILS,"April 28, 1981",12:31,"Batagay, Russia",Aeroflot,?,Batagay - Lazo,Antonov An-2TP,CCCP-92864,1G53-16,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,Crashed into a mountainside. Icing.
ACCIDENT DETAILS,"May 06, 1981",10:50,"Near Fredrick, Maryland",Military - U.S. Air Force,?,Training,Boeing EC-135N,61-0328,18235,21 (passengers:3 crew:18),21 (passengers:3 crew:18),0,"While cruising at FL 210, the pitch trim moved to the full nose-down position. Gravational forces from the resulting dive led to the break-up of the aircraft."
ACCIDENT DETAILS,"May 07, 1981",10:53,"Rio de la Plata, Argentina",Austral Lineas Aeras (Argentina),901,Tucuman - Buenos Aires,BAC One-Eleven 529FR,LV-LOX,212,31 (passengers:26 crew:5),31 (passengers:26 crew:5),0,The aircraft crashed into a river bed after two missed approaches and while in a holding pattern. Severe turbulence and thunderstorms where occurring in area. Loss of control of the aircraft and impact with the water by an error of the pilot in assessing the meteorological conditions on crossing through a zone of extremely violent cumulonimbus clouds. Windshear.
ACCIDENT DETAILS,"May 16, 1981",?,"Near Menongue, Angola",TAAG Angola Airlines,?,?,Lockheed L-100-20 Hercules,D2-EAS,4830,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Shot down by a surface-to-air missile.
ACCIDENT DETAILS,"May 21, 1981",?,"Pinarete Mountain, Mexico",Lineas Aereas,?,Oaxaca - Puerto Escondido,Convair CV-440-11,XA-KEH,327,20 (passengers:17 crew:3),20 (passengers:17 crew:3),0,"Crashed into a mountain at 8,800 feet obscured by clouds."
ACCIDENT DETAILS,"May 22, 1981",?,"Near Zumba, Ecuador",TAME,?,?,de Havilland Canada DHC-6 Twin Otter 300,HC-BAX,457,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,Crashed into a mountain in fog.
ACCIDENT DETAILS,"May 24, 1981",c 15:00,"Near Guachala, Ecuador",Military - Ecuadorean Air Force,?,Quito - Macara,Beech Super King Air 200/DHC6-Twin Otter,FAE-723/FAE-457,?,27 (passengers:? crew:?),27 (passengers:? crew:?),0,"Both planes, flying in formation, crashed into mountain terrain in rain and fog. Nine killed aboard the Beech and 18 aboard the Twin Otter."
ACCIDENT DETAILS,"May 28, 1981",16:40,"Avalon, California",Shanair Inc. - Air Taxi,?,"Avalon, CA - Visalia, CA",Beechcraft 58,N140S,TH1039,3 (passengers:2 crew:1),2 (passengers:1 crew:1),0,"After taking off the plane circled three time at a low altitude. On the third pass the aircraft experienced a slow roll, the nose dropped and the plane crashed into the water. Unwarranted low flying. Misjudged speed and exercised poor judgment."
ACCIDENT DETAILS,"May 29, 1981",?,"Cairo, Egypt",Military - Egyptian Air Force,?,?,Lockheed C-130H Hercules,SU-BAH,4792,17 (passengers:? crew:?),17 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"June 13, 1981",?,"Hualien, Taiwan",Taiwan Airlines,?,?,Britten-Norman BN-2A-8 Islander,B-11108,701,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Crashed into a mountain during a typhoon.
ACCIDENT DETAILS,"June 14, 1981",16:22,"Ust-Barguzin, Russia",Aeroflot,498,Ulan - Severomuysk,Ilyushin Il-14,CCCP-41838,147001141,48 (passengers:44 crew:4),48 (passengers:44 crew:4),0,The crew informed ATC they could see the field but crashed 30 km from the airport.
ACCIDENT DETAILS,"June 17, 1981",?,"Miraflores, Colombia",Taxi Aéreo el Venado,?,?,Douglas DC-3,HK-1078,9884,12 (passengers:8 crew:4),2 (passengers:1 crew:1),0,With one engine out and attempting an emergency landing the aircraft had to go-around because of a plane on the runway. While attempting a second landing from the opposite direction the aircraft ditched into a lake.
ACCIDENT DETAILS,"June 26, 1981",?,"Nailstone, England",Dan Air Services,?,London - East Midlands,Hawker Siddeley HS-748,G-ASPL,1560,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The the right rear door of the cargo plane detached and struck the horizontal tail plane and became lodged on the leading edge. Control was lost, and the aircraft entered a steep dive. During the dive, the wings and tail plane failed due to overstressing."
ACCIDENT DETAILS,"June 30, 1981",18:11,"Muskegon, Michigan",G & W Aviation,?,"Muskegon, MI - Pontiac, MI",Cessna 401,N7957F,401-0219,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,The aircraft experienced engine failure on takeoff and crashed. Power plant failure for reasons unknown. Improper emergency procedures.
ACCIDENT DETAILS,"July 18, 1981",15:44,"Near Yerevan, Armenia",TAR,?,"Tehran, Iran - Larnaca, Cyprus",Canadair CL-44D4-6,LV-JTN,34,4 (passengers:1 crew:3),4 (passengers:1 crew:3),0,The cargo plane was brought down after a Soviet fighter jet crashed into the tail of the Canadair. The plane had strayed into Soviet airspace.
ACCIDENT DETAILS,"July 20, 1981",?,"Mogadishu, Somalia",Somali Airlines,?,Mogadishu- Hargeisa,Fokker F-27 Friendship 600RF,6O-SAY,10557,50 (passengers:44 crew:6),50 (passengers:44 crew:6),0,Part of the right wing separated from the plane after the aircraft entered an area of heavy rain and severe turbulence and went into a spiral dive 8 minutes after takeoff.
ACCIDENT DETAILS,"July 23, 1981",12:24,"Kansas City, Kansas",Air Taxi,?,"Kansas City, MO - York, NE",Beechcraft 58TC,N17705,TK-47,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,The aircraft experienced an uncontrolled descent shortly after taking off. Left and right elevator trim actuators reversed during installation. Elevator trim arms extended 23 degrees nose down.
ACCIDENT DETAILS,"July 24, 1981",?,Madagascar,Air Madagascar,?,?,de Havilland Canada DHC-6 Twin Otter 300,5R-MGB,327,19 (passengers:17 crew:2),19 (passengers:17 crew:2),0,Flew into a mountain.
ACCIDENT DETAILS,"July 25, 1981",?,"Caruru, Colombia",Transamazonica,?,?,Douglas C-53D-DO,HK- 772,11743,9 (passengers:5 crew:4),4 (passengers:1 crew:3),0,The aircraft crashed short of the runway while attempting to land after a severe vibration required the crew to shut down the engine and feather the propeller.
ACCIDENT DETAILS,"July 27, 1981",?,"Chihuahua, Mexico",Aeromexico,230,Monterey - Chihuahua,McDonnell Douglas DC-9-32,XA-DEN,47621/729,66 (passengers:60 crew:6),30 (passengers:28 crew:2),0,"While landing in adverse weather conditions, the aircraft landed right of the runway, bounced and struck the ground. The fuselage broke in two and caught fire. Thunderstorms and strong turbulence in the area associated with a tropical air mass."
ACCIDENT DETAILS,"August 11, 1981",19:15,"Skagway, Alaska",Air Taxi - Skagway Air Service,?,"Skagway, AK - Local",Piper PA-32,N8224Q,32-8006061,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"The aircraft's right wing impacted a boulder while exiting the mouth of a 3,000 ft. canyon while in a 45 degree bank. Pilot misjudged altitude and clearance."
ACCIDENT DETAILS,"August 22, 1981",c 10:00,"Near Sanyi, Miao-li, Taiwan",Far Eastern Air Transport,103,Taipei - Kaohsiung,Boeing B-737-222,B-2603,19939/151,110 (passengers:104 crew:6),110 (passengers:104 crew:6),0,The aircraft experienced in-flight structural failure. Severe corrosion in belly of plane led to a pressure hull rupture and disintegration of the plane.
ACCIDENT DETAILS,"August 24, 1981",09:21,"Near Zavitinsk, Russia",Aeroflot / Military - Russian Air Force,811,Komsomol'sk-na-Amure - Blagoveshchensk,Antonov AN-24RV / Soviet Air Force TU-16,CCCP-46653,47309204,32 (passengers:27 crew:5),31 (passengers:26 crew:5),0,"Midair collision with a Soviet Air Force TU-16. The only surviving passenger, a 20 year old woman was found in a forest 3 days later. Poor communication between civilian and military ATCs."
ACCIDENT DETAILS,"August 27, 1981",?,"Mt. Elena, Colombia",Aeropesca Colombia,?,Florence - Neiva,Vickers Viscount 745D,HK-1320,112,50 (passengers:44 crew:6),50 (passengers:44 crew:6),0,Crashed in the jungle on a mountain peak. Flying VFR in meteorological conditions below minima.
ACCIDENT DETAILS,"August 29, 1981",20:30,"Zeya, Russia",Aeroflot,674,Chita - Zeya,Yakovlev YAK-40,CCCP-87346,9511539,34 (passengers:29 crew:5),3 (passengers:1 crew:2),0,"Flew into trees short and to the right of the runway, crashed and caught fire. Crew descended below minimums without visual contact with the ground."
ACCIDENT DETAILS,"September 02, 1981",?,"Paipa, Colombia",Taxi Aereo el Venado,?,?,Embraer 110P1 Bandeirante,HK-2651,110206,22 (passengers:19 crew:3),21 (passengers:18 crew:3),0,The aircraft was unable to gain altitude upon taking off. After turning left the plane struck a hill. Overloaded.
ACCIDENT DETAILS,"September 18, 1981",07:13,"Zeleznogorsk, Russian",Aeroflot /Military - Russian,V-652,Irkutsk - Zeleznogorsk,Yakovlev YAK-40 / Mil Mi-8,CCCP-87455,9431236,40 (passengers:29 crew:11),40 (passengers:29 crew:11),0,Midair collision with a military Mi-8 helicopter (CCCP-22268). Thirty-three killed aboard the Yak-40.
ACCIDENT DETAILS,"September 21, 1981",?,"Nellis AFB, Nevada",Military - U.S. Air Force,?,"Fort Lewis, WA - Indian springs, NV",Lockheed C-130H Hercules,74-1672,4623,68 (passengers:61 crew:7),7 (passengers:7 crew:0),0,Crashed short of the runway. The plane was carrying infantry troops.
ACCIDENT DETAILS,"September 22, 1981",c 12:00,"Near Babaeski, Turkey",Military - Turkish Air Force,?,?,Northrop F-5A,?,?,0 (passengers:0 crew:0),0 (passengers:0 crew:0),40,The fighter crashed into a village after the pilot ejected from the plane.
ACCIDENT DETAILS,"September 29, 1981",c 19:00,"Tehran, Iran",Military - Iranian Air Force,?,Ahwaz - Tehran,Lockheed C-130H,5-158-8552,4594,60 (passengers:? crew:?),60 (passengers:? crew:?),20,Crashed into Tir Square while on approach to land. Killed were Iran's Defense Minister and other military officals.
ACCIDENT DETAILS,"October 01, 1981",15:00,"Casper, Wyoming",Sky Train Air,?,"Casper, WY - McAllen, TX",Learjet 24,N44CJ,24-146,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"A loss of control, possibly initiated by an unexpected encounter with moderate to severe clear air turbulence, which caused the aircraft to depart the narrow flight envelope boundaries in which it was operating and from which recovery was not effected."
ACCIDENT DETAILS,"October 06, 1981",17:12,"Moerdijk, Netherlands",NLM (Nederlandse Luchtvaart Maatschappij),431,Rotterdam - Eindhoven - Hamburgh,Fokker F-28 Fellowship 4000,PH-CHI,11141,17 (passengers:13 crew:4),17 (passengers:13 crew:4),0,The aircraft entered an area of severe turbulence and a tornado which resulted in the separation of the right wing and in-flight break up.
ACCIDENT DETAILS,"October 15, 1981",?,"Kufstein, Austria",Oefag Flugdienst,?,?,Cessna 404 Titan,OE-FCT,404-0680,9 (passengers:? crew:?),9 (passengers:? crew:?),0,Crashed into a mountain.
ACCIDENT DETAILS,"October 26, 1981",18:24,"St. Thomas, U.S. Virgin Islands",Aerolineas Argo,?,Saint Croix - Saint Thomas,Lockheed L-749A Constellation,HI-328,2607,5 (passengers:2 crew:3),5 (passengers:2 crew:3),0,After executing a turn to avoid traffic the cargo plane struck the ocean. Pilot misjudged the altitude and clearance.
ACCIDENT DETAILS,"October 31, 1981",?,"Bafoussam, Cameroon",Cameroon Airlines,?,?,de Havilland Canada DHC-6 Twin Otter 300,TJ-CBC,416,24 (passengers:22 crew:2),1 (passengers:1 crew:0),0,"The aircraft took off, lost altitude, settled back on the runway and overshot the runway. The aircraft was overloaded. Other factors were the pilot misjudged the distance and speed during the takeoff and lack of proper pre-flight planning."
ACCIDENT DETAILS,"November 08, 1981",?,"Sierra de Guerro, Mexico",Aeromexico,?,Acapulco - Guadalajara,McDonnell Douglas DC-9-32,XA-DEO,47622/753,18 (passengers:12 crew:6),18 (passengers:12 crew:6),0,The flight struck a mountain during an emergency descent due to explosive decompression. Crew's failure to follow approved emergency procedures.
ACCIDENT DETAILS,"November 15, 1981",21:12,"Mount Pocono, Pennsylvania",Air Taxi - Moyer Aviation,?,"Millinocket, ME - Mount Pocono, PA",Piper PA-32,N178RB,32-7840178,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,Collided with trees on final approach. Improper IFR operation. Failed to follow approved procedures.
ACCIDENT DETAILS,"November 16, 1981",19:30,"Norilsk, Russia",Aeroflot,?,Krasnoyarsk - Norilsk,Tupolev TU-154B-2,CCCP-85480,81A-480,167 (passengers:160 crew:7),99 (passengers:95 crew:4),0,The plane acquired excessive vertical speed and descended below the glideslope while attempting to land. The aircraft impacted terrain in an open field and slid across frozen ground for about 300 m. The high descent rate could not be countered by applying maximum elevator trim. Malfunctioning elevator.
ACCIDENT DETAILS,"November 19, 1981",?,"Biratnagar, Nepal",Royal Nepal Airlines,?,?,Pilatus PC-6/B2-H2 Turbo-Porter,9N-ABJ,746,10 (passengers:? crew:?),10 (passengers:? crew:?),0,Crashed after takeoff.
ACCIDENT DETAILS,"November 30, 1981",?,"Castries, Saint Lucia Island",Guyana Airways,?,?,Douglas DC-6A,N3486F,43683/305,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Engine failed during takeoff. The cargo plane crashed while returning to the field.
ACCIDENT DETAILS,"December 01, 1981",08:53,"Mt. San Pietro, near Ajaccio, Corsica, France",Inex Adria Aviopromet (Yugoslavia),JP1308,Ljubljana - Ajaccio,McDonnell Douglas MD-81,YU-ANA,48047/998,180 (passengers:173 crew:7),180 (passengers:173 crew:7),0,The aircraft crashed into a mountain during an approach to Camp dell Oro Airport in heavy fog. The crew was not properly prepared for the approach. The minimum altitude and maximum speed limits of the holding pattern were probably not retained. Imprecise language used by the crew and air traffic controller.
ACCIDENT DETAILS,"December 05, 1981",19:08,"Honolulu, Hawaii",Private - Parajump air show,?,"Haliive, HI - Honolulu, HI",Beech C-45H,N8185H,AF-381,12 (passengers:11 crew:1),11 (passengers:10 crew:1),0,"Crashed into the water. Improperly loaded aircraft, weight and center of gravity."
ACCIDENT DETAILS,"December 10, 1981",16:40,"Tyonek, Alaska",Air Taxi - Spernak Airways,?,"Tyonek, AK - Anchorage, AK",Cessna 207A,N9461M,20700692,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,Crashed into water during initial climb. Probable cause unknown.
ACCIDENT DETAILS,"December 15, 1981",13:30,"Mt. McKinley, AK",Air Taxi - Hudson Air Service,?,"Talkeetna, AK - Return",Cessna 185,N4311R,18502929,4 (passengers:3 crew:1),2 (passengers:2 crew:0),0,The aircraft encountered downdrafts while approaching mountain pass and crashed.
ACCIDENT DETAILS,"December 16, 1981",?,"Kuala Belait, Brunei",Bristow Helicopters,?,?,Aerospatiale Puma,9M-SSC,1481,12 (passengers:? crew:?),12 (passengers:? crew:?),0,Crashed into the sea.
ACCIDENT DETAILS,"December 18, 1981",13:06,"Near Covenas, Colombia",ACES Colombia,?,?,de Havilland Canada DHC-6 Twin Otter 300,HK-2217,609,13 (passengers:11 crew:2),13 (passengers:11 crew:2),0,Struck high ground.
ACCIDENT DETAILS,"December 31, 1981",20:00,"Durango, Colorado",Air Taxi - Sun West Airline,?,"Albuquerque, NM - Durango, CO",Piper PA-31,N41070,31-8253005,6 (passengers:5 crew:1),4 (passengers:3 crew:1),0,The pilot failed to execute a successful missed approach for unknown reasons and crashed.
