,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 23, 2007",17:00,"Mogadishu, Somalia",Transaviaexport Airlines,?,Mogadishu - Djibouti,Ilushin Il-76TD,EW-78849,1013405192,11 (passengers:5 crew:6),11 (passengers:5 crew:6),0,"The cargo plane, carrying African peacekeepers, was struck by an anti-aircraft missile shortly after taking off from Mogadishu Airport. The aircraft lost a wing into the Indian Ocean and shortly thereafter crashed in the eastern outskirts of Mogadishu."
ACCIDENT DETAILS,"April 25, 2007",14:05,"Near Kopinang, Guyana",Air Services,?,Kato - Kopinang,Pilatus Britten Norman BN-2A-27 Islander,8R-GET,484,5 (passengers:4 crew:1),3 (passengers:2 crew:1),0,The plane landed at Kato and could not take off because of bad weather. Twenty minutes after eventually taking off the plane crashed into mountains while en route. A mother and her five-year-old son walked for about 16 hours through Guyana's jungle to safety after surviving the crash.
ACCIDENT DETAILS,"April 27, 2007",11:34,"Shatoi, Chechnya",Military - Russian,?,?,Mi 8,?,?,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,The helicopter was carrying out a missiion with two other aircraft when a rotor blade struck an object while attempting to land. Conflicting reports say the helicopter may have been shot down by Chechnyan rebels.
ACCIDENT DETAILS,"May 05, 2007",?,"Near Dizangue, Cameroon",Kenya Airways,507,"Abidjan, Ivory Coast - Douala, Cameroon - Nairobi, Kenya",Boeing B-737-8AL,5Y-KYA,35071/2079,114 (passengers:105 crew:9),114 (passengers:105 crew:9),0,"The plane crashed in a dense, swampy forested area, 5 km from Douala Airport, moments after taking off in stormy weather. The plane was just six months old. After take off, the plane was banking right and the pilot did not notice the inclination, but when he did, he banked the craft further right. The pilot released the flight controls for nearly one minute without engaging the auto pilot, which could have corrected the banking angle, then at 34 degrees. However, his intervention worsened the tilt. The captain grabed the controls, appeared confused about the attitude of the airplane and made corrections in an erratic manner increasing the banking angle to 50 degrees. When the bank angle increased to 70 degrees, the captain stated ""we are crashing."" The first officer told him to level the aircraft, but quickly corrected himself and said ""left, left, left captain. The aircraft then plunged nose down into a mangrove swamp."
ACCIDENT DETAILS,"May 06, 2007",09:10,"Near El-Thamad, Egypt",Military - French Air Force,?,El-Gora - Santa Katarina,de Havilland Canada DHC-6 Twin Otter,742/CB,742,9 (passengers:5 crew:4),9 (passengers:5 crew:4),0,"Collided with a truck while attempting to make an emergency landing on a road. French soldiers aboard were with the Sinai's peacekeeping force, the Multinational Force & Observers."
ACCIDENT DETAILS,"May 17, 2007",11:00,"Walikale Airstrip, Congo",Safe Air Complany,?,Walikale - Goma,Let 410UVP,TN-AHE,851335,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,An engine on the cargo plane caught fire shortly after taking off. An emergency return attempt to the airstrip was unsuccessful and the plane crashed into a nearby forest.
ACCIDENT DETAILS,"May 24, 2007",17:45,"Near Pampa Hermosa, Peru",Military - Peruvian Air Force,?,Iquitos - Pucallpa,de Havilland Canada DHC-6 Twin Otter 300,FAP-303,483,20 (passengers:17 crew:3),13 (passengers:10 crew:3),0,Crashed into dense jungle shortly after taking off from Pampa Hermosa. The plane hit a hill and split in two.
ACCIDENT DETAILS,"June 03, 2007",20:30,"Freetown, Sierra Leone",Paramount Airlilnes,?,Shuttle,Mi-8,?,?,22 (passengers:20 crew:2),21 (passengers:20 crew:1),0,The helicopter crashed and burned on the airport runway while attempting to land. It was shuttling passengers between Sierra Leone's coastal capital of Freetown and Lungi Airport.
ACCIDENT DETAILS,"June 04, 2007",16:04,"Near Milwaukee, Wisconson",University of Michigan Health System,?,"Milwaukee, WI - Detroit, MI",Cessna 550 Citation II,N550BP,550-0246,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,"The pilot issued a distress signal within five minutes of taking off from General Mitchell International Airport in Milwaukee, requesting an emergency return to the airport. The plane then crashed into Lake Michigan two miles off shore. The plane was carrying an organ transplant team. The pilot reported to ATC he had runaway trim prior to the accident. The pilot's mismanagement of an abnormal flight control situation through improper actions including lack of crew coordination and failing to control airspeed and to prioritize control of the airplane. The event was controllable if the captain had not allowed the airspeed and resulting control forces to increase while he tried to troubleshoot the problem. By allowing their airplane's speed to increase while engaging in poorly coordinated troubleshooting efforts, the pilots allowed and abnormal situation to escalate to an emergency."
ACCIDENT DETAILS,"June 13, 2007",?,"Selenge province, Mongolia",Mongolian Defense Ministry,?,?,Mi-8,?,?,22 (passengers:19 crew:3),15 (passengers:12 crew:3),0,"While en route to a forest fire, the helicopter crashed into dense forest on a mountain at an altitude of 6,100 feet."
ACCIDENT DETAILS,"June 16, 2007",?,"Vungano Hills, Malawi",Nyika Safaris,?,Lilongwe to Rumchi,Cessna 206,?,?,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,The sightseeing plane crashed in fog and poor weather while en route. Wreckage was found in a ravine by villagers. Five British tourists along with the pilot killed.
ACCIDENT DETAILS,"June 21, 2007",?,"Near Kamina, Congo",Karibu Airways,?,Kamina - Lubumbashi,Let 410UVP,9Q-CEU,841217,25 (passengers:22 crew:3),1 (passengers:1 crew:0),0,The plane crashed shortly after taking off into a swamp coming to rest upside down. A parliment member of the Democratic Republic of Congo was killed.
ACCIDENT DETAILS,"June 25, 2007",10:40,"Near Sihanoukville, Cambodia",PMT Air,241,Siem Reap - Sihanoukville,Antonov AN-24V,XU-U4A,99901908,22 (passengers:16 crew:6),22 (passengers:16 crew:6),0,"The aircraft crashed into Phnom Damrey Mountain at an elevation of 1,640 feet, about 5 minutes from its destination of Sihanoukville."
ACCIDENT DETAILS,"June 28, 2007",13:40,"M'Banza Congo, Angola",TAAG Angola Airlines,?,Luanda - M'Banza,Boeing 737-2M2,D2-TBP,23220/1084,78 (passengers:69 crew:9),5 (passengers:4 crew:1),0,"The crew undershot the runway and blew two tires on landing, causing the landing gear to collapse and one wing to dip and touch the runway. The plane then veered out of control, overran the runway and crashed into cars and a building."
ACCIDENT DETAILS,"July 05, 2007",14:45,"Connemara, Ireland",Charter - Private,?,Inishmaan - Connemara,Cessna 208B Grand Caravan,N208EC,208B-1153,9 (passengers:8 crew:1),2 (passengers:1 crew:1),0,The aircraft missed the runway on its approach after a sightseeing trip.
ACCIDENT DETAILS,"July 05, 2007",9:30,"Culiacan, Mexico",Jett Paqueteria SA,?,?,North American CT-39A Sabreline,XA-TFL,265-48,3 (passengers:0 crew:3),3 (passengers:0 crew:3),6,"The small cargo jet blew a tire and failed to take off, barreling onto the Culiacán-Navolato highway and crashing into cars, coming to a stop after hitting a building."
ACCIDENT DETAILS,"July 08, 2007",13:00,"Muncho Lake, British Columbia, Canada",Liard Air,?,Muncho Lake - Vancouver,de Havilland DHC-6 Twim Otter 100,C-FAWC,108,5 (passengers:3 crew:2),1 (passengers:1 crew:0),0,The twin engine plane crashed shortly after taking off from a gravel airstrip at Muncho Lake. One passenger was killed.
ACCIDENT DETAILS,"July 17, 2007",18:52,"Sao Paulo, Brazil",TAM (Brazil),3054,Porto Alegre - Sao Paulo,Airbus A-320-233,PR-MBK,789,187 (passengers:181 crew:6),187 (passengers:181 crew:6),12,"The jet airliner crashed while attempting to land in heavy rain at Congonhas airport. The plane skidded off the end of the runway across a major roadway and struck a gas station and building, bursting into flames. The right engine had a malfunctioning reverser. In this situation, the correct procedure was for the pilot to retard both throttles to idle and then advance both throttles to reverse, as if he had no problem with the reversers. The former procedure, which was changed by Airbus, was to take both throttles to idle, and then advance just the throttle corresponding to the engine with the operating reverser. It was changed by Airbus because there had been several incidents where the pilot forgot to bring both throttles back to idle, leaving one engine reversed and the other thrusting forward. The downside to this change was it would lengthen the stopping distance. The pilot was so concerned about the short and slippery runway that he chose to switch to the old procedure and got it wrong. A contributing factor was the heavy rain and wind and the fact that the newly resurfaced runway had not had grooves installed yet."
ACCIDENT DETAILS,"July 23, 2007",13:00,"Near Shinile, Ethiopia",Djibouti Airlines,?,Dire Dawa - Djibouti,Antonov AN-26V,EX-030,7306103,9 (passengers:3 crew:6),1 (passengers:1 crew:0),0,The cargo plane crashed shortly after taking off after an engine failed. The pilot was trying to return for an emergency landing.
ACCIDENT DETAILS,"July 24, 2007",14:05,"Rudyerd Bay, Alaska",Taquan Air Service,?,Sightseeing,de Havilland DHC-2 MK.1 Beaver,N995WA,1100,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,"The single engine aircraft crashed onto a heavily forested mountain, 30 miles east of Ketchican while on a sightseeing trip over Misty Fiords. The pilot's decision to continue under visual flight rules into an area of instrument meteorological conditions. Contributing to the accident was the pilot's inadequate weather evaluation and the FAA's inadequate surveillance of the commercial air tour operator."
ACCIDENT DETAILS,"July 29, 2007",04:22,"Moscow, Russia",Atran,9655,Sightseeing,Antonov AN-12BP,RA-93912,4341709,9 (passengers:0 crew:9),9 (passengers:0 crew:9),0,"The cargo plane, carrying 9 tons of cargo, crashed 4 km from the runway as it was attempting to take off from Domodedovo airport. The aircraft slammed into a field shattering debris over a wide area."
ACCIDENT DETAILS,"August 05, 2007",22:30,"Near Ruidoso, New Mexico",Southwest Medivac,?,Ruidoso - Albuquerque,Beechcraft King Air E-90,N369CD,LW-182,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,"The medivac flight crashed in Devil's Canyon in the Lincoln National Forest, four minutes after taking off from Ruidoso. The pilot, a male nurse, a female paramedic and a 15-month-old girl and her mother were killed.The pilot's failure to maintain clearance from terrain due to spatial disorientation."
ACCIDENT DETAILS,"August 09, 2007",12:00,"Off Moorea, French Polynesia",Air Moorea,1121,Moorea - Papeete,de Havilland Canada DHC-6 Twin Otter 300,F-OIQ,608,20 (passengers:19 crew:1),20 (passengers:19 crew:1),0,Soon after taking off the plane began loosing altitude and veered to the right until it crashed into the sea 1 mile beyond the runway. Loss of pitch control of the aircraft following a break in an elevator cable.
ACCIDENT DETAILS,"August 16, 2007",23:16,"Near Ketchikan, Alaska",SeaWind Aviation,?,Sightseeing,de Havilland Canada DHC-2 Beaver,N345KA,1306,10 (passengers:9 crew:1),6 (passengers:6 crew:0),0,"The float plane crashed on land into a tree, 200 feet from shore, while attempting to land. High winds were in the area at the time of the accident. The pilot's poor decision-making and inadequate planning. To avoid the rising waves, the pilot decided to take off toward the sheltered interior of the bay, toward the rising terrain, in a direction he had never attempted before. As the pilot attempted to turn the aircraft around, the airplane hit a downdraft, which held it from climbing above the closing landscape and caused the plane to stall about 60 feet over the ground."
ACCIDENT DETAILS,"August 22, 2007",00:36,"Near Curitiba, Brazil",Two Taxi Aero,?,Curitiba - Jundiai,Embraer EMB-110P1 Bandeirant,PT-SDB,110323,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Crashed shortly after taking off from Curitiba
ACCIDENT DETAILS,"August 22, 2007",?,"Near Kirkuk, Iraq",Military - U.S. Army,?,Transporting troops,UH-60 Blackhawk helilcopter,?,?,14 (passengers:12 crew:2),14 (passengers:12 crew:2),0,Crashed most likely due to a mechanical problem while traveling with a second helicopter.
ACCIDENT DETAILS,"August 26, 2007",16:00,"Kongolo, Democratic Republic Congo",Great Lakes Business Complany,?,Kongolo - Goma,Antonov AN-32,9Q-CAC,14-07,15 (passengers:12 crew:3),14 (passengers:11 crew:3),0,"The cargo plane, carrying tin ore, lost one of it's two engines eleven minutes after taking off and tried to return to the airport. Due to strong back winds and a fully loaded plane, the aircraft clipped tree tops and crashed and burned 3 km short of the runway. The plane was overloaded by 3 tons."
ACCIDENT DETAILS,"September 07, 2007",12:00,"Goma, Democratic Republic Congo",Galaxy Kavatsi Airlines,?,Kisangi - Goma - Bukavu,Antonov AN-12BP,4L-SAS,3341108,8 (passengers:6 crew:2),8 (passengers:6 crew:2),0,"The cargo plane, carrying palm oil, overshot the runway, crashed into a petrified lava flow and caught fire."
ACCIDENT DETAILS,"September 16, 2007",15:35,"Phuket, Thailand",One-Two-Go Airlines,269,Bangkok - Phuket,McDonnell Douglas MD-82,HS-OMG,49183/1129,130 (passengers:123 crew:7),90 (passengers:85 crew:5),0,"While landing in heavy rain and strong cross winds, the aircraft skidded off the runway, struck an earth embankment and caught fire. The pilot attempted to land, despite 15 warning alarms and his copilot's calls to abort the attempt. Also, the plane was traveling faster and descending more sharply than normal."
ACCIDENT DETAILS,"September 24, 2007",?,"Malemba Nkulu, DR Congo",Karibu Airways,?,Lubumbashi - Malemba Nkulu,Let 410,9Q-CVL,?,6 (passengers:5 crew:1),1 (passengers:0 crew:1),0,Crashed while attempting to land and came to rest in a cemetery.
ACCIDENT DETAILS,"October 04, 2007",10:40,"Kinshasa, DR Congo",Africa One Congo,?,Kinshasa - Tshikapa,Antonov AN-26,9Q-COS,47302001,22 (passengers:17 crew:5),21 (passengers:17 crew:4),30,While attempting to take off the No. 2 engine failed. The cargo plane crashed into a Congolese neighborhood and caught fire about three miles from the airport. The plane's mechanic was the only survivor aboard the plane.
ACCIDENT DETAILS,"October 04, 2007",22:20,"Alamosa, Colorado",Scenic Air Tours,?,Chinle - Alamosa  Chinle - Alamosa,Beechcraft King Air C90A,N590GM,LJ-1594,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"During its descent at night and in poor weather conditions, the aircraft hit the Charleys Peak located 25 miles southeast from Alamosa. The aircraft was carrying one pilot, a flight paramedic and a flight nurse to pick up a patient in Alamosa. The pilot's failure to maintain clearance from mountainous terrain. Contributing to the accident was the pilot's inadequate preflight planning, improper in-flight planning and decision making, the dark night, and the controller's failure to issue a safety alert to the pilot."
ACCIDENT DETAILS,"October 07, 2007",20:00,"White Pass, Washington",Kapowsin Air Sports,?,"Star, ID - Shelton, WA",Cessna 208 Caravan,N430A,208B0415,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,"The parachutists had gone to Boise for a skydiving meet and were returning to Shelton when the plane crashed in rugged mountain territory. Radar shows the plane was at about 13,000 feet when it reached the Tieton River valley. The plane then turned around 360 degrees, then lost about 7,000 feet-per-minute before it disappeared. Reports indicate the pilot faced low clouds and low-level turbulence before the accident."
ACCIDENT DETAILS,"October 08, 2007",c 15:30,"Near Cubarral, Colombia",Nacional de Aviacion,?,Villavicencio - Uribe,Let 410 UVP-E10A,HK-4055,902521,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,Disappeared while en route.
ACCIDENT DETAILS,"November 04, 2007",14:10,"Sao Paulo, Brazil",Reali Taxi Aereo,?,Sao Paulo - Rio de Janeiro,Learjet 35A,PT-OVC,35A-339,2 (passengers:0 crew:2),2 (passengers:0 crew:2),6,"The executive jet took off, banked to the right and crashed to the ground striking two houses. The copilot failed to complete the checklist and filled only the right wing fuel tank. By the time they took off it was too late to fix the imbalance with the balancing pump to distriblue fuel evenly in both wings. The plane banked to the right until it stalled and crashed."
ACCIDENT DETAILS,"November 08, 2007",08:00,"Khartoum, Sudan",Juba Air Cargo,?,Khartoum - Juba,Antonov 12,ST-JUA,3341110,4 (passengers:0 crew:4),0 (passengers:0 crew:0),2,"While taking off, an engine on the cargo plane failed after the plane hit a hawk. The aircraft tried to return to the airport but crashed. The plane was transporting goods and foodstuffs for traders and international organizations in Juba. Two Sudanese soldiers were killed on the ground."
ACCIDENT DETAILS,"November 30, 2007",01:36,"Near Isparta, Turkey",Atlasjet Airlines,4203,Istanbul - Isparta,McDonnell Douglas MD-83,TC-AKM,53185/2090,57 (passengers:50 crew:7),57 (passengers:50 crew:7),0,"While making an approach to land, the passenger plane struck a mountaintop and broke apart, 7.5 miles from Isparta Airport. The accident was caused by pilot error as a result of the condition known as spatial disorientation. The pilot is believed to have lost the sight of line for the horizon and instead of trusting the flight instruments, diverted the aircraft to the route where the crash occurred."
ACCIDENT DETAILS,"December 03, 2007",17:18,"Off Whittier, Alaska","Evergreen Alaska Helicopters, Inc.",?,Cordova - Ancorage,Eurocopter Deutschland BK117C1,N141LG,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Crashed into the sea while en route. The pilot's decision to continue VFR flight into night instrument meteorological conditions. Contributing to the accident were the operator's failure to adhere to an FAA-approved and mandated safety risk management program, the FAA's failure to provide sufficient oversight of the operator to ensure they were in compliance with the risk management program, the pilot's lack of experience in night winter operations in Alaska, and the operator's lack of an EMS dispatch and flight following system."
ACCIDENT DETAILS,"December 05, 2007",06:48,"Columbus, Ohio",Castle Aviation,?,"Columbus, OH - Buffalo, NY",Cessna 208B Caravan I Super Cargomaster,N28MG,208B-0732,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"The cargo plane crashed into a brushy field, inverted, shortly after taking off in heavy snow. Radar data indicated that it was in a left turn at a ground speed of 109 knots before descending and impacting terrain. The plane was carrying checks and other goods for a banking customer. The pilot's failure to maintain aircraft control and collision avoidance with terrain due to spatial disorientation. Contributing to the accident were low cloud ceiling and night conditions."
ACCIDENT DETAILS,"December 09, 2007",17:00,"Kiev, Ukraine",Fun Air,?,Hradec Králové - Kiev,Beechcraft King Air C90B,D-IBDH,LJ-1307,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,"The chartered twin engine plane crashed in an open field and slid into a vacant shed, short of the runway, in dense fog. All three passengers and crew of 2 were killed. All 5 were Czech nationals."
