,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 03, 1953",03:35,"Karachi, Pakistan",Canadian Pacific Air Lines,?,Karachi - Rangoon,de Havilland DH106 Comet 1A,CF-CUN,06014,11 (passengers:6 crew:5),11 (passengers:6 crew:5),0,"The aircraft overran the runway during takeoff. Excessive nose-up attitude of the aircraft during the takeoff run producing a partly stalled condition and excessive drag. The pilot who had only limited experience in the Comet aircraft, elected to takeoff at night at the maximum permissable weight for the prevailing conditions. The circumstances required strict adherence to the prescribed takeoff technique, which was not complied with. First fatal crash of a commercial jet aircraft. The aircraft was named Empress of Hawaii."
ACCIDENT DETAILS,"March 04, 1953",01:50,"Windsor Locks, Connecticut",Slick Airways,162,"New York, NY - Winsor Locks, CT",Curtiss C-46F,N4717N,22400,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"After missing his first approach to the airport, the pilot displayed poor judgement in attempting a circle under the overcast in rain and at night, rather than execute a standard instrument approach."
ACCIDENT DETAILS,"March 14, 1953",?,"Kalasahar, India",Orient Airways,?,Delhi - Dacca,Convair CV-240-7,AP-AEG,082,16 (passengers:11 crew:5),16 (passengers:11 crew:5),0,Crashed into a mountain while en route in severe weather. The pilot descended in poor visibility in order to find his position.
ACCIDENT DETAILS,"March 17, 1953",?,"Off Da Nang, Vietnam",Aigle Azur,?,Hue - Da Nang,Douglas DC-3,F-BEFG,19105,8 (passengers:? crew:?),8 (passengers:? crew:?),0,Crashed into the sea in poor weather conditions.
ACCIDENT DETAILS,"March 18, 1953",04:10,"Random Island, Newfoundland",Military - U.S. Air Force,?,Azores - Rapid City AFB,Convair RB-36H,51-13721A,?,23 (passengers:? crew:?),23 (passengers:? crew:?),0,"The aircraft, flying low over the Atlantic Ocean, was to have flown higher when it reached the coast. Tail-winds caused the aircraft to arrive earlier and the plane hit a hill in low cloud cover."
ACCIDENT DETAILS,"March 20, 1953",18:38,"Alvarado, California",Transocean Air Lines,942,Roswell - Oakland - Guam,Douglas DC-4 (C-54-10-DO),N88942,36076,35 (passengers:30 crew:5),35 (passengers:30 crew:5),0,"The aircraft crashed into a flat barley field and burned. The aircraft first struck the ground with its right wing tip in a near vertical position, cartwheeled and disintegrated. All 30 passengers were maintenance personnel from the 509th Bomb Wing, noted for dropping the atomic bombs on Japan. Accumulation of ice on the surfaces of the aircraft in sufficient magnitude to have caused loss of control. Official cause of loss of control unknown."
ACCIDENT DETAILS,"March 27, 1953",?,"Itapebi, Brazil",Transportes Aéreos Salvador,?,?,de Havilland DH-114 Heron 1B,PP-SLG,14004,14 (passengers:? crew:?),14 (passengers:? crew:?),0,The pilot aborted the takeoff after loosing the No. 2 engine and was unable to stop on the remaining runway. Error of judgment on the part of the pilot in not continuing the takeoff with three engines still operating
ACCIDENT DETAILS,"March 29, 1953",?,"Mtara, Tanganyika",Central African Airways,?,Nairobi - Dar-es-Salaam,Vickers 616 Viking 1B,VP-YEY,168,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,"Crashed after a wing failed due to metal fatigue cracks after the aircraft encountered strong winds. A wrong type of grease used when fitting press fit bolts to the booms caused corrosion, thus weakening the lower starboard boom at the outboard bolt hole."
ACCIDENT DETAILS,"April 10, 1953",?,"Near Anchieta Island, Brazil",REAL,?,?,Doublas Dc-3,?,?,? (passengers:? crew:?),26 (passengers:? crew:?),?,?
ACCIDENT DETAILS,"April 10, 1953",?,"Off Kingston, Jamaica",Caribbean International Airways,?,?,Lockheed 18-56 LodeStar,VP-JBC,2568,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"Lost an engine on takeoff, climbed to 100-200 ft. entering a slight banking turn and crashed into the sea. Failure of the left engine which was due to the cracking of the accessory drive gear. Failure of the pilot to take precautionary steps on hearing the back firing, which was a warning of possible engine failure."
ACCIDENT DETAILS,"April 10, 1953",?,"Miandivazo, Madagascar",Air France,?,?,Junkers JU-5/-3m,F-BALE,090,5 (passengers:1 crew:4),5 (passengers:1 crew:4),0,The cargo plane crashed on take off.
ACCIDENT DETAILS,"April 14, 1953",02:22,"Selleck, Washington",Miami Airlines,?,Spokane - Ellenburgh,Douglas DC-3 (C-47-DL),N65743,20432,25 (passengers:22 crew:3),7 (passengers:5 crew:2),0,"The aircraft crashed into Cedar Mountain following double engine failure. The progressive failure of both engines, due to the lack of compliance with proper maintenance standards. Spark plugs in both engines had been operated beyond their normal maintenance inspection period and exhibited evidence of a condition conducive to detonation and preignition. There was evidence that detonation and preignition took place in both engines and that they ultimately failed as a result of master rod bearing failures."
ACCIDENT DETAILS,"April 14, 1953",?,"Near Guwahati, India",Airways,?,Guwahati - Calcutta,Douglas C-47A,VT-AUJ,19149,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane broke apart in midair and crashed in the Khasi hills. The port wing failed in the air due to an upload as a result of being subjected to loads greater than those for which it was designed.
ACCIDENT DETAILS,"April 16, 1953",?,"NW of Hanoi, Vietnam",Aigle Azur,?,Hanoi - Na San,Douglas DC-3,F-BESS,19498,30 (passengers:27 crew:3),30 (passengers:27 crew:3),0,Crashed after takeoff due to wing failure.
ACCIDENT DETAILS,"April 20, 1953",23:08,"San Francisco Bay, California",Western Airlines,636,Los Angeles - San Francisco - Oakland,Douglas DC-6B,N91303,43823,10 (passengers:5 crew:5),8 (passengers:4 crew:4),0,The aircraft descended below minimum altitude and crashed into the sea. The pilot's action in continuing a descent below the 500 ft. prescribed minimum altitude until the aircraft struck the water. A probable contributing factor to the aircraft striking the water was the sensory illusion experienced by the pilots.
ACCIDENT DETAILS,"May 02, 1953",c 16:35,"Near Jalalogori, West Bengal, India",British Overseas Airways,783/057,Calcutta - Delhi,de Havilland DH106 Comet 1,G-ALYV,06008,43 (passengers:37 crew:6),43 (passengers:37 crew:6),0,"The aircraft crashed 6 minutes after taking off from Dum Dum Airport. The accident occurred during a violent thunderstorm. Wreckage indicated that the aircraft broke up in the air. Failure of both elevator spars caused by a heavy down-load that may have been associated with a pull-up maneuver. Severe gusts encountered in the thundersquall and overcontrolling or loss of control by the pilots when flying through the thunderstorm. The aircraft was nicknamed ""York Victor."""
ACCIDENT DETAILS,"May 07, 1953",?,"Off Hartland Point, England",Military - Royal Air Force,?,Training,Vickers Valetta T-3,WG258,506,10 (passengers:0 crew:10),10 (passengers:0 crew:10),0,Crashed into the sea.
ACCIDENT DETAILS,"May 09, 1953",01:28,"New Delhi, India",Air India,?,Delh - Ahmedabad - Bombay,Douglas DC-3,VT-AUD,13716,18 (passengers:13 crew:5),18 (passengers:13 crew:5),0,"Stalled following takeoff. An error of judgement by the pilot, who executed a steep starboard turn. He could not come out of the overbanked turn in time because of the low altitude. Inexperience of the pilot with the type of the aircraft which he was flying."
ACCIDENT DETAILS,"May 11, 1953",?,"Prince Rupert, BC, Canada",Canadian Pacific Air Lines,?,"Sandpit, BC - Prince Rupert, BC",Consolidated PBY-5A Catalina,CF-CRV,21984,19 (passengers:16 crew:3),2 (passengers:1 crew:1),0,Crashed while attempting to land. Misuse of controls after the aircraft touched down on the water. The aircraft bounced several times with the final bounce being so severe the nose section was torn off.
ACCIDENT DETAILS,"May 17, 1953",14:15,"Near Marshall, Texas",Delta Air Lines,318,Dallas - Shreveport,Douglas DC-3,N28345,2224,20 (passengers:17 crew:3),19 (passengers:16 crew:3),0,"The plane crashed 13 miles east of Marashall Texas, during an approach to Shreveport in a severe thunderstorm. The encountering of conditions in a severe thunderstorm that resulted in loss of effective control of the aircraft and the failure of the captain to adhere to company directives requiring the avoidance of thunderstorms when conditions would allow such action."
ACCIDENT DETAILS,"May 24, 1953",?,"St. Louis, Missouri",Meteor Air,?,?,Douglas DC-3,N53596,?,7 (passengers:? crew:?),6 (passengers:? crew:?),?,?
ACCIDENT DETAILS,"May 25, 1953",c 15:30,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,?,Amsterdam - Paris,Convair CV-240-4,PH-TEI,125,34 (passengers:28 crew:6),0 (passengers:0 crew:0),2,"While taking off the plane reached a height of about 50 ft. after which flaps were retracted. The plane began to lose height and crash landed into a meadow. While no one on the plane died, two girls on a bicycle path were killed."
ACCIDENT DETAILS,"May 27, 1953",03:50,"Goose Wade, Russia",Aeroflot,18,Krasnoyarsk - Novosibirsk,Li-2 / Li-2T,L4534,18429005,20 (passengers:16 crew:11),20 (passengers:16 crew:11),0,Midair collision. Crew did not follow the prescribed route. Inadequate preparation for flight. Tweny killed on the Li-2 and seven crew on the Li-2T
ACCIDENT DETAILS,"June 14, 1953",?,"Near Zugdidi, Georgia",Aeroflot,229,Krasnodar - Tbilisi,Ilyushin IL-2,L1375,?,18 (passengers:12 crew:6),18 (passengers:12 crew:6),0,Crashed after being struck by lightning. Poor planning by the crew in entering an area of deteriorating weather conditions.
ACCIDENT DETAILS,"June 15, 1953",?,"Near Reo Copiapo, Chile",LAN,?,?,Lockheed 18 Loadstar,CC-CLD-0100,2617,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,Crashed. Engine fire.
ACCIDENT DETAILS,"June 15, 1953",?,"San Ramon Mtns., Costa Rica",LACSA,?,Palmar Sur - San Isidoro,Douglas DC-3,TI-1002,14633/26078,17 (passengers:14 crew:3),9 (passengers:6 crew:3),0,Crashed into the San Ramone mountains while attempting to land in poor weather.
ACCIDENT DETAILS,"June 16, 1953",?,"Mount Phou-Lassy, French Indo-China",Aigle Azur,?,Vientiane - Saigon,Douglas DC-3,F-BEST,19100,34 (passengers:31 crew:3),34 (passengers:31 crew:3),0,Crashed after on-board fire. Possibly shot down.
ACCIDENT DETAILS,"June 17, 1953",?,"Sao Paulo, Brazil",Panair do Brasil,?,London - Bueno Aires,Lockheed 049-46-21 Constellation,PP-PDA,2066,17 (passengers:10 crew:7),17 (passengers:10 crew:7),0,Crashed while on final approach to Sao Paulo. Error of judgement by the crew during poor visibility at night.
ACCIDENT DETAILS,"June 18, 1953",16:34,"Tachikawa AFB, Tokyo, Japan",Military - U.S. Air Force,?,Tachikawa AB - Kimpo AB,Douglas C-124A Globemaster II,51-137A,43471,129 (passengers:122 crew:7),129 (passengers:122 crew:7),0,Crashed shortly after taking off from Tachikawa Air Base. Engine failure during takeoff. A premature application of full flaps during the three engine approach resultied in loss of air speed and aircraft control. The plane crashed into a field of watermelons. First aviation disaster to claim more than 100 lives.
ACCIDENT DETAILS,"July 12, 1953",c 08:41,"Pacific Ocean, 325 miles east of Wake Island",Transocean Air Lines,512,Wake Island - Honolulu - Oakland,Douglas DC-6A,N90806,42901/153,58 (passengers:50 crew:8),58 (passengers:50 crew:8),0,"Lost at sea while en route from Wake Island to Honolulu, Hawaii, approximately 325 miles east of Wake Island. Cause not determined, but there was thunderstorms and turbulence in the area. Fourteen bodies and all life rafts were recovered. The plywood panel from the navigator's table was recovered with the words ""falling in"" written on it. There is some speculation that a bomb caused the accident. The aircraft was named ""The Royal Hawaiian."""
ACCIDENT DETAILS,"July 17, 1953",23:15,"Near Milton, Florida",Military - U.S. Navy,?,Whitting NAS - Norfolk NB,Fairchild R4Q-2,131663,10830,46 (passengers:40 crew:6),44 (passengers:39 crew:5),0,"The co-pilot failed to maintain a sufficient rate of climb after becoming airborne, struck obstacles and crashed into a wooded area."
ACCIDENT DETAILS,"July 27, 1953",12:30,"Near Kanggye, North Korea",Aeroflot,?,?,Ilyushin IL-12,?,?,21 (passengers:15 crew:6),21 (passengers:15 crew:6),0,Shot down by a U.S. Air Force F-86 jet fighter towards the end of the Korean War. The Russian government claimed the plane was over Chinese air space.
ACCIDENT DETAILS,"August 03, 1953",02:28,"Off Fethiye Point, Turkey",Air France,?,Rome - Beirut,Lockheed L- 749A Constellation,F-BAZS,2628,42 (passengers:34 crew:8),4 (passengers:4 crew:0),0,The No. 3 engine broke away from the aircraft following severe vibrations causing loss of control of the No. 4 engine and necessitating a ditching 1.5 miles from the coast. Failure in flight of a propeller blade. Four passengers drowned.
ACCIDENT DETAILS,"August 03, 1953",22:37,"Sharjah, United Arab Emirates",Orient Airways,?,Karachi - Jeddah,Douglas DC-3,AP-AAD,9143,25 (passengers:21 crew:4),1 (passengers:1 crew:0),0,"Shortly after taking off, the aircraft entered a turn and crashed to the ground. The failure of the captain to supervise the first officer in flying the plane who was not able to fly on instruments in the dark."
ACCIDENT DETAILS,"August 05, 1953",?,Off Irish coast,Military - U.S. Air Force,?,?,Convair B-36,?,?,23 (passengers:? crew:?),14 (passengers:? crew:?),0,"Crashed into the Atlantic Ocean after two of it’s engines caught fire, 500 miles off the Irish coast."
ACCIDENT DETAILS,"August 18, 1953",?,"Near San Diego, California",Aerovias Contreras,?,?,Curtiss C-46A,XA-GOT,26403,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane flew into a mountain.
ACCIDENT DETAILS,"September 01, 1953",?,"Near Barcelonnette, France",Air France,?,Paris - Nice - Hong Kong,Lockheed 749A Constellation,F-BAZZ,2674,42 (passengers:33 crew:9),42 (passengers:33 crew:9),0,"While on approach to land at Nice-Cote d' Azur Airport the aircraft crashed into Mt. Cemet in the French Alps. French violinist Jacques Tribaud, 72, among those killed. Navigational error. Pilot deviated from the prescribled route for reasons unknown."
ACCIDENT DETAILS,"September 01, 1953",18:42,"Vail, Washington",Regina Cargo Airlines,?,"Monterey, CA - Tacoma, WA",Douglas DC-3,N19941,6333,21 (passengers:19 crew:2),21 (passengers:19 crew:2),0,"Crashed on the fringe of the Cascade mountains, 26 nm short of McChord AFB. The pilot's attempt to continue flight under the provisions of VFR during IFR conditions."
ACCIDENT DETAILS,"September 08, 1953",13:16,"San Andres, Honduras",TACA,?,San Pedro - San Andres,Douglas C-47A,XH-TAR,13817/25262,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,After a missed approach the No. 2 engine of the cargo plane failed. Failure of the right engine when the pilot wished to obtain maximum power from both engines after a missed landing.
ACCIDENT DETAILS,"September 14, 1953",?,"Chablekal, Mexico",Transportes Aéreos Mexicanos,?,Campeche - Mérida,Douglas C-47A,XA-GIC,13113,2 (passengers:0 crew:2),1 (passengers:0 crew:1),0,The cargo plane struck a tower in fog while attempting to land.
ACCIDENT DETAILS,"September 16, 1953",08:34,"Albany, New York",American Airlines,723,Boston - Hartford - Albany - Chicago,Convair CV-240-0,N94255,116,28 (passengers:25 crew:3),28 (passengers:25 crew:3),0,"After circling, the aircraft crashed into two radio towers while on approach to Albany Municipal Airport. While the pilot was aligning with the runway, he descended below obstructions partially obscured by fog and crashed into radio towers. Crew's failure to abandon the landing under adverse weather conditions."
ACCIDENT DETAILS,"September 25, 1953",?,"Ankara, Turkey",Devlet Hava Yollari,?,Ankara - Van,Douglas DC-3,TC-EGE,9694,21 (passengers:16 crew:5),5 (passengers:1 crew:4),0,Crashed to the ground after an engine fire.
ACCIDENT DETAILS,"September 28, 1953",16:18,"Louisville, Kentucky",Resort Airlines,?,Philadelphia - Louisville,Curtiss C-46F-1-CU,N66534,22384,41 (passengers:38 crew:3),25 (passengers:22 crew:3),0,"While the plane was attempting to land it entered a steep climb, stalled and crashed. The structural failure of the left elevator in flight, causing loss of control. This structural failure was brought about by the left outboard hinge bolt backing out of the assembly. The underlying cause was improper maintenance which resulted in the installation of hinge bolts and bearings not meeting specifications, and inadequate inspection which failed to detect this condition."
ACCIDENT DETAILS,"October 14, 1953",?,"Frankfurt, Germany",Sabena,?,Frankfurt - Brussels,Convair CV-240-12,OO-AWQ,154,44 (passengers:40 crew:4),44 (passengers:40 crew:4),0,Crashed while attempting to take off. Loss of engine power on takeoff. The loss of power may possibly be attributed to the heavy deposit of lead on the spark plugs.
ACCIDENT DETAILS,"October 17, 1953",?,"Lai Chau, Vietnam",Compagnie Sila,?,?,Douglas C-47B,F-VNAE,25591,7 (passengers:0 crew:7),2 (passengers:0 crew:2),0,Cargo plane.
ACCIDENT DETAILS,"October 19, 1953",00:56,"New York City, New York",Eastern Air Lines,627,New York City - San Juan,Lockheed 749A Constellation,N119A,2616,27 (passengers:22 crew:5),2 (passengers:2 crew:0),0,The aircraft crashed a few seconds after becoming airborne. The captain's loss of visual reference and orientation when he encountered drifting fog shortly after becoming airborne on take-off and the resultant inadvertent assumption of a descending flight path.
ACCIDENT DETAILS,"October 19, 1953",13:00Z,"Near Monterrey, Mexico",Aerovias Contreras,?,Monterrey - Falcon Dam,Douglas C-46A-CU ( DC-3),XA-GOT,26403,21 (passengers:18 crew:3),21 (passengers:18 crew:3),0,Crashed into a ravine while carring reporters and officials to the inauguration of Falcon Dam.
ACCIDENT DETAILS,"October 27, 1953",11:18,"Near Magadan, Russia",Aeroflot,783,Magadan - Okhotsk,Ilyushin IL-12,L1765,93013102,32 (passengers:27 crew:5),22 (passengers:17 crew:5),?,Crashed after taking off. Icing.
ACCIDENT DETAILS,"October 29, 1953",08:44,"Near Half Moon Bay, California",British Commonwealth Pacific Airlines,304/44,Sydney - Honolulu - San Francisco,Douglas DC-6,VH-BPE,43125/131,19 (passengers:11 crew:8),19 (passengers:11 crew:8),0,"While flying in fog on an approach to San Francisco International Airport, the aircraft crashed into a redwood forest on a mountain ridge, 7.5 miles southeast of Half Moon Bay. The plane struck the ridge of King's Mountain and broke up, scattering wreckage over a half-mile area. Failure of the crew to follow prescribed procedures for an instrument approach. American pianist, William Kapell, 31, killed."
ACCIDENT DETAILS,"October 31, 1953",00:30,"Kharkov. Ukraine, Russia",Aeroflot,270,?,Li-2,L4732,18432509,16 (passengers:11 crew:5),15 (passengers:10 crew:5),0,The plane stalled while taking off due to improperly set controls.
ACCIDENT DETAILS,"November 03, 1953",?,"Tarabuco, Bolivia",Lloyd Aereo Boliviano,?,Camiri - Sucre,Douglas DC-3,CP-600,2181,28 (passengers:25 crew:3),28 (passengers:25 crew:3),0,"Crashed into the Rodeo Pampa mountains during an approach to Sucre, 18 miles from its destination."
ACCIDENT DETAILS,"November 11, 1953",17:30,"Off Argyll, Scotland",Military - Royal Air Force,?,Training,Avro Shackleton MR-2,WL746,?,10 (passengers:0 crew:10),10 (passengers:0 crew:10),0,Crashed in the Atlantic during a training exercise.
ACCIDENT DETAILS,"December 04, 1953",?,"Near Guaderrama, Spain",Aviaco,?,Bilbao - Madrid,Bristol 170 Freighter 21,EC-AEG,12797,33 (passengers:28 crew:5),23 (passengers:22 crew:1),0,Crashed into Mt. Somosierra in poor weather conditions.
ACCIDENT DETAILS,"December 12, 1953",?,"Nagpur, India",Indian Airlines,?,New Delhi - Nagpur - Madras,Douglas DC-3,VT-CHF,11810,14 (passengers:10 crew:4),13 (passengers:10 crew:3),0,"Shortly after taking off , the aircraft experienced loss of control in too steep a turn. Loss of critical height during a steep left hand turn, with the landing gear down, executed by the pilot at an unsafe altitude in an attempt to return to the aerodrome, after experiencing a temporary loss of power of the left engine soon after becoming airborne. A false right engine fire warning precipitated the attempt at a forced landing."
ACCIDENT DETAILS,"December 15, 1953",?,"Near Cairo, Egypt",Misair,?,?,VC-Viking,SU-AFK,?,6 (passengers:? crew:?),6 (passengers:? crew:?),?,Crashed on takeoff.
ACCIDENT DETAILS,"December 15, 1953",?,"Tecpan Mt., Guatemala",Aviateca,?,"Brownsville, TX - Guatemala City",Curtiss C-46D,TG-AQA,33589,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The cargo plane with a load of citrus fruit flew into a 8,000 ft. mountain."
ACCIDENT DETAILS,"December 17, 1953",06:50,"Guam, Mariana Islands",Military - U.S. Air Force,?,?,Boeing B-29,44-87741,?,16 (passengers:6 crew:10),11 (passengers:5 crew:6),8,"The aircraft crashed into an officer's housing area after attemping to make an emergency landing with an engine out,at Anderson Air Force Base on Guam."
ACCIDENT DETAILS,"December 19, 1953",18:55,"Zurich, Switzerland",Sabena,?,Brussels - Zurich,Convair CV-240,OO-AWO,128,44 (passengers:41 crew:3),1 (passengers:1 crew:0),0,Descended below the glide path in poor weather and darkness and crashed 1.5 miles short of the runway. Poor approach procedures performed by the pilot.
ACCIDENT DETAILS,"December 21, 1953",?,"Dah-el-Kadeeb, Syria",Syrian Airways,?,?,Douglas DC-3,YK-AAF,TDB,15 (passengers:? crew:?),9 (passengers:? crew:?),0,?
