,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 27, 2001",17:30,"Near Granton Harbour, Scotland",Loganair,670,Edinburgh - Belfast,Shorts 360-100,G-BNMT,SH3723,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Double engine failure on take off cause the cargo plane to ditch in Firth of the Forth estuary. Icing.
ACCIDENT DETAILS,"March 02, 2001",?,"Rio Azul Farm, Brazil",Air taxi - Cuiaba Air Taxi,?,?,Beech BE-55,PT-OET,?,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Just after rising the plane stalled while making a turn and crashed and burned.
ACCIDENT DETAILS,"March 03, 2001",09:55,"Unadilla, Georgia",Military - Florida Army National Guard,?,"Fort Walton Beach, Fl - Oceana Naval Air Station, VA",Short 360,93-1336,3684/3420,21 (passengers:18 crew:3),21 (passengers:18 crew:3),0,"The plane was on a flight from Florida to Oceana Naval Air Station in Virginia when witnesses observed the plane gliding down and losing altitude until it impacted the ground, exploding into flames. Heavy rain and wind were present in the area at the time of the accident. Weight imbalances in the aircraft were the primary cause of the accident as the cargo shifted when the pilot got up and walked through the plane toward the rear of the plane, unbalancing the aircraft just as it hit severe turbulence. This led to the loss of control and break-up of the aircraft."
ACCIDENT DETAILS,"March 03, 2001",14:48,"Bangkok, Thailand",Thai Airways,114,Bangkok - Chiang Mai.,Boeing B-737-4D7,HS-TDC,25321/2113,5 (passengers:0 crew:5),1 (passengers:0 crew:1),0,"The aircraft exploded and caught fire 35 minutes before its scheduled takeoff. Five members of the cabin crew were the only people aboard the plane at the time. Witnesses said they heard an explosion before flames erupted aboard the aircraft. NTSB investigators reported that the center fuel tank exploded followed by the right tank 18 minutes later. The cause for the explosion was unclear. The center fuel tank is located near air conditioning packs which generate heat, and were running nonstop prior to the explosion."
ACCIDENT DETAILS,"March 15, 2001",?,"Medina, Saudi Arabia",Vnukovo Airlines,?,"Istanbul, Turky - Moscow, Russia",Tupolev 154M,RA-85619,86A-738,174 (passengers:162 crew:12),3 (passengers:2 crew:1),0,"The plane was hijacked and flown to Medina, Saudi Arabia. The plane was stormed and three people killed."
ACCIDENT DETAILS,"March 17, 2001",c 10:00,"Near Lubango, Angola",Sociedade de Aviacao Ligeira Charter,?,Luanda - Lubango,Beechcraft 1900C,S9-CAE,UC-142,17 (passengers:15 crew:2),16 (passengers:14 crew:2),0,"The aircraft crashed into a mountain at 6,500 ft. while approaching Lubango to land. The weather at the time was cloudy with rain."
ACCIDENT DETAILS,"March 24, 2001",16:30,"Gustavia, St. Barthélémy, French West Indies",Air Caraibes,1501,St. Maarten - St. Barthélémy,de Havilland Canada DHC-6 Twin Otter,F-OGES,254,19 (passengers:17 crew:2),19 (passengers:17 crew:2),1,The aircraft took off from Prinses Juliana Airport at St. Maarten for a 15 minute flight to St. Jean Airport at St. Barthélémy. While attempting to land at St. Barthélémy the plane veered sharply to the left and plunged straight down crashing into a house and bursting into flames. Weather was good at the time of the accident.
ACCIDENT DETAILS,"March 26, 2001",18:25,"Jadura, Indonesia",Merpati Nusantara Airlines,?,Training,Fokker F-27 Friendship 500F,PK-MFL,10609,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"While approaching Juanda for the 8th touch-and-go landing the aircraft banked to the left, crashed and caught fire."
ACCIDENT DETAILS,"March 29, 2001",19:01,"Near Aspen, Colorado",Avjet Corp,?,"Los Angeles, CA - Aspen, CO",Gulfstream Aerospace G-1159,N303GA,303,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,"The small jet crashed on final approach to Runway 15 when it hit a hill and then slid across a 200 foot culvert between the hill and the airport, crashed into Shale Bluff, broke up and caught fire. The flight crew's operation of the airplane below the minimum descent altitude without an appropriate visual reference for the runway."
ACCIDENT DETAILS,"March 29, 2001",19:01,"Near Aspen, Colorado",Jetwingsco Inc. - Private Charter,-,Los Angeles - Aspen,Grummand Gulfstream III,N303GA,303,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,"The aircraft was on final approach to Sardy Field when it crashed short of the runway into a hill northwest of the airport killing all aboard. The jet crashed into a small hillside 500 yards short of the runway, jumped over a culvert and crashed into another bluff exploding in flames. Wreckage was strewn over 100 yards. There was light snow and mist reported in the area at the time of the accident. The flight crew's operation of the airplane below the minimum descent altitude without an appropriate visual reference for the runway. The crew was also under pressure to land before a landing curfew took effect."
ACCIDENT DETAILS,"April 02, 2001",16:30,"Ashbaubenon, Wisconsin",Jet Wings,?,"Green Bay - Ft. Myers, Fl",Cessna 501 Citation I/SP,N405PC,501-0150,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,"The positioning flight crashed into a building shortly after taking off. The pilot not maintaining aircraft control while maneuvering after takeoff and the pilot's inadequate preflight planning and preparation. Factors relating to the accident were the pilot's diverted attention while maneuvering after takeoff, the pilot's attempted VFR flight into instrument meteorological conditions, the pilot's visual lookout not being possible, the low ceiling, snow, and fog, the airplane's low altitude, and the building."
ACCIDENT DETAILS,"April 04, 2001",?,"Adar Yeil, Sudan",Military - Sudan Air Force,?,Adar Yeil - Khartoum,Antonov AN-24,?,?,30 (passengers:? crew:?),14 (passengers:? crew:?),0,"The aircraft crashed on takeoff during a sandstorm, killing Sudan's deputy defense minister and 13 high-ranking military officers."
ACCIDENT DETAILS,"April 07, 2001",c 15:30,"Thanh Tranh Village, Vietnam",SFC Vietnam - Charter - Full Account,?,Vinh - Dong Hoi - Hue,Mil Mi-18 Helicopter,VN-8415,96168,16 (passengers:13 crew:3),16 (passengers:13 crew:3),0,"The helicopter, carrying members of Full Account, a group searching for the remains of U.S. troops missing in action during the Vietnam War, crashed into a mountainside in heavy fog."
ACCIDENT DETAILS,"April 28, 2001",05:15,"Near Roque Perez, Argentina",Private - Techint group,?,San Fernando - El Calafate,Cessna 208B Grand Caravan,LV-WSC,208B-0580,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"The aircraft crashed into rugged farm land, 120 miles south of Buenos Aires. Possible icing. Agostino Rocca, president of the Buenos Aires-based Techint construction group and German Sopena, managing editor of the Argentine newspaper La Nacion, were among those killed."
ACCIDENT DETAILS,"May 16, 2001",13:15,"Malatya, Turkey",Military - Turkish Air Force,?,Diyarbakir - Ankara,CASA CN-235M-10,?,C-006,34 (passengers:28 crew:6),34 (passengers:28 crew:6),0,"The aircraft went into a steep dive from 17,000 feet and crashed into a field. Hydraulic failure caused by ice."
ACCIDENT DETAILS,"May 17, 2001",07:45,"Near Sari, Iran",Faraz Qeshm Airlines,?,Tehran - Gorgan,Yakovlev YAK-40,EP-TQP,9740856,30 (passengers:25 crew:5),30 (passengers:25 crew:5),0,"The aircraft crashed into mountains about 12 miles south of Sari, 55 minutes after taking off from Tehran on a flight to Gorgan. Shortly before the tower lost contact with the plane the pilot reported bad weather and said he was thinking of returning to Tehran. Transport Minister of Iran, Rahman Dadman, 45, killed."
ACCIDENT DETAILS,"May 17, 2001",12:21,"Mendoza, Argentina",Fuerza Aérea Argentina,?,Mendoza - Parana,Fokker F-27 Friendship 400M,TC-76,10412,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,Shortly after taking off the plane veered to the right and crashed into a field. Engine failure.
ACCIDENT DETAILS,"May 22, 2001",16:35,"Near Myakotino, Russia",Military - Russian Air Force,?,Rzhevsk - Morsansk,Antonov 12MGA,RA-12135,00347002,7 (passengers:0 crew:7),7 (passengers:0 crew:7),0,Crashed while en route.
ACCIDENT DETAILS,"June 15, 2001",14:30,"Jayapura, Indonesia",Manunggal Air,?,Jayapura - Wamena,Transall C-160NG,PK-VTP,233,19 (passengers:16 crew:3),1 (passengers:1 crew:0),0,"The aircraft returned to Sentani Airport after experiencing engine trouble, skidded off the runway and struck a fence."
ACCIDENT DETAILS,"July 04, 2001",02:08,"Near Irkutsk, Russia",Vladivostokavia,352,Yekaterinburg - Irkutsk - Vladivostok,Tupolev TU-154M,RA-85845,86A-735,145 (passengers:136 crew:9),145 (passengers:136 crew:9),0,"The plane crashed and exploded in flames in Siberian woodlands near the village of Burdakovka, about 21 miles from Irkutsk. The aircraft crashed during the third turn in a landing approach to Irkutsk, an intermediate stop for refueling. The first officer was flying the plane, when at 2,600 ft., an audible alarm sounded indicating a wide angle of attack. Eleven seconds later the aircraft swung around 180 degrees and entered a flat spin. The captain ordered the engines at full throttle but it was too late and 22 seconds later the plane hit the ground, belly first, broke up and burned. Incorrect actions of the crew. Due to poor communication between pilots, they put in the wrong parameters while landing causing the plane to descend at the wrong angle. As a result, the plane stalled and entered a spin and crashed."
ACCIDENT DETAILS,"July 05, 2001",11:40,"Off Chinhae, South Korea",Private - Daewoo Shipbuilding,?,Jinhae - Ockpo,Sikorsky S-76B helicopter,HL9240,760341,12 (passengers:9 crew:3),8 (passengers:7 crew:1),0,"After several delays in taking off, the helicopter crashed into the sea, just off shore, after striking a electric transmission tower. The accident took place in heavy monsoon rains, poor visibility and high winds. The pilot stated he lost control of the helicopter when it was hit by a sudden gust of wind."
ACCIDENT DETAILS,"July 12, 2001",12:05,"Near Puerto Cabello, Venezuela",Private - Overtec Company,?,Puerto Cabello - Caracas,Antonov AN-28 PZL-Mielec M-28 Sky Truck,YV-117CP,AJE 001-10,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,The aircraft crashed and burned moments after taking off from General Bartholomew Salóm Airport during a National Guard demonstration. The right engine appeared to have failed at a critical stage in the takeoff. There were 8 civilians and 5 military personnel board.
ACCIDENT DETAILS,"July 14, 2001",08:53,"Near Moscow, Russia",Russ Air Transport Company,?,Moscow - Norilsk,Ilyushin IL-76,RA-76588,0043451530,10 (passengers:0 crew:10),10 (passengers:0 crew:10),0,"The cargo plane was taking off from Chkalovsky Airport with a load of construction material and cosmetics. After reaching a height of 150 feet, the plane the crashed and burned 1,600 feet past the end of the runway. The plane was overloaded by 15 tones."
ACCIDENT DETAILS,"July 30, 2001",16:00,"Haines, Alaska",Air Taxi,?,"Shagway, AK - Return",Piper PA-32-300,N39586,32-7840168,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"The sightseeing plane impacted the side of a mountain in poor visibility. The pilot's continued flight into known adverse weather conditions, and his poor in-flight decision making. Factors associated with the accident were clouds and mountainous terrain. A finding is the pilot's use of FAA prohibited drugs."
ACCIDENT DETAILS,"August 05, 2001",04:43,"Reykjavík, Iceland",Naske Air,?,"Reykjavík, Iceland - Narsarsua, Greenland",Dassault Falcon 20C,D-CBNA,63,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,The cargo plane crashed into a hill and broke up. Crew did not follow standard operating procedures. Crew fatigue.
ACCIDENT DETAILS,"August 10, 2001",14:35,"Near Meadview, Arizona",Papillon Grand Canyon Helicopters of Las Vegas,?,Grand Canyon NP - Las Vegas,Aerospatiale AS350 Eurocopter helicoper,N169PA,2477,7 (passengers:6 crew:1),6 (passengers:5 crew:1),0,"The sightseeing helicopter crashed and burned about 3,700 feet up the 5,600-foot Grand Wash Cliffs just outside the boundaries of Grand Canyon National Park. The aircraft was returning to McCarran International Airport where it had originated. Besides the pilot, all victims, including the one survivor, were members of the same family. The pilot's decision to maneuver the helicopter in a flight regime and in a high density altitude environment which significantly decreased the helicopter's performance capabilities, resulting in a high rate of descent from which recovery was not possible. Factors contributing to the accident were high density altitude and the pilot's decision to maneuver the helicopter in proximity to precipitous terrain, which effectively limited remedial options available."
ACCIDENT DETAILS,"August 23, 2001",?,"Mugogo, Democratic Republic Congo",Victoria Airlines,?,Kama - Kapmene,Antonov 28,3C-LLA,1AJ005-22,11 (passengers:9 crew:2),4 (passengers:2 crew:2),0,After an engine failed the crew declared an emergency and elected to divert to Bukavu but crashed 10 km short of the airport.
ACCIDENT DETAILS,"August 24, 2001",18:46,"Lajes, Terceira, Azores",Air Transat,236,Toronto - Lisbon,Airbus A-330-243,C-GITS,0271,304 (passengers:291 crew:13),0 (passengers:0 crew:0),0,"The crew reported that they had a loss of fuel and were going to have to divert to Lajes AFB. Shortly thereafter, they said that they only had five minutes of fuel and probably would not reach Lajes. The Airbus 330, without engine power, glided for almost 20 minutes, descending from for more than 30,000 ft. before landing safely at Lajes Airport. Several tires blew out causing a fire which was quickly extinguished by emergency crews. Eleven passengers were slightly injured. The leak was caused by a damaged fuel feed pipe that was caused by interference from the aft hydraulic pump. Mechanics did not completely follow a Rolls-Royce service bulletin. In addition, software mistakenly identified the fuel leak as a fuel imbalance, prompting the crew to respond erroneously to the situation. The official report stated the cause was the pilots responded incorrectly to the fuel leak. The pilots acted from memory rather than utilizing a checklist, so they never saw a ""Caution"" note in the Fuel Imbalance checklist that might have caused them to consider that the real problem was not an imbalance but a fuel leak."
ACCIDENT DETAILS,"August 24, 2001",05:42,"Ithaca, New York",Ameristar Jet Charter,?,"Ithaca, NY - Jackson, MI",Learjet 25,N153TW,25-053,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"Shortly after taking off the cargo plane crashed into a wooded area about one-half mile from the runway. The pilot's failure to maintain a proper climb rate while taking off at night, which was a result of spatial disorientation. Factors in the accident were the low visibility and cloud conditions, and the dark night."
ACCIDENT DETAILS,"August 25, 2001",18:45,"Marsh Harbour, Bahamas",Blackhawk Int. Airways - Private charter,-,Abaco - Miami,Cessna 402B,N8097W,402B1014,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,"The aircraft crashed in flames approximately 200 ft. past the end of the runway while attempting to take off. The plane was overloaded by several hundred pounds and the weight improperly distributed, causing the pilot to lose control of the aircraft. R&B singer and actress Aaliyah Haughton, 22, was among those killed. Traces of cocaine and alcohol were found during the autopsy of the pilot. The plane was overloaded."
ACCIDENT DETAILS,"August 29, 2001",10:15,"Near Malaga, Spain",Binter Mediterráneo,8261,Melilla - Málaga,CASA CN-235-200,EC-FBC,C033,47 (passengers:44 crew:3),4 (passengers:3 crew:1),0,"The aircraft crash-landed on a highway near Ruiz Picasso Airport in Málaga. While on final approach, the pilot reported failure of the plane's left engine forcing the crew to make an emergency landing. The plane crashed 1,300 ft. short of the runway. The pilot later died of his injuries."
ACCIDENT DETAILS,"September 11, 2001",09:03,"New York City, New York",United Air Lines,175,Boston - Los Angeles,Boeing B-767-222,N612UA,21873/41,65 (passengers:56 crew:9),65 (passengers:56 crew:9),2750,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the south tower of the World Trade Center between the 78th and 84th floors at approximately 550 mph. After 56 minutes, the building collapsed. It was one of four planes that were hijacked the same day."
ACCIDENT DETAILS,"September 11, 2001",08:47,"New York City, New York",American Airlines,11,Boston - Los Angeles,Boeing 767-223ER,N334AA,22332/169,92 (passengers:81 crew:11),92 (passengers:81 crew:11),2750,"The aircraft was hijacked shortly after it left Logan International Airport in Boston. The hijackers took control of the aircraft and deliberately crashed it into the north tower of the World Trade Center between the 94th and 99th floors at approximately 450 mph. After 102 minutes, the building collapsed. It was one of four planes that were hijacked the same day."
ACCIDENT DETAILS,"September 11, 2001",10:03,"Shanksville, Pennsylvania",United Air Lines,93,Newark - San Francisco,Boeing B-757-222,N591UA,28142/718,44 (passengers:37 crew:7),44 (passengers:37 crew:7),0,The aircraft was hijacked after taking off from Newark International Airport. The hijackers took control of the aircraft and turned the plane towards Washington D.C. A struggle ensued between the passengers and hijackers after which the plane crashed at a high rate of speed into a field in the Pennsylvania countryside. It was one of four planes that were hijacked the same day.
ACCIDENT DETAILS,"September 11, 2001",09:45,"Arlington, Virginia.",American Airlines,77,Washington D.C. - Los Angeles,Boeing B-757-223,N644AA,24602/365,64 (passengers:58 crew:6),64 (passengers:58 crew:6),125,The aircraft was hijacked after taking off from Dulles International Airport. The hijackers took control of the aircraft and deliberately crashed it into the Pentagon. It was one of four planes that were hijacked the same day.
ACCIDENT DETAILS,"September 12, 2001",16:25,"Near Chichen Itza, Mexico",Aero Ferinco Charter,-,Chichen Itza - Cozumel,LET 410UVP,XA-ACM,892401,19 (passengers:17 crew:2),19 (passengers:17 crew:2),0,"The aircraft crashed 4.4 miles from Kura Airport shortly after a normal takeoff. The plane was flying at about 1,500 feet when it began turning onto a course requested by the air traffic controller. It did not stop turning and suddenly plunged to the ground."
ACCIDENT DETAILS,"September 15, 2001",?,"Belo Horizonte, Brazil",TAM (Brazil),9755,Recife - Sao Paulo,Fokker 100,PT-MRN,11443,82 (passengers:77 crew:5),1 (passengers:1 crew:0),0,"While the aircraft was over Belo Horizonte, the cabin depressurized, causing the death of one passenger. The aircraft made an emergency landing at Cofins. Three of the other 77 passengers aboard suffered minor injuries. Pressurization was lost at an altitude of 33,000 feet when the right engine disintegrated, causing pieces of the engine to break two cabin windows."
ACCIDENT DETAILS,"September 18, 2001",07:30,"Guatemala City, Guatemala",Atlantic Airlines,870,"Guatemala City - San Pedro Sula, Honduras",LET 410UVP-E,TG-CPE,861705,13 (passengers:11 crew:2),9 (passengers:8 crew:1),0,The aircraft was taking off from Guatemala's Aurora Airport when it lost power in one of it's engines and crashed to the ground.
ACCIDENT DETAILS,"October 03, 2001",13:38,"Decatur Island, Washington",Aeronautical Services - Air Taxi,?,"Decatur Island, WAAnacortez, WA",Cessna 172N,N733SW,17268521,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"Witnesses to the accident reported that shortly after departing from the northbound turf runway the pilot initiated a 360-degree turn to the right (east). Shortly before completing the turn, the aircraft banked sharply to the left, pitched down, and collided with trees in a nose-low attitude. The pilot's failure to maintain airspeed during a low altitude turn, resulting in a stall. The pilot exceeding the aircraft's maximum gross takeoff weight was a factor."
ACCIDENT DETAILS,"October 04, 2001",13:44,"110 miles SW of Sochi, Russia",Sibir Airlines,1812,"Tel Aviv - Novosibirsk, Russia",Tupolev Tu-154M,RA-85693,90A-866,78 (passengers:66 crew:12),78 (passengers:66 crew:12),0,"The aircraft exploded in mid-air at 36,000 ft. while en route over the Black Sea. The plane then nose-dived crashing into the water. The airliner was brought down accidentally by a Ukrainian surface-to-air missile, fired during military exercises."
ACCIDENT DETAILS,"October 08, 2001",17:50,"Mollet Lake, Quebec, Canada",Air Saint Maurice Inc.,?,Iyachisakus Lake - Mollet Lake,de Havilland DHC-2 Mk 1 Beaver,C-GPUO,810,7 (passengers:6 crew:1),3 (passengers:2 crew:1),0,The seaplane crashed into Mollet Lake while attempting to land. The seaplane stalled at an altitude that did not allow the pilot time to recover from the stall. The stall occurred in circumstances conducive to illusions created by drift.
ACCIDENT DETAILS,"October 08, 2001",08:10,"Milan, Italy",Scandinavian Airlines (SAS) / Private,686 / -,Milan - Copenhagen / Milan - Paris,MD-87 / Cessna 525A Citation II,SE-DMA / D-IEVX,53009/ 525A-0036,114 (passengers:106 crew:8),114 (passengers:106 crew:8),4,"The MD-87 aircraft was taking off from Linate Airport in fog and poor visibility when it struck a German Cessna Citation II business jet. The MD-87 rotated for takeoff and did make it into the air for 9 seconds, but was too damaged to sustain flight. The plane then swerved off the runway and collided with the airport's baggage handling building, bursting into flames. The Cessna, which was about to take off for Paris, entered the active runway by mistake, after having been told by the tower to enter a different taxiway and hold short of the runway. One hundred four passengers and 6 crew on the MD-87 and 2 passengers and 2 crew on the Citation were killed along with 4 on the ground. The MD-87 was named Lage Viking. Caused largely by human error and poorly followed safety procedures and improper terminology used by the tower. Communication between the aircraft and the tower had been ""in English and Italian,"" as opposed to aviation standards that only English be spoken. In addition, despite the poor visibility and inadequately marked airport landmarks, the control tower operators failed to ask the Cessna to read back his instructions to make sure they were understood. There was no ground radar, runway motion sensors were turned off and it took 20 minutes before anyone realized the two planes had collided."
ACCIDENT DETAILS,"October 10, 2001",10:42,"Off Valencia, Spain",Flightline,101,"Barcelona - Oran, Algeria",Swearingen SA-226AT Merlin IV,EC-GDV,AT-043,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"The plane was en-route from Barcelona, Spain to Oran, Algeria, 80 miles off the coast of Valencia, Spain when it informed Valencia ATC it was going to change course in order to avoid bad weather. There was no further contact with the aircraft. Debris was sighted two days later on the water. Electrical power was presumably lost following a lightning strike. Control was lost and the airplane crashed into the sea."
ACCIDENT DETAILS,"October 10, 2001",09:26,"Dillingham, Alaska",PenAir,350,Dillingham - King Salmon,Cessna 208 Caravan,N9530F,20800088,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,"Shortly after taking off from Dillingham, the aircraft's wing dipped, the nose pitched up, the plane became inverted and crashed to the ground. The weather was clear and windy at the time of the accident. An in-flight loss of control resulting from upper surface ice contamination that the pilot-in-command failed to detect during his preflight inspection of the airplane. Contributing to the accident was the lack of a preflight inspection requirement for CE-208 pilots to examine at close range the upper surface of the wing for ice contamination when ground icing conditions exist."
ACCIDENT DETAILS,"October 11, 2001",23:35,"Shamattawa, Canada",Perimeter Airlines,?,Gods Narrows - Shamattawa,Swearingen SA.226TC Metro I,C-GYPA,TC-250,3 (passengers:1 crew:2),2 (passengers:0 crew:2),0,"The air ambulance was flown into terrain during an overshoot because the required climb angle was not set and maintained to ensure a positive rate of climb. During the go-around, conditions were present for somatogravic illusion, which most likely led to the captain losing situational awareness."
ACCIDENT DETAILS,"October 13, 2001",18:00,"Near Humiata, Brazil",Air Taxi - Continental Air Taxi,?,Humiata - Altamira,EMB 810C Seneca,PT-EVF,?,6 (passengers:5 crew:1),3 (passengers:2 crew:1),0,Thirty minutes into the flight both engines quit and the pilot had to make an emergency landing in the rainforest.
ACCIDENT DETAILS,"October 18, 2001",15:43,"Anchorage, Alaska",ERA Aviation - Air Taxi,?,"Fire Island, AK - Anchorage, AK",Bell 206L,N400EH,45108,5 (passengers:4 crew:1),3 (passengers:2 crew:1),0,"The helicopter was flying very low because the pilot was not instrument rated. The skid hit the water followed by the tail rotor and the helicopter crashed. The pilot's failure to maintain clearance from the surface of an open body of water while intentionally attempting to maintain a very low altitude while in cruise flight. Factors include falling snow, low ceilings, whiteout/greyout conditions, and flat/glassy water."
