,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 01, 1959",23:37,"Kerrville, Texas",General Airways,?,"Pueblo, CO - San Antoonio, TX",Douglas DC-3,N17314,1924,28 (passengers:30 crew:2),3 (passengers:1 crew:2),0,The aircraft crashed into a hill while attempting an emergency landing after experiencing icing. The captain's poor judgment in continuing into known and dangerous icing conditions.
ACCIDENT DETAILS,"February 03, 1959",23:56,"La Guardia Airport, New York, NY",American Airlines,320,Chicago - New York City,Lockheed 188A Electra,N6101A,1015,73 (passengers:68 crew:5),65 (passengers:63 crew:2),0,"While attempting to land in rain and fog at La Guardia Airport, the aircraft descended below the minimum altitude and crashed into the East River. The aircraft struck the water while in shallow descent at 150 mph with its landing gear and flaps extended. Primarily the crash resulted from the failure of the crew to properly monitor essential instruments for determining attitude due to preoccupation with particular aspects of the aircraft and its environment. Limited experience of the crew with this particular type of aircraft. Erroneous setting of the captain's altimeter. Possibly misinterpretation of the altimeter and rate of descent indicator."
ACCIDENT DETAILS,"February 03, 1959",c 01:00,"Mason City, Iowa",Dwyer Flying Service - Private Charter,-,Mason City - Fargo,Beechcraft Bonanza 35,N3794N,D- 1019,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Buddy Holly chartered the plane to fly to Fargo after appearing as part of the Winter Dance Party tour at Clearlake, Iowa. J.P. ""The Big Bopper"" Richardson, who was suffering from the flu, talked Waylon Jennings into giving up his seat. Ritchie Valens won a coin-toss and went in place of Tommy Allsup. He commented ""I never won anything in my life"" after winning the coin-toss. The plane took off into deteriorating weather conditions. The pilot, Roger Peterson, was not certified to fly IFR. The wreckage of the plane was found the next morning in a snowy meadow, 5 miles NW of the airport. The plane hit the ground at a high rate of speed and singers Ritchie Valens, 17, Buddy Holly, 22, Jiles P. ""The Big Bopper"" Richardson, 28, as well as the pilot, were killed instantly. It appeared, the pilot became disoriented and flew the plane into the ground. Officially: The pilot's decision to undertake a flight in which the likelihood of encountering IFR conditions existed, when he was not certified to fly IFR. Also, deficiencies in the weather briefing and the pilot's unfamiliarity with the instrument which determines the attitude of the aircraft. In later years, a story appeared in the Iowa Globe Gazette in which a pilot, Al Potter, flying in the vicinity of the aircraft that night, claimed he was in contact with the aircraft shortly before it crashed. Potter stated the pilot radioed he had taken on ice and was losing power."
ACCIDENT DETAILS,"February 17, 1959",16:00,"Gatwick, Surrey, England",Turkish Airlines (THY),?,Ankara - Istanbul - London,Vickers Viscount 794D,TC-SEV,429,24 (passengers:16 crew:8),14 (passengers:9 crew:5),0,"While on approach, the jet lost its wings and had its engines torn off as it ploughed 300 yards through the woods and landed upside down with trees embedded in the mangled fuselage and burst into flames. The flight had been diverted to Gatwick because of fog at London. Cause unknown."
ACCIDENT DETAILS,"February 18, 1959",?,"Belen, Chile",Southern Cross Airways,?,"Arica, Colombia - Puerto Suarez, Bolilvia",Curtiss C-46A,N68823,26818,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,The cargo plane was overloaded and could not maintain altitude after losing an engine. Crashed while attempting an emergency landing.
ACCIDENT DETAILS,"March 05, 1959",11:35,"Managua, Nicaragua",TACA,?,Las Mercedes - Tegucigalpa,Vickers Viscount 763,YS-09C,082,19 (passengers:15 crew:4),15 (passengers:13 crew:2),0,"Crashed shortly after takeoff, inverted, into trees. Failure of No. 1 engine on climbout. The non-retraction of the landing gear immediately after the aircraft reached V2. Failure of engine No. 2 a few seconds later. The aircraft banked left, lost altitude and collided with trees. Engine failure cause unknown."
ACCIDENT DETAILS,"March 12, 1959",14:10,"Tobu, India",Indian Airlines,?,?,Douglas C-47A,VT-CYH,12493,7 (passengers:4 crew:3),5 (passengers:2 crew:3),0,The cargo plane crashed during an attempt by the pilot to clear high terrain under poor visibility conditions. He had previously descended to a low altitude in order to determine his position.
ACCIDENT DETAILS,"March 13, 1959",08:00Z,"Mahon, Spain",Aviaco,?,Palma de Mallorca - Mahon,Bristol 170 Freighter 21E,EC-ADH,12776,18 (passengers:15 crew:3),1 (passengers:1 crew:0),0,"The plane banked to the right soon after leaving the ground and crashed to the ground. Strong gust of wind which tilted the aircraft to the right during final approach to land, causing it to crash to the ground"
ACCIDENT DETAILS,"March 29, 1959",?,"Near Bangui, Central African Republic",Union Aeromaritime de Transport,?,?,Nord 2501 Noratlas,F-BGZB,2,9 (passengers:5 crew:4),9 (passengers:5 crew:4),0,Crashed while en route in the jungle.
ACCIDENT DETAILS,"March 29, 1959",c 10:45,"Near Silchar, India",Indian Airlines,?,Dum Dum - Agartala-Singerbhil - Kumbhirgram,Douglas DC-3,VT-CGI,20176,24 (passengers:20 crew:4),24 (passengers:20 crew:4),0,Sustained structural failure while flying through a thunderstorm.
ACCIDENT DETAILS,"March 30, 1959",?,"Alma, Georgia",Riddle Airlines,402,"Orlando, FL - Atlanta, GA",Curtiss C-46A,N7840B,30242,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane lost control after a fire broke out in the cargo hold.
ACCIDENT DETAILS,"April 17, 1959",?,"Puerto Kino, Mexico",Tigres Voladores,?,Mexicale - Guaymas,Curtiss C-46F-1-CU,XA-MIS,22586,26 (passengers:21 crew:5),26 (passengers:21 crew:5),0,Exlpoded and caught fire near Bahia de Kino. A bomb is believed to have exploded onboard.
ACCIDENT DETAILS,"April 23, 1959",?,"Van, Turkey",Air Charter,?,"Ankara, Turkey - Bahrain",Avro 688 Super Trader,G-AGRH,1256,12 (passengers:0 crew:12),12 (passengers:0 crew:12),0,"The cargo plane aircraft, flying on instruments, drifted north of its normal track because of strong winds and crashed into Mt. Suphan. The winds were stronger than forecast. An accurate bearing could not be obtained at Mus and Van had not been checked. Sub-normal temperatures would result in a high indicated altimeter reading. Calculations on the flight and contacts with beacons were not coordinated and controlled."
ACCIDENT DETAILS,"April 29, 1959",16:00,"Valdemeca, Spain",Iberia Airlines,?,Barcelona - Madrid,Douglas DC-3,EC-ABC,19334,28 (passengers:25 crew:3),28 (passengers:25 crew:3),0,"Crashed into the east slopes of Sierra de Valdemeca after being diverted due to poor weather. Joaquin Blume, Spain's European gymnastics champion, killed. Unfavorable weather made it necessary to deviate from the planned route."
ACCIDENT DETAILS,"May 02, 1959",21:12Z,"Mallorca, Spain",Austria-Flugdienst,?,Palma de Mallorca - Wien,Douglas DC-3,OE-FDA,12210,5 (passengers:2 crew:3),5 (passengers:2 crew:3),0,"Two minutes after reporting at 3,000feet the aircraft struck Alfabia peak at 3,300 feet. Insufficient altitude while flying at normal climb power."
ACCIDENT DETAILS,"May 12, 1959",15:29,"Charleston, West Virginia",Capital Airlines,983,Pittsburg - Charleston,Lockheed C-69 Constellation,N2735A,1978,44 (passengers:38 crew:6),2 (passengers:1 crew:1),0,"The pilot intentionally ground looped the aircraft, which slid down a steep embankment caught fire and burned. Landing too fast on a wet runway under conditions conductive to aquaplaning."
ACCIDENT DETAILS,"May 12, 1959",16:13,"Chase, Maryland",Capital Airlines,75,New York City - Atlanta,Vickers Viscount 745D,N7463,287,31 (passengers:27 crew:4),31 (passengers:27 crew:4),0,"Disintegrated in-flight due to severe turbulence after penetrating a thunderstorm. Icing. A farmhand observed a large chuck of ice fall from the plane seconds before the crash. A second plane crash involving Capital Airlines occurred at Charleston, WV on this same day."
ACCIDENT DETAILS,"May 13, 1959",?,"Near Toumavista, Peru",Transportes Aereos Peruanos,?,Lima - Pucallpa,Curtiss C-46A,OB-WBP-507,26829,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,Crashed into a hillside while en route.
ACCIDENT DETAILS,"May 15, 1959",?,"Off Mar del Plata, Aregntina",Aerolineas Argentinas,?,Mar del Plata - Bahia Blanca,Douglas DC-3,LV-AFW,19790,10 (passengers:6 crew:4),10 (passengers:6 crew:4),0,Crashed into the sea during a steep turn following a takeoff at night. Undetermined cause.
ACCIDENT DETAILS,"May 21, 1959",?,"Moro, Peru",Lineas Aéreas Interpolar,?,Talara - Arica,Curtiss C-46A-50-CU,CC-CIA-497,30482,8 (passengers:4 crew:4),8 (passengers:4 crew:4),0,Crashed into a mountain while en route..
ACCIDENT DETAILS,"June 01, 1959",?,Nicaragua,Aerolineas Nacionales,?,?,Curtiss C-46,TI-1020,?,60 (passengers:? crew:?),60 (passengers:? crew:?),0,"The plane, carrying Nicaraguan rebels was shot down by a Nicaraguan Air Force fighter."
ACCIDENT DETAILS,"June 05, 1959",?,"Near Sheyma, Alaska",Militiary - US Air Force,?,Reconnaissance,Boeing RC-135E,?,?,19 (passengers:? crew:?),19 (passengers:? crew:?),0,"Thirty minutes after taking off from Sheyma, ""Rivit Amber"" radioed ""experiencing vibration in flilght. Not certain of emergency. This was the last radio contact with the plane. The aircraft crashed at sea."
ACCIDENT DETAILS,"June 12, 1959",?,"Sandy Lake, Ontario",Tranair,?,?,Noorduyn Norseman,CF-BHX,N29-12,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,"Shortly after takeoff from Sandy Lake, the single engine aircraft stalled and crashed in a wooded area. The aircraft was destroyed and all eight occupants were killed. It was reported that a non-authorized person was sitting in the left seat in the cockpit at the time of the accident."
ACCIDENT DETAILS,"June 23, 1959",?,"Cerros Baco, Peru",AVIANCA,?,Bogota - Lima,Douglas DC-4,HK-135,10418,14 (passengers:10 crew:4),14 (passengers:10 crew:4),0,Crashed into a Cerro Baco mountain.
ACCIDENT DETAILS,"June 26, 1959",c 17:35,"Near Varese, Lombardia, 20 miles NW of Milan, Italy",Trans World Airlines,891,Milan - Paris,Lockheed 1649A Starliner,N7313C,1015,68 (passengers:59 crew:9),68 (passengers:59 crew:9),0,"While flying from Athens to Chicago, the No. 6 and 7 fuel tanks in the right wing exploded during a storm. Ignition of gasoline vapors emanating from fuel tank vent pipes by static discharge after the airliner was hit by lightning."
ACCIDENT DETAILS,"June 30, 1959",10:35,"Ishikawa City, Ryukyu Island, Okinawa",Military - U.S. Air Force,?,?,North American F-100D-25NA,55-3633A,?,1 (passengers:0 crew:1),0 (passengers:0 crew:0),17,"The pilot ejected and parachuted safely from the aircraft after the engine caught fire and the aircraft became uncontrollable. The plane crashed into the Miyamori Primary School compound and the surrounding neighborhood killing 17, of which 11 were students, and injuring another 181. Because of the subsequent fire in the aftermath of the crash another 158 persons (28 families) were made homeless."
ACCIDENT DETAILS,"August 03, 1959",10:30,"Sagone, India",Kalinga Airlines,?,Mohanbari - Along,Douglas DC-3,VT-DGP,9549,6 (passengers:3 crew:3),6 (passengers:3 crew:3),0,Crashed while en route. Navigational error. The pilot entered a wrong valley and stalled the fully loaded aircraft while attempting to turn back.
ACCIDENT DETAILS,"August 14, 1959",17:14Z,"Karachi, Pakistan",Pakistan International Airlines,?,?,Vickers 815 Viscount,AP-AJE,337,3 (passengers:0 crew:3),2 (passengers:0 crew:2),0,"The trainee captain attempted a maneuver in disregard of the prescribed limitations of such a maneuver. A two-engine overshoot was attempted at a very low height and below the prescribed minimum speed, when the aircraft was committed to a landing. This resulted in a violent yaw and sharp drop which could not be controlled. The training captain was conversant with the minimum requirements of a two-engine overshoot of the Viscount 815 aircraft but appears to have overestimated his performance."
ACCIDENT DETAILS,"August 15, 1959",16:42,"Calverton, New York",American Airlines,514,Training,Boeing 707-123,N7514A,17641/36,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,The crew failed to recognize and correct the development of excessive yaw which caused an unintentional rolling maneuver at an altitude too low to permit complete recovery.
ACCIDENT DETAILS,"August 19, 1959",?,"Near Barcelona, Spain",Transair,?,Barcelona - London,Douglas DC-3,G-AMZD,16112/3286,32 (passengers:29 crew:3),32 (passengers:29 crew:3),0,"Nineteen minutes after taking off and while climbing, the aircraft entered a cloud and struck Mt. Monseny. Pilot did not follow prescribed regulations."
ACCIDENT DETAILS,"August 27, 1959",?,"Near Asuncion, Paraguay",Aerolineas Argentinas,?,?,de Havilland DH-106 Comet 4,LV-AHP,6411,50 (passengers:44 crew:6),2 (passengers:1 crew:1),0,The aircraft descended below MDA and crashed 5 miles short of the runway while on approach to Asuncion. Pilot error.
ACCIDENT DETAILS,"September 02, 1959",?,"Abilene, Texas",Aaxico Airlines,?,"Abilene, TX - Forth Worth, TX",Curtiss C-46A,N5140B,26809,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The cargo plane took off, rose to 200 ft., stalled and crashed. Elevator control lost. The aft link assembly became disconnected from the clevis in the elevator control horn assembly when an improperly secured bolt backed out."
ACCIDENT DETAILS,"September 08, 1959",?,"Poza Rica, Mexico",Mexicana,?,Mexico City - Merida,Douglas DC-3,?,?,16 (passengers:13 crew:3),1 (passengers:1 crew:0),0,"An in-flight explosion occurred in the passenger cabin. A male passenger, who was believed to have been carrying a bomb, fell from the airplane from an altitude of 11,000ft. A forced landing was made at Poza Rica after a fire broke out in the cabin."
ACCIDENT DETAILS,"September 12, 1959",?,"Near Tegucigalpa, Honduras",Pan American World Airways,?,San Salvador - Miami,Douglas DC-4,N88900,10504,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"Shortly after taking off, the cargo plane deviated from it's intended course and struck a mountain, for reasons unknown."
ACCIDENT DETAILS,"September 23, 1959",18:40,"Sao Paulo, Brazil",VASP,?,Sao Paulo - Rio de Janeiro,Saab Scandia 90A-1,PP-SQV,106,20 (passengers:16 crew:4),20 (passengers:16 crew:4),0,Crashed a few minutes after taking off from Sao Paulo Airport. Cause undetermined.
ACCIDENT DETAILS,"September 24, 1959",c 17:20,"Great Sitkin Island, Alaska",Reeve Aleutian Airlines,3,Shemya - Cold Bay - Adak - Anchorage,Douglas C-54B,N63396,10486,16 (passengers:11 crew:5),16 (passengers:11 crew:5),0,Crashed into a mountain while on approach to Adak. Improper approach. Crew error. Pilot did not fly in accordance with visual flight rules over hazardous terrain.
ACCIDENT DETAILS,"September 24, 1959",22:24,"Bordeaux, France",T.A. Intercontinentaux (France),?,Bordeaux - Bamako,Douglas DC-7C,F-BIAP,45366/892,65 (passengers:56 crew:9),54 (passengers:45 crew:9),0,"Crashed shortly after takeoff, not gaining altitude and colliding with trees. Crew did not properly monitor altimeter."
ACCIDENT DETAILS,"September 29, 1959",23:09,"Buffalo, Texas",Braniff Airlines,542,Houston - Dallas,Lockheed 188A Electra,N9705C,1090,34 (passengers:28 crew:6),34 (passengers:28 crew:6),0,"In-flight separation of the left wing resulted in the aircraft crashing 3 miles southeast of Buffalo, Texas. A design flaw caused an oscillation known as mode to transfer propeller wobble to the outboard nacelles which induced flutter in the wing which led to the separation of the wing. One of two accidents with the same cause. See 3/17/1960."
ACCIDENT DETAILS,"October 06, 1959",?,"Paloemeu, Suriname",Kappel-Van Eyck Airways,?,"Paramaribo, Suriname - Paloemeu, Suriname",Aero Commander AC 520,?,?,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The aircraft was on a government mission to supply contractors near Paloemeu with food and equipment. While searching for a drop point in the jungle, in heavy fog, the plane crashed into a hill."
ACCIDENT DETAILS,"October 23, 1959",22:10,"Near Moscow, Russia",Aeroflot,200,Baku - Moscow,Ilyushin IL-14P,CCCP-41806,6341709,28 (passengers:23 crew:5),28 (passengers:23 crew:5),0,Crashed on approach. Crew's handling of the plane led to a premature loss of altitude and collision with obstacles.
ACCIDENT DETAILS,"October 26, 1959",20:18,"Santa Maria, California",Pacific Air Lines,308,Los Angeles - Oxnard - Santa Maria - Paso Robles,Douglas C-47A-DL,N67589,19656,19 (passengers:17 crew:2),1 (passengers:0 crew:1),1,"Moments after rotation the left engine exploded and caught fire. The elevator of the plane hit a 12,000 volt powerline and crash landed upright sliding 65 feet. The only fatality was the first officer who was thrown clear of the accident still strapped to his seat. The number 5 cylinder of the left engine failed leading to an explosion that deformed the left engine's ring cowl to a degree that cause excessive drag and buffeting that made sustained flight impossible. Maintenance records showed the engine had a troubling number of oil leaks."
ACCIDENT DETAILS,"October 29, 1959",15:25,"Athens, Greece",Olympic Airways,214,Athens - Thessaloniki,Douglas DC-3,SX-BAD,9491,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,Engine failure on takeoff. The plane crashed 5 minutes later. Failure of the gudgeon pin bearing of the No.6 piston of the left engine.
ACCIDENT DETAILS,"October 30, 1959",20:40,"Waynesborough, Virginia",Piedmont Airlines,349,"Washington DC - Charlottsville, VA",Douglas DC-3,N55V,20447,27 (passengers:24 crew:3),26 (passengers:23 crew:3),0,Crashed into Bucks Elbow Mountain during an ILS approach to Charlottesville Airport. Navigational omission resulting in an off course approach. It took thirty-six hours before the lone survivor was rescued. A navigational omission which resulted in a lateral course error that was not detected and corrected through precision instrument flying procedures. A contributing factor to the accident may have been pre-occupation of the captain resulting from mental stress.
ACCIDENT DETAILS,"November 04, 1959",23:07,"St. Cleophas, Quebec, Canada",Wheeler Airlines,1658,Montreal - Hall Lake,Douglas C-54A,CF-ILI,10360,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,The cargo plane exploded in midair while en route after an engine fire.
ACCIDENT DETAILS,"November 16, 1959",?,"Lvov, Ukraine, USSR",Aeroflot,315,Moscow - Lions,Antonov AN-10,CCCP-11167,9401402,40 (passengers:32 crew:8),40 (passengers:32 crew:8),0,Crashed during approach. Mechanical failure.
ACCIDENT DETAILS,"November 16, 1959",00:55,Gulf of Mexico,National Airlines,967,Tampa - New Orleans,Douglas DC-7B,N4891C,45355,42 (passengers:36 crew:6),42 (passengers:36 crew:6),0,"The aircraft crashed into the Gulf of Mexico at 29 degrees 13 minutes N, 88 degrees 40 minutes W or about 108 miles east-southeast of New Orleans, while on a flight from Tampa to New Orleans. Sabotage (explosion of a dynamite bomb aboard) was strongly suspected but could never be proven due to lack of physical evidence. There is a possibility that there is a connection between this crash and the National Airlines crash of January 6, 1960. No one was charged in either case."
ACCIDENT DETAILS,"November 21, 1959",?,"Beirut, Lebanon",Ariana Afghan Airlines,202,Beirut - Tehran,Douglas DC-4,YA-BAG,18367,27 (passengers:22 crew:5),24 (passengers:19 crew:5),0,"Crashed shortly after takeoff, 2.5 miles from Beirut Airport. Navigation error. Possible in-flight fire in the No. 1 engine which induced the pilot to start fire emergency action with a resulting reduction in the rate of turn and the rate of climb."
ACCIDENT DETAILS,"November 24, 1959",05:35,"Chicago, Illinois",Trans World Airlines,595,Chicago - Los Angeles,Lockheed L-1049H Super Constellation,N102R,4824,3 (passengers:0 crew:3),3 (passengers:0 crew:3),8,"Shortly after taking off the plane experienced a fire warning in the No. 2 engine, shut it down and attempted to return to Midway Airport. During the final approach the aircraft banked in excess of 45 degrees and developed an excessive sink rate. When the aircraft reached the tops of trees its wings were nearly level and its nose was raised in a climbing attitude but the descent continued and the plane crashed one quarter of a mile southeast of the airport. The accident was the consequence of manuvering the aircraft during the turn to final approach in such a manner as to cause a rate of sink from which recovery was not possible. Sometime during the turn the flaps were retracted from 60% to 24% causing a loss of lift."
ACCIDENT DETAILS,"December 01, 1959",09:47,"Willamsport, Pennsylvania",Allegheny Airlines,371,Harrisburg - Willamsport,Martin 202,N174A,9159,26 (passengers:22 crew:4),25 (passengers:21 crew:4),0,"Crashed into Bald Eagle Mountain,13 miles south of Williamsport, while on an ILS approach to Williamsport. Probable accidental caging of the fluxgate compass leading to a erroneous heading indication. Captain's failure to execute a timely abandoned approach. There was one passenger who survived."
ACCIDENT DETAILS,"December 08, 1959",16:57Z,"Off Cartagena, Colombia",Sociedad Aeronautica Medellin,?,San Andres Island - Cartagena,Curtiss C-46A,HK-515,26941,45 (passengers:42 crew:3),45 (passengers:42 crew:3),0,Disappeared en route. Right landing gear found on Moron Island. Cause undetermined.
ACCIDENT DETAILS,"December 13, 1959",09:28,"Near Tashkent, Uzbekistan, USSR",Aeroflot,?,Kabul - Tashkent,Ilyushin IL-18,CCCP-91577,147001416,29 (passengers:24 crew:5),29 (passengers:24 crew:5),0,Crashed into a mountain while en route. Crew error. The crew deviated from prescribe route.
ACCIDENT DETAILS,"December 17, 1959",02:20,"Ketchikan, Alaska",California Aircraft,?,Juneau - Annette Island,Consolidated PBY-5A Catalina,N64T,?,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane cashed en route after reporting engine trouble.
ACCIDENT DETAILS,"December 21, 1959",07:16Z,"Rome, Italy",Alitalia,?,Training,Vickers 785D Viscount,I-LIZT,378,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Crashed into a hanger during a practice landing. The accident was attributed to a balked landing maneuver carried out below the speed limits for safe directional control of the aircraft during a critical situation that developed in the last phase of the landing in the course of a simulated emergency exercise with two power units inoperative.
ACCIDENT DETAILS,"December 22, 1959",1340,"Rio de Janeiro, Brazil",VASP,233,Rio de Janeiro - Sao Paulo,Vickers Viscount 827 / Fokker T-21,PP-SRG / 0742,401,32 (passengers:26 crew:6),32 (passengers:26 crew:6),10,"A midair collision took place between a Vickers Viscount and a Brazilian Air Force Fokker T-21 trainer, as the Viscount made an approach to land. The pilot of the trainer parachuted to safety. All 32 aboard the Viscount were killed when it crashed into several houses in the district of Ramos. Failure of both pilots to see and avoid each other. Apparently, the pilot of the trainer aircraft was not supposed to cross the approach path of the Viscount."
ACCIDENT DETAILS,"December 24, 1959",05:00,"Palembang, Indonesia",Garuda Indonesia Airlines,330,?,Douglas C-47A,PK-GDV,13535,2 (passengers:0 crew:2),1 (passengers:0 crew:1),0,"Shortly after takeoff the cargo plane lost the No. 2 engine, tried to return to the airport but crashed. Failure of the right engine, a lack of precaution on the part of the captain and marginal weather. A contributing factor may have been the overloaded condition of the aircraft, however, not to such an extent that it forced the aircraft to descend to a dangerously low altitude."
ACCIDENT DETAILS,"December 31, 1959",?,"Near San Jose de Chiquitos, Bolivia",Lloyd Aereo Boliviano,?,?,Douglas DC-3,CP-584,19226,11 (passengers:? crew:?),11 (passengers:? crew:?),0,Crashed on takeoff.
