,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"September 19, 1989",14:00,"Near Bilma, Niger",Union des Transportes Aeriens,772,N'Djamena - Paris,McDonnell Douglas DC-10-30,N54629,46852/125,171 (passengers:156 crew:15),171 (passengers:156 crew:15),0,"While climbing through FL 350, 46 minutes after takeoff, a bomb exploded in a container in location 13-R in the forward cargo hold. The aircraft disintegrated and crashed into the desert. A Congolese man, who boarded at Brazzaville and disembarked at Ndjamena was believed to have brought the bomb aboard."
ACCIDENT DETAILS,"September 20, 1989",?,"Fairbanks, Alaska",Boeing KC-135E,?,?,Military - U.S. Air Force,57-1481,17552/161,7 (passengers:? crew:?),2 (passengers:? crew:?),0,An explosion occurred in an overheated fuel pump while shuting down the engines.
ACCIDENT DETAILS,"September 20, 1989",23:21,"La Guardia Airport, New York, New York",USAir,5050,"New York City - Charlotte, NC",Boeing B-737-401,N416US,23884/1643,63 (passengers:57 crew:6),2 (passengers:2 crew:0),0,"During an aborted takeoff, the aircraft overran the runway, hit a wooden approach lighting pier and came to rest partially submerged in shallow water in Bowery Bay. The failure of the captain to exercise his authority in a timely manner to reject or continue the troubled takeoff which was initiated by a mistrimmed rudder."
ACCIDENT DETAILS,"September 21, 1989",?,"Near Baghran, Afghanistan",Military - Afghan Republican Air Force,?,?,Mil Mi-17 ( helicopter),?,?,24 (passengers:? crew:?),24 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"September 21, 1989",?,Centeral Afghanistan Afghanistan,Military - Afghan Republican Air Force,?,?,Mil Mi-8 (helicopter),?,?,26 (passengers:? crew:?),26 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"September 23, 1989",20:35,"Ujani Dam, India",Vayudoot,?,Pune - Hyderabad,Dornier Do-288-201,VT-EJF,8052,11 (passengers:8 crew:3),11 (passengers:8 crew:3),0,Exploded in mid-air and crashed during a thunderstorm and heavy rain.
ACCIDENT DETAILS,"September 26, 1989",?,"Nyala, Sudan",Nile Safaris Aviation,?,?,Cessna 404 Titan II,ST-AIW,404-0458,6 (passengers:? crew:?),6 (passengers:? crew:?),0,Crashed into the roof of a school after taking off
ACCIDENT DETAILS,"September 26, 1989",08:28,"Terrace, Canada",Skylink Airlines,?,Vancouver - Terrace,Swearingen SA.227AC Metro III,C-GSLB,AC-481,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,"The plane struck trees, losing part of a wing after initiating a go-around."
ACCIDENT DETAILS,"September 27, 1989",09:53,"Grand Canyon National Park Airport, Tusayan, Arizona",Grand Canyon Airlines,Canyon 5,Grand Canyon National Park,de Havilland Canada DHC-6 Twin Otter 300,N75GC,439,21 (passengers:19 crew:2),10 (passengers:8 crew:2),0,"The aircraft bounced and came down on its right wing tip while attempting to land. The controls were damaged and after an attempted go-around and reaching a height of 200 ft., the plane rolled to the left and crashed into trees on a hill. Improper pilot techniques and crew coordination during the landing attempt, bounce and attempted go-around."
ACCIDENT DETAILS,"September 28, 1989",?,"Semyonovka ,Ukraine",MAP,?,Mukachevo - Moscow,Antonov An-32,CCCP-48095,1705,9 (passengers:4 crew:5),9 (passengers:4 crew:5),0,Failure of the autopilot caused the plane to enter a spiral descent. Attempts to pull the plane out caused the aircraft to break-up in midair and crash into a swamp.
ACCIDENT DETAILS,"October 04, 1989",?,"Perth, Ontario, Canada",Military - U.S. Air Force,?,?,Boeing KC-135A,56-3592,17341/31,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,A dry fuel pump led to the ignition of fuel vapors.
ACCIDENT DETAILS,"October 06, 1989",22:05,"Uncertain, Texas",Winchester Air,?,"Uncertain, TX - Destsin, FL",Cessna 208 Caravan I,N208W,208-00115,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,"The aircraft took off, made a left turn and crashed into trees. Improper planning and decision by the pilot-in-command and failure of the crew to maintain runway alignment and clearance from the high obstructions beside the runway. Contributing factors included weather conditions, dark night, lack of runway edge lights, lack of visual perception by the pilots and trees beside the runway."
ACCIDENT DETAILS,"October 10, 1989",13:39,"Lacey Township, New Jersey",Air Taxi - Paramount Aviation Corp.,?,"New York, NY - Atlantic City, NJ",Agusta A109A MK II,N21FL,7309,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,"In-flight separation of a main rotor blade due to fatigue failure of the main rotor blade spar, which originated at a manufacturing induced scratch (tool mark) that was the result of inadequate quality control."
