,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"August 15, 1935",20:18,"Walakpa, near Point Barrow, Alaska",Private,?,?,Lockheed Orion 9E Explorer float plane,NR12283,195,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"Dense fog caused the pilot to make a forced landing about 15 miles south of Point Barrow. After some mechanical repairs, the plane took off, rose to about 50 feet and then crashed into shallow water. Loss of control of the aircraft at a low altitude after sudden engine failure due to the extreme nose-heaviness of the aircraft. Adventurer, Wiley Post, 37, and humorist, Will Rogers, 56, killed. Most experts believe that a combination of miscalculations in the design and operation of the heavily customized aircraft resulted in the uncontrollable spin that occurred right after takeoff."
ACCIDENT DETAILS,"September 01, 1935",23:00,"Burbank, California",Western Air Express,?,"Burbank, CA - Salt Lake City, UT",Boeing 247,NC13314,?,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Lost altitude and hit power lines after developing engine trouble after taking off.
ACCIDENT DETAILS,"September 13, 1935",c 09:00,"Near Tambo, Panama",Panama Airways,?,Panama City - David,Ford Tri-Motor,?,?,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,Crashed and burned in mountainous terrain due to adverse weather conditions.
ACCIDENT DETAILS,"October 02, 1935",?,"Off Finders Island, Victoria, Australia",Holyman Airways,?,Melbourne - Sydney,de Havilland DH-86,VH-URT,2312,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,Crashed in the Bass Strait. Went in to an uncontrollable spin following an engine failure.
ACCIDENT DETAILS,"October 07, 1935",02:19,"Near Cheyenne, Wyoming",United Air Lines,4,Salt Lake City - Cheyenne,Boeing 247D,NC13317,1698,12 (passengers:9 crew:3),12 (passengers:9 crew:3),0,"While flying in a normal, slightly descending path, the aircraft first collided with the ground just a few feet below the top of a small knoll tearing out both engines and engine nacelles. It then rebounded and continued through the air for a distance of 1,120 feet, where it came to rest. Error on the part of the pilot in executing an abrupt maneuver with insufficient altitude for safety and failure of the pilot to maintain proper control of the aircraft during this maneuver."
ACCIDENT DETAILS,"October 09, 1935",?,Gulf of Finland,Aero O-Y,?,?,Junkers F-13,OH-ALI,2033,6 (passengers:? crew:?),6 (passengers:? crew:?),0,Crashed into the sea in the fog.
ACCIDENT DETAILS,"October 21, 1935",?,"Troy, New York",Chamberlin Flying Service,?,?,Curtiss AT-32C Condor,NC725K,?,6 (passengers:4 crew:2),1 (passengers:0 crew:1),0,The plane lost the left engine shortly after taking off. The pilot tried to make an emergency landing but was caught in a downdraft and the plane crashed.
ACCIDENT DETAILS,"October 30, 1935",19:40,"Cheyenne, Wyoming",United Air Lines,?,Test flight,Boeing B-247-D,NC13323,1704,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Crashed into a hill in poor weather conditions 5 miles south of Cheyenne. Test flight. Poor judgment by the pilot for executing an abrupt maneuver with insufficient altitude for safety and failure of the pilot to maintain proper control of the aircraft during this maneuver.
ACCIDENT DETAILS,"November 02, 1935",?,"Off Nhambupe, Brazil",Air France,?,Bahia - Aracaju,Latécoère 28-1,F-AJIQ,906,4 (passengers:? crew:?),4 (passengers:? crew:?),0,The postal plane crashed at Atalaya Beach.
ACCIDENT DETAILS,"November 09, 1935",04:40,"Near Fort Worth, Texas",Braniff Airlines,?,Dallas - Waco,Lockheed Vega,NC980Y,?,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,Plunged to the ground thirty minutes after leaving Fort Worth. Tried to return to Dallas airport due to inclement weather.
ACCIDENT DETAILS,"November 09, 1935",?,"Near Juticalpa, Honduras",TACA,?,?,Ford Tri-Motor,?,?,14 (passengers:? crew:?),14 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"November 11, 1935",?,"Istres, France",Air France,?,?,Latecoere 28,F-AJPB,?,3 (passengers:? crew:?),3 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"December 04, 1935",?,"Tours, France",Air Bleu,?,?,Caudron C-630 Simoun,F-ANRK,?,2 (passengers:? crew:?),1 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"December 10, 1935",?,"Croydon, England",Sabena,?,"Brussels, Belgium - Croydon, England",Savoia-Marchetti SM73,OO-AGN,30002,11 (passengers:7 crew:4),11 (passengers:7 crew:4),0,Crashed to the ground after crossing the English Channel in rain and gale force winds.
ACCIDENT DETAILS,"December 24, 1935",?,"Breslau, Germany",Deutsche Lufthansa,?,?,Heinkel He-70,D-UVOR,915,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Pilot error.
ACCIDENT DETAILS,"December 31, 1935",17:20,"Off Alexandria, Egypt",Imperial Airways,?,Mirabella - Alexandria,Short Calcutta,G-AASJ,S-752,13 (passengers:9 crew:4),12 (passengers:9 crew:3),0,"The aircraft ran out of fuel and crashed off Alexandria. The plane was named ""The City of Khartoum."""
