,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 27, 1974",13:15,"S. Dominican Pueblo, New Mexico",Taos Airways - Air Taxi,?,"Taos, NM - Albuquerque, NM",Beechcraft J-35,N633Q,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Continued VFR flight into adverse weather. Crashed in snow while en route. Attempted to fly into icing conditions without anti-icing equipment or pitot heat. Pilot minimally instrument qualified.
ACCIDENT DETAILS,"January 28, 1974",07:50,"Winger, Minnesota",Theif River Aviation - Air Taxi,?,"Thief River, MN - Owatonna, MN",Piper PA-28,N5290S,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,Crashed in a steep nose down right wing low attitude in snow. Spatial disorientation. Continued VFR flight into adverse weather.
ACCIDENT DETAILS,"January 30, 1974",23:41,"Pago Pago, American Samoa",Pan American World Airways,806,Auckland - Pago Pago,Boeing B-707-321B,N454PA,19376/661,101 (passengers:91 crew:10),97 (passengers:87 crew:10),0,"The aircraft crashed and burned while making ILS approach to Pago Pago International Airport. There was a failure of the crew to correct an excessive rate of descent causing the aircraft to fly into trees short of the runway. Windshear, sensory illusory, inadequate monitoring of flight instruments, and the failure of the crew to call out descent rate. Most aboard the aircraft were not injured by the crash but succumbed to fire and panic afterwards. The aircraft was named ""Clipper Raidant."""
ACCIDENT DETAILS,"February 02, 1974",21:30,"Near Honolulu, HI",Pan American World Airways,?,"San Francisco, CA - Honolulu, HI - Agana, Guam",Boeing B-747,N732PA,19638/3,298 (passengers:279 crew:19),1 (passengers:1 crew:0),0,A 16 month old child was asphyxiated by a seat belt while unattended.
ACCIDENT DETAILS,"February 09, 1974",17:30,"Near Souda, Crete",Military - West German Air Force,?,?,Transall C-160D,50-63,?,40 (passengers:35 crew:5),35 (passengers:30 crew:5),0,"The twin-engine turboprop hit a mountain at an elevation of 5,000 ft. during an ILS approach."
ACCIDENT DETAILS,"February 10, 1974",19:31,Atlantic Ocean,North Cay Air - Air Taxi,?,"St. Croix, VI - St. Thomas, VI",Brittonnorman BN-2A6,N864JA,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Lost at sea. Never recovered.
ACCIDENT DETAILS,"February 22, 1974",?,"Baltimore, Maryland",Delta Air Lines,523,Baltimore - Atlanta,Mc Donnell Dougals DC-9,?,?,15 (passengers:10 crew:5),1 (passengers:0 crew:1),0,"An out of work Pennsylvania salesman, Samuel Byck attempted to hijack Flight 523. His plans were to fly the plane into the White House and kill president Richard Nixon. He killed a security guard to get on board. He then shot and killed the copilot and seriously wounded the pilot. He was wounded by a security guard and soon after killed himself. The plane never left the ground."
ACCIDENT DETAILS,"February 23, 1974",?,"San Francisco de Moxos, Bolivia",SAVCO,?,?,Curtiss C-46A-45-CU,CP-1052,30195,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,Severe turbulence possibly caused the failure of ropes securing cargo. The center of gravity shifted causing a loss of control. The wreckage was found 2 days later.
ACCIDENT DETAILS,"February 28, 1974",?,"Near Mehrabad, Iran",Military - Imperial Iranian Air Force,?,?,Lockheed C-130E Hercules,5-122,4393,10 (passengers:0 crew:10),10 (passengers:0 crew:10),0,?
ACCIDENT DETAILS,"March 03, 1974",11:41,"Near Ermenonville, France",Turkish Airlines (THY),981,Paris - London,McDonnell Douglas DC-10-10,TC-JAV,46704/29,346 (passengers:335 crew:11),346 (passengers:335 crew:11),0,"The aircraft crashed shortly after takeoff from Orly Airport in Paris, France. Climbing through FL110 the aircraft lost the rear cargo door, resulting in explosive decompression and damage to the cabin floor and control cables. The aircraft lost control and crashed in a forest at a high rate of speed. The service subcontractor and the flight engineer neglected to check the locking mechanism through a recently installed viewport to verify the door was latched properly. In addition, although a service bulletin stipulated that the locking pin should be extended, it was mistakenly shortened causing the latch to release after the cabin was pressurized. On June 12, 1972, an American Airlines DC-10 lost its cargo door shortly after taking off from Detroit ,Michigan. Using mainly engine thrust the crew was able to land safely. The cause was a defect in the latching mechanism on the door."
ACCIDENT DETAILS,"March 08, 1974",?,"Hanoi, Vietnam",Pathet Lao Airlines,?,?,Antonov An-24,?,?,18 (passengers:15 crew:3),18 (passengers:15 crew:3),0,Fifiteen journalists aboard for an Asian tour.
ACCIDENT DETAILS,"March 11, 1974",21:42,"Carson City, Nevada",Executive Air - Air Taxi,?,"Carson City, NV - San Jose, CA",Robertson 414,N8118Q,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Took off on a dark night, turned, climbed and struck a mountain. Pilot failed to follow approved procedures. Failed to see and avoid obstructions. Improper decision and planning."
ACCIDENT DETAILS,"March 13, 1974",19:28,"Bishop, California",Sierra Pacific Airlines,802,Bishop - Burbank,Convair CV-440,N4819C,138,36 (passengers:32 crew:4),36 (passengers:32 crew:4),0,"The aircraft crashed into Poleta Ridge, in the foothills of the White Mountains at 6,100 ft. The Wolper Productions Inc. movie crew was being flown from Bishop to Burbank. The flight was being conducted under VFR conditions. It could not be determined why the crew did not maintain a safe distance from hazardous terrain."
ACCIDENT DETAILS,"March 15, 1974",08:07,"Tehran, Iran",Sterling Airways,?,Tehran - Kobenhavn,Aerospatiale Caravelle 10B3,OY-STK,266,96 (passengers:92 crew:4),15 (passengers:15 crew:0),0,Collapse of right main landing gear while taxing ruptured the wing fuel tank causing a fire.
ACCIDENT DETAILS,"April 04, 1974",02:35,"Francistown, Botswana",Wenela Air Services,?,Francistown - Malawi,Douglas DC-4,A2-ZER,27242,84 (passengers:80 crew:4),78 (passengers:75 crew:3),0,The aircraft crashed into trees and burst into flames after the engines overheated resulting in loss of power. The plane was carrying gold miners. Fuel contamination. Jet A fuel contaminated the aviation gasoline.
ACCIDENT DETAILS,"April 11, 1974",09:41,"Hilo, Hawaii",Island Air,?,"Keahole, HI - Kahului, HI",Beechcraft H18S,N28358,?,11 (passengers:10 crew:1),11 (passengers:10 crew:1),0,Flew into mountain slope in poor visibility. Continued VFR into adverse weather conditions.
ACCIDENT DETAILS,"April 22, 1974",15:26,"Grogak, Bali, Indonesia",Pan American World Airways,812,"Hong Kong - Bali, Indonesia - Sydney, Austrailia",Boeing B-707-321C,N446PA,19268/544,107 (passengers:96 crew:11),107 (passengers:96 crew:11),0,"The aircraft was on a flight from Hong Kong to Denpassar, Bali. While on approach, the plane crashed into Mt. Mesehe at 4,000 ft. killing all aboard. Premature execution of a right hand turn to join the 263 degrees outbound track which was based on the indication given by only one of the ADFs while the other one was still in steady condition. External or internal interference causing an incorrect indication from the automatic direction finder. The aircraft was named ""Clipper Climax."""
ACCIDENT DETAILS,"April 24, 1974",?,"Tashkent, Uzbekistan",Aeroflot,?,?,Ilyushin IL-18E,CCCP-75405,186009005,115 (passengers:? crew:?),1 (passengers:? crew:?),0,"The plane took off, descended and crashed."
ACCIDENT DETAILS,"April 27, 1974",18:07,"Near Leningrad, USSR",Aeroflot,?,Leningrad - Zaporozhye,Ilyushin IL-18B,CCCP-75559,184007703,109 (passengers:102 crew:7),109 (passengers:102 crew:7),0,The aircraft crashed after report of a heavy vibration and fire in the No. 4 engine. Structural failure of turbine disc in No. 4 the engine.
ACCIDENT DETAILS,"April 30, 1974",13:47,"Galveston, Texas",Houston Metro Airlines,?,"Galveston, TX - Houston, TX",Beechcraft 99,N853SA,U-41,12 (passengers:10 crew:2),6 (passengers:5 crew:1),0,Crashed during takeoff. Inadequate preflight preparation and planning. Lack of familarity with aircraft. Misused flaps. Gust lock engaged.
ACCIDENT DETAILS,"May 02, 1974",19:30,"Banos, Ecuador",Aero Taxis Equatorianos,?,Pastaza - Ambato,Douglas C-47,HC-AUC,?,24 (passengers:21 crew:3),22 (passengers:19 crew:3),0,Struck a mountain shortly after takeoff. Failure to climb to the minimum safety altitude. Overconfidence of the crew. Distraction by a tourist guide in the cockpit.
ACCIDENT DETAILS,"May 06, 1974",22:22,"Nurnberg, Germany",Fragtflug,?,Nice - Nurnberg,Douglas DC-6A,TF-OAE,44069/396,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane struck trees and crashed while on final approach. Icing. Pilot blood alcohol above normal.
ACCIDENT DETAILS,"May 23, 1974",16:55,"Springfield, Illinois",Saturn Airways,?,"Alameda, CA - Indianapolis, IN",Lockheed L-100-30 Hercules,N14ST,4225,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"While en route the left wing separated from the aircraft. The plane crashed out of contol. The undiscovered, preexisting fatigue cracks, which reduced the strength of the left wing to the degree that it failed as a result of positive aerodynamic loads created by moderate turbulence."
ACCIDENT DETAILS,"May 23, 1974",22:05,"Kiev, Ukraine, USSR",Aeroflot,H-166,"Khmelnitsky - Kiev, Ukraine",Yakovlev YAK-40,CCCP-87579,9221122,29 (passengers:25 crew:4),29 (passengers:25 crew:4),0,Crashed during approach. Incapacitation of the crew due to carbon monoxide
ACCIDENT DETAILS,"May 31, 1974",?,"Rankin Inlet, Canada",Lambair,?,?,Bristol 170 Freighter 31E,CF-QWJ,13078,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane suffered an engine failure and spiraled into the ground.
ACCIDENT DETAILS,"June 08, 1974",17:30,"Monte San Isidro, Colombia",Aerolineas TAO,514,Bucaramanga - Cucuta,Vickers Viscount 785D,HK-1058,380,44 (passengers:38 crew:6),44 (passengers:38 crew:6),0,The aircraft lost control and crashed after a tailplane failure. Failure in-flight of the tailplane spar causing the left tailplane and elevator the detach.
ACCIDENT DETAILS,"June 27, 1974",?,"Battambang, Khmer Republic",Cambodia Air,1999,Battambang - Phnom Penh,Boeing 307B-1 Stratoliner,XW-TFR,1999,39 (passengers:33 crew:6),19 (passengers:17 crew:2),0,Crashed during takeoff and burned after 3 engines failed. Mechanical failure due to improper maintenance procedures. Insufficient training of cabin crew.
ACCIDENT DETAILS,"June 30, 1974",13:00,"Umiat, Alaska",Alaska Helicopter - Air Taxi,?,"Umiat, AK - Local",Fairchild Hiller FH1100,N8679,?,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Crashed after the fatigue fracture of the swachplate assembly. Inadequate maintenance and inspection.
ACCIDENT DETAILS,"July 24, 1974",09:45,"Bogota, Colombia",Aeronorte Colombia,?,?,Douglas DC-4,HK-728,10507,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The cargo plane crashed into a mountain at 7,000 ft. shortly after taking off."
ACCIDENT DETAILS,"July 27, 1974",?,"Near Moc Hoa, Vietnam",Air Amercia,?,Phnom Penh - Siagon,Fairchild C-123K,ST-4,20304,5 (passengers:1 crew:4),5 (passengers:1 crew:4),0,The cargo plane was struck by a surface-to-air missile.
ACCIDENT DETAILS,"August 05, 1974",?,"Mt. Apica, PQ, Canada",Laurentian Air Services,?,LaTuque - St. Honore,Douglas DC-3,C-FTAT,11850,11 (passengers:8 crew:3),5 (passengers:2 crew:3),0,Struck high ground while attempting to land at St. Honore.
ACCIDENT DETAILS,"August 09, 1974",?,"Diemas, Syria",Military - Canadian Air Force,?,"Beirut, Lebanon - Damascas, Syria",de Havilland Canada DHC-5 Buffalo,115461,?,9 (passengers:2 crew:7),9 (passengers:2 crew:7),0,"On a routine United Nations flight to Damascus, Syria, from Beirut, Lebanon, climbed eastward over the Lebanese highlands. Apparently painted by Syrian radar and subsequently as it neared the village of Diemas, the decision was made to launch several SAM missiles, one of which destroyed the aircraft."
ACCIDENT DETAILS,"August 11, 1974",?,"Near Ouagadougou, Upper Volta",Air Mali,?,"Bamako, Mali - Kano, Nigeria",Ilyushin IL-18B,TZ-ABE,181003304,60 (passengers:50 crew:10),47 (passengers:39 crew:8),0,"The aircraft crashed after running out of fuel. After being diverted because of bad weather, a navigation error caused the crew to circle the wrong city."
ACCIDENT DETAILS,"August 12, 1974",14:50,"Cali, Colombia",AVIANCA,?,Tumaco - Bogota,Douglas C-47-DL,HK-508,4527,27 (passengers:24 crew:3),27 (passengers:24 crew:3),0,The crew became lost in rainy weather and crashed into Trujillo Mountain. Wreckage found 2 months later.
ACCIDENT DETAILS,"August 13, 1974",18:35,"Anaktuvuk, Alaska",Merric Aviation - Air Taxi,?,"Dietrich, AK - Happy Valley, AK",de Havilland DHC-2,N7620,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Tried to fly through an obscure mountain pass, tried to turn around and hit the ground."
ACCIDENT DETAILS,"August 14, 1974",?,"Margarita Island, Venezuela",Linea Aeropostal Venezolana,?,Cumana - Porlamar,Vickers Viscount 749,YV-C-AMX,095,49 (passengers:45 crew:4),49 (passengers:45 crew:4),0,The flight crashed into La Gloria peak in a hurricane.
ACCIDENT DETAILS,"August 18, 1974",?,"Near Kisangani, Zaire",Military - Zairean Air Force,?,?,Lockheed C-130H,9T-TCD,4422,31 (passengers:24 crew:7),31 (passengers:24 crew:7),0,?
ACCIDENT DETAILS,"August 18, 1974",?,"Near La Paz, Bolivia",Military - U.S. Air Force,?,"Howard AFB, Panama - La Paz, Bolivia",Lockheed C-141A,65-0274,300-6126,7 (passengers:0 crew:7),7 (passengers:0 crew:7),0,Navigational error. Crew started their descent prematurely and struck a mountain.
ACCIDENT DETAILS,"September 07, 1974",?,"Tandjung-karang, Indonesia",Garuda Indonesia Airlines,?,?,Fokker F-27 Friendship 600,PK-GFJ,10422,39 (passengers:36 crew:3),36 (passengers:33 crew:3),0,Crashed into a building while landing during poor weather conditions. The plane was blown against the building by a strong gust of wind.
ACCIDENT DETAILS,"September 08, 1974",09:40Z,"Ionian Sea , off Kefallinia, Greece",Trans World Airlines,841,Tel Aviv - Athens - Rome - New York,Boeing B-707-331B,N8734,20063/789,88 (passengers:79 crew:9),88 (passengers:79 crew:9),0,"The aircraft pitched up, rolled to the left, went into a steep spiral dive and crashed into the sea. Detonation of an explosive device in the aft cargo hold. A Palestinian organization claimed responsibility. The blast probably buckled the cabin floor damaging the elevator and rudder controls."
ACCIDENT DETAILS,"September 11, 1974",07:34,"Near Charlotte, North Carolina",Eastern Air Lines,212,"Charleston, SC - Charlotte, NC - Chicago, IL",McDonnell Douglas DC-9-31,N8984E,47400/443,82 (passengers:78 crew:4),70 (passengers:68 crew:2),0,The aircraft flew too low and struck trees 3.3 miles short of the runway during an approach in fog. Flightcrew's lack of altitude awareness at critical points during the approach due to poor cockpit discipline in that the crew did not follow prescribed procedures. The crewmembers were preoccupied with conversations having nothing to do with the operating the aircraft while conducting an instrument approach. The aircraft was 50 knots too fast and 500 feet below the final approach fix.
ACCIDENT DETAILS,"September 15, 1974",c 11:00,"Phan Rang, South Vietnam",Air Vietnam (South Vietnam),706,Da Nang - Saigon,Boeing B-727-121C,XV-NJC,19819,75 (passengers:67 crew:8),75 (passengers:67 crew:8),0,"Hijacked. Detonation of two hand grenades in the passenger compartment after the pilot refused to fly to Hanoi, North Vietnam. The aircraft attempted to land, executed a missed approach and dove into the ground from a height of 1,000 feet."
ACCIDENT DETAILS,"September 19, 1974",03:50,"Riverside, California",Riverside Air,?,"Las Vegas, NV - Riverside, CA",Piper PA-32,N15528,?,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Crashed into cables and caugt fire after a third attempt to land. Improper IFR procedures. Pilot descended below MDA on VOR approach.
ACCIDENT DETAILS,"September 22, 1974",09:55,"Fairbanks, Alaska",Frontier Flying Service - Air Taxi,?,"Fairbanks, AK - Dietrich, AK",Cessna 185,N70026,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft suffered engine failure during takeoff and crashed. Excessive ware of spark plugs. Inadequate inspection and maintenance.
ACCIDENT DETAILS,"October 01, 1974",21:40,"Lupine, Alaska",Winship Air Service,?,"Fairbanks, AK - Lupine, AK",Volpar 18,N357V,?,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,Crashed after encountering airframe icing. Failed to follow approved procedures and directives. Improper operation of powerplant and powerplant controls.
ACCIDENT DETAILS,"October 02, 1974",19:30,"Off Saint Thomas, U.S. Virgin Islands",North Cay Airways,?,Saint Croix - Saint Thomas,Britten-Norman BN-2A Islander,N864JA,175,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Crashed into the ocean.
ACCIDENT DETAILS,"October 05, 1974",?,Guatemala,?,?,?,Douglas DC-3,?,?,? (passengers:? crew:?),6 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"October 09, 1974",?,"Medfra, Alaska",Evergreen Helicopter - Air Taxi,?,?,Bell 205A,N2970W,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Main rotor separated due to overloading. Evidence of mast bumping. Improper operation of flight controls.
ACCIDENT DETAILS,"October 10, 1974",?,"Cairo, Egypt",EgyptAir,?,Training,Tupolev Tu-154,SU-AXB,73A-048,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,The aircraft lost control while taking off and crashed. Pilot error. Stalled.
ACCIDENT DETAILS,"October 13, 1974",?,Formosa Strait,Military - U.S. Air Force,?,?,Lockheed WC-130H Hercules,65-0965,4106,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,Disappeared after flying into typhoon Bess.
ACCIDENT DETAILS,"October 17, 1974",08:50,"Kassan, Alaska",Webber Airlines -Air Taxi,?,"Kassan, AK - Coffman Cove, AK",de Havilland DHC-2,N129WA,?,8 (passengers:7 crew:1),5 (passengers:4 crew:1),0,Entered local fog conditions after takeoff and collided with trees. Pilot initiated flight in adverse weather conditions.
ACCIDENT DETAILS,"October 19, 1974",01:15,"Calapan, Philippines",Mabuhay Airways,?,?,Douglas DC-3,RP-C643,15551/26996,8 (passengers:4 crew:4),1 (passengers:0 crew:1),0,"One hour after takeoff, cruising at FL85, the No.1 engine had to be shut down due to severe vibrations and backfiring. The crew chose to divert to Calapan. At 900 ft over Calapan, the controls began to shake and control of the aircraft was lost. The aircraft was ditched 700 feet offshore."
ACCIDENT DETAILS,"October 22, 1974",18:25,"Fort Apache, Arizona",Deming Flying Service - Air Taxi,?,"Kingman, AZ - Deming, NM",Cessna 172M,N20673,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The pilot continued flight into poor weather conditions and thunderstorm activity. Continued VFR flight into adverse weather conditions. Pilot not insturment rated.
ACCIDENT DETAILS,"October 24, 1974",19:30,"Blair, Oklahoma",AltusFlying Service - Air Taxi,?,"Dallas, TX - Altus, OK",Piper PA-31,N979L,?,4 (passengers:3 crew:1),2 (passengers:2 crew:0),0,Collided with the ground on final apporach in rain and fog. ATC failed to provide radar vectoring as requested. Pilot descended below MDA.
ACCIDENT DETAILS,"October 24, 1974",06:35,"Chicao, Illinois",Henry Nichols - Air Taxi,?,"Indianapolis, IN - Chicago, Il",Cessna 337D,N2HN,?,3 (passengers:2 crew:1),2 (passengers:2 crew:0),0,Pilot misjudged altitude in fog and landed in water. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"October 27, 1974",23:36,"Old Man's Camp, Alaska",Alaska International Air,?,Fairbanks - Bettles,Lockheed L-100 Hercules,N102AK,4234,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,"While en route, the cargo plane lost a wing and spiraled into the ground. Failure of the right wing in fight. Fatigue fracture. Inadequate maintenance and inspection."
ACCIDENT DETAILS,"October 28, 1974",16:45,"Pagosa Springs, Colorado",Hlavka Aviation - Air Taxi,?,"Gallup, NM - Rapid City, SD",Beechcraft 95-B55,N414K,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Pilot refused weather briefing. Flew into blind canyon. Icing conditions. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"October 30, 1974",02:30,"Rae Point, Northwest Territories, Canada",Panarctic Oil,416,?,Lockheed 188PF Electra,C-FPAB,1141,34 (passengers:30 crew:4),32 (passengers:30 crew:2),0,Crashed into the sea 2 miles short of the runway.
ACCIDENT DETAILS,"November 01, 1974",?,"Near Surgut, Russia",Aeroflot,?,Khanty - Surgut,Antonov An-2 / Mil Mi-8T,CCCP-70766,1G132-21,38 (passengers:32 crew:6),38 (passengers:32 crew:6),?,Midair collision between a An-2 and a Mil Mi-8T in poor weather.
ACCIDENT DETAILS,"November 07, 1974",?,"Off Sonderborg, Denmark",?,?,?,Britten-Norman BN-2A Islander,OY-DVJ,154,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Ditched into the ocean.
ACCIDENT DETAILS,"November 15, 1974",13:00,"Hoonah, Alaska",Southeast Sky - Air Taxi,?,"Juneau, AK - Tenakee, AK",de Havilland DHC-2,N97702Z,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,The float equiped plane crashed into the bay in blowing snow and poor visibility. Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"November 15, 1974",?,"Manila, Philippines",Orient Air System and Integrated Services,?,?,Douglas C-47A-30,RP-C570,25452/14007,8 (passengers:5 crew:3),1 (passengers:1 crew:0),0,The No.2 prop was feathered when the engine failed after taking off. The aircraft lost altitude during a 180 degree turn and a forced landing was made in a rice field.
ACCIDENT DETAILS,"November 20, 1974",?,"Soddu, Ethiopia",Ethiopian Airlines,?,Soddu - Beica,Douglas DC-3,ET-AAR,9465,24 (passengers:21 crew:3),2 (passengers:0 crew:2),0,Crashed on takoff.
ACCIDENT DETAILS,"November 20, 1974",c 07:50,"Near Nairobi, Kenya",Lufthansa,540,Nairobi - Johannesburg,Boeing B-747-130,D-ABYB,19747/29,157 (passengers:144 crew:13),59 (passengers:55 crew:4),0,The aircraft stalled and crashed during takeoff. The wing flaps were not extended. First fatal Boeing 747 accident to occur.
ACCIDENT DETAILS,"November 22, 1974",?,"Barcelona, Spain",Alpa Servicios Aéreos,?,?,Cessna 500 Citation I,EC-CGG,500-0108,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Crashed during takeoff.
ACCIDENT DETAILS,"December 01, 1974",11:10,"Near Berryville, Virginia",Trans World Airlines,514,Columbus - Washington D.C.,Boeing B-727-231,N54328,20306/791,92 (passengers:85 crew:7),92 (passengers:85 crew:7),0,The plane crashed into high terrain at approximately 270 mph during an approach to Dulles Airport. The crew's decision to descend before aircraft reached the approach segment. The crew ignored high terrain marked on the en route chart and continued their descent. Lack of clarity in ATC procedures. The issuance of the approach clearance when the flight was 44 miles from the airport on an unpublished route without clearly defined minimum altitudes. Inadequate depiction of altitude restrictions on the profile view of the approach chart for the VOR/DME approach to Runway 12 at Dulles International Airport.
ACCIDENT DETAILS,"December 01, 1974",19:26,"Bear Mountain, Thiells, New York",Northwest Orient Airlines,6231,"New York City, NY - Buffalo, NY",Boeing B-727-251,N274US,20296,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The aircraft stalled in a climb from which recovery was not effected. The loss of control of the aircraft because the flight crew failed to recognize and correct the aircraft's high-angle-of-attack, low-speed stall and its descending spiral. The stall was precipitated by the flight crew's improper reaction to erroneous airspeed and Mach indications which had resulted from a blockage of the pitot heads by atmospheric icing. Contrary to standard operational procedures, the flight crew had not activated the pitot head heaters."
ACCIDENT DETAILS,"December 04, 1974",04:58,"Irkutsk, Russia",Aeroflot,?,Irkutsk - Kazachinskoye,Antonov An-2 / Antonov An-12,49342/12985,1G12-26/00347110,18 (passengers:11 crew:7),13 (passengers:11 crew:2),0,The An-2 crashed after colliding with Antonov 12 over Irkutsk airport. The ATC cleared the An-2 for takeoff crossing An-12s flight path. The An-12 landed safely. Eleven passengers and 2 crew killed on the An-2
ACCIDENT DETAILS,"December 04, 1974",22:15,"Near Maskeliya, Sri Lanka",Martinair Holland NV,138,Surabaya - Jeddah,McDonnell Douglas DC-8-55F,PH-MBH,45818/242,191 (passengers:182 crew:9),191 (passengers:182 crew:9),0,"The aircraft impacted Mount Anjimalai at 4,355 ft. the during approach. The crew descended below a safe altitude due to a position error resulting from misinterpretation of Doppler and weather radar."
ACCIDENT DETAILS,"December 11, 1974",?,"Near Old Harbors, Alaska",Kodiak Airways,?,"Old Harbor, AK - Kodiac, AK",Grumman G-21,N1583V,1125,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Disappeared en route. Never found.
ACCIDENT DETAILS,"December 12, 1974",?,"Near Moc Hoa, South Vietnam",Military - Vietnamese Air Force,?,?,Boeing Vertol CH-47 (helicopter),?,?,54 (passengers:? crew:?),54 (passengers:? crew:?),0,Shot down by a surface-to-air missile.
ACCIDENT DETAILS,"December 14, 1974",11:01,"Bukhara, Uzbekistan",Aeroflot,124,Bukhara - Dushanbe,Yakovlev 40,CCCP-87630,9131119,19 (passengers:15 crew:4),7 (passengers:7 crew:0),0,Overran the runway and hit a dyke while attempting to take off. Elevator lock not removed.
