,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 02, 1992",16:05,"Beni, Bolivia",Frigorifico Santa Rita,?,Estencia el Trompillo - La Paz,Curtiss C-46T,CP-754,22570,5 (passengers:2 crew:3),5 (passengers:2 crew:3),0,"The cargo plane failed to gain altitude, cleared a fence and crashed to the ground. The wet runway contributed to the failure lift off in a timely manner."
ACCIDENT DETAILS,"March 12, 1992",00:13,"Knotsville, Tennessee",CC Air,?,Training,BAe 3101 Jetstream 31,N165PC,683,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The crew forgot to lower the landing gear on the approach for a touch-and-go landing. The propellers struck the runway. An emergency was declared and a turn was made. Control was lost and the aircraft crashed. The pilot's failure to use the airplane checklist which resulted in a gear up landing and the pilot's failure to maintain flying speed which resulted in an uncontrolled collision with the ground.
ACCIDENT DETAILS,"March 12, 1992",?,"Etsouali, Congo",Lina Congo,?,Dwando - Brazzaville,de Havilland Canada DHC-6 Twin Otter 300,TN-ACX,452,8 (passengers:5 crew:3),3 (passengers:0 crew:3),0,Crashed during a severe thunderstorm.
ACCIDENT DETAILS,"March 22, 1992",21:35,"La Guardia Airport, New York, New York",USAir,405,New York City - Cleveland,Fokker F-28 Fellowship 4000,N485US,11235,51 (passengers:47 crew:4),27 (passengers:25 crew:2),0,"The plane was de-iced two times while at the gate. Thirty-five minutes elapsed between the last de-icing and takeoff during which ice accumulated on the wings. After liftoff, the plane stalled, crashed and came to rest inverted and partially submerged in Flushing Bay. Failure of the airline industry and FAA to provide flight crews with procedures compatible with departure delays in conditions conducive to airframe icing and the decision by the flight crew to take off without positive assurance that the airplane's wings were free of ice accumulation after 35 minutes of exposure to precipitation following de-icing. The ice contamination on the wings resulted in an aerodynamic stall and loss of control after liftoff."
ACCIDENT DETAILS,"March 22, 1992",?,"Near Yakutia, Russia",Aeroflot,?,Chekurdakh - Tiksi,Antonov AN-30,CCCP-30002,1403,10 (passengers:5 crew:5),10 (passengers:5 crew:5),0,"Autopilot engagement and disengagement resulted in oscillations of the aircraft which led to a loss of control and break-up in mid air. Pilot-induced lateral oscillations led to a stall, dive and break-up."
ACCIDENT DETAILS,"March 24, 1992",07:02,"Athens, Greece",Golden Star Air Cargo,?,Amsterdam - Athens,Boeing 707-321C,ST-ALX,18715/364,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,"The crew deviated from the ILS localizer during an approach to Runway 33R and struck 2,000 foot Mount Hymittus. The pilot didn't comply with the procedures for an ILS approach and attempted a visual approach. The pilot confirmed ""established on the ILS localizer,"" but he was not on the localizer course. The crew waited too long before performing a missed approach."
ACCIDENT DETAILS,"April 04, 1992",?,"Near Baikov, Russia",Kamchatavia,?,Petropavlovsk -Baikov,Let 410UVP,CCCP-67130,800326,12 (passengers:10 crew:2),1 (passengers:1 crew:0),0,The cargo plane crashed into high ground 5 km short of the runway in poor weather during a VFR approach.
ACCIDENT DETAILS,"April 07, 1992",?,"Near Sarra, Libya",Air Bissau,?,Khartoum - Tunis,Antonov AN-24RV,J5-GAE,77310810,13 (passengers:10 crew:3),3 (passengers:0 crew:3),0,"Could not land due to a sandstorm, ran out of fuel and made a forced landing in the desert. Crash landed in the desert, 62 miles southeast of Sarra. Among the passengers was Yasser Arafat."
ACCIDENT DETAILS,"April 10, 1992",?,"Off Orchid Island, Taiwan",Taiwan Airlines,?,?,Britten Norman BN-2A-26 Trislander,B-11116,2007,10 (passengers:8 crew:2),7 (passengers:6 crew:1),0,"Crashed into the sea after losing the No. 1 engine after reaching 1,500 feet after takeoff."
ACCIDENT DETAILS,"April 15, 1992",?,"Near Goroka, Papua New Guinea",Talair,?,?,Embraer 110P1 Bandeirante,P2-RDS,110- 355,15 (passengers:13 crew:2),11 (passengers:9 crew:2),0,"Crashed into mountains at Daulo Pass, 10km from its destination while on approach in poor weather."
ACCIDENT DETAILS,"April 16, 1992",?,"Nairobi, Kenya",Military - Kenyan Air Force,?,?,de Havilland DHC-5 Buffalo,218,125,46 (passengers:42 crew:4),46 (passengers:42 crew:4),6,The left engine failed while taking off from Eastleigh Air Base. The pilot attempted to return but poor visibility caused him to overshoot the runway. He tried to realign himself but stalled and crashed to the ground.
ACCIDENT DETAILS,"April 17, 1992",00:56,"Hamburg, Pennsylvania",Air Taxi - Basco Flying Service Inc.,?,"Philadelphia, PA - Reading, PA",Piper PA-23-250,N62774,?,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"The aircraft collided with rising terrain at 1,100 ft. after executing a go-around. Failure of the pilot to follow proper IFR procedures."
ACCIDENT DETAILS,"April 22, 1992",15:53,"Mt. Haleakala, Hawaii",Scenic Air Tours,22,Local sightseeing,Beechcraft E18S,N342E,BA-308,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,During a sight seeing tour the aircraft hit a mountain on the island of Maui. The captain's decision to continue VFR into IFR conditions that obscured mountainous terrain and failure to properly use available navigational aids to remain clear of terrain.
ACCIDENT DETAILS,"April 22, 1992",11:09,"Perris Valley, California",Perris Valley Aviation,?,Local,de Havilland Canada DHC-6 Twin Otter 200,N141PV,141,22 (passengers:20 crew:2),16 (passengers:14 crew:2),0,"The plane, carrying parachutists, lost power and crashed 200 ft. past the runway. The pilot's inadvertent feathering of the wrong propeller following an engine power loss and the failure of the operator to assure that the pilot was provided with adequate training in the airplane. Water contamination of fuel in the airport storage tanks. Lack of fuel quality control procedures. Improper fuel servicing and exceeding the gross weight forward center of gravity limits of the airplane."
ACCIDENT DETAILS,"April 26, 1992",?,"Saveh, Iran",Saha Airline Services,?,Manshahr - Tehran,Fokker F-27 Friendship 400M,5-8815,10499,39 (passengers:35 crew:4),39 (passengers:35 crew:4),0,The plane crashed in unstable weather while en route from Manshahr to Tehran.
ACCIDENT DETAILS,"April 28, 1992",?,"Blewett Falls Lake, North Carolina",Military - U.S. Air Force,?,Training,Lockheed C-130E Hercules,64-0501,3985,9 (passengers:0 crew:9),9 (passengers:0 crew:9),0,Crashed into Blewett Falls Lake.
ACCIDENT DETAILS,"June 06, 1992",?,"Tucuti, Panama",COPA (Panama),201,"Panama City, Panama - Cali, Colombia",Boeing B-737-204,HP-1205,22059/631,47 (passengers:40 crew:7),47 (passengers:40 crew:7),0,"Twenty minutes after leaving Panama, the aircraft changed course to miss an area of thunderstorms. It then went into uncontrolled high speed dive and broke up at FL 100. Intermittent failure of one gyro caused non-synchronization of attitude indicators. Crew responded by selecting one gyro for both artificial horizons, but selected the wrong one. The selector control operated the opposite way from the one they had trained on. Failure to cross-check against standby indicator. Pilot came out of a left bank and continued into a right bank that eventually rolled the aircraft and caused it to go into a steep dive from which recovery was not possible."
ACCIDENT DETAILS,"June 07, 1992",14:34,"Mayaguez, Puerto Rico",American Eagle,?,San Juan - Mayaguez,CASA 212 Aviocar 200,N355CA,234,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,"The aircraft lost control on final approach and crashed in a nose-down into the ground. Failure of the beta blocking device for undetermined reasons. The first officer's inadvertent activation of the power lever aft of the flight idle position and into the beta range, resulting in a loss of airplane control."
ACCIDENT DETAILS,"June 08, 1992",08:52,"Anniston, Alabama",GP Express Airlines,861,"Atlanta - Anniston, AR",Beechcraft C99,N118GP,U-185,6 (passengers:4 crew:2),3 (passengers:2 crew:1),0,The aircraft crashed during an attempted landing at Anniston Municipal Airport after intercepting the back course localizer signal for an ILS approach. Failure of the flight crew to use approved instrument flight procedures which resulted in a loss of situational awareness and terrain clearance. Failure of management of GP Express to provide adequate training and operational support for the startup of the southern operation. Failure to provide approach charts for each pilot and to establish stabilized approach criteria. Inadequate crew coordination and a role reversal on the part of the captain and first officer.
ACCIDENT DETAILS,"June 12, 1992",12:10,"Sheboygan Falls, Wisconson",Jet Charter Group,?,Sheboygan - Manitowoc,Learjet 25B,N38DJ,25-191,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"Lifted off prematurely, rolled to the right and flipped over and crashed. The copilot's premature liftoff and the captain's inadequate remedial action resulting in loss of aircraft control at low altitude."
ACCIDENT DETAILS,"June 19, 1992",14:05,"Meadview, Arizona",Adventure Airlines,?,"Meadview, AZ - Las Vegas, NV",Cessna 402C,N2715X,402-0215,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,Crashed after engine failure on takeoff. Pilot error. Failure of the pilot to follow emergency procedures after an engine failure during takeoff.
ACCIDENT DETAILS,"June 19, 1992",18:53,"Canbera, ACT, Australia",Air taxi,?,Bankstown - Cooma,Beech Baron 95-B55,VH-JDL,TC-1382,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"While cruising at 8,000 feet, the aircraft entered a rapid descent, during which it reversed direction in a left turn. The descent was briefly arrested at a low altitude; however, the aircraft again turned left and descended rapidly. There are indications that the center of gravity moved further aft during the flight, until reaching a point at which the pilot was unable to prevent significant diversions in both climb and descent from the reference altitude, culminating in the rapid descent."
ACCIDENT DETAILS,"June 22, 1992",06:05,"Cruzeiro do Sul, Brazil",VASP,?,Rio Branc - Cruzeiro do Sul,Boeing 737-2A1C,PP-SND,21188/444,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,The cargo plane crashed while on approach after the crew was distracted by a intermittent compartment warning.
ACCIDENT DETAILS,"June 22, 1992",12:45,"Norlisk, Russia",Krasnoyarsk Airlines,?,Igarka - Omsk,Antonov AN-12,CCCP-11896,AN12145,12 (passengers:7 crew:5),10 (passengers:6 crew:4),0,"A missed approach was followed by the left wing and landing gear hitting the runway which led to a stall and crash, right of the runway. Crew error."
ACCIDENT DETAILS,"June 28, 1992",11:08,"St. Thomas, Virgin Islands",Caribbean Air Carrier - Air Taxi,?,"St Thomas, Virgin Islands, Fajardo, Puerto Rico",Piper PA-23-250,N59LD,27-7405249,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Shortly after takeoff, the pilot contacted the tower & advised of an engine fire. The flight was cleared to return but the aircraft crashed in the water approximately 5 miles west of the airport. In-flight fire for undetermined reasons."
ACCIDENT DETAILS,"July 05, 1992",c 17:00,"Near Iyakochchi, Sri Lanka",Military - Sri Lanka Air Force,?,?,Shaanxi Y-8D,CR872,060804,19 (passengers:13 crew:6),19 (passengers:13 crew:6),0,Possibly shot down by LTTA rebel forces as it attempted to land a the Elephant Pass Army Garrison.
ACCIDENT DETAILS,"July 13, 1992",12:30,"Bethel, Alaska",Arctic Circle Air Service,?,Bethel - Chevak,Shorts SC-7 Skyvan 3A-200,N20086,SH-1918,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,"Cargo shifted as the cargo plane took off causing a high nose attitude which led to loss of contol. Inadequate security of the cargo which shifted rearward during the takeoff roll. Factors which contributed to the accident were: the over gross weight condition, and the improper alteration of the tie down rings by the overhauling maintenance facility."
ACCIDENT DETAILS,"July 14, 1992",?,"Near Nakhichevan, Azerbaijan",Military - Russian Air Force,?,Nakhichevan - Rostov,Antonov AN-12V,CCCP-11111,1347903,34 (passengers:27 crew:7),29 (passengers:24 crew:5),0,Cashed and burned after taking off. Possible fuel exhaustion.
ACCIDENT DETAILS,"July 14, 1992",?,"Near Bir Fadl, Yemen",Military - Unified Yemen Air Force,?,?,Antonov An-12,?,?,57 (passengers:50 crew:7),57 (passengers:50 crew:7),0,Crashed while in a holding pattern and attempting to land at Aden Airport during a sandstorm.
ACCIDENT DETAILS,"July 20, 1992",?,"Tbilisi, Georgia",Georgian Air,?,Tbilisi - Mineralnye Vody,Tupolev TU-154B,CCCP-85222,77A-222,24 (passengers:16 crew:8),24 (passengers:16 crew:8),4,Overran the runway while trying to take off and crashed into buildings. Overloaded. Center of gravity too far forward.
ACCIDENT DETAILS,"July 24, 1992",16:30,"Mt. Lalaboy, Indonesia",Mandala Airlines,?,Jakarta - Surabaya - Ujung Pandang - Ambon,Vickers Viscount 816,PK-RVU,434,70 (passengers:63 crew:7),70 (passengers:63 crew:7),0,"Crashed into Mt. Lataboy at 2,800 ft. during an approach to Ambon in a severe rainstorm."
ACCIDENT DETAILS,"July 24, 1992",?,"Near Skopje, Macedonia",Volga-Dnepr Airlines,?,?,Antonov 12BK,CCCP-11342,00347607,8 (passengers:2 crew:6),8 (passengers:2 crew:6),0,"On approach, the cargo plane went off course while trying to circumnavigate a thunderstorm and impacted a mountain."
ACCIDENT DETAILS,"July 27, 1992",16:15,"Near Mexico City, Mexico",Aero Eslava,?,Puebla - Mexico City,Vickers 798D Viscount,XA-SCM,392,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,Flew into a mountain in poor weather on a positioning flight.
ACCIDENT DETAILS,"July 28, 1992",?,"Iguape, Brazil",Crasa - Air Taxi,?,"Curitiba, PR - Rio de Janeiro",Learjet 25C,PT-LHU,25-099,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,"While en route, the aircraft went into a steep dive and crashed to the ground."
ACCIDENT DETAILS,"July 29, 1992",08:30,"Adjuntas, Puerto Rico",Air Taxi - Western Helicopter Inc.,?,"Arecibo, PR - Ponce, PR",Bell 47J-2,N8476E,1837,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"After a loud bang, the helilcopter crashed on top of a hill. The failure of the pilot-in-command to maintain adequate rotor rpm during a precautionary landing following the loss of engine oil. In addition, the pilot failed to insure that the engine contained adequate oil, and that the oil dip stick was secure prior to takeoff."
ACCIDENT DETAILS,"July 30, 1992",17:41,"JFK Airport, New York, New York",Trans World Airlines,843,New York City - San Francisco,Lockheed L-1011,N11002,1014,292 (passengers:280 crew:12),0 (passengers:0 crew:0),0,"Immediately after liftoff, the stick shaker activated. The takeoff was aborted but the aircraft ran off the runway and caught fire. A defective stall warning system. A design flaw that allowed the defective stall warning system to go undetected. Failure of TWA's maintenance program to correct a repetitive malfunction of the stall warning system, and inadequate crew coordination between the captain and first officer that resulted in their inappropriate response to a false stall warning."
ACCIDENT DETAILS,"July 31, 1992",15:12,"Nanjing, Jiangsu, China",China General Aviation Corporation,7552,Nanjing - Xiamen,Yakovlev YAK-42D,B-2755,2116644,126 (passengers:116 crew:10),108 (passengers:100 crew:8),0,"The aircraft failed to gain altitude after lift-off, touched down again and overran the runway bursting into flames 2,000 feet past the runway. Possible engine failure."
ACCIDENT DETAILS,"July 31, 1992",12:45,"Near Kathmandu, Nepal",Thai Airways,311,Bangkok - Kathmandu,Airbus A310-304,HS-TID,438,113 (passengers:99 crew:14),113 (passengers:99 crew:14),0,"After experiencing difficulty in deploying the flaps while approaching Katmandu, the landing was aborted. The ATC did not have radar service. After some confusing exchanges between the tower and the aircraft, the crew headed north instead of south to begin its second approach. The aircraft flew into a near vertical mountain wall at 240 knots. In the final seconds, the captain assessed the Ground Proximity Warning System warning as false. The accident was caused by a combination of occurrences, errors and actions by both the crew and ATC. The initial problem with the flaps, the lack of radar service, a misread chart by the captain causing him to turn the plane in the wrong direction and the use of non-standard phraseology among other items led to the accident."
ACCIDENT DETAILS,"August 21, 1992",?,"Colorado, Bolivia",Servicios Aereos Santa Ana,?,La Paz - Santa Ana de Yacuma,Convair CV-440-80,CP-1961,405,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,Crashed into a lake in the Chacaltaya mountains during poor weather conditions.
ACCIDENT DETAILS,"August 25, 1992",05:15,"Hot Springs, Arizona",Lone Star Airlines,?,Test,Swearingen SA-227AC Metro III,N342AE,AC-545,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The aircraft was on a test flight after replacement of all primary flight control cables. The aircraft took off, rolled to the right and crashed. Inadequate maintenance and inspection by the operator's maintenance personnel, and the failure of the pilot-in-command to assure proper travel direction of the airplane's primary flight controls after being made aware of the nature of the maintenance performed."
ACCIDENT DETAILS,"August 27, 1992",22:44,"Near Ivanovo, Russia",Aeroflot,2808,Donetsk - Ivanovo,Tupolev TU-134A,CCCP-65058,49868/3910,84 (passengers:77 crew:7),84 (passengers:77 crew:7),0,The aircraft crashed 1.5 miles from the airport during approach. Poor landing coordination by the flight crew.
ACCIDENT DETAILS,"August 27, 1992",10:20,"Gimli, Manitoba, Canada",NewCal Aviation,?,Test,de Havilland Canada DHC-4T Caribou,N400NC,240,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"The aircraft took off at too steep of an angle during a test flight, stalled, rolled to the right and crashed in a nose-down, right wing low attitude."
ACCIDENT DETAILS,"August 27, 1992",?,"Near Iquitos, Peru",Military - Peruvian Air Force - TANS,?,Estrecho - Iquitos,de Havilland Canada DHC-6 Twin Otter 300,FAP304,316,41 (passengers:38 crew:3),8 (passengers:6 crew:2),0,"While en route, one of the aircraft's engines lost power. The pilot declared an emergency and attempted to carry out a forced landing but the aircraft struck trees and crashed."
ACCIDENT DETAILS,"August 27, 1992",?,El Salvador,Military - Salvadorian Air Force,?,?,Fairchild C123K,FAES121,20191,14 (passengers:? crew:?),12 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 31, 1992",22:32,"Jamba, Angola",Professional Aviation Services,?,Jamba - Pretoria,Douglas DC-3,ZS-DHX,15908/32656,17 (passengers:14 crew:3),3 (passengers:0 crew:3),0,"The plane was unable to maintain altitude after taking off, crashed into trees and caught fire. The co-pilot became distracted while trying to operate an inconviently placed intercom switch and the aircraft to lose height and drift to the right."
ACCIDENT DETAILS,"September 07, 1992",12:40,"Hinckley, Illinois",EXA Inc.,?,Local Flight,Beechcraft C-45H,N3657G,AF-461,12 (passengers:11 crew:1),12 (passengers:11 crew:1),0,"After taking off, the plane was seen trailing smoke from the left engine, after which the wing dropped and the plane crashed. Inadequate maintenance and inspection by the operator which resulted in power loss during a critical takeoff phase in flight."
ACCIDENT DETAILS,"September 10, 1992",?,"Bellavista, Peru",Expresso Aéreo,?,Tarapoto - Bellavista,Fokker F-27 Friendship 500,OB-1443,10533,43 (passengers:36 crew:7),1 (passengers:0 crew:1),1,"While attempting to land the nose gear tire blew out causing the plane to veer off the runway, break in three and catch fire. The pilot died after he was trapped in the cockpit."
ACCIDENT DETAILS,"September 12, 1992",?,"Kozyrevsk, Russia",Kamchatka Airlines,?,?,Mil Mi-8 (helicopter),RA-22738,98311031,16 (passengers:13 crew:3),9 (passengers:9 crew:0),0,While taking off the helicopter cashed into trees and burst into flames.
ACCIDENT DETAILS,"September 16, 1992",11:00,"Hana, Hawaii",Air Taxi - Hawaii Helicopters Inc.,?,Sightseeing,Aerospatiale AS-350B,N350SM,1488,7 (passengers:6 crew:1),7 (passengers:6 crew:1),0,"Struck a mountain. The pilot inadequately evaluating the en route weather conditions, and the pilot making the in-flight decision to continue VFR flight into adverse weather conditions. Factors in this accident were the inability of the pilot to see and avoid the mountainous terrain due to the thunderstorms."
ACCIDENT DETAILS,"September 18, 1992",?,"Off Curacao, Netherlands Antilles",Aero Ejecutivos,?,Curacao - Miami,Douglas C-118A,YV-502C,44656/619,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane crashed into the Atlantic Ocean while en route.
ACCIDENT DETAILS,"September 19, 1992",?,"Bogota, Colombia",Avesca Colombia,?,Villavicencio - Mitu,Curtiss C-46F-1-CU,HK-3468X,22436,11 (passengers:9 crew:2),11 (passengers:9 crew:2),0,Crashed short of the runway after attempting an emergency return to the airport after takeoff. Engine failure.
ACCIDENT DETAILS,"September 21, 1992",09:21,"Near Kular, Russia",Yakutavia,?,?,Mil Mi-8 (helicopter),RA-22651,8098,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,Crashed into power lines at 40m during an approach to land.
ACCIDENT DETAILS,"September 26, 1992",c 18:00,"Near Lagos, Nigeria",Military - Federal Nigerian Air Force,?,Lagos - Kaduna,Lockheed C-130H,NAF911,4624,158 (passengers:154 crew:4),158 (passengers:154 crew:4),0,"The aircraft attempted to ditch into a canal after two engines failed on takeoff. After a third engine failed, the aircraft crashed into a marsh. Fuel contamination."
ACCIDENT DETAILS,"September 28, 1992",14:30,"Near Kathmandu, Nepal",Pakistan International Airlines,268,Karachi - Kathmandu,Airbus A300B4-203,AP-BCP,025,167 (passengers:155 crew:12),167 (passengers:155 crew:12),0,"The plane hit cloud covered high ground while attempting to land, 9 nm short of the runway at Bhattedanda hill. The pilot began the descent too early and had miscalculated the aircraft's altitude. Failure of the crew to follow prescribed procedures."
ACCIDENT DETAILS,"October 04, 1992",17:35,"Amsterdam, Netherlands",El Al,1862,Amsterdam - Tel Aviv,Boeing B-747-258F,4X-AXG,21737/362,4 (passengers:1 crew:3),4 (passengers:1 crew:3),39,"Shortly after taking off from Schiphol Airport, while climbing through 6,500 feet, the No. 3 engine separated with its pylon from the aircraft and damaged the leading edge of the right wing. The No. 3 engine separated in such a way that the No. 4 engine and pylon also separated from the wing. During an attempted return to the airport, the aircraft crashed into a 11 story building in the Bijlmermeer residential district. The design and certification of the B-747 pylon was found to be inadequate to provide the required level of safety. The system to ensure structural integrity by inspection failed. The separation of the No. 3 engine was initiated by fatigue (corrosion) in the inboard midspar fuse pin. This led to loss of the No. 4 engine and pylon and damage to several systems which ultimately led to loss of control of the aircraft."
ACCIDENT DETAILS,"October 07, 1992",09:30,"Berkeley Springs, West Virginia",Miltiary - U.S. Airforce,?,Training,Lockheed C-130E Hercules,63-7881,3952,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,Struck power lines and crashed.
ACCIDENT DETAILS,"October 08, 1992",?,"Near Dingxi, China",Wuhan Airlines,?,Lanzhou - Xi'an,Avia 14M-40,B-4211,108807113,35 (passengers:28 crew:7),14 (passengers:9 crew:5),0,Crashed 45 miles southeast of Lanzhou while attempting to return to the airport after experiencing engine failure.
ACCIDENT DETAILS,"October 09, 1992",?,"Mogadiscio, Somalia",Kiev Production Association,?,?,Antonov 32,CCCP-48088,2905,13 (passengers:7 crew:6),1 (passengers:0 crew:1),0,The cargo plane veered off the runway and crashed while attempting to land at night with just the headlights of several trucks.
ACCIDENT DETAILS,"October 18, 1992",?,"Near Garut, Jawa, Indonesia",Merpati Nusantara Airlines,?,Semarang - Bandung,CASA 235-10,PK-MNN,N-013,31 (passengers:27 crew:4),31 (passengers:27 crew:4),0,The aircraft was descending in heavy rain when it crashed into Mt. Papandayan.
ACCIDENT DETAILS,"October 19, 1992",10:58,"Near Usti Nem, Russia",Syktyvkar Avia,302,Ust'-Him - Syktyvkar,Antonov AN-28,CCCP-28785,IAJ005-18,16 (passengers:14 crew:2),15 (passengers:13 crew:2),0,Crashed on takeoff. The aircraft became airborne but then stalled and crashed. Engine failure.
ACCIDENT DETAILS,"October 21, 1992",?,"Near Lake Caballochoa, Peru",Military - Peruvian Air Force,?,?,de Havilland Canada DHC-6 Twin Otter 300,FAP306,379,11 (passengers:8 crew:3),8 (passengers:7 crew:1),0,The float-plane crashed into the lake after experiencing engine failure while en route.
ACCIDENT DETAILS,"October 29, 1992",?,"Chita, Russia",Aeroflot,?,Petropavlovsk - Novosobrisk,Antonov AN-8,CCCP-69346,OD-3430,14 (passengers:9 crew:5),13 (passengers:8 crew:5),0,"Crashed 1,600m short of the runway threshold while attempting to land at Chita."
