,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"July 08, 1938",02:56,"Billings, Montana",Northwest Orient Airlines,4,Seattle - Chicago,Lockheed 14 Super Electra,NC17383,?,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"While taking off from Billings, the airplane left the ground in a stalled condition from which the pilot attempted to recover by use of full emergency power. Emergency power was not available because of improper adjustment of the stop which had been placed on the quadrant of the propeller pitch control levers, preventing the levers from going to the full low pitch position. As a result of the stalled condition, the airplane fell off on the right wing and crashed at a point 1,100 feet beyond the NE runway, the pilot having cut the switch just prior to the impact."
ACCIDENT DETAILS,"July 14, 1938",c 08:00,"Off Sardinia, Italy",Ala Littoria,?,Cagliari - Rome,Savoia Marchetti S-66,I-VOLO,15013,20 (passengers:16 crew:4),20 (passengers:16 crew:4),0,The flying boat crashed into the Tyrrhenian Sea after the collapse of a wing.
ACCIDENT DETAILS,"July 22, 1938",c 17:40,"Stulpica, Romania",LOT Polish Airlines,?,"Warsaw, Poland - Bucharest, Romania",Lockheed 14H Super Electra,SP-BNG,1432,14 (passengers:10 crew:4),14 (passengers:10 crew:4),0,Crashed after being struck by lightning.
ACCIDENT DETAILS,"July 24, 1938",c 13:00,Near Bogota Colombia,Military - Colombian Army,?,?,Curtiss-Wright Hawk,?,?,1 (passengers:0 crew:1),1 (passengers:0 crew:1),52,One aircraft from a squadron performing aerobatics before a large crowd crashed into the grandstands. A gust of wind caused the aircraft to lose control during a looping maneuver.
ACCIDENT DETAILS,"July 27, 1938",?,"Kisumu, Kenya",Imperial Airways,?,Kisumu - Alexandria,Armstrong-Withworth Atlanta,G-ABTG,AW-785,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,"Flew into a hillside soon after takeoff from Kisumu. The ship was named ""Amalthea."""
ACCIDENT DETAILS,"July 29, 1938",04:11,Pacific Ocean between Manila and Guam,Pan American World Airways,229,Alameda - Manila,Martin M-130 (flying boat),NC14714,556,15 (passengers:6 crew:9),15 (passengers:6 crew:9),0,"The plane crashed into the ocean while en route between Guam and Manilla. The last known position was 12.27 N, 130.40 W or 582 nm east southeast of Manila at 04:00 GCT. Cause unknown. The plane may have been hijacked by the Japanese and flown to Truk Island where the crew and passengers were murdered. The aircraft was named ""Hawaii Clipper."""
ACCIDENT DETAILS,"August 10, 1938",?,"Debrecen, Hungary",Magyar Legiforagalmi,?,?,Ford Tri-motor F-VIII,HA-FNC,?,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,Crashed during a thunderstorm. The plane was carrying Hungarian journalists.
ACCIDENT DETAILS,"August 10, 1938",?,"Shishijima, Japan",Dai Nippon,?,?,Douglas DF-151,J-ANES,?,6 (passengers:? crew:?),6 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 12, 1938",c 12:30,"Near San Andres Tuxtla, VeraCruz, Mexico",Mexicana,?,Villahermosa - Veracruz,Lockheed 10E Electra,X-ABAS,?,11 (passengers:8 crew:3),11 (passengers:8 crew:3),0,Crashed in heavy rain in an area being affected by a hurricane.
ACCIDENT DETAILS,"August 13, 1938",c 11:00,"Kiel, Germany",CSA Czech Airlines,?,"Prague - Paris, France",Savoia-Marchetti SM73,OK-BAG,?,17 (passengers:14 crew:3),16 (passengers:13 crew:3),0,Crashed into the Black Forest mountains in poor weather conditions. One stewardess survived.
ACCIDENT DETAILS,"August 15, 1938",?,"Guanabara, Brazil",Syndicato Condor,?,Guanabara - Victoria,Junkers JU-52/3m,PP-CAT,4024,9 (passengers:5 crew:4),9 (passengers:5 crew:4),0,"Flew into a mountain wave after taking off, went into a dive and crashed into Guanabara Bay."
ACCIDENT DETAILS,"August 18, 1938",?,"Bucharest, Romania",LOT Polish Airlines,?,?,Lockheed 14 Electra,SP-BNJ,1424,7 (passengers:? crew:?),7 (passengers:? crew:?),0,Caught fire after a ground looping.
ACCIDENT DETAILS,"August 18, 1938",c 17:00,"Montnago, Italy",Macchi,?,Sightseeing,Macchi C-94,I-NILO,94001,15 (passengers:13 crew:2),15 (passengers:13 crew:2),0,The sea plane crashed shortly after taking off on a test flight and sank.
ACCIDENT DETAILS,"August 24, 1938",?,"Tokyo, Japan",Japan Air / Japan Flying School,?,?,Unknown / Unknown,?,?,5 (passengers:? crew:?),5 (passengers:? crew:?),53,"Midair collision between the airliner and a small plane. The wreckage fell on the suburbs of Tokyo. Three killed on the airliner, two in the trainer and 53 on the ground."
ACCIDENT DETAILS,"August 24, 1938",c 08:00,"Wangmoon, China",China National Aviation Corporation,?,Hong Kong - Chungking,Douglas DC-2,32,1369,17 (passengers:13 crew:4),14 (passengers:12 crew:2),0,"While en route from Hong Kong to Chungking, the aircraft was shot down by Japanese military fighters. The aircraft was named Kweilin. The plane was rebuilt to fly again only to be shot down again by Japanese military."
ACCIDENT DETAILS,"August 29, 1938",?,"Innisfail, Australia",North Queensland Airways,?,?,De Havilland DH-84,VH-UXK,?,9 (passengers:? crew:?),5 (passengers:? crew:?),0,Crashed into a cane field while attempting to land when the pilot swerved to avoid a tractor.
ACCIDENT DETAILS,"August 29, 1938",c 23:00,"Near Tucumcari, New Mexico",Transcontinental &Western Air,?,Amarillo - Kansas City,Ford Tri-motor,?,?,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,The mail /passenger transport crashed 10 miles south of Tucumcari after penetrating a strong storm.
ACCIDENT DETAILS,"October 01, 1938",?,"Grisons, Switzerland",Deutsche Lufthansa,?,"Frankfurt, Germany - Milan, Italy",Junkers JU-52/3m,D-AVFB,5928,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"While flying over the Alps, the aircraft disappeared. A search was unsuccessful and no trace of the aircraft nor the occupant was found. A mountain guide found debris 14 years later, on the slope of the Pizzo Cengalo on the border with Switzerland. Some mail bags were recovered and sent to the local post office."
ACCIDENT DETAILS,"October 01, 1938",?,"Off Bathurst, Gambia",Deutsche Lufthansa,?,"Frankfurt, Germany - Milan, Italy",Dornier DO.18,?,?,4 (passengers:? crew:?),4 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"October 10, 1938",c 11:00,"Soest, Germany",Sabena,?,Brussells - Berlin,Savbia-Marchetti S-73P,OO-AGT,?,20 (passengers:16 crew:4),20 (passengers:16 crew:4),0,The aircraft broke-up in midair and crashed to the ground.Airport.
ACCIDENT DETAILS,"October 25, 1938",c 13:45,"Mt. Dandenong, Australia",Australian National Airways,?,Adelaide - Melbourne,Douglas DC-2-112,VH-UYC,1566,18 (passengers:14 crew:4),18 (passengers:14 crew:4),0,Crashed into Mt. Daodenong in heavy fog while en route. Procedural errors by the crew.
ACCIDENT DETAILS,"November 02, 1938",?,"Somerset, England",British Airways,?,?,Lockheed 14 Electra,CF-TCL,?,2 (passengers:? crew:?),2 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"November 04, 1938",10:50,"Channel Islands, Jersey",Jersey Airways,?,Channel Islands - Southhampton,de Havilland DH-86,G-ACZN,2316,14 (passengers:13 crew:1),14 (passengers:13 crew:1),1,Caught fire and crashed into a field two minutes after taking off. A farm worker was crushed to death when the wreckage landed on him. The pilot allowed the plane to fall into a side-slip while climbing through a low overcast and at an insufficient altitude for him to regain contol.
ACCIDENT DETAILS,"November 14, 1938",18:41,"Schiphol, Amsterdam",KLM Royal Dutch Airlines,?,Berlin-Amsterdam,Douglas DC-3,PH-ARY,2021,19 (passengers:14 crew:5),6 (passengers:2 crew:4),0,The aircraft flew into the ground during approach in poor visibility. The first officer was commander of the military flying school Soesterberg. Pilot descended below a safe height during the approach.
ACCIDENT DETAILS,"November 18, 1938",00:51,"Regina, Saskatchewan, Canada",Trans Canada Air Lines,?,Winnipeg - Regina - Vancouver,Lockheed 14 Electra,CF-TCL,?,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The mail plane crashed several minutes after taking off from Regina
ACCIDENT DETAILS,"November 26, 1938",c 15:20,"Bathurst, Gambia",Deutsche Lufthansa,?,?,Junkers JU90V2,D-AIVI,4914,15 (passengers:10 crew:5),11 (passengers:7 crew:4),0,During takeoff the aircraft hit a palm tree and burst into flames due to double engine failure.
ACCIDENT DETAILS,"November 27, 1938",?,"Bagdad, Iraq",Imperial Airways,?,?,Short Empire Flying Boat,G-AETW,?,6 (passengers:0 crew:6),4 (passengers:0 crew:4),0,The flying boat crashed on Lake Ramadi.
ACCIDENT DETAILS,"November 29, 1938",05:30,"Off Point Reyes, California",United Air Lines,6,"Seattle, WA - Medford, OR - Oakland,CA",Douglas DC 3-A-SB-3-G-14,NC16066,1907,7 (passengers:4 crew:3),5 (passengers:3 crew:2),0,"The aircraft ran out of fuel and ditched into the ocean. Failure of the pilot to definitely establish the position of the aircraft through standard orientation procedures within a reasonable time after intersecting a leg of the Oakland radio range and of Company flight dispatchers, charged with the responsibilities of directing the operation of the trip, to properly safeguard the flight, resulting in forced landing of the aircraft at sea due to exhausted fuel supply."
ACCIDENT DETAILS,"December 02, 1938",c 07:55,"Mexico City, Mexico",Mexicana,?,Mexico City - Merida,Lockheed 10E Electra,X-ABAU,?,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,Crashed and burned on a hill while taking off. The pilot did not have authorization to take off during poor visibility.
ACCIDENT DETAILS,"December 08, 1938",c 09:00,East China Sea,Japan Aviation Corporation,?,Fukuoka - Taihoku,Nakajima A-T2,J-BDOH,?,15 (passengers:12 crew:3),10 (passengers:10 crew:0),0,Crashed into the ocean after experiencing engine failure.
ACCIDENT DETAILS,"December 08, 1938",?,"Off Kubashima, Japan",Japan Aviation Corporation,?,?,Nakajima DC-2,?,?,12 (passengers:8 crew:4),10 (passengers:6 crew:4),0,Crashed into the sea near Okinawa due to engine failure.
ACCIDENT DETAILS,"December 09, 1938",11:20,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,?,Instructional Flight,Lockheed 14-WF62 Super Electra,PH-APE,1413,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Struck a dyke near Schiphol Airport and caught fire while taking off.
ACCIDENT DETAILS,"December 12, 1938",?,"Darwin, Australia",Qantas,?,?,Short S23 ‘C’ Class flying boat,G-AEUH,?,13 (passengers:? crew:?),13 (passengers:? crew:?),0,Shot down by Japanese aircraft. Owned by Imperial Airways and operated by Qanta
