,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 20, 1991",15:24,"Puerto Williams, Chile",LAN,?,Punta Arenas - Puerto Williams,British Aerospace BAE-146-200A,CC-CET,E-2061,72 (passengers:65 crew:7),20 (passengers:20 crew:0),0,The plane overran the runway on approach and sank in Beagle Channel in the sea.
ACCIDENT DETAILS,"February 22, 1991",?,"Cazombo, Angola",Fuerza Area Angolaise,?,?,Antonov AN-26,?,?,47 (passengers:43 crew:4),47 (passengers:43 crew:4),0,Shot down by surface-to-air missile launced by UNITA rebels.
ACCIDENT DETAILS,"March 03, 1991",09:44,"Near Colorado Springs, Colorado",United Air Lines,585,Denver - Colorado Springs,Boeing B-737-291,N999UA,22742/875,25 (passengers:20 crew:5),25 (passengers:20 crew:5),0,"While on final approach to Colorado Springs, the aircraft suddenly rolled to the right and pitched nose down until it reached an almost vertical attitude before hitting the ground. Uncommanded deflection of the rudder caused by the jamming of the main rudder PUC servo valve. The rudder malfunction forced the rudder to go in the opposite direction the pilots commanded it to go. First female pilot to die on the flight deck of a major U.S. airline."
ACCIDENT DETAILS,"March 05, 1991",16:15,"La Puerta, Venezuela",Linea Aeropostal Venezolana,108,Maracaibo - Santa Barbara de Zulia,McDonnell Douglas DC-9-32,YV-23C,47720/846,45 (passengers:40 crew:5),45 (passengers:40 crew:5),0,The aircraft crashed into the Las Torres plateau in the Andes mountains on a flight from Maracaibo to Santa Barbara de Zulia. The mountain was shrouded in clouds. Controlled flight into terrain. The point of impact was considerably off course.
ACCIDENT DETAILS,"March 11, 1991",08:40,"Hassfurt, Germany",Luft-Taxi Emsland,?,?,Cessna 402B,D-ICLW,402B-0859,7 (passengers:6 crew:1),6 (passengers:5 crew:1),0,Crashed while attempting a VOR/DME approach in fog. Pilot attempted to use a VOR 33km from the airport.
ACCIDENT DETAILS,"March 16, 1991",?,"Malanje, Angola",Transafrik,?,?,Lockheed L-100-30 Hercules,CP-1564,4833,9 (passengers:6 crew:3),9 (passengers:6 crew:3),0,The cargo plane was shot down by a surface-to-air missile.
ACCIDENT DETAILS,"March 16, 1991",01:43,"San Diego, CA",Duncan Aircraft Sales,?,"San Diego - Amarillo, TX - Evansville, IN",Hawker-Siddeley DH-125-1A/522,N831LC,25095,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"The aircraft hit rising terrain near the top of Mt. Otay, 8 miles NE of Brown Field at an elevation of 3,300 feet shortly after taking off. Improper planning/decision by the pilot. Failure of the crew to maintain proper altitude and clearance over mountainous terrain and the failure of the copilot to adequately monitor the progress of the flight. Seven members of the Reba McEntire band were killed."
ACCIDENT DETAILS,"March 18, 1991",?,"Brasillia, Brazil",Conesul Taxi Aéreo,?,Ubrraba - Brasillia,Gates Learjet 25,PT-LLL,25D-258,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,Crashed 8km short of the runway in darkness.
ACCIDENT DETAILS,"March 18, 1991",?,"Treasure Cay, Bahamas",Broward Aviation Services - Air Taxi,?,?,Cessna 402C,N5785C,402C0043,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,Crashed while on approach.
ACCIDENT DETAILS,"March 21, 1991",?,"Ras-al-Mishab, Saudi Arabia",Military - Royal Saudi Air Force,?,?,Lockheed C-130H,469,4754,98 (passengers:92 crew:6),98 (passengers:92 crew:6),0,Crashed while attempting to land in poor visibility caused by oil fires during the Persian Gulf War.
ACCIDENT DETAILS,"March 21, 1991",02:15,"Off San Diego, California",Military - U.S. Navy / Military - U.S. Navy,?,?,Lockheed P-3C / Lockheed P-3C,158930/159325,?,27 (passengers:? crew:?),27 (passengers:? crew:?),0,"The two aircraft collided at an altitude of 3,000 ft. while conducting training exercises off the coast of southern California. Both planes crashed into the sea. Loss of situational awareness, one crew misunderstanding the others intentions or a previous understanding made by radio contact may have led to the accident. Thirteen aboard 159325 and 14 aboard 158930 were killed."
ACCIDENT DETAILS,"March 23, 1991",11:37,"Navoi, Uzbekistan",Uzbek Civil Aviation Administration,?,Trashkent - Navoi,Antonov AN-24B,CCCP-46472,27307910,63 (passengers:59 crew:4),34 (passengers:30 crew:4),0,The aircraft overran the runway and crashed into concrete blocks. Crew error. Did not follow proper procedures during landing.
ACCIDENT DETAILS,"March 25, 1991",08:15,"Near Bangalore, India",Military - Indian Air Force,?,?,Hindustan Aeronautics 748-2,?,?,28 (passengers:25 crew:3),28 (passengers:25 crew:3),0,The plane climbed to an altitude of 150 ft. and then crashed into the ground about half-a-mile from the airport. Engine failure.
ACCIDENT DETAILS,"April 01, 1991",15:00,"Off San Pedro, Belize",Tropic Air - Air Taxi,?,Zeldiver - San Pedro,Cessna 402B,N402BL,402B0827,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,The air taxi crashed into the Caribbean.
ACCIDENT DETAILS,"April 04, 1991",13:40,"Lake Thutade, Canada",Central Mountain Air Services,?,Sturdee - Smithers,Douglas C-47B-15-DK,C-FQNF,26643,7 (passengers:4 crew:3),6 (passengers:3 crew:3),0,"The plane crash landed on a frozen lake after the crew flighing VFR, entered a snow storm."
ACCIDENT DETAILS,"April 04, 1991",12:10,"Marion, Pennsylvania",Private,?,"Williamsport, PA - Philadelphia, PA",Piper Aerostar 601 / Bell 412SP,N3645D / N78S,6108448162153/0151,5 (passengers:4 crew:1),5 (passengers:4 crew:1),2,"When the plane's nose gear indicator light did not illuminate a helicopter was dispatched to verify the nose gear was down. While making the inspection, the helicopter's blades accidentally hit the bottom of the plane sending both aircraft into the ground, killing all aboard both aircraft. Pennsylvania Senator H. John Heinz III was killed in the crash along with two children playing outside an elementary school. Two killed aboard the Bell and 3 aboard the Piper. The poor judgment by the captain of the airplane to permit the in-flight inspection after he had determined to the best of his ability that the nose landing gear was fully extended. The poor judgment of the captain of the helicopter to conduct the inspection and the failure of the flight crew of the helicopter to maintain safe separation."
ACCIDENT DETAILS,"April 05, 1991",14:51,"Brunswick, Georgia",Atlantic Southeast Airlines,2311,Atlanta - Brunswick,Embraer 120RT- Brasilia,N270AS,120-218,23 (passengers:20 crew:3),23 (passengers:20 crew:3),0,"Just after turning onto final approach, the aircraft suddenly rolled left until the wings were perpendicular to the ground and crashed in a nose down attitude 2 miles short of the runway. Malfunction of the left engine propeller control unit which allowed the propeller blade angle to go below the flight idle position. Contributing to the accident was the deficient design of the propeller control unit by Hamilton Standard and the approval of the design by the FAA . Texas Senator John Tower, 66, his daughter and astronaut Manley ""Sonny"" Carter were among those killed."
ACCIDENT DETAILS,"April 19, 1991",11:56,"Off Nuka Hiva, French Polynesia",Air Tahiti,?,Hiva Ou - Nuku Hiva,Dornier Do-228-212,F-OHAB,8196,22 (passengers:19 crew:3),11 (passengers:10 crew:1),0,Crashed into the sea after taking off from Hiva Ou and experiencing engine failure. The crew didn't recognize the failure and concentrated on the low oil pressure warning. The approach was abandoned at the very last moment it was decided to carry out an unprepared ditching. The crew's performance may have been impacted by alcohol consumption.
ACCIDENT DETAILS,"May 05, 1991",?,"Near Awell, Sudan",Nile Safaris Aviation,?,?,Cessna 404 Titan II,ST-AHX,404-0657,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,Shot down by Sudan People's Liberation Army.
ACCIDENT DETAILS,"May 09, 1991",?,"Sulawesi, Indonesia",Merpati Nusantara Airlines,7533,Ambon - Ternate - Manado,Fokker F-27 Friendship 600,PK-MFD,10399,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,Crashed into Mt. Klabat in heavy fog while descending for a landing.
ACCIDENT DETAILS,"May 13, 1991",13:19,"Grand Canyon, Airzona",Air Taxi - Air Grand Canyon Inc.,?,Local sightseeing,Cessna 207A,N6280H,20700463,7 (passengers:6 crew:1),7 (passengers:6 crew:1),0,"The airplane crashed into a wooded area about 8 minutes after takeoff. Detonation (or pre-ignition) in the number 1 cylinder, which resulted in erosion (burning) of the number 1 piston and subsequent loss of engine power. A factor related to the accident was: the lack of suitable terrain for an emergency landing."
ACCIDENT DETAILS,"May 15, 1991",?,"La Poyatta, Colombia",ADES Colombia,?,Villavicencio - Miraflores Guaviarel,Douglas C-47B,HK-3177,26775,14 (passengers:11 crew:3),13 (passengers:11 crew:2),0,Eight minutes after takeoff the No. 2 engine failed. The pilot turned back but crashed 1 mile short of the runway. The passengers were told to throw out cargo after which unfortunately they all moved towards the tail leading to a loss of control.
ACCIDENT DETAILS,"May 23, 1991",13:06,"Leningrad, USSR",Aeroflot,?,Sukhumi - St. Petersburg,Tupolev TU-154B-1,CCCP-85097,97,181 (passengers:174 crew:7),13 (passengers:13 crew:0),0,"Undershot the runway and broke in half after a hard landing. Crew error. A rapid rate of descent, leading to landing gear failure. The accident happened durining daylight in a rain shower."
ACCIDENT DETAILS,"May 24, 1991",?,"Bakhtaran, Iran",Metro Cargo,?,?,Ilyushin 76TD,LZ-INK,0093494835,10 (passengers:0 crew:10),4 (passengers:0 crew:4),0,After three missed approaches the cargo plane ran out of fuel and crashed.
ACCIDENT DETAILS,"May 26, 1991",23:17,"Near Ban Nong Rong, Thailand",Lauda Air,004,"Bangkok - Wien, Austria",Boeing B-767-3Z9ER,OE-LAV,24628/283,223 (passengers:213 crew:10),223 (passengers:213 crew:10),0,"Twelve minutes after takeoff the crew received a visual REV ISLN advisory warning which indicated that an additional system failure may cause deployment of the No. 1 engine thrust reverser. No action was taken since the manual indicated ""No Action Required"". Just before reaching FL 310 during a climb, there was an uncommanded deployment of the No. 1 engine thrust reverser. The aircraft stalled, went into a steep high speed dive, broke apart at 4,000 feet and crashed into the jungle 70 miles northwest of Bangkok. Failure of the reverse thrust isolation valve. Following the accident Boeing made modifications to the thrust reverser system. The aircraft was named Wolfgang Amadeus Mozart."
ACCIDENT DETAILS,"June 01, 1991",10:16,"Off Matthewtown, Great Inagua",Agape Flight Inc.,90,"Grada Zuma, Bahamas - Cape Hatien",GAF Nomad N24A,N8071L,44,3 (passengers:2 crew:1),2 (passengers:2 crew:0),0,"The aircraft ditched 1.25 miles off Grada Zuma, following a reported engine failure."
ACCIDENT DETAILS,"June 10, 1991",15:40,"Luanda, Angola",Carib Air Transport,?,Luanda - Cafunfo,Lockheed L-382B Hercules,J6-SLQ,3099,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,Crashed on takeoff after the No. 1engine overspeeded and failed.
ACCIDENT DETAILS,"June 20, 1991",03:45,"Near Malambo, Colombia",Aerosucre Colombia,?,Bogota - Malambo,Douglas DC-6BF,HK-3511,45132/801,18 (passengers:15 crew:3),2 (passengers:2 crew:0),0,Following several attempts to land the pilot decided to hold until weather conditions improved. Contact was lost with the plane and it flew into the ground. Visibility was reduced by low lying fog.
ACCIDENT DETAILS,"June 26, 1991",?,"Gulf of Finland, Russia",Aeroflot,?,Saint Petersburg - Voronezh,Antonov AN-24,CCCP-46724,7300304,10 (passengers:? crew:?),10 (passengers:? crew:?),0,The cargo plane crashed into the Gulf of Finland shortly after taking off.
ACCIDENT DETAILS,"June 26, 1991",21:00,"Near Sokotu, Nigeria",Okada Air,?,Benin - Kano,BAC One-Eleven 402AP,5N-AOW,094,53 (passengers:48 crew:5),4 (passengers:4 crew:0),0,"The plane diverted to Sokotu due to poor weather. After circling for an hour, unable to locate the air field, the aircraft ran out of fuel and had to make a forced landing. The landing gear was torn off and the plane broke up during the ground slide."
ACCIDENT DETAILS,"July 04, 1991",09:10,"El Yopal, Colombia",Helicol Colombia,?,?,de Havilland Canada DHC-6 Twin Otter 300,HK-2889X,606,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,While attempting to land the pilot continued VFR flight in IFR conditions and collided with a hill.
ACCIDENT DETAILS,"July 09, 1991",?,"Bellavista Airport, Peru",Aerochasqui,?,?,CASA 212 Aviocar 200,OB-1218,232,15 (passengers:13 crew:2),15 (passengers:13 crew:2),0,The aircraft was shot at by drunken police in an attempt to stop it for a search when mistaken for drug smuggling. As the plane ascended through 75 ft. bullets penetrated the forward fuselage killing the pilot and copilot.
ACCIDENT DETAILS,"July 10, 1991",18:12,"Birmingham, Alabama",L'Express Airlines,508,New Orleans - Mobile - Birmingham,Beechcraft BE-99-C99,N7217L,U226,15 (passengers:13 crew:2),13 (passengers:12 crew:1),0,"While the aircraft was on approach, it entered an area of thunderstorms. The aircraft rolled left and pitched up as the aircraft approached level flight. The aircraft then stalled and started to descend. The descent couldn't be arrested and the aircraft crashed into a residential area, destroying two homes and two automobiles. Decision by the pilot-in-command to continue instrument approach into thunderstorm conditions resulting in loss of control of the aircraft. The pilot and one passenger survived the accident."
ACCIDENT DETAILS,"July 11, 1991",08:40,"Jeddah, Saudi Arabia",Nationair (chartered by Nigeria Airways),2120,Jeddah - Sokoto,McDonnell Douglas DC-8 Super 61,C-GMXQ,45982/345,261 (passengers:247 crew:14),261 (passengers:247 crew:14),0,"After taking off, fire was reported in the landing gear well. The aircraft crashed while trying to return to the airport. Loss of hydraulics and electrical systems after a fire, started in the wheel when two tires disintegrated due to under inflation of one tire. This caused a fire which ignited years of accumulated flammables in the DC-8's wheel well leading to an uncontroable fire. The plane was allowed to leave with an under inflated tire. Twenty minutes prior to departure, the Nationair lead mechanic made a request for nitrogen to inflate the low tire. Nitrogen was not readily available and a delay would probably have occur procuring it. The Nationair project manager, without conferring with the flight crew, released the plane."
ACCIDENT DETAILS,"July 22, 1991",21:15,"Detroit, Michigan",Jetstream Inc.,?,Detroit - Chicago,Learjet 23,N959SC,23-045,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"The plane, on a positioning flight, remained low after lifting off went into a nose high attitude, hit trees and crashed about 200 feet beyond the runway. Improper preflight by the pilot, his failure to abort the takeoff while there was sufficient runway remaining and his failure to assure that the aircraft attained sufficient airspeed for lift-off and climb. Factors related to the accident were: the pilot's failure to assure the aircraft was within its maximum weight limitation, his improper use of the parking brake, and insufficient information in the pilot operating handbook concerning the aircraft parking brake. (The brake was not released.)"
ACCIDENT DETAILS,"July 23, 1991",09:30,"Salmon, Idaho",Air Taxi -Wilderness Aviation Inc.,?,Local flight - Flying B Ranch,Cessna 206,N5183U,2060183,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,"The pilot of the Cessna 206 air taxi flight crashed while maneuvering during climbout after takeoff from the remote mountain airstrip. Witnesses stated the pilot attempted a turn in the narrow confines of the canyon. They observed the right wing drop a few feet while in a steep left turn, recover, then drop again with the aircraft rolling inverted to the right before impact on the canyon wall. Improper in-flight planning and decisions and failure to maintain airspeed."
ACCIDENT DETAILS,"July 25, 1991",?,"Espiritu Santos, Vanuatu",Vanair,?,Nogougou - Luganville,Britten-Norman BN-2A-6 Islander,YJ-RV4,0220,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,Flew into a hillside 7 minutes after taking off from Nogougou. Spatial disorientation.
ACCIDENT DETAILS,"August 06, 1991",?,"Rarotonga, Cook Islands",Avalki Air,?,Altukaki - Rarotonga,Britten-Norman BN-2A-6 Islander,DQ-FCN,0676,10 (passengers:8 crew:2),6 (passengers:5 crew:1),0,Ditched into the sea while on approach.
ACCIDENT DETAILS,"August 14, 1991",19:00,"Gustavus, Alaska",Air Taxi - Haines Airways Inc.,?,"Gustavus, AK - Haines, AK",Piper PA-32,N4075W,3240115,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,"Flew into a box canyon and crashed at an elevation of 4,000 ft. VFR flight by the pilot into instrument meteorological conditions, and the pilot's failure to maintain sufficient altitude and/or clearance from mountainous terrain. Factors related to the accident were: the adverse weather and terrain conditions."
ACCIDENT DETAILS,"August 14, 1991",?,"Near Uricani, Romania",Tarom,?,Bucharest - Timisoara,Ilyushin IL-18V,YR-IMH,185008301,9 (passengers:4 crew:5),9 (passengers:4 crew:5),0,The cargo plane crashed in a rainstorm.
ACCIDENT DETAILS,"August 15, 1991",?,?,Transports Aériens de la Guinee-Bissau,?,Kano - Bamako,Fokker F-27 Friendship 100,J5-GBB,10119,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,On a positioning flight the plane struck trees and broke up while attempting to land.
ACCIDENT DETAILS,"August 16, 1991",01:55,"Imphal, India",Indian Airlines,257,Calcutta - Imphal,Boeing B-737-2A8,VT-EFL,21497,69 (passengers:63 crew:6),69 (passengers:63 crew:6),0,Crashed into high ground during approach to Imphal. The crew failed to follow the correct approach course.
ACCIDENT DETAILS,"August 20, 1991",13:15,"Ketchikan, Alaska",Temsco Airlines,?,"Ketchikan, AK - Wrangell, AK",Britten-Norman BN-2A-6 Islander,N68HA,2009,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"Crashed while en route, flying VFR in deteriorating weather. The pilot attempting to operate VFR in IFR conditions."
ACCIDENT DETAILS,"August 28, 1991",23:59,"Walton, Oregon",Air Taxi - Bohemia Inc.,?,?,Aerospatiale 350B1,N64SF,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"While maneuvering in remote mountainous terrain, on a dark night, with light drizzle and patchy clouds, the helicopter collided with a mountain. The wreckage scattered on a heading opposite the flights destination. The helicopter was destroyed by a post crash fire and there were no noted mechanical failures or malfunctions. The pilot's failure to maintain clearance from terrain."
ACCIDENT DETAILS,"September 03, 1991",?,"Sampit, Indonesia",Dirgantara Air Services,?,Sampit - Plangkaraya,Britten-Norman BN-2A-21,PK-VIP,0752,10 (passengers:8 crew:2),3 (passengers:1 crew:2),0,Shortly after takeoff the left engine failed. The aircraft began to lose height in a left turn and crashed along the banks of Mentaya River.
ACCIDENT DETAILS,"September 03, 1991",?,"Long Seridan, Malaysia",Airtech Rajawaldi Udara,?,Bario - Marudi,Shorts SC-7 Skyvan 3-100,9M-AZB,SH-1975,20 (passengers:18 crew:2),14 (passengers:12 crew:2),0,Crashed into the jungle after double engine failure. Both engines didn't develop full power and were feathered on impact.
ACCIDENT DETAILS,"September 11, 1991",10:03,"Near Eagle Lake, Texas",Continental Express,2574,Laredo - Houston,Embraer 120RT Brasilia,N33701,120-077,14 (passengers:11 crew:3),14 (passengers:11 crew:3),0,In-flight loss of the leading edge of the left horizontal stabilizer. Forty-seven screw fasteners that would have attached the upper surface of the leading edge assembly for the left side of the horizontal stabilizer were missing. Work was scheduled on both the right and left leading edges of he horizontal stabilizer. Screws were removed from both the right and left side. A later shift decided not to do the left side but did not know the earlier shift removed the left side screws. Lack of compliance with FAA approved maintenance procedures.
ACCIDENT DETAILS,"September 16, 1991",?,"Baranquilla, Colombia",Lineas Aéreas Colombianas,?,?,Handley Page Dart Herald 400,HK-2701,178,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,"During a VOR approach, crashed 2 miles short of the runway."
ACCIDENT DETAILS,"September 16, 1991",?,"Petropavlosk, USSR",Aeroflot,?,?,Antonov AN-72,CCCP-74002,SU002,13 (passengers:7 crew:6),13 (passengers:7 crew:6),0,"The cargo plane struck trees, crashed and caught fire on takeoff."
ACCIDENT DETAILS,"September 17, 1991",?,"Djibouti City, Djibouti 	Djibouti City, Djibouti Djibouti City, Djibouti",Ethiopian Airlines,?,?,Lockheed L-100-30 Hercules,ET-AJL,5029,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,After experiencing a nose gear problem and attempting to return to the airport the cargo plane made a premature descent and struck Mount Arey.
ACCIDENT DETAILS,"September 18, 1991",21:55,"Belvedere Center, Vermont",Canair Cargo,?,Moncton - Hamilton,Convair CV-580,C-FICA,98,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The cargo plane lost control and crashed into a mountainside while en route. Failure of the first officer to maintain control of the aircraft after becoming spatially disoriented and his exceeding the design stress limits of the aircraft. Factors related to the accident were: the lack of two pilots in the cockpit, darkness, and instrument meteorological conditions at flight altitude."
ACCIDENT DETAILS,"September 23, 1991",?,"Khatanga, Russia",Aeroflot,?,?,Antonov 12BP,CCCP-13320,07345407,16 (passengers:9 crew:7),1 (passengers:1 crew:0),0,"Lost engine power due to fuel exhaustion during approach and made a forced landing 1,450m short of the runway."
ACCIDENT DETAILS,"September 26, 1991",?,"Off St. Petersburg, USSR",Aeroflot,?,St. Petersburg - Voronezh,Antonov AN-26,CCCP-46724,AN24021,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,Crashed into the Gulf of Finland 5 minutes after taking off. Unknown cause.
ACCIDENT DETAILS,"September 27, 1991",?,"Guadalcanal Island, Solomon Islands",Solomon Islands Airlines,?,Kira-Kira - Honiara,de Havilland Canada DHC-6 Twin Otter 300,H4-SIA,271,15 (passengers:13 crew:2),15 (passengers:13 crew:2),0,"Crashed into Mt. Nashua at 4,100 ft. during a descent in heavy rain and fog while attempting a visual approach."
ACCIDENT DETAILS,"September 29, 1991",?,"Near Villavicencio, Colombia",CORAL Colombia,?,?,Curtiss C-46A,HK-3238,30268,10 (passengers:6 crew:4),1 (passengers:1 crew:0),0,The pilot tried to make an emergency landing back at the airport when the No. 2 engine began to overspeed. A belly landing was made in a field and the aircraft broke up and caught fire.
ACCIDENT DETAILS,"October 05, 1991",c 15:00,"Near Jakarta, Indonesia",Military - Indonesian Air Force,?,?,Lockheed C-130H-30,A-1324,4927,135 (passengers:130 crew:5),134 (passengers:129 crew:5),1,The aircraft crashed into buildings during an attempted emergency landing after an engine caught fire shortly after taking off.
ACCIDENT DETAILS,"October 08, 1991",?,"Katapang, Indonesia",Deraya Air Taxi,?,?,Cessna 402A,PK-WWE,402-0002,9 (passengers:? crew:?),1 (passengers:? crew:?),0,Crashed while on approach.
ACCIDENT DETAILS,"October 13, 1991",?,"Aponguao Falls, Venezuela",EDELCA,?,Kavanayen - Luepa,Bell 214 ST,YV-O-CVG-4,28181,12 (passengers:9 crew:3),12 (passengers:9 crew:3),0,"The helicopter was destroyed when it struck Kumaraden Hill at 4,600 ft. while on a scenic flight. The passengers included EDELCA president and members of his family."
ACCIDENT DETAILS,"October 25, 1991",?,"Tumbang Miri, Indonesia",Bali International Air Service,?,Palangkaraya - Sampit,Britten-Norman BN2A-III-2 Trislander,PK-KTC,1017,17 (passengers:16 crew:1),17 (passengers:16 crew:1),0,The plane was not able to land at Sampit due to smoke and haze. The plane held for 3 hours waiting for an improvement after which contact was lost. The plane was never found.
ACCIDENT DETAILS,"October 25, 1991",21:56,"Vallejo, California",Corporate Mobility Inc. - Private,?,"Concord, CA - Novato, CA",Bell 206B helicopter,N3456M,1391,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"The helicopter struck the top of a 223 foot high transmission tower, crashed and exploded in flames, 27 miles northwest of its departure point in high winds and heavy rain. The pilot's intentional flight into known adverse weather, continued flight into instrument meteorological conditions, and improper altitude. Rock promoter Bill Graham, 60, was killed."
ACCIDENT DETAILS,"October 30, 1991",14:30,"Near Point Alert, Ellesmere Island, NWT,Canada",Military - Royal Canadian Air Force,?,Edmonton - Point Alert,Lockheed CC-130E,130322,4192,18 (passengers:13 crew:5),5 (passengers:3 crew:2),0,"Flew into the ground 12nm from the runway at about 1,500 ft. Rescue of the survivors was conducted in Arctic twilight under poor weather conditions. Controlled flight into terrain."
