,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"May 23, 1994",10:55,"Loma Linda, Colombia",Arall,?,San Jose - Villavicencio,Pilatus Britten-Norman BN-2B-27 Islander,HK-2890,2111,11 (passengers:9 crew:2),4 (passengers:3 crew:1),0,Crashed while making an emergency landing following engine trouble.
ACCIDENT DETAILS,"May 28, 1994",07:38,"Near Villavicencio, Colombia",Transoriente Colombia,?,Villavicencio - La Primavera - Puerto Carreno,Douglas DC-3 (C-53D-DO),HK-2213,11752,29 (passengers:26 crew:3),7 (passengers:4 crew:3),0,Crashed shortly after taking off after double engine failure.
ACCIDENT DETAILS,"June 02, 1994",c 18:00,"Near Campbeltown, Scotland",Military - Royal Air Force,?,Aldergrove AB - Fort George,Boeing Vertol Chinook HC-2 (helicopter),ZD576,MA036,29 (passengers:25 crew:4),29 (passengers:25 crew:4),0,The helicopter crashed into The Mountain of the Stone Slab at an elevation of 800 ft. Pilot error in proceeding towards high ground in heavy fog below a safe altitude.
ACCIDENT DETAILS,"June 06, 1994",08:20,"Near Xi'an, China",China Northwest Airlines,2303,Xian - Guangzhou,Tupolev TU-154M,B-2610,86A-740,160 (passengers:146 crew:14),160 (passengers:146 crew:14),0,The plane broke-up in flight 10 minutes after taking off. Auto-pilot induced oscillations caused the aircraft to shake violently. The autopilot yaw-channel was accidentally connected to the bank control and the bank-channel to the yaw controls.
ACCIDENT DETAILS,"June 13, 1994",18:50,"Near Uruapan, Mexico",Aerolineas Cuahonte,?,Lazaro - Cardenas - Michoacan,Swearingen SA.226TC Metro II,XA-SLU,TC-401,9 (passengers:7 crew:2),9 (passengers:7 crew:2),0,The aircraft flew into high ground during a go-around. The accident happened in darkness and in poor weather with rain and heavy clouds. The accident was attributed to the pilot's failure to follow the established go-around procedure correctly.
ACCIDENT DETAILS,"June 18, 1994",06:25,"Chantilly, Virginia",TAESA,?,Mexico City - Washington D.C.,Learjet 25D,XA-BBA,25D223,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,The aircraft crashed in poor weather conditions 0.8 nm south of the threshold of runway 1R at Dulles International Airport while attempting a ILS landing. Poor airmanship and relative inexperience of the captain in initiating and continuing an unstabilized instrument approach that led to a descent below the authorized altitude without visual contact with the runway environment. Contributing to the cause of the accident was the lack of a GPWS on the airplane.
ACCIDENT DETAILS,"June 18, 1994",12:20,"Mt. Kalora, Indonesia",Merpati Nusantara Airlines,?,Balikpapan - Palu,Fokker F-27 Friendship 500F,PK-MFI,10597,12 (passengers:7 crew:5),12 (passengers:7 crew:5),0,"The aircraft struck Mt. Kalora at 2,300 feet while on a visual approach to Palu. The accident happened in generally good weather but with reduced visibility in clouds and haze at the mountain."
ACCIDENT DETAILS,"June 22, 1994",20:15,"Juneau, Alaska",Air Taxi - Sun Western Flyers Inc.,?,"Taku Lodge, AK - Jueau, AK",de Havilland DHC-3,N13GA,317652170,11 (passengers:10 crew:1),7 (passengers:7 crew:0),0,The float plane hit the surface of glassy water and crashed. VFR flight into IMC. Failure to maintain altitude above the river.
ACCIDENT DETAILS,"June 26, 1994",19:35,"Abidjan, Ivory Coast",Air Ivorie,777,San Pedro - Abidjan,Fokker F-27 Friendship 400M,TU-TIP,10577,17 (passengers:14 crew:3),17 (passengers:14 crew:3),0,Crashed on approach 3 miles short of the runway into a wooded area.
ACCIDENT DETAILS,"June 29, 1994",?,"Near Logar, Afghanistan",Military - Dostum-Galboddin Militia,?,?,Antonov AN-32,?,?,70 (passengers:? crew:?),50 (passengers:? crew:?),0,Shot down by Afghan troops.
ACCIDENT DETAILS,"June 30, 1994",17:41,"Toulouse-Blagnac, France",Airbus Industrie,129,Toulouse - Toulouse,Airbus A330-321,F-WWKH,042,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,"The plane crashed after demonstrating a simulated engine failure on takeoff. Caused by a number of factors relating to the test and actions of the crew none of which singley would have caused the crash. Unexpected mode transition to altitude acquire mode during a simulated engine failure resulted in excessive pitch, loss of airspeed, and loss of control. Pitch attitude protection not provided in altitude acquire mode."
ACCIDENT DETAILS,"July 01, 1994",08:30,"Near Tidjika, Mauritania",Air Mauritanie,?,Nouakchott - Tidjikja,Fokker F-28 Fellowship 4000,5T-CLF,11092,93 (passengers:89 crew:4),80 (passengers:76 crew:4),0,"The plane crash landed on the runway in adverse weather, after a second landing attempt, breaking the landing gear and sliding off the side of the runway."
ACCIDENT DETAILS,"July 02, 1994",18:43,"Charlotte, North Carolina",USAir,1016,"Columbia, SC - Charlotte, NC",McDonnell Douglas DC-9-30,N954VJ,47590,57 (passengers:52 crew:5),37 (passengers:37 crew:0),0,The aircraft crashed into trees and a private residence after a missed approach during adverse weather conditions. Microburst induced windshear. Crew's inability to recognize windshear and microburst conditions. The flightcrew's decision to continue an approach into severe convective activity that was conducive to a microburst. The flightcrew's failure to recognize a windshear situation in a timely manner. The flightcrew's failure to establish and maintain the proper airplane attitude and thrust setting necessary to escape the windshear. The lack of real-time adverse weather and windshear hazard information dissemination from air traffic control.
ACCIDENT DETAILS,"July 11, 1994",12:40,"Portage Creek, Alaska",Air Taxi - Peninsula Airways,?,"Portage Creek, AK - Dillingham, AK",Piper PA-32-301,N8297X,328006077,5 (passengers:4 crew:1),3 (passengers:3 crew:0),0,"The aircraft lifted off slowly. After lift-off, the plane settled in a descenting left turn and crashed. Excess gross weight and incorrect CG caused the plane to stall."
ACCIDENT DETAILS,"July 14, 1994",15:36,"Hanalei, Hawaii",Air Taxi - Papillion Helicopters Ltd.,?,"Lihue, HI - Lihue, HI",Aerospatiale AS350D,N151BH,?,7 (passengers:6 crew:1),3 (passengers:3 crew:0),0,"The helicopter crashed into the water. All survived but were not equipped with life vests and 3 passengers drowned. Failure of the engine-driven fuel pump, which resulted in the loss of power, and the lack of aircraft flotation equipment. Factors related to the accident were: flight over water adjacent to terrain that afforded no suitable forced landing site, and the lack of a passenger briefing by the operator on the location and operation of life preservers"
ACCIDENT DETAILS,"July 17, 1994",?,"Boma, Democratic Republic Congo",Sankuru Air Service,?,Training,Yakovlev 40D,RA-87256,9311326,9 (passengers:5 crew:4),5 (passengers:3 crew:2),0,Ran off the end of the runway and crashed. The crew used the normal and emergency brake systems at the same time which resulted in the aircraft having no brakes at all.
ACCIDENT DETAILS,"July 17, 1994",21:45,"Near Fort de France, Martinique",Air Martinique,?,Bridgetown - Fort de France,Britten-Norman BN-2B-26 Islander,8P-TAD,2152,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Crashed into high ground while on approach to land.
ACCIDENT DETAILS,"July 19, 1994",?,"Colon, Panama",Alas Chiricanas,?,Colon - Panama City,Embraer 110P1 Bandeirante,HP-1202AC,110-375,21 (passengers:18 crew:3),21 (passengers:18 crew:3),0,Crashed on a wooded hillside shortly after taking off from Colon after a bomb exploded aboard.
ACCIDENT DETAILS,"July 26, 1994",?,"East Kalimantan, Indonesia",Airfast Services,?,Kilo Lima - Kelawit,Sikorsky S-58ET,PK-OBT,58-1098,18 (passengers:16 crew:2),18 (passengers:16 crew:2),0,Crashed 5 minutes after taking off from Kilo Lima.
ACCIDENT DETAILS,"August 05, 1994",08:50,"Near Boda, Russia",Military - Russian Air Force,?,Dzhida - Boda,Antonov AN-12,?,?,47 (passengers:41 crew:6),47 (passengers:41 crew:6),0,Crashed and burned while attempting to land with an engine fire in poor visibility and heavy rain.
ACCIDENT DETAILS,"August 07, 1994",13:55,"Kodiak, Alaska",Air Taxi - Uyak Air Services Inc.,?,Sightseeing,de Havilland DHC-2,N126UA,?,7 (passengers:6 crew:1),6 (passengers:5 crew:1),0,Continued VFR flight into IMC.
ACCIDENT DETAILS,"August 10, 1994",11:22,"Cheju, South Korea",Korean Airlines,2033,Seoul - Cheju,Airbus A300B4-622R,HL-7296,583,160 (passengers:152 crew:8),0 (passengers:0 crew:0),0,The aircraft overran the runway and caught fire while landing during adverse weather conditions. The approach was flown with slats/flaps at 15/20 degrees due to suspected windshear. Crew error. There was a struggle and argument between the captain and co-pilot during the last seconds of the landing as to whether they should go-around.
ACCIDENT DETAILS,"August 11, 1994",17:00,"Alsworth, Alaska",Air Taxi - Talon Air Services Inc.,?,"Caribou Lake, AK - Nikiski, AK",de Havilland DHC-2,N17394,495,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,The pilot flew into a blind box canyon and crashed while attempting to turn around. Improper in-flight planning /decision by the pilot and his failure to remain clear of mountainous terrain. The box canyon and proximity of mountains were related factors.
ACCIDENT DETAILS,"August 12, 1994",21:05,"Whiting, New Jersey",Air Taxi - National Helicopters,?,"New York, NY - Atlantic City, NJ",Bell 206L-4,N124NH,52089,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,The non-instrument rated commercial pilot was en route at 2000 feet msl on a night VFR flight when he reported an inadvertent encounter with instrument meteorological conditions. The helicopter (N124NH) subsequently crashed in a wooded area while in a steep descent. Continued VFR flight into IMC.
ACCIDENT DETAILS,"August 14, 1994",09:27,"Kenai, Alaska",Air Taxi - Lake Clark Air Inc.,?,"Merrill Field, AK - Port Alsworth, AK",Piper PA-32-260,N4839S,321268,4 (passengers:3 crew:1),3 (passengers:2 crew:1),0,"Suffered engine failure and made a crash landing on terrain near the shoreline of a body of water. Fatigue cracking of the engine case, which resulted in eventual damage to the #3 cylinder studs/engine through-bolts, subsequent separation of the #3 cylinder and piston, and an in-flight fire. Inadequate maintenance and inspection."
ACCIDENT DETAILS,"August 21, 1994",?,"Near Agadir, Morocco",Royal Air Maroc,630,Agadir - Casablanca,Aerospatiale ATR-42-300,CN-CDT,127,44 (passengers:40 crew:4),44 (passengers:40 crew:4),0,"The aircraft entered a steep dive from 16,000 ft. and crashed 10 minutes after taking off from Agadir. The pilot was blamed for disconnecting the autopilot and deliberately causing the crash and committing suicide. This was challenged by the Moroccan Pilot's Union."
ACCIDENT DETAILS,"September 08, 1994",19:03,"Near Aliquippa, Pennsylvania",USAir,427,Chicago - Pittsburgh,Boeing B-737-3B7,N513AU,23699/1452,132 (passengers:127 crew:5),132 (passengers:127 crew:5),0,"While on approach, the aircraft went into a sudden nose dive from 6,000 ft. and crashed into a wooded ravine 6 miles northwest of Pittsburgh International Airport. The accident was caused by a loss of control of the aircraft resulting from the movement of the rudder surface to its blowdown limit or an uncommanded rudder reversal. The rudder surface deflected in a direction opposite to that commanded by the pilots as a result of a jam of the main rudder PCU servo valve secondary slide to the servo valve housing offset from its neutral position and overtravel of the primary slide. The most likely sequence of events that led up to the accident included the jamming of the PCU servo valve, the application of light left rudder followed by hard right rudder which caused the rudder to reverse in the opposite direction the pilot commanded it to go. The application of hard right rudder was possibly initiated because the plane flew into the wake vortex of a B-727 which rolled the plane to the left. Rudder hardover is normally corrected with the stick (ailerons) but because the plane was flying at the crossover speed of 190 knots with flaps 1, using the stick would not correct the situation. When the right rudder was applied the rudder went to its fullblown left position causing the plane to roll further left, stall and go into a dive. Some speculate if the pilot-in-command pushed forward on the yoke to gain some speed rather than pull back, the accident possibly could have been avoided. Blame was not placed on the crew because there was no mention of this type of recovery by the manufacturer nor was there any training for such an occurrence."
ACCIDENT DETAILS,"September 13, 1994",12:05,"Near Abuja, Nigeria",Aerocontroctors - Charter,?,Lagos - Abuja,de Havilland Canada DHC-6 Twin Otter 300,5N-ATQ,538,5 (passengers:3 crew:2),3 (passengers:2 crew:1),0,"The aircraft few into the side of a hill during heavy rain, high winds and severe turbulence."
ACCIDENT DETAILS,"September 17, 1994",11:48,"Fish Egg Inlet, Canada",Pacific Coastal Airlines,?,Fish Egg Inlet - Pruth Bay,de Havilland Canada DHC-6 Twin Otter 100,C-FDMR,36,4 (passengers:2 crew:2),3 (passengers:2 crew:1),0,Just as the plane took off there was a pitch-up and stall resulting in the plane crashing into the water. The down elevator control cable failed at station 367 due to corrosion. The failure resulted from salt water induced corrosion. The aircraft had recently undergone a periodic inspection but the damage had apparently not been discovered.
ACCIDENT DETAILS,"September 18, 1994",08:07,"Tamanrasset, Algeria",Oriental Airlines,?,Tunis - Tamanrasset,BAC One-Eleven 515FB,5N-IMO,229,39 (passengers:32 crew:7),5 (passengers:3 crew:2),0,"After circling for almost an hour and a half and aborting four landing attempts in adverse weather conditions, the aircraft ran out of fuel and crashed."
ACCIDENT DETAILS,"September 23, 1994",19:15,"Kowloon Bay, Hong Kong",Heavylift Cargo Airlines,?,Hong Kong - Jakarta,Lockheed L-100-30 Hercules,PK-PLV,4826,12 (passengers:6 crew:6),6 (passengers:3 crew:3),0,"The cargo plane lost control shortly after becoming airborne, began losing altitude and ditched 500 meters from the runway. The No. 4 prop pitch control system failed."
ACCIDENT DETAILS,"September 26, 1994",17:37,"Near Vanavera, Russia",Cheremshanka Airlines,?,Krasnoyarsk - Tura,Yakovlev YAK-40,RA-87468,?,28 (passengers:24 crew:4),28 (passengers:24 crew:4),0,"After three landing attempts at Tura, the crew diverted to Vanavarva because of bad weather. The aircraft ran out of fuel and crashed on a river bank about 40 km from Vanavera."
ACCIDENT DETAILS,"September 28, 1994",?,"Bahia Negra, Paraguay",TAM Paraguay,?,Bahia Negra - Asuncion,Douglas C-47D,FAP2009,34346,27 (passengers:25 crew:2),1 (passengers:0 crew:1),0,Crashed after experiencing engine failure.
ACCIDENT DETAILS,"September 29, 1994",?,"Buenos Aires, Brazil",Radeair,?,"Cordoba Pajas Blancas - Buenos Aires, Brazil",Rockwell 1121B Jet Commander,LV-WEN,126,9 (passengers:7 crew:2),8 (passengers:7 crew:1),0,Crashed on takeoff.
ACCIDENT DETAILS,"September 30, 1994",11:10,"Chaibukha, Russia",Arsenyev Aviation Production Association,?,Chaibukha - Provedenia,Antonov AN-8,RA-27209,OA-3460,20 (passengers:13 crew:7),8 (passengers:3 crew:5),0,"The cargo plane failed to gain altitude, overran the runway and crashed. Crew error."
ACCIDENT DETAILS,"October 02, 1994",?,"Off Lord Howe Island, NWSW, Australia",Seaview Aviation,?,Newcastle - Lord Howe Island,Rockwell Turbo Commander 690B,VH-SVQ,11380,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,Crashed at sea 42 minutes after departing. The pilot reported mechanical problems before contact was lost with the plane.
ACCIDENT DETAILS,"October 08, 1994",15:45,"Mitu, Colombia",SELVA,?,Villavicencio - Mitu,Antonov AN-32B,HK3929X,3301,10 (passengers:? crew:?),10 (passengers:? crew:?),0,"The plane landed short of the runway bounced, collapsed the landing gear, veered off the runway and crashed into another plane and vehicles."
ACCIDENT DETAILS,"October 12, 1994",22:50,"Krakas Mountains, near Natanz , Iran",Iran Asseman Airlines,746,Isfahan - Terhan,Fokker F-28 Fellowship 1000,EP-PAV,11070,66 (passengers:59 crew:7),66 (passengers:59 crew:7),0,"Thirty-five minutes after taking off from Isfahan, the aircraft made an uncontrolled descent after losing power in both engines and crashed into a mountain."
ACCIDENT DETAILS,"October 14, 1994",c 22:00,"Near Formoso do Aragala, Brazil",Military - Brazilian Air Force,?,Rio de Janeiro - Belem,Lockheed C-130E,C-130-2460,4293,21 (passengers:15 crew:6),21 (passengers:15 crew:6),0,"Exploded in mid air while en route, 60 km northeast of Brasilia. A load of munitions being carried on the aircraft exploded."
ACCIDENT DETAILS,"October 26, 1994",?,"Near Cuito, Angola",Military - Angolan Air Force,?,?,Mil Mi-8MTV (helicopter),H534,?,22 (passengers:? crew:?),22 (passengers:? crew:?),0,Shot down by rebel forces.
ACCIDENT DETAILS,"October 29, 1994",21:30,"Near Ust'-Ilimsk, Russia",Aeronica,?,Yushno - Ust Ilimsk,Antonov AN-12A,RA-11790,1340302,23 (passengers:16 crew:7),23 (passengers:16 crew:7),0,The cargo plane suddenly pitched down and collided with a hill. Icing.
