,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 05, 1969",06:53,"Port Angeles, Washington",Puget Sound Air - Air Taxi,601,Port Angeles - Seattle,Beechcraft C-45H,N8181H,?,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,The plane crashed after a premature liftoff for unknown reasons.
ACCIDENT DETAILS,"February 05, 1969",11:45,"Off Batan Islands, Philippines",Military - U.S. Air Force,?,?,Lockheed C-130H,65-0990,4151,14 (passengers:? crew:?),13 (passengers:? crew:?),0,Inadvertent contact with the water during low-level flight over open ocean while searching for survivors.
ACCIDENT DETAILS,"February 18, 1969",05:10,"Near Lone Pine, California",Mineral County Airlines,708,"Hawthorne, NV - Burbank - Long Beach",Douglas DC-3,N15570,6320,35 (passengers:32 crew:3),35 (passengers:32 crew:3),0,"The flight designated ""gambler's special"" flew into Mt. Whitney at 11,770 ft. about 11 miles west of Lone Pine. Deviated from prescribed course, as authorized, resulting in the aircraft being operated under IFR weather conditions, in high mountainous terrain, in an area where there was a lack of radio navigation aids. Aircraft recovered 8/8/69."
ACCIDENT DETAILS,"February 24, 1969",?,"Tainan, Taiwan",Far Eastern Air Transport,?,Kaohsiung - Taipei,Handley Page Dart Herald 201,B-2009,157,36 (passengers:32 crew:4),36 (passengers:32 crew:4),0,Crashed after experiencing an engine failure during takeoff. The plane passed over a wooded area and belly-landed in a small cleared and skidded into a creek.
ACCIDENT DETAILS,"March 05, 1969",17:38,"San Juan, Puerto Rico",Prinair,?,Saint Thomas - San Juan,de Havilland DH-114 Heron 2D,N563PR,14125,19 (passengers:17 crew:2),19 (passengers:17 crew:2),0,Crashed into the Sierra de Luquillo mountains. The vectoring of the aircraft by a ATC trainee into mountainous terrain under IFR conditions without adequate clearance altitude.
ACCIDENT DETAILS,"March 08, 1969",?,Atlantic Ocean,Continental Air Transport,?,"Halifax, NS - Santa Maria, Portugal",Douglas DC-4,N3821,10356,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane went missing en route.
ACCIDENT DETAILS,"March 08, 1969",?,"Ching Chuan Kang AB, Taiwan",Military - U.S. Air Force,?,?,Lockheed C-130E Hercules,64-0545,4035,12 (passengers:0 crew:12),12 (passengers:0 crew:12),0,Crashed short of the runway while attempting to land.
ACCIDENT DETAILS,"March 13, 1969",15:52,"Minchumina, Alaska",Wien Consolidated Airlines,?,Fairbanks - Bethel - Minchumina,de Havilland DHC-6,N4901,3,5 (passengers:4 crew:1),1 (passengers:1 crew:0),0,Crashed after the pilot experienced spatial disorientation in a whiteout.
ACCIDENT DETAILS,"March 16, 1969",c 12:00,"Maracaibo, Zulia, Venezuela",Venezolana Internacional de Aviacion,742,Maracaibo - Miami,McDonnell Douglas DC-9-32,YV-C-AVD,47243/448,84 (passengers:74 crew:10),84 (passengers:74 crew:10),71,"Seconds after becoming airborne, the aircraft struck electrical power lines and crashed into houses in the La Trinidad section of the city. Takeoff calculations made from erroneous information. Faulty temperature sensor along the runway. San Francisco Giants pitcher Nestor Chavez, 22, killed."
ACCIDENT DETAILS,"March 19, 1969",11:20,"Kansas City, Kansas",Leamon Flying Service,?,?,Bell 47G2A1 / Cessna 150H,N73997 / N22790,?,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,"Midair collision. Two killed on the Bell, 1 on the Cessna. Improper or conflicting instructions from ATC. Pilot failed to avoid and see other aircraft."
ACCIDENT DETAILS,"March 20, 1969",06:55,"New Orleans, Louisiana",Avion Airways,?,Memphis - New Orleans,Douglas DC-3,N142D,1946,27 (passengers:24 crew:3),16 (passengers:13 crew:3),0,Crashed while landing in fog. The aircraft was being operated under VFR when it entered a shallow fog overlying the approach lights. Failure of the crew to discontinue descent into conditions below minima upon reaching the decision height. Improper IFR operation. Misunderstanding of instructions. Exercising of poor judgment. Poor crew coordination. Pilot fatigue.
ACCIDENT DETAILS,"March 20, 1969",c 02:00,"Near Aswan, Egypt",United Arab Airlines,?,Jeddah - Aswan,Ilyushin IL-18D,SU-APC,188011301,105 (passengers:98 crew:7),100 (passengers:93 crew:7),0,A sand storm in the Aswan area caused the visibility to drop from 10km to 2-3km. The plane made 2 missed approaches and was approaching for the third time when it banked right causing the right wing to contacted the left side of the runway . The wing broke off and the aircraft crashed in flames. The pilot descended below minimum safe altitude without having the runway lights clearly in sight. A contributing factor was pilot fatigue.
ACCIDENT DETAILS,"April 02, 1969",12:50,"Off New Providence Island, Bahamas",Islands of the Bahamas Inc,?,?,Curtiss C-46F,N3914,22445,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo aircraft crashed into the ocean after a reported fire.
ACCIDENT DETAILS,"April 02, 1969",12:40,"Near Quang Tri, South Vietnam",Military - U.S. Army,?,?,Boeing Vertol CH47C (helicopter),67-18523,?,78 (passengers:73 crew:5),24 (passengers:23 crew:1),0,"As the helicopter was taking off in a vertical climb, there was a loss in rotor speed and the aircraft touched down on the edge of a ravine and rolled over causing the rotor blades to strike the ground and a fire to erupt."
ACCIDENT DETAILS,"April 02, 1969",16:08,"Zawoja, Poland",LOT Polish Airlines,165,Warsaw - Cracow,Antonov AN-24V,SP-LTF,67302406,53 (passengers:48 crew:5),53 (passengers:48 crew:5),0,The aircraft was on a flight from Warsaw to Cracow when it crashed into the Babia Gora mountains. The aircraft deviated from its normal route in heavy fog for unknown reasons.
ACCIDENT DETAILS,"April 07, 1969",?,"Sept-Îles, Quebec, Canada",Air Canada,?,?,Vickers 757 Viscount,CF-THK,271,21 (passengers:17 crew:4),1 (passengers:1 crew:0),0,"A fire in the left landing gear caused the plane to return for an emergency landing. After landing to a full stop, control was lost of the No.1 engine. Loss of control of the left main gear brakes caused the aircraft to circle to the right during the evacuation. Overheating of the starter selector relay during the starting of the No.1 and 2 engines. The proximity of a wire bundle to the relay provided a source of combustion for the initial fire."
ACCIDENT DETAILS,"April 15, 1969",13:50,"Off Chongjin, North Korea",Military - U.S. Navy,?,?,Lockheed EC-121M,135749,4318,31 (passengers:? crew:?),31 (passengers:? crew:?),0,The aircraft was shot down over the Sea of Japan by two North Korean MiG jet fighters while making a reconnaissance flight.
ACCIDENT DETAILS,"April 16, 1969",?,"Kinshasa, Zaire",Wigmo,?,Kinshasa - Luluaburg,Curtiss C-46,?,?,45 (passengers:42 crew:3),45 (passengers:42 crew:3),0,The plane developed landing gear trouble while attempting to land at Luluaburg. The pilot chose to return to Kinshasa. He was circling to use up fuel when the accident occurred. The plane crashed into the Congo River. Leased to the Congolese Air Force.
ACCIDENT DETAILS,"April 19, 1969",13:00,"Craig, Alaska",Simpson Air Service - Air Taxi,?,?,de Havilland DHC-2,N167W,?,9 (passengers:8 crew:1),9 (passengers:8 crew:1),0,"Crashed into water after making a steep, nose high turn. Pilot in command failed to maintain flying speed."
ACCIDENT DETAILS,"April 21, 1969",14:59,"Khulna, East Pakistan",Indian Airlines,?,"Silchar, India - Khulna, Bangladesh",Fokker F-27 Friendship 100,VT-DOJ,10214,44 (passengers:40 crew:4),44 (passengers:40 crew:4),0,The aircraft crashed in adverse weather conditions. Windshear. The crew tried to fly through thunderstorms at a low level but lost control in severe downdrafts.
ACCIDENT DETAILS,"April 24, 1969",?,"Near Takoradi, Ghana",Ghana Airways,?,?,Douglas DC-3,9G-AAF,9407,33 (passengers:30 crew:3),1 (passengers:1 crew:0),0,The aircraft struck high ground after engine problems required a forced landing.
ACCIDENT DETAILS,"April 25, 1969",16:00,"Near Nakhon Ratchasima , Thailand",Military - U.S. Air Force,Batcat 21,?,Lockheed EC121R,67-21493,4489,18 (passengers:0 crew:18),18 (passengers:0 crew:18),0,The aircraft crashed shortly after taking off from Korat Air Base. The plane climbed to about 500 ft. and then slammed into the ground and burst into flames. Severe windshear.
ACCIDENT DETAILS,"May 05, 1969",?,"Rio Cuarto, Argentina",Military - Argentine Air Force,?,Service mission,Douglas C-47A,TC-28,13783/25228,11 (passengers:? crew:?),11 (passengers:? crew:?),0,"Nosed over on landing, exploded and burst into flames."
ACCIDENT DETAILS,"May 05, 1969",?,"Las Higueras, Argentina",Argentina CAA,?,?,Douglas DC-3,LQ-IPC,4280,11 (passengers:? crew:?),11 (passengers:? crew:?),0,Crashed during landing attempt.
ACCIDENT DETAILS,"May 06, 1969",13:20,"Near Chon Thanh, South Vietnam",Military - U.S. Army,?,?,Boeing Vertol CH47A (helicopter),66-19029,?,74 (passengers:69 crew:5),30 (passengers:29 crew:1),0,"As the helicopter was taking off, the landing gear became entangled in some wire which dragged the aircraft down and caused it to fall over a cliff."
ACCIDENT DETAILS,"May 07, 1969",12:45,"Medford, New Jersey",Flying W Airways,?,"Medford, NJ - Allentown, PA",Curtiss C-46F,N1243N,22456,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Lifted off prematurely to avoid a parked aircraft and struck trees.
ACCIDENT DETAILS,"May 23, 1969",?,"Near Lashio, Burma",Union of Burma Airways,?,?,Douglas C-47,XY-ACR,9629,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,Lost control on approach and nosed into the ground. Flap asymmetry in the final stages of the flight.
ACCIDENT DETAILS,"May 25, 1969",09:52,"Reggio di Calabria, Italy",Aero Transporti Italiani,?,Rome - Reggio di Calabria,Fokker F-27 Friendship 600,I-ATIT,10363,36 (passengers:31 crew:5),1 (passengers:1 crew:0),0,Landed short of the runway and hit a wall. Misjudgement by the pilots of the distance between the aircraft and the ground during the final phase of the landing approach.
ACCIDENT DETAILS,"June 04, 1969",c 08:42,"Near Salinas Victoria, Nuevo Leon, Mexico",Compania Mexicana de Aviacion,704,Mexico City - Monterey,Boeing B-727-64,XA-SEL,19256/355,79 (passengers:72 crew:7),79 (passengers:72 crew:7),0,"While the crew was descending and attempting to align with the runway, the plane hit high ground, several kilometers from the airport, in poor weather conditions. Excessive speed and wide radius of turn took the aircraft out of the designated descent area and over rising terrain."
ACCIDENT DETAILS,"June 05, 1969",?,"Off Andreanof Islands, Alaska",Military - U.S. Air Force,?,"Shemya, AK - Eielson, AK",Boeing RC-135E,62-4137,18477,19 (passengers:0 crew:19),19 (passengers:0 crew:19),0,"Vanished en route. A message was received from the aircraft stating they were experiencing a vibration but not declaring an emergency followed by ""crew go to oxygen."""
ACCIDENT DETAILS,"June 05, 1969",07:12,"North Bend, Oregon",Eureka Aero Inc. - Air Taxi,?,?,Cessna 337C,N2665S,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,Collided with trees on approach. Improper IFR operation. Descended below minima for reasons unknown.
ACCIDENT DETAILS,"June 20, 1969",15:05,"Pasco, Washington",Cascade Airways,?,Pasco - Spokane,Beechcraft 99,N2550A,U-106,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The aircraft pitched up upon take off, stalled and crashed. The pitch trim was found in the full nose up position. Inadequate preflight preparation and/or planning, improper operation of flight controls by copilot. Failed to obtain/maintain flying speed."
ACCIDENT DETAILS,"June 23, 1969",14:52,"Near Poroslitsy, Russia",Aeroflot,831,Moscow - Chernihiv,Ilyushin IL-14M / Antonov An-12BP,CCCP-52018,7343208/402503,120 (passengers:110 crew:10),120 (passengers:110 crew:10),0,"A soviet air force plane carrying 91 paratroopers collided with a passenger airliner at 3,000 m. The IL-14 pilot changed altitude without permission to avoid storm clouds. Twenty-four killed on the IL-14 and 96 on the An12."
ACCIDENT DETAILS,"June 28, 1969",19:50,"Near Talas, Kyrgyzstan",Aeroflot,F-28,"Talas, Kyrgyzstan - Frunze, Russia",Ilyushin IL-14,CCCP-91495,7343306,40 (passengers:35 crew:5),40 (passengers:35 crew:5),0,The passenger plane struck a mountian 34 km from Talas. Crew error. The crew made a right turn towards the mountains instead of a left turn.
ACCIDENT DETAILS,"June 29, 1969",?,"Agra, India",Military - Indian Air Force,?,?,Fairchild C-119,?,?,14 (passengers:? crew:?),14 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"July 06, 1969",20:22,"Near Monroe, Georgia",Air South,168,"Atlanta, GA - Sumpter, SC - Greer, SC",Beechcraft B-99,N844NS,U16,14 (passengers:12 crew:2),14 (passengers:12 crew:2),0,"The aircraft descended in a near vertical dive crashing to the ground. Unwanted change in longitudinal trim which resulted in a nose down high-speed flight condition that was beyond the physical capacity of the pilots to overcome. The initiating element in the accident sequence could not be specifically determined. However, design of the aircraft flight control system was conducive to malfunctions of the flight control systems which, if undetected by the crew could lead to loss of control."
ACCIDENT DETAILS,"July 12, 1969",?,"Hitauda, Nepal",Royal Nepal Airlines,?,Katmandu - Simra,Douglas DC-3,9N-AAP,42956,35 (passengers:31 crew:4),35 (passengers:31 crew:4),0,Collided with trees on a cloud covered mountain summit. The plane was 10 miles from its destination when it crashed. Weather was poor at the time of the accident.
ACCIDENT DETAILS,"July 13, 1969",15:05,"Barrow, Alaska",Interior Airways - Air Taxi,?,"Sagwon,AK - Elusive Lake, AK",Grumman G-44A,N58Q,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Crashed into lake while attempting to land. Aircraft porpoised and sank into a lake. Improper level off. Improper recovery from bounced landing.
ACCIDENT DETAILS,"July 15, 1969",06:57,"New York City, New York",New York Airways,?,New York - Newark,de Havilland Canada DHC-6 Twin Otter 200,N558MA,175,14 (passengers:11 crew:3),3 (passengers:1 crew:2),0,The plane flew into wake turbulence and crashed. The pilot was 12 minutes behind schedule and made an intersection takeoff. The tower warned him of wake turbulence from a recently departing jet.
ACCIDENT DETAILS,"July 24, 1969",13:08,"Sparrevohn, Alaska",Safeway Airways,?,"McGrath, AK - Sparrevohn, AK",Cessna 320,N3007T,?,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,The aircraft flew into rising terrain (blind canyon). Continued VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"July 25, 1969",17:45,"Kekaha, Hawaii",Trans Isle Air,?,Kalaupapa - Lihue,De Havilland DH-104 Dove,N88G,826,13 (passengers:11 crew:2),1 (passengers:1 crew:0),0,The sightseeing flight collided with trees after experiencing an engine failure. Failure of valve assembly. Pilot-in-command exercised poor judgment. Unwarranted low flying.
ACCIDENT DETAILS,"July 26, 1969",?,"Biskra, Algeria",Air Algerie,?,Paris - Hassi Messaoud,Sud Aviation SE-210 Caravelle 6N,7T-VAK,073/73,37 (passengers:30 crew:7),33 (passengers:30 crew:3),0,Crash landed while attempting an emergency landing after a fire in an electrical panel led to a cabin fire.
ACCIDENT DETAILS,"July 26, 1969",12:33,"Atlantic City, New Jersey",Trans World Airlines,?,Training,Boeing 707-331C,N787TW,18712/373,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"Crashed during a missed approach procedure. A loss of directional control, which resulted from the intentional shutdown of the pumps supplying hydraulic pressure to the rudder without a concurrent restoration of power on the No.4 engine. A contributing factor was the inadequacy of the hydraulic fluid loss emergency procedure when applied against the operating configuration of the aircraft."
ACCIDENT DETAILS,"July 30, 1969",15:26,"Grand Canyon, Arizona",Halvorson - Air Taxi,?,Sightseeing,Bell 47G3B1,N73909,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,The helicopter collided with trees after experiencing engine failure. Pilot overshot two suitable landing areas.
ACCIDENT DETAILS,"August 03, 1969",16:00,"Preobrazhenka, Ukraine",Aeroflot,H926,Dnepropetrovsk - Vinnitsa,Antonov An-24B,CCCP-46248,77303206,55 (passengers:51 crew:4),55 (passengers:51 crew:4),0,"At an altitude of 4,000 m the propeller separated from the left engine.The blade punctured the fuselage, severing elevator and aileron controls. The crew could not control the plane anymore. It went into a spin and crashed."
ACCIDENT DETAILS,"August 03, 1969",?,"Uli , Nigeria",Canairelief Air,?,?,Lockheed L-1049H Super Constellation,CF-NAJ,4828,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,The cargo plane crashed while attempting to land.
ACCIDENT DETAILS,"August 05, 1969",14:40,"Niagra Falls, Canada",Prior Aviatoin - Air Taxi,?,Sightseeing,Bell 47G-2,N8403E,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,The helicopter crashed into a river after experiencing engine failure.
ACCIDENT DETAILS,"August 19, 1969",17:00,"Near Long Tieng, Laos",Air America,?,"Long Tieng, Laos - Sam Thong, Laos",Pilatus Pc-6C,N196X,596,13 (passengers:12 crew:1),13 (passengers:12 crew:1),0,The plane crashed into a hillside as it was about to come in for a landing and after the pilot was shot.
ACCIDENT DETAILS,"August 25, 1969",?,"Sucre, Ecuador",TAO,?,?,Douglas C-47B,HC-ALK,15777/27222,1 (passengers:? crew:?),1 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 26, 1969",20:31,"Moscow, Russia",Aeroflot,1770,Noril'sk - Moscow,Ilyushin IL-18,CCCP-75708,189001705,102 (passengers:94 crew:8),16 (passengers:16 crew:0),0,An engine fire led to an emergency landing with the landing gear retracted. A cabin fire followed.
ACCIDENT DETAILS,"August 31, 1969",20:05,"Newton, Iowa",Private Charter,-,Chicago - Des Moines.,Cessna 172H,N3149X,55299,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"The single engine plane took off at night in rainy weather despite warnings of a building storm front. Fighter, Rocky Marciano, 45, killed. The pilot was not cleared to fly IFR and had only 35 hours of night flying experience. The plane got as far as Newton, Iowa. The plane was seen flying barely 100 feet off the ground when it entered a rolling bank of clouds. Reappearing once, it rose and disappeared again. The plane crashed into a lone oak tree in the middle of a corn field. After a stop at Des Moines, Marciano was on his way home to attend his birthday party. Pilot attempted operation beyond experience/ability level. Continued VFR flight into adverse weather conditions. Spatial disorientation."
ACCIDENT DETAILS,"September 01, 1969",13:05,"Cross Bay, Russia",Aeroflot,55,Anadyr - Cross Bay,Ilyushin IL-14P,CCCP-61731,146000205,27 (passengers:22 crew:5),22 (passengers:17 crew:5),0,The plane crashed into a hillside 24 km from the airport in poor weather while on approach. Failure of the crew to reduce speed and approach in weather worse than the specified minimum.
ACCIDENT DETAILS,"September 02, 1969",11:15,"Near Pakse, Laos",Military - Royal Lao Air Force,?,?,Douglas C-47,?,?,35 (passengers:? crew:?),35 (passengers:? crew:?),0,Crashed near the Meking River after being unable to land because of lower clouds and running out of fuel.
ACCIDENT DETAILS,"September 06, 1969",?,"Quito, Ecuador",TAME Ecuador,?,?,Douglas DC-3,?,?,16 (passengers:? crew:?),1 (passengers:? crew:?),?,"Twelve men and a woman, some of them armed with machine guns, hijacked two TAME Ecuador C-47 planes. The hijackers shot and killed one crewman and wounded another. Both aircraft landed at Tumaco (TCO), Colombia for refueling. One airplane was left behind as the hijackers continued to Panama City-Tocument Airport (PTY). After a 31-minute refueling stop the C-47 continued to Kingston (KIN), Jamaica. The plane left Kingston at 21:00 after a 71-minute refueling stop. The flight finally landed at Cuba. The hijackers told passengers that the hijacking was in retaliation for the deaths of several students in May 1969 during anti-government riots at the University of Guyaquil in Ecuador."
ACCIDENT DETAILS,"September 06, 1969",05:30Z,"Korat Air Base, Thailand",Military - U.S. Air Force,Batcat 19,?,Lockheed EC121R,67-21495,4491,16 (passengers:0 crew:16),4 (passengers:0 crew:4),4,"Dropped down below the glide path and struck approach lights, 3,000 feet short of the runway during a second approach."
ACCIDENT DETAILS,"September 08, 1969",14:00,"Near Medina, Colombia",SATENA,?,Bogota - Villavicencio,Douglas DC-3,FAC-685,?,32 (passengers:29 crew:3),32 (passengers:29 crew:3),0,"Crashed into a mountain, 30 miles from its destination after being diverted because of a severe storm."
ACCIDENT DETAILS,"September 09, 1969",14:29,"Near Fairland, Indiana",Allegheny Airlines / Forth Corporation,853,Indianapolis - Bakalar AFB,MD Douglas DC-9-31/Piper Cherokee PA-28,N988VJ/N7374J,47211/357 / ?,83 (passengers:79 crew:4),83 (passengers:79 crew:4),0,"Midair collision at 2,500 ft. The Piper crashed into the tail of the DC-9 as it prepared to land. Eighty-two killed aboard the DC-9, one aboard the Piper. Inadequate VFR separation and deficiencies in the ATC system in the terminal area with mixed VFR/IFR traffic."
ACCIDENT DETAILS,"September 12, 1969",?,"Near Antipolo, Philippines",Philippine Air Lines,158,Mactan - Manilla,BAC One-Eleven 402AP,PI-C1131,092,47 (passengers:42 crew:5),45 (passengers:41 crew:4),0,Landed short and crashed into a tree during it's approach. Possible faulty altimiter. The weather was clear.
ACCIDENT DETAILS,"September 14, 1969",20:33,"Londrina-Parana, Brazil",VASP,?,Camp Grande - Londrina - Sao Palo,Douglas DC-3,PP-SPP,15618/27063,21 (passengers:15 crew:6),20 (passengers:15 crew:5),0,"Fifteen minutes after leaving Londina, the port engine was feathered and aircraft returned to Londrina. The plane crashed while attempting a go-around after a failed landing attempt. The only survivor was a crew member thrown clear of the accident."
ACCIDENT DETAILS,"September 17, 1969",17:09,"Campbell River, Canada",Pacific Western Airlines,627,Vancouver - Campbell River,Convair CV-640,CF-PWR,440,15 (passengers:11 crew:4),4 (passengers:2 crew:2),0,Crashed into a hill while attempting to land in inclement weather. Non-compliance with the instrument approach procedures. Pilot error.
ACCIDENT DETAILS,"September 20, 1969",c 16:00,"Near Hoi An, Vietnam",Air Vietnam (South Vietnam),?,Pleiku - Da Nang,Douglas DC-4 / USAF F-4E,XV-NUG,10860,76 (passengers:71 crew:5),74 (passengers:69 crew:5),2,"Midair collision. The F-4E landed safely. The DC-4 crashed, killing all seventy-five aboard and two on the ground. Misconstrued instructions on landing by the DC-4."
ACCIDENT DETAILS,"September 21, 1969",?,"Mexico City, Mexico",Mexicana,?,Chicago - Mexico City,Boeing B-727-64,XA-SEJ,19255/331,118 (passengers:111 crew:7),27 (passengers:22 crew:5),0,"During an approach, the plane undershot the runway and landed about a mile short, hitting an embankment . The plane became airborne again until the undercarriage and forward fuselage struck a railway embankment and broke up. Undetermined cause."
ACCIDENT DETAILS,"September 26, 1969",15:10,"Near La Paz, Bolivia",Lloyd Aereo Boliviano,?,Santa Cruz - La Paz,Douglas DC-6B,CP-698,43273/191,74 (passengers:69 crew:5),74 (passengers:69 crew:5),0,"Hit 15,500 ft. Mt. Choquetanga. Cause unknown. All members of the Bolivian soccer team The Strongest, killed."
ACCIDENT DETAILS,"September 26, 1969",?,"Uli, Nigeria",Nordchurchaid,?,?,Boeing C-97,N52676,?,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,The cargo plane crashed into trees on approach.
ACCIDENT DETAILS,"October 02, 1969",07:10,Gulf of Tonkin,Military - U.S. Navy,?,?,Grumman C-2A,152796,?,26 (passengers:? crew:?),26 (passengers:? crew:?),0,Crashed while flying from Subi Point in the Philippines to an aircraft carrier.
ACCIDENT DETAILS,"October 03, 1969",17:22,"Denver, Colorado",Metro Commuter - Air Taxi,?,"Rawling, WY - Denver, CO",Beechcraft 65-B80,N590CA,?,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,Crash landed off of airport. Engine failure. Improper operation of powerplant controls. Pilot accepted weather below MDA for approach.
