,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"April 30, 1983",?,"Jacksonville, Florida",Military - United States Navy,?,"Jacksonville NAS - Guantanamo Bay, Cuba",Convair CV-340,141010,293,15 (passengers:9 crew:6),15 (passengers:9 crew:6),0,"Crashed into St. John's River just shy of the Jacksonville Naval Air Station's main runway. Shortly after takeoff, one of the engines burst into flames and the crew was trying to make it back to the air station."
ACCIDENT DETAILS,"May 05, 1983",09:15,"En route Miami, FL - Nassau, Bahamas",Eastern Air Lines,855,"Miami, FL - Nassau, Bahamas",Lockheed L-1011,N334EA,1141,172 (passengers:162 crew:10),0 (passengers:0 crew:0),0,"Procedural error by maintenance crew caused O-ring seal to be left off all three engines, causing all oil to leak out in flight. One engine shut down at first sign of trouble, followed by failure of other two engines. First engine restarted at an altitude of 3,000 feet and ran long enough to make a safe landing at Miami 9 minutes later."
ACCIDENT DETAILS,"May 05, 1983",10:20,"Near Ban Ta Khli, Thailand",Military - Royal Thai Air Force,?,?,Fairchild C-123K,L4K-12/18,20227,30 (passengers:24 crew:6),30 (passengers:24 crew:6),0,The aircraft was preparing to land at Ban ta Khli Air Base when it was waved off because the runway was not clear. The plane plunged to earth 700 ft. past the runway. Engine failure was suspected.
ACCIDENT DETAILS,"June 02, 1983",19:20,"Cincinnati International Airport, Covington/Hebron, Kentucky",Air Canada,797,Dallas-Fort Worth - Toronto,McDonnell Douglas DC-9-32,C-FTLU,47196/278,46 (passengers:41 crew:5),23 (passengers:23 crew:0),0,"The plane was on a flight from Houston to Toronto with an intermediate stop at Dallas - Fort Worth. An in-flight fire in the rear lavatory, of unknown origin, forced the plane to make an emergency landing at Cincinnati International Airport. Fatalities occurred from smoke inhalation and a flash fire that erupted when exit doors were opened. Underestimation of the fire severity and conflicting fire progress reports to the captain delayed a quicker emergency landing. Canadian folk singer Stan Rogers, 33, killed. He was going home after attending the Kerrville Folk Festival in Texas. He died in the fire while helping other passengers to safety."
ACCIDENT DETAILS,"June 02, 1983",?,"Tanjung Karang, Indonesia",Garuda Indonesia Airlines,?,?,Fokker F-28 Fellowship 3000RC,PK-GFV,11132,61 (passengers:57 crew:4),3 (passengers:1 crew:2),0,The aircraft failed to gain altitude and overran the runway. Crew did not follow checklist procedures.
ACCIDENT DETAILS,"June 05, 1983",13:23,"Cape Town, South Africa",Air Taxi - Linair Express,?,Cape Town - Johannesburg,Cessna 402B,ZS-KVG,?,9 (passengers:8 crew:1),7 (passengers:6 crew:1),0,Crashed onto a road after taking off. Not IFR qualified.
ACCIDENT DETAILS,"June 06, 1983",12:40,"Off Quemoy, Taiwan",Military - Republic of China Air Force,?,?,Fairchild C-199G,?,?,47 (passengers:39 crew:8),47 (passengers:39 crew:8),0,The domestic flight crashed into the Formosa Strait after the right engine caught fire shortly after taking off.
ACCIDENT DETAILS,"June 08, 1983",13:55,"Near Cold Bay, Alaska",Reeve Aleutian Airways,8,"Cold Bay, Alaska - Seattle, Washington",Lockheed L-188C Electra,N1968R,2007,15 (passengers:10 crew:5),0 (passengers:0 crew:0),0,"After experiencing a strong vibration, the number 4 prop separated and struck the aircraft causing a major gash in the bottom of the aircraft. This resulted in decompression of the cabin and jamming of the flight controls. Using the autopilot, which uses separate cables, the crew was able to maintain level flight, but not turn. As the flight crew kept trying heavy control inputs, they worked the cables loose enough to regain some control. Diverting to Anchorage, they were barely able to descend by stopping a second engine. On the second attempt they were able to get low enough to land safely. The cause of the prop separation was not determined since it fell into the ocean"
ACCIDENT DETAILS,"June 16, 1983",?,"Kauai, Hawaii",Military - U.S. Navy,?,?,Lockheed P-3B Orion,152720,185-5160,14 (passengers:0 crew:14),14 (passengers:0 crew:14),0,Crashed into a mountain
ACCIDENT DETAILS,"June 21, 1983",?,"Niela, Mali",Air Mali,?,?,de Havilland Canada DHC-6 Twin Otter 300,TZ-ACH,394,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,?
ACCIDENT DETAILS,"June 25, 1983",10:15,"Cortez, Colorado",Air Taxi - Four Corners Aviation Inc.,?,"Blanding, UT - Farnington, New Mexico",Cessna U206,N5413X,U20605729,5 (passengers:4 crew:1),2 (passengers:1 crew:1),0,Pilot became disoriented in clouds and impacted rising terrain in a nose up attitude. Continued VFR flight in adverse weather. Pilot was not instrumented rated.
ACCIDENT DETAILS,"June 28, 1983",?,"Las Vegas, Nevada",Military - U.S. Air Force,?,Training,Lockheed C-130H Hercules,74-2068,4694,6 (passengers:1 crew:5),6 (passengers:1 crew:5),0,While flying at a low level during the aircraft stalled and crashed.
ACCIDENT DETAILS,"July 01, 1983",?,"Labe, Guinea",CAAK,?,"Pyongyang, North Korea - Conakry, Guinea",Ilyushin IL-62M,B-889,21391,23 (passengers:? crew:?),23 (passengers:? crew:?),0,Crashed into Fouta Djall Mountain.
ACCIDENT DETAILS,"July 11, 1983",c 07:40,"Near Cuenca, Azuay, Ecuador",TAME,?,Quito - Cuenca,Boeing B-737-2V2,HC-BIG,22607/775,119 (passengers:111 crew:8),119 (passengers:111 crew:8),0,"The jetliner scraped a mountian peak, exploded in flames and slid down a ravine coming to rest at the foot of a mountain. The plane was attempting to land in the Andean city of Cuenca. Under-qualification of pilot."
ACCIDENT DETAILS,"July 16, 1983",?,"Off Scilly Islands, UK",British Airways Helicopters,?,Penzance - Scilly Islands,Sikorsky S-61N-II,G-BEON,61-770,26 (passengers:23 crew:3),20 (passengers:19 crew:1),0,Crashed into the English Channel.
ACCIDENT DETAILS,"July 23, 1983",19:30,"Gimli, Manitoba, Canada",Air Canada,143,Ottawa - Edmonton,Boeing B-767-233ER,C-GAUN,22520/47,69 (passengers:61 crew:8),0 (passengers:0 crew:0),0,"The aircraft took off from Ottawa bound for Edmonton with less than half the fuel required to make the trip. A computer known as the ""Fuel Quantity Information System Processor"" was not working properly so the ground crew made manual calculations for the amount of needed fuel. However, they used pounds/liter for the specific gravity factor instead of kilograms/liter. This was first model of aircraft of Air Canada to use kilograms. The aircraft ran out of fuel at 41,000 feet. With only standby instruments (magnetic compass, artificial horizon, airspeed indicator and altimeter) and no slats or flaps, the plane landed safely on a 7,200 ft. runway at Gimli, a former Air Force base converted into a racing drag strip. The plane became known as the ""Gimli Glider."" The TV movie Falling from the Sky: Flight 174 was made about this incident in 1995."
ACCIDENT DETAILS,"July 26, 1983",?,"Near Ambone, Indonesia",Bali International Air Service,?,?,Cessna 404 Titan,PK-KCA,404-0006,11 (passengers:? crew:?),7 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 05, 1983",?,"Off Bula, Indonesia",Bali International Air Service,?,?,Britten-Norman BN-2A-21 Islander,PK-KNF,745,2 (passengers:? crew:?),2 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 11, 1983",17:45,"Evart, Michigan",Air Taxi - Northern Air Services Inc.,?,?,Beechcraft G18S,N400NA,BA 591,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft collided with a power pole and trees during a forced landing after a power loss on takeoff. Reason for occurrence unknown.
ACCIDENT DETAILS,"August 17, 1983",12:27,"Grand Canyon, Arizona",Las Vegas Airlines,?,"Las Vegas, NV - Grand Canyon, AZ",Piper PA-31-350 Chieftain,N88LV,31-7752118,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,Crashed into a cliff in the Grand Canyon on a sightseeing flight.
ACCIDENT DETAILS,"August 27, 1983",?,"Near Dundo, Angola",Transamerica Airlines,?,?,Lockheed L-100-30 Hercules,N17ST,4333,7 (passengers:3 crew:4),7 (passengers:3 crew:4),0,?
ACCIDENT DETAILS,"August 28, 1983",?,"Adavale, Queensland, Australia",Moore's Air Charter,?,?,Beech Super King Air 200,VH-KTE,BB-0320,12 (passengers:? crew:?),12 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 30, 1983",23:17,"Near Alma-Ata, Kazakastan, USSR",Aeroflot,5463,Kazan - Chelyabinsk - Alma-Ata,Tupolev TU-134A,CCCP-65129,60630,90 (passengers:84 crew:6),90 (passengers:84 crew:6),0,Crashed an burned after striking mountain while attempting to land. Procedural errors.
ACCIDENT DETAILS,"September 01, 1983",18:26,"Near Sakhalin Island, Russia",Korean Airlines,007,Anchorage - Seoul,Boeing B-747-230B,HL-7442,20559/186,269 (passengers:246 crew:23),269 (passengers:246 crew:23),0,"On a flight from Alaska to South Korea, the airliner drifted off course and twice penetrated Soviet airspace. During the second penetration, the airliner was shot down by a Russian Su-15 Air Force fighter with air-to-air missiles. The aircraft crashed into international waters in the Sea of Japan. U.S. Representative from Georgia Lawrence McDonald killed. Because of an improper navigational setting the plane drifted off course. There was a U.S. spy plane in the vacinity of the 007 flight. The 007 plane was mistaken for the spy plane. The fighter pilot was ordered by Soviet command to shoot down the plane. Two air-to-air missiles were launched by the fighter and struck the Boeing 747. Cabin pressure was lost and the aircraft suffered control problems, causing the plane to go into a dive and break up, crashing into the ocean."
ACCIDENT DETAILS,"September 02, 1983",?,"Near Smithers, British Columbia, Canada",Central Mountain Air Services,?,Campbell River - Smithers,Britten-Norman BN-2A-21 Islander,C-GIPF,0274,9 (passengers:? crew:?),9 (passengers:? crew:?),0,"Crashed en route. NY industrialist Georgel Cogar, 51, among those killed."
ACCIDENT DETAILS,"September 14, 1983",09:34,"Guilin, China",CAAC,?,Guilin - Beijing,Hawker Siddeley Trident 2E / II-28,B-264 / ?,2169 / ?,106 (passengers:100 crew:6),11 (passengers:11 crew:0),0,Collided with a Chinese Air Force aircraft while taxing.
ACCIDENT DETAILS,"September 23, 1983",c 15:30,"Near Mina Jebel Ali, UAE",Gulf Air,771,Karachi - Abu Dhabi,Boeing B-737-2P6,A40-BK,21734/566,112 (passengers:107 crew:5),112 (passengers:107 crew:5),0,Crashed into the desert after a distress message and during an emergency landing attempt. Detonation of an explosive device in the baggage compartment.
ACCIDENT DETAILS,"September 23, 1983",19:30,"Flagstaff, Arizona",Air Taxi - Fiesta Airline,?,"Flagstaff, AZ - Mesa, AZ",Cessna TU206C,N7353N,U20603627,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft collided with trees shortly after takeoff. The pilot because disoriented and experienced spatial disorientation.
ACCIDENT DETAILS,"September 28, 1983",?,"Off Lanyu Island, Taiwan",Taiwan Airlines,?,?,Britten-Norman BN-2A-26 Trislander,B-11109,0518,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,Crashed into the sea.
ACCIDENT DETAILS,"October 05, 1983",12:00,"Springfield, Missouri",Air Taxi - Ozark Skyways Inc.,?,"Little Rock, AR - Springfield, MO",Cessna 182R,N5191E,18268298,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"While on final approach the aircraft hit tree tops and crashed 1,200 ft. short of the runway. Procedures not followed. The pilot in command did not use decision height."
ACCIDENT DETAILS,"October 07, 1983",?,"Aracatuba, Brazil",TAM Lineas Aéreas Regional,?,?,Embraer 110C Bandeirante,PP-SBH,110026,15 (passengers:13 crew:2),7 (passengers:5 crew:2),0,After two missed IFR approaches the aircraft struck the ground short of the runway threshold during a third VFR approach.
ACCIDENT DETAILS,"October 08, 1983",?,"Near Lonkin, Myanmar",Burma Airways,?,Lonkin - Myitkyina,de Havilland Canada DHC-6 Twin Otter 300,XY-AEE,512,14 (passengers:11 crew:3),9 (passengers:6 crew:3),0,Struck trees on high ground after losing the No.1 engine during take off.
ACCIDENT DETAILS,"October 11, 1983",20:53,"Pinckneyville, Illinois",Air Illinois,701,"Springfield, Il - Carbondale, IL",Hawker Siddeley HS-748-FAA,N748LL,1716,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,"Two minutes out of Springfield, the left generator suffered a complete mechanical failure. The first officer mistakenly shut down the right generator and all attempts at bring it back to life failed. Although the plane could be flown safely on batteries for about 30 minutes the captain decided to continue on towards Carbondale, thirty-nine minutes away. The batteries lasted for thirty-one minutes. The aircraft lost all power, turned blindly 180 degrees and crashed in a rural area."
ACCIDENT DETAILS,"October 28, 1983",13:35,"Middletown, Pennsylvania",Pennsylvania Airlines,?,Middletown - Washington DC,Shorts 330-200,N26288,SH3074,30 (passengers:27 crew:3),1 (passengers:1 crew:0),0,"A passenger committed suicide by opening the right rear door and jumping out at 3,500 ft."
ACCIDENT DETAILS,"November 08, 1983",c 15:20,"Lubango, Huila, Angola",TAAG Angola Airlines,?,Lubango - Luanda,Boeing B-737-200,D2-TBN,22775,130 (passengers:126 crew:4),130 (passengers:126 crew:4),0,The airliner crashed immediately after takeoff. Shot down by rebels with a surface to air missile.
ACCIDENT DETAILS,"November 23, 1983",?,"Landsdowne House, Canada",Austin Airways,?,?,de Havilland Canada DHC-6 Twin Otter 300,C-GTLA,632,7 (passengers:5 crew:2),4 (passengers:4 crew:0),0,The aircraft touched down short of the runway while on a VFR approach in a snowstorm. The nosegear and one of the main landing gear legs broke away from the fuselage and the aircraft caught fire.
ACCIDENT DETAILS,"November 26, 1983",15:30,"Midland, Texas",Air Taxi - Texas Western Aviation,?,"Wichita, TX - Midland, TX",Beechcraft B-100,N1910L,BE-10,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,"Witnesses observed what appeared to be a normal approach, but at 30 to 50 ft. agl, the pilot initiated a go-around, the aircraft pitched up in an extremely nose high attitude, then entered a left bank, stalled & crashed. Reasons for occurrence undetermined."
ACCIDENT DETAILS,"November 27, 1983",10:06,"Madrid-Barajas, Spain",AVIANCA,11,Paris - Madrid - Bogota,Boeing B-747-283B,HK-2910,21381,192 (passengers:169 crew:23),181 (passengers:158 crew:23),0,"While attempting to land at Madrid, the crew intercepted the wrong ILS track which caused the pilot to initiate a right turn short of the VOR beacon. The aircraft impacted a series of hills during which the right wing broke off, the aircraft cartwheeled and broke into 5 pieces and came to rest upside down. Procedural errors by the crew including the pilot not knowing his precise position before descending, failure of the crew to take corrective action after a warning from the ground proximity warning system and deficient teamwork on the flight deck. The aircraft was named ""Magnus Viking,"" LN-RNA and dry-leased from SAS."
ACCIDENT DETAILS,"November 28, 1983",?,"Near Enugu, Nigeria",Nigeria Airways,?,?,Fokker F-28 Fellowship 2000,5N-ANF,11090,72 (passengers:66 crew:6),53 (passengers:51 crew:2),0,The aircraft crashed 18 nm short of the runway after attaining a nose-high attitude in poor visibility and caught fire. Crew may have been preoccupied with landing gear trouble.
ACCIDENT DETAILS,"December 07, 1983",c 09:40,"Near Madrid, Spain",Iberia Airlines / Aviaco,350/134,Madrid - Rome,Boeing B-727-200 / DC9-32,EC-CFJ/EC-CGS,20820 / 47645,135 (passengers:120 crew:15),93 (passengers:87 crew:6),0,"While taking off, the B-727 struck the DC-9 on the runway in poor visibility, fog and snow. Because of poor visibility and inadequate signs and markings the, DC-9 inadvertently wandered on the runway being used by the B-727 to take off. The airport had no ground radar. Fifty-one aboard the 727 and all 42 aboard the DC-9 were killed. Mexican actress, María ""Fanny Cano"" Damián, 39, among those killed."
ACCIDENT DETAILS,"December 09, 1983",21:30,"Put-In-Bay, Ohio",Air Taxi - Island Airlines,?,"Put-In-Bay, OH - Kelly's Island, OH",Cessna 207,N208JP,T20700060,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"No flight plan was filed and no record of a wx briefing was found. Reportedly, after takeoff, the aircraft disappeared in a cloud or haze. Also after departing, sheriff's personnel received a radio call from the aircraft stating ""we are in it."" According to local residents, there was patchy fog in the area. When the aircraft did not arrive at its destination, a search was initiated. The plane was found in lake Erie along the expected route of flt. Continued VFR flight into adverse weather."
ACCIDENT DETAILS,"December 14, 1983",15:30,"Near Medellin, Colombia",TAMPA Colombia,?,Medellin - Miami,Boeing 707-373C,HK-2401,18707/349,3 (passengers:0 crew:3),3 (passengers:0 crew:3),22,"After liftoff, the aircraft entered a 90 degree bank, struck power lines and crashed into buildings. Failure of the No.3 engine during a climb out with the No.4 engine operating at idle."
ACCIDENT DETAILS,"December 17, 1983",13:10,"Paulatuk, Northwest Territory, Canada",Inuvik Coastal Airways,?,Inuvik - Paulatuk,de Havilland Canada DHC-6 Twin Otter 200,C-FGJK,213,12 (passengers:10 crew:2),2 (passengers:1 crew:1),0,The left wing contacted the ground after the pilot attempted a go-around. The plane cartwheeled and crashed. Runway is not oriented to correspond with the prevailing winds. The aircraft was overloaded by 840 lbs and was below that prescribed to take off. Lack of weather forcast.
ACCIDENT DETAILS,"December 24, 1983",?,"Leshukonskoye, Russia",Aeroflot,601,Arkhangelsk - Leshukonskoye,Antonov AN-24,CCCP-46617,37308704,49 (passengers:44 crew:5),44 (passengers:39 crew:5),0,"The airliner crashed on approach in adverse weather. Instead of a go-around the pilot put the plane in a tight turn to the right with a high slip angle, leading to a loss of airspeed. After descending through decision height the pilot attempted a go-around but the plane rolled to the left and lost altitude. After the bank angle reached 90 degrees the aircraft crashed short of the runway."
