,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 13, 1965",04:20,"Miami, Florida",Aerolineas El Salvador,?,?,Curtiss C-46A,YS-012C,127,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane lost the No. 1 engine on takeoff. The prop could not be feathered and the plane crashed. Fatigue fracture of the crankshaft. Inadequate maintenance and inspection.
ACCIDENT DETAILS,"February 13, 1965",10:22,"Near Shirinbulak, Azerbaijan",Aeroflot,A-3,Yevlakh - Nuha,Ilyushin IL-14P,CCCP-52003,602112,23 (passengers:19 crew:4),23 (passengers:19 crew:4),0,Crashed. Crew error. Premature descent.
ACCIDENT DETAILS,"February 14, 1965",?,"Mt. Nakanoone, Japan",Zen Nippon,?,Osaka - Tokyo,Douglas DC-3,JA5080,4436,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Flew into Mt. Nakanoone.
ACCIDENT DETAILS,"February 14, 1965",19:30,"South Beach, New York",Air Taxi,?,?,Beechcraft B-35,N2151D,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Crashed into the water. Undetermined cause.
ACCIDENT DETAILS,"March 02, 1965",07:45,"Near Aradan, Russia",Aeroflot,542,?,Li-2,CCCP-54971,23442810,31 (passengers:27 crew:4),31 (passengers:27 crew:4),0,Crashed into mountainous area while en route. Failure of the rudder assembly.
ACCIDENT DETAILS,"March 08, 1965",10:30,"Libmanan, Philippines",Fairways (Filipinas Orient Airways),43,Manila - Naga,Douglas DC-3,PI-C948,4892,12 (passengers:9 crew:3),10 (passengers:7 crew:3),0,Crashed and burned on a forested mountain slope on Mt. Tangcong Vaca. Misjudgment of clearance with the ground by the crew which resulted in collision with trees.
ACCIDENT DETAILS,"March 08, 1965",11:35,"Kuibyshev , Russia",Aeroflot,513,Kuibyshev - Rostov-on-Don,Tupolev Tu-124V,CCCP-45028,2350803,30 (passengers:21 crew:9),30 (passengers:21 crew:9),0,The plane crashed in a snowy field after taking off. Jamming of the elevator control and engine trouble.
ACCIDENT DETAILS,"March 17, 1965",09:22,"Musquodoboit, Nova Scotia, Canada",Eastern Provincial Airways,102,Halifax - Sidney NS,Handley Page HPR-7 Herald 211,CF-NAF,160,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,Communication was lost with the aircraft soon after takeoff. Failure of corroded skin along the bottom center line of the aircraft which resulted in structural failure of the fuselage and aerial disintegration.
ACCIDENT DETAILS,"March 20, 1965",13:13,"Khanty, Russia",Aeroflot,CCCP-46764,Tyumen - Khanty,Antonov AN-24,CCCP-46764,47301301,47 (passengers:42 crew:5),43 (passengers:42 crew:1),0,"While attempting to land the plane undershot the runway, hit a snowdrift, broke up and caught fire."
ACCIDENT DETAILS,"March 22, 1965",14:55,"Sugar Loaf Mountain, Colombia",AVIANCA,676,Bogota - Bucaramanga,Douglas C-47,HK-109,4753,28 (passengers:26 crew:2),28 (passengers:26 crew:2),0,"Crashed into Pan de Azucar Peak, 35 nm from Bucaramanga. Flying under VFR in IFR conditions."
ACCIDENT DETAILS,"March 25, 1965",?,"Off San Juan, Puerto Rico",Military - Royal Canadian Air Force,?,Training exercise,Canadair CP-107 MK-2,20727,18,16 (passengers:? crew:?),16 (passengers:? crew:?),0,The plane was participating in U.S. - Canadian maneuvers.
ACCIDENT DETAILS,"March 26, 1965",?,"Lowery Pass, Pakistan",Pakistan International Airlines,?,Peshawar - Chitral,Douglas C-47,AP-AAH,12089,26 (passengers:22 crew:4),22 (passengers:18 crew:4),0,Crashed while en route.
ACCIDENT DETAILS,"March 31, 1965",08:04,"Off Tangier, Morocco",Iberia Airlines,?,Malaga - Tangiers,Convair CV-440-62,EC-ATH,388,53 (passengers:48 crew:5),50 (passengers:45 crew:5),0,Stalled and crashed into the sea 10 nm off the coast of Tangier. Reason unknown.
ACCIDENT DETAILS,"April 09, 1965",00:30,"Bellfontaine, Ohio",Ortner Air Service - Taxi,?,?,Beech C-45H,N84R,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Collided with trees while on approach in rain and fog. Took off with one transceiver inoperative and the other failed during the approach.
ACCIDENT DETAILS,"April 10, 1965",?,"Near Damascus, Syria",Alia Royal Jordanian Airlines,?,Beirut - Amman,Handley Page Dart Herald 207,JY-ACQ,170,54 (passengers:50 crew:4),54 (passengers:50 crew:4),0,The plane flew into a mountain after taking off from Beirut. Structural failure of the fuselage.
ACCIDENT DETAILS,"April 14, 1965",?,"Jersey, Channel Islands, UK",British United Airways,1030X,"Paris - Jersey , Channel Islands",Douglas C-47B,G-ANTB,15762/27207,27 (passengers:23 crew:4),26 (passengers:23 crew:3),0,"The aircraft crashed on its second approach in deteriorating weather condtions, crashing 3,000 feet short of the runway. The aircraft struck the approach lighting when it was flown below the safe approach path during an approach to land in conditions of very low clouds and poor visibility. The pilot disregarded the approach ban applied by his operations manual."
ACCIDENT DETAILS,"April 17, 1965",19:45,"Johnstown, Pennsylvania",Baker Aero Inc. - Taxi,?,?,Piper PA-24,N7397P,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Struck trees after an uncontrolled descent. VFR flight into adverse weather conditins.
ACCIDENT DETAILS,"April 23, 1965",14:23,"Near Seattle, Washington",Aaxico Airlines,1422,"Seattle, WA - Ogden, UT",Douglas DC-6A,N6541C,45369/984,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"The cargo plane flew into Mt. Rainier at 10,200 ft. The improper correlation of the aircraft position with respect to obstructing terrain while continuing the flight on a VFR flight plan in instrument weather conditions."
ACCIDENT DETAILS,"May 05, 1965",21:17,"Tenerife, Canary Islands, Spain Canary Islands",Iberia Airlines,401,Madrid - Tenerife,Lockheed 1049G-55 Super Constellation,EC-AIN,4550,49 (passengers:40 crew:9),30 (passengers:24 crew:6),0,"The pilot, who saw the beginning of the runway clearly, but not the rest of it, decided to make a very low run after which he re-applied power for a go-around. After starting his go-around, the aircraft struck a tractor located 50 meters from the runway edge. Heavily damaged, the plane crashed on the western edge of the diversion canal of the Rodeo gorge. Decision not to divert to Las Palmas in view of the weather conditions."
ACCIDENT DETAILS,"May 20, 1965",23:48,"Cairo, Egypt",Pakistan International Airlines,705,Karachi - Dhahran - Cairo - Geneva - London,Boeing B-720-040B,AP-AMH,18379,127 (passengers:114 crew:13),121 (passengers:108 crew:13),0,The aircraft crashed during its approach.The plane descended during the approach at triple the normal rate until the aircraft struck the ground. The aircraft exceeded the recommended descent rate during the final stages of landing for reasons unknown.
ACCIDENT DETAILS,"June 15, 1965",09:50,"Near Colombus, Georgia",Military - U.S. Army / Military - U.S. Army,?,?,Bell UH-1D / Bell UH1D (helicopters),63-8760/63-8840,?,18 (passengers:? crew:?),18 (passengers:? crew:?),0,"Two helicopters flying in formation, crashed in mid-air at Benning military base. Ten aboard 8760 and 8 aboard 8840 killed."
ACCIDENT DETAILS,"June 25, 1965",01:46,"Near Santa Ana, California",Military - U.S. Air Force,?,El Toro - Honolulu - Okinawa,Boeing C-135A,60-0373,18148,85 (passengers:73 crew:12),85 (passengers:73 crew:12),0,"Crashed shortly after taking off from El Toro Marine Corps Air Station bound for Okinawa. After attaining an altitude of 1,000 feet, the plane failed to make a left turn and flew into rising terrain. Cause unknown."
ACCIDENT DETAILS,"June 28, 1965",13:10,"San Francisco, California",Pan American World Airways,?,San Francisco - Hawaii,Boeing B-707-321B,N761PA,18336,153 (passengers:143 crew:10),0 (passengers:0 crew:0),0,"Just after the aircraft took off from San Francisco International Airport, the No. 4 engine disintegrated tearing off 25 feet of the right wing. An emergency landing was safely made at Travis Air Force Base. A plane was dispatched to pick up the passengers at Travis Air Force Base. While attempting to land, and in plain view of the passengers, the nose gear collapsed. Improper turbine rotor positioning during engine assembly and the use of serviceable worn parts. The aircraft was named ""Clipper Friendship."""
ACCIDENT DETAILS,"July 01, 1965",05:29,"Kansas City, Missouri",Continental Airlines,12,"Los Angeles - Kansas City, MO",Boeing B-707-124,N70773,17609/25,66 (passengers:60 crew:6),0 (passengers:0 crew:0),0,The aircraft slid off the end of the runway while landing and broke in two. Hydroplaning of the landing gear wheels which led to braking ineffectiveness.
ACCIDENT DETAILS,"July 06, 1965",16:00,"Near Oxford, England",Military -Royal Air Force,?,?,Handley Page Hastings C Mark 1,TG577,?,41 (passengers:35 crew:6),41 (passengers:35 crew:6),0,"The plane, carrying paratroopers, climbed to 2,000 ft., made a left turn and crashed. Fatigue fracture of 2 bolts that attached the elevator to the horizontal stabilizer resulted in an abnormal pitch-up attitude and stall."
ACCIDENT DETAILS,"July 07, 1965",?,"Cairo, Egypt",Military - Soviet Air Force,?,Cairo - Yamen,Antonov AN-12,?,?,31 (passengers:22 crew:9),30 (passengers:21 crew:9),0,Crashed and burned after taking off from Almaza Airport.
ACCIDENT DETAILS,"July 08, 1965",c 16:40,"Dog Creek, British Columbia, Canada",Canadian Pacific Air Lines,21,Vancouver - Whitehorse,Douglas DC-6B,CF-CUQ,43844/334,52 (passengers:46 crew:6),52 (passengers:46 crew:6),0,The tail section separated from the fuselage after a bomb exploded in the passenger compartment. It was believed a saboteur ignited a mixture of acid and gunpowder which may have been poured into the toilet in a suicide-for-insurance scheme.
ACCIDENT DETAILS,"July 11, 1965",22:22,"Off Nantucket, Massachusetts",Military - U.S. Air Force,-,Otis AFB,EC-121H (Super Constellation),55-1036,4409,19 (passengers:? crew:?),16 (passengers:? crew:?),0,"The aircraft experienced a lost of the No. 2 engine followed by a fire in the No. 3 engine and ditched in the North Atlantic, 100 miles northeast of Nantucket, in zero-zero weather."
ACCIDENT DETAILS,"July 15, 1965",17:05,"St. Thomas, Virgin Islands",Virgin Islands Airways,?,?,de Havilland 106A,N6503D,?,12 (passengers:11 crew:1),8 (passengers:7 crew:1),0,The plane crashed into the water shortly after taking off. The pilot failed to maintain flying speed after lifting off prematurely. Failed to abort takeoff. Selected wrong runway relative to wind. Improperly loaded aircraft.
ACCIDENT DETAILS,"July 17, 1965",12:10,"Off Choushi, Japan",Military - Japan Maritime Self Defense Force,?,?,Lockheed P2V-7,?,?,11 (passengers:0 crew:11),11 (passengers:0 crew:11),0,Crashed into the sea.
ACCIDENT DETAILS,"July 25, 1965",07:40,"Near Libacao, Philippines",Military - Philippine Air Force,?,Hong Kong - Da Nang,Douglas C-47,777,?,37 (passengers:30 crew:7),37 (passengers:30 crew:7),0,"Crashed and burned on Penay Island on a domestic flight. The plane hit Mt. Madiac at 7,000 ft. in rain, wind and low clouds."
ACCIDENT DETAILS,"August 04, 1965",23:34,"Panama City, Panama",Rutas Internacionales Peruanes,?,Panama City - Miami,Douglas C-54D,OB-R-769,10826,7 (passengers:4 crew:3),7 (passengers:4 crew:3),0,The No. 2 engine of the cargo plane caught fire while it was taking off. A fire and a fuel tank explosion caused the plane to descend uncontrollably and crash.
ACCIDENT DETAILS,"August 12, 1965",11:00,"Near Cuiaba, Brazil",Paraense Transportes Aéreos,?,Mato Grosso - Porto Velho,Curtiss C-46A,PP-BTH,30571,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"About 30 minutes after taking off, the aircraft turned back to Mato Grosso with its left engine on fire. While over Buracao, it's left wing and engine broke away from the fuselage and it crashed to the ground."
ACCIDENT DETAILS,"August 16, 1965",20:21,"Lake Michigan, near Chicago, Illinois",United Air Lines,389,New York City - Chicago,Boeing B-727-22,N7036U,18328/146,30 (passengers:24 crew:6),30 (passengers:24 crew:6),0,"The plane crashed into Lake Michigan 19.5 miles east of Lake Forest, Illinois during an approach and while descending from FL 350. The aircraft made a continuous descent at an average rate of approximately 2,000 feet per minute from 35,000 feet to impact with the water in a clean flight configuration. Officially, a cause could not be determined. The aircraft was dispatched illegally without an operating CVR. Possible misread altimeter. The crew could have read the altimeter as 16,000 instead of 6,000 ft. and continued a descent below what they were cleared for. Possible excessive sink rate. Excessive sink rate is thought to have possibly caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected."
ACCIDENT DETAILS,"August 20, 1965",13:08,"Jeuk, Belgium",LOT Polish Airlines,?,Lille - Wroclaw,Vickers 804 Viscount,SP-LVA,249,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,After making a request to change course to avoid heavy weather the positioning flight suddenly descended and crashed. The overall atmospheric conditions in the vicinity of Jeuk and the circumstances of the accident were such that it was assumed that the pilot lost control of the aircraft when entering a cumulonimbus cloud.
ACCIDENT DETAILS,"August 24, 1965",10:10,Hong Kong,Military - U.S. Marine Corps,?,Hong Kong - Da Nang,Lockheed KC-130F,149802,3693,72 (passengers:66 crew:6),59 (passengers:57 crew:2),0,The plane crashed into Kowloon Bay after taking off from Kai Tak Airport. Pilot error. Commander's decision to proceed with the takeoff with only three engines. Failure to feather the non-functioning engine or trim the plane for a 3 engine takeoff. Decision not to abort after directional control was lost.
ACCIDENT DETAILS,"September 04, 1965",09:40,"Lake Tustumena, Alaska",Cordova Airlines,?,?,Aero Commander 680,N6305U,?,5 (passengers:4 crew:1),4 (passengers:3 crew:1),0,The pilot misjudged altitude and distance and crashed into the lake during a descent to land. VFR flilght into adverse weather conditions.
ACCIDENT DETAILS,"September 11, 1965",16:25,"Near La Carlota, Phillipines",Filipinas Orient Airways,60,Cebu - Bacolod,Douglas DC-3A,PI-C942,1926,11 (passengers:8 crew:3),11 (passengers:8 crew:3),0,Hit tree tops and crashed into Mt. Kantakan.
ACCIDENT DETAILS,"September 14, 1965",?,"Gore, Ethiopia",Ethiopian Airlines,?,?,Douglas DC-3,ET-ABI,12000,17 (passengers:14 crew:3),17 (passengers:14 crew:3),0,?
ACCIDENT DETAILS,"September 16, 1965",?,"Quang Ngai, South Vietnam",Air Vietnam (South Vietnam),?,?,Douglas DC-3,XV-NIC,20301,39 (passengers:36 crew:3),38 (passengers:35 crew:3),0,Shot down by Communist ground fire.
ACCIDENT DETAILS,"September 16, 1965",11:02,"Near Pastaza, Ecuador",TAO,?,Coca - Pastaza,Transportes Aéreos Orientales,HC-AFQ,17009/34272,11 (passengers:8 crew:3),9 (passengers:6 crew:3),0,Crashed while en route.
ACCIDENT DETAILS,"September 17, 1965",11:25,"Montserrat, Antigua",Pan American World Airways,292,"Fort de France - Saint Johns, Antigua",Boeing B-707-121B,N708PA,17586/1,30 (passengers:21 crew:9),30 (passengers:21 crew:9),0,"Crashed into mountains 32 miles southwest of its destination while descending for a landing. Pilot became lost and disoriented. Crew did not determine their position before descending. Navigation error. The aircraft was named ""Clipper Constitution."""
ACCIDENT DETAILS,"September 27, 1965",15:10,"Bao Trai, Vietnam",Air America,?,?,Beechcraft C-45H,N9574Z,?,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,Collided with houses during an uncontrolled descent.
ACCIDENT DETAILS,"October 08, 1965",01:15Z,"Near Patian, Pakistan",Pakistan International Airlines,?,Rawalpindi - Skardu,Fokker F-27 Friendship 200,AP-ATT,10279,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,The cago plane did not clear a ridge and crashed.
ACCIDENT DETAILS,"October 17, 1965",?,"Bucaramanga, Colombia",AVIANCA,?,Bogota - Bucaramanga,Douglas DC-3 / Piper PA-18A,HK-118/HK-922F,6182,19 (passengers:15 crew:4),19 (passengers:15 crew:4),0,"Midair collision between a Douglas DC-3 and Piper PA-18. Eighteen killed on the DC-3, one on the Piper."
ACCIDENT DETAILS,"October 17, 1965",07:28Z,"Mohanbari, India",Kalinga Airlines,?,?,Douglas C-47A,VT-AUQ,19431,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,The cargo plane crashed while dropping supplies.
ACCIDENT DETAILS,"October 18, 1965",?,"Near Hanoi, Vietnam",International Control Commision,?,?,Boeing 307 Stratoliner B-1,F-BELV,1996,13 (passengers:? crew:?),13 (passengers:? crew:?),0,Shot down by Communist ground fire.
ACCIDENT DETAILS,"October 20, 1965",10:33,"Near Manila, Philippines",Philippine Air Lines,741,Manila - Tacloban,Douglas DC-3,PI-C-144,13403,37 (passengers:34 crew:3),1 (passengers:1 crew:0),0,The aircraft veered to the left after taking off. The pilot lost control and crashed. Failure of the pilot to set the rudder trim tab to the proper position before takeoff and during the flight. Undetected deflection of the rudder trim tab.
ACCIDENT DETAILS,"October 27, 1965",01:23,"London, England",British European Airways,?,Edinburgh - London,Vickers Vanguard 951,G-APEE,708,36 (passengers:30 crew:6),36 (passengers:30 crew:6),0,"The aircraft made two unsuccessfull attempts at landing at Heathrow Airport and overshot the runway. The third time, the plane again overshot the runway, began climbing, then suddenly dove into the runway at a steep angle. Pilot error. Low visibility, crew fatigue, disorientation, lack of experience in overshooting in fog, over-reliance on instruments and incorrect indication of position by instruments."
ACCIDENT DETAILS,"November 02, 1965",?,"Obock, French Somaliland",Military - French Air Force,?,Djibouti - Obock,Douglas C-47A,316410,20876,30 (passengers:25 crew:5),30 (passengers:25 crew:5),0,The plane crashed and exploded as it attempted to land at Obock. The civilians aboard included a hand-ball team.
ACCIDENT DETAILS,"November 03, 1965",c 07:30,"Off Puerto Lemon, Costa Rica",Military - Argentine Air Force,?,?,Douglas C-54,TC-48,?,68 (passengers:59 crew:9),68 (passengers:59 crew:9),0,Disappeared over the Gulf after the pilot sent a distress message reporting a fire in the No. 3 engine. Cause unknown.
ACCIDENT DETAILS,"November 04, 1965",?,Southeastern Colombia,Aeropesca,?,?,Consolidated PBY-5A Catalina,?,?,? (passengers:? crew:?),6 (passengers:? crew:?),0,Disappeared
ACCIDENT DETAILS,"November 08, 1965",12:25,"Near Boqueron, Colombia",Aerolineas TAO,?,Neiva - San Vicente del Caguan,Douglas C-47DL,HK-1202,4402,30 (passengers:25 crew:5),30 (passengers:25 crew:5),0,The plane crashed while en route. Flight on an prohibited route in adverse weather. Flight VFR in IFR conditions.
ACCIDENT DETAILS,"November 08, 1965",19:02,"Cincinnati Airport, near Covington, Kentucky",American Airlines,383,New York City - Cincinnati,Boeing B-727-23,N1996,18901/153,62 (passengers:56 crew:6),58 (passengers:53 crew:5),0,"The aircraft crashed short of runway during a visual approach in deteriorating weather conditions. Failure of the flight crew to properly monitor the aircraft's height during the approach into deteriorating weather conditions resulting in an excessive sink rate. Excessive sink rate is thought to have caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected."
ACCIDENT DETAILS,"November 10, 1965",15:57,"Murmansk, Russia",Aeroflot,99,?,Tupolev TU-124,CCCP-45086,5351801,64 (passengers:57 crew:7),32 (passengers:30 crew:2),0,Crashed on the ice-covered Lake Kilp-Yavr while attempting to land . Premature descent during approach. Sudden change in the weather.
ACCIDENT DETAILS,"November 11, 1965",17:52,"Salt Lake City, Utah",United Air Lines,227,Denver - Salt Lake City,Boeing B-727-22,N7030U,18322/130,91 (passengers:85 crew:6),43 (passengers:43 crew:0),0,"The aircraft crashed short of the runway and collided with runway lights, 335 feet short of the runway, causing the main landing gear to fail followed by a fire. Too high of a descent rate during approach. Failure of the captain to take timely action to arrest an excessive descent rate during the landing approach. Excessive sink rate is thought to have caused four 727 accidents in succession. Lake Michigan 8/16/65, Cincinnati 11/8/65, Salt Lake City 11/11/65 and Tokyo Bay 2/4/66. Only the Salt Lake and Cincinnati crashes were officially attributed to it. After 727 training manuals were modified and pilots were reoriented to the flying characteristics of the aircraft the problem was corrected. Bill Linderman, 45, champion rodeo cowboy killled."
ACCIDENT DETAILS,"November 12, 1965",14:15,"Maui, Hawaii",Skyway Air - Taxi,?,?,Beechcraft C-45H,N9915Z,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The plane missed the approach and crashed. Disoriented in IFR flight for reasons unknown.
ACCIDENT DETAILS,"November 14, 1965",17:21,"Near Palm Springs, California",Paul Kelly Flying Service Inc.,?,Palm Springs - Burbank,Learjet 23,N243F,23-063,8 (passengers:6 crew:2),8 (passengers:6 crew:2),0,"The plane crashed 13 miles east of Palm Springs Airport shortly after taking off. The pilot was confronted with conditions requiring the division of his attention between instrument reference for proper attitude information and visual reference for terrain and aircraft avoidance. The aircraft went out of control from a cruise configuration and crashed in a 55-degree nosedown, vertical left bank attitude. Spatial disorientation of the pilot, resulting in a loss of control."
ACCIDENT DETAILS,"November 27, 1965",07:15,"Salt Lake City , Utah",Edde Airlines,65/75,Salt Lake - Albuquerque,Douglas C-53-DO (DC-3A),N485,4848,13 (passengers:9 crew:4),13 (passengers:9 crew:4),0,Crashed into a hill 22 miles south of Salt Lake City after taking off in snow and poor visibility. The track was aboout 1 mile east of Pass Through mountain. Judgment of the pilot in command in initiating a VFR flight under existing weather conditions and terrain environment.
ACCIDENT DETAILS,"December 04, 1965",16:18,"Carmel, New York",Trans World Airlines / Eastern Air Lines,42 / 853,Boston - Newark,Boeing B-707-131B / L1049C Constellation,N748TW/N6218C,18387/286 / 4526,112 (passengers:100 crew:12),4 (passengers:3 crew:1),0,"Midair collision at 11,000 feet. Misjudgment of altitude separation by the crew of EAL 853 because of an optical illusion created by the up-slope effect of cloud tops resulting in an evasive maneuver by the EAL 853 crew and a reactionary evasive maneuver by the TWA 42 crew. The 707 landed at JFK despite losing 25 feet of the left wing. There were no injuries to the crew of 7 and 51 passengers aboard the 707. Three of the 46 passengers and 1 crew member aboard EAL 853 were killed. Misjudgment of altitude separation by the crew of the Constellation because of an optical illusion created by the up-slope effect of cloud tops, resulting in an evasive maneuver by the Constellation crew and a reactionary evasive maneuver by the Boeing crew."
ACCIDENT DETAILS,"December 07, 1965",18:40,"Tenerife, Canary Islands",Spantax,?,"Tenerife - Manchester, England",Douglas DC-3,EC-ARZ,13474,32 (passengers:28 crew:4),32 (passengers:28 crew:4),0,Crashed into high terrain shortly after takeoff. Cause undetermined. Mechanical failure suspected.
ACCIDENT DETAILS,"December 11, 1965",c 15:00,"Near Tuy Hoa, South Vietnam",Military - U.S. Air Force,?,Pleiku - Tuy Hoa,Fairchild C-123C,56-4376,20260,85 (passengers:81 crew:4),85 (passengers:81 crew:4),0,"While en route in poor weather, the plane struck trees on a mountain slope and then went into a flat spin, crashed and burned."
ACCIDENT DETAILS,"December 12, 1965",19:40,"Kingman, Arizona",Air Taxi,?,?,Cessna 120,N89805C,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Airframe failure after flying into adverse weather. VFR flight into adverse weather conditions.
ACCIDENT DETAILS,"December 16, 1965",17:22,"Legaspi, Philippines",Air Manila,101,Manila - Legazpi,Douglas DC-3A,PI-C856,18,21 (passengers:18 crew:3),2 (passengers:0 crew:2),0,?
ACCIDENT DETAILS,"December 29, 1965",22:45,"Redericksburg, Texas",Ray A. Gardner - Taxi,?,?,Beechcraft G35,N4554D,?,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,VFR flight into adverse weather conditions.
