,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"April 29, 2016",1150,"Sorta, Norway",CHC Helikopter Service,?,Gullfflex B - Bergen,Eurocopter EC225LP Super Puma M2+,LN-OJF,2721,13 (passengers:11 crew:2),13 (passengers:11 crew:2),0,The helicopter crashed on the rocky shores of Tuoy Island whle returning to Bergen from Oil platform Gullflex B. All 11 passengers and 2 pilots were killed. A video taken by an eyewitness shows the main rotor separating from the helicopter before it crashed.
ACCIDENT DETAILS,"May 19, 2016",0249,175 miles off the Egyptian coast,EgyptAir,804,Paris - Cairo,Airbus A320-232,SU-GCC,2088,66 (passengers:56 crew:10),66 (passengers:56 crew:10),0,"The plane was en route from Paris to Cairo, flying at an altitude of 38,000 ft. when it made a sharp 90 degree turn to the left, followed by a 360 degree turn to the right as it lost altitude. The aircraft crashed into the Mediterranean Sea approximately 175 miles off the Egyptian coast."
ACCIDENT DETAILS,"July 22, 2016",?,"Bay of Bengal, Indian Ocean",Indian Air Force,?,Chennai (Tambram AFB) - Port Blair,Antonov 32,K2743,0809,29 (passengers:23 crew:6),29 (passengers:23 crew:6),0,"The aircraft was taking part in fire fighting in the region of Bayanday, when under unknown circumstances, it impact trees and crashed in a wooded area."
ACCIDENT DETAILS,"July 30, 2016",0742,"Near Lockhart, Texas",Heart of Texas Hot Air Balloon Rides,?,Sightseeing Fentress Airpark,Kubicek BB85Z Hot Air Balloon,N2469L,?,16 (passengers:15 crew:1),16 (passengers:15 crew:1),?,The hot air balloon struck power lines and crashed in a field. The pilot was likely impaired by opioids and sedatives when he ignored weather warnings and flew the ride into a power line.
ACCIDENT DETAILS,"August 05, 2016",1238,"Dubai, United Arab Emirates",Emirates,521,"Thiruvanthapuram, India - Dubai, UAE",Boeing 777-31H,A6-EMW,32700/434,300 (passengers:282 crew:18),0 (passengers:0 crew:0),1,"After being cleared to land, the crew informed Dubai tower they were going around. Immediately after being cleared to go-around, the aircraft impacted the runway, losing an engine and catching fire. The plane slid to a stop and all aboard evacuated the plane safely. One fire fighter was killed while fighting the fire."
ACCIDENT DETAILS,"August 31, 2016",1100,"Russian Mission, Alaksa",Hageland Aviiation,3190,Russian Mission- Marshall,Cessna 208 Grand Caravan,N752RV,208B5088,5 (passengers:4 crew:1),5 (passengers:4 crew:1),0,A midair collision occurred between a Cessna 208 and a Piper PA-18 Super Cub just northwest of Russian Mission Airport. Three on the Cessna and 2 on the Piper were fatally injured. Rough terrain complicated removal of the victims.
ACCIDENT DETAILS,"October 24, 2016",0720,Malta International Airport,AE Aviation,?,Malta-Luqa - Malta-Luga,Swearingen SA277-AT Expditer,N577MX,AT-577,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,"Shortly after taking off, the plane banked to the right, lost altitude and impacted the ground just past the airport. French ministry officials on board were attempting to trace routes of illicit trafficking both human and drug, leaving Libya."
ACCIDENT DETAILS,"November 18, 2016",1915,"Elko, Nevada",American Medflight Inc.,?,Elko- Salt Lake City,Piper PA-31T Cheyenne,N775F,31T-7920079,4 (passengers:1 crew:3),4 (passengers:1 crew:3),0,"The medical transport plane crashed into the Barrik Gold Corp. parking lot near a busy casino, motel, grocery store and senior housing complex shortly after taking off. A heart patient and three crew members were killed."
ACCIDENT DETAILS,"November 28, 2016",2200,"Near La Union, Colombia",LAMIA Bolivia,2933,"Santa Cruz, Bolivia - Medellin,Colombia",Avro RJ-85,CP-2933,E-2348,77 (passengers:68 crew:9),71 (passengers:64 crew:7),0,"The crew of the chartered passenger jet declared an emergency as it approached La Union, reporting they ran out of fuel and had an electrical failure. Soon after the plane impacted mountainous terrain approximately 22 miles south of Medellin. Members of the Brazilian Chapecoense soccer team were among those killed. Among the errors made which caused the crash were the decisions to let the plane take off without enough fuel to make the flight safely and then to not stop midway to refuel. The pilot also did not report the plane's emergency until it was too late."
ACCIDENT DETAILS,"December 03, 2016",1122,"Near Tanjung Pinanga, Indonesia",Indonesian Police,?,Pangkal Pinang - Batam Island,M28 Skytruck,P-4201,?,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,"The Indonesian police aircraft crashed in the waters off Kabupaten Lingga, Riau Islands during a 1.5 hour scheduled flight."
ACCIDENT DETAILS,"December 07, 2016",1620,"Near Havlien, Pakistan",Pakistan International Airlines,661,Chitral - Islamabad,ATR-42-500,AP-BHO,663,48 (passengers:42 crew:6),48 (passengers:42 crew:6),0,"While en route, the crew made a mayday call reporting they lost one of two engines. Contact was lost and the plane soon after crashed into mountains near Abbottabad and Havelian."
ACCIDENT DETAILS,"December 18, 2016",0610,"Near Wamena, Papua, Indonesia",Indonesian Air Force,?,Timika - Warmera,Lockheed C-130H Hercules,A-1134,4785,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,The military plane crashed into mountainous terrain in an eastern section of the country while attempting to land at Warmera.
ACCIDENT DETAILS,"December 20, 2016",1723,"Puerto Carreno, Colombia",Aerosucre Colombia,?,Puerto Carreno - Bogota,Boeing 727-2JOF,HK-4544,21105/1158,6 (passengers:0 crew:6),5 (passengers:0 crew:5),0,"After taking off on runway 24, the cargo jet failed to lift off properly, just cleared the perimeter fence, became airborne, turned to the right, lost altitude and crashed in an open field."
ACCIDENT DETAILS,"December 25, 2016",0527,"Near Adar, Russia",Russian Air Force,?,"Chkalovsky AB -Ader - Latakia, Syria",Tupolev 154B-2,RA-85572,83A-572,92 (passengers:84 crew:8),92 (passengers:84 crew:8),0,"The plane, carrying the Alexandrov Emsemble choir, reporters and service men, made a climbout out of Ader, turned back towards the coastline and crashed into the waters of the Black Sea about a mile offshore."
