,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 20, 1995",?,"Le Bourget, France",Leadair - Charter,?,Paris - Romania,Dassault Falcon 20E,F-GHLN,225,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,"The plane flew into a flock of birds that were injested into the left engine. The pilot soon after reported an engine fire and that he was returning to the airport. However, control of the plane was lost and the aircraft crashed."
ACCIDENT DETAILS,"January 30, 1995",19:43,"Kuei Shan Hsiang, Taiwan",Transasia Airways,?,?,Aerospatiale ATR-72,B-22717,435,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,Crashed while en route on a positioning flight.
ACCIDENT DETAILS,"February 13, 1995",15:36,"Near Tusayan, Arizona",Las Vegas Airlines,45,"AZ - Las Vegas, NV",Piper PA-31-350 Navajo,N27245,31-77552121,10 (passengers:9 crew:1),8 (passengers:7 crew:1),0,"Crashed after taking off and the pilot declaring an emergency. A loss of power on one engine for undetermined reasons, and the pilot's improper decision to return to the departure airport for landing which neccessitated maneuvering over increasingly higher terrain. Factors in the accident were: the high gusting wind, the high density altitude, the rising terrain, and the reduced single-engine performance capability of the airplane under these conditions."
ACCIDENT DETAILS,"February 16, 1995",20:30,"Kansas City, Missouri",ATI,?,Kansas City - Chicopee,McDonnell Douglas DC-8-63F,N782AL,45929/367,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,"On a positioning flight the crew aborted its first takeoff. On the second takeoff the tail struck the ground and crashed back to the ground. The loss of directional control by the pilot in command during the takeoff roll, and his decision to continue the takeoff and initiate a rotation below the computed rotation airspeed, resulting in a premature lift-off, further loss of control and collision with the terrain. The flight crew's lack of understanding of the three-engine takeoff procedures, and their decision to modify those procedures. The failure of the company to ensure that the flight crew had adequate experience, training, and rest to conduct the nonroutine flight. Contributing to the accident was the inadequacy of Federal Aviation Administration oversight of Air Transport International and Federal Aviation Administration flight and duty time regulations that permitted a substantially reduced flight crew rest period when conducting a nonrevenue ferry flight under 14 Code of Federal Regulations Part 91."
ACCIDENT DETAILS,"March 16, 1995",?,"Ossora, Russia",Aeroflot,?,Petropavlovsk - Ossora,Antonov 26B,RA-26084,11806,10 (passengers:4 crew:6),9 (passengers:3 crew:6),0,The cargo plane flew into high ground while on approach in poor weather conditons.
ACCIDENT DETAILS,"March 22, 1995",08:12,"Reno, Nevada",Union Flights,?,"Sacramento, CA - Reno, NV",Cessna 208B Caravan I Super Cargomaster,N9417B,208B-0065,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,The cargo plane crashed into a mountain while on approach. The pilot's failure to comply with published instrument approach procedures by a premature descent below the minimum altitude specified for the approach.
ACCIDENT DETAILS,"March 29, 1995",12:10,"Near Hamilton, New Zealand",Kiwi West Aviation,?,Hamilton - New Plymouth,Beech Queen Air B80,ZK-TIK,LD-249,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,Crashed into trees in a residential neighborhood after experiencing an engine failure while taking off..
ACCIDENT DETAILS,"March 31, 1995",09:11,"Near Balotesti, Romania",Transporturile Aeriene Romane (TAROM),371,Bucharest - Brussel,Airbus A310-324,YR-LCC,450/395,60 (passengers:50 crew:10),60 (passengers:50 crew:10),0,"Shortly after takeoff in poor visibility and heavy snow, with autothrottles engaged, climb thrust was selected. The right engine throttle jammed and remained at takeoff thrust, while the left engine throttle slowly reduced to idle. The increasing thrust asymmetry resulted in an increasing left bank angle, which eventually reached about 170 degrees. The airplane lost altitude and impacted the ground. Lack of crew response to an extreme nose-down attitude. The investigation concluded that the captain was incapacitated. Just before impact the first officer expressed his concern about the situation of either the captain's incapacitation or the aircraft's attitude and attempted a recovery."
ACCIDENT DETAILS,"April 17, 1995",18:30,"Near Alexander City, Alabama",Military - U.S. Air Force,?,"Camp Springs, MD - San Antonio, TX",Learjet C-21A,84-0136,35-583,8 (passengers:6 crew:2),8 (passengers:6 crew:2),0,Experienced an emergency aboard while en route and crashed.
ACCIDENT DETAILS,"April 23, 1995",12:40,"Lagos, Nigeria",Bristow Helicopters,?,Port Harcourt - Lagos,de Havilland Canada DHC-6 Twin Otter 300,5N-AJQ,607,9 (passengers:7 crew:2),1 (passengers:0 crew:1),0,The aircraft experienced a micoburst while attempting to land at Lagos landing hard on the nosegear. Full power was applied for a go-around but the aircraft veered off the runway and collided with another aircraft.
ACCIDENT DETAILS,"April 27, 1995",19:57,"Alice Springs, Australia",IAI 1124 Westwind,?,Tindal - Alice Springs,Pel Air,VH-AJS,221,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,The aircraft struck high ground while attempting to land at Alice Springs after descending below mimimum descent altitude.
ACCIDENT DETAILS,"April 29, 1995",?,"Near Palaly AFB, Sri Lanka",Military - Sri Lanka Air Force,?,Anuradhapura - Palaly AFB,Hawker Siddeley HS-748-357/2B SCD,4R-HVA,1768,52 (passengers:49 crew:3),52 (passengers:49 crew:3),0,"While returning from Anuradhapura and descending through 3,000 ft the aircraft was shot down with a SAM missile by Tamil separatists."
ACCIDENT DETAILS,"May 01, 1995",13:28,"Sioux Falls, Ontario, Canada",Bearskin Airlines / Air Sandy,362 / 3101,Red Lake - Sioux Lookout / Sioux Lookout - Red Lake,Swear. SA-227CC Metro 23/Piper Navajo,C-GYYB/ C-GYPZ,CC-827B /?,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,"The SA-227 collided with the Piper PA-31-350 that was taking off while approaching Sioux Lookout. Neither flight crew saw the other aircraft in time to avoid the collision. The Piper crashed into a wooded area and the Swearing into Lake Seul. Contributing to the occurrence were the inherent limitations of the see-and-avoid concept which preclude the effective separation of aircraft with high closure rates, the fact that neither crew was directly alerted to the presence of the other aircraft by the Flight Service specialist or by onboard electronic equipment and an apparent lack of pilot understanding of how to optimize avoidance maneuvering."
ACCIDENT DETAILS,"May 03, 1995",00:45,"Quito, Ecuador",American Jet,?,Buenos Aires - La Paz - Quito,Grumman Gulfstream II,N409MA,083,7 (passengers:5 crew:2),7 (passengers:5 crew:2),0,"Crashed into Cerro Sincholagua mountain at 16,000 ft. during an approach to Quito. Pilot fatigue may have been a factor."
ACCIDENT DETAILS,"May 09, 1995",16:35,"Cerro San Jeronimo, Colombia",ADES Colombia,?,Mitu - Villavicencio,Curtiss C-46F,HK-3079G,22538,9 (passengers:5 crew:4),9 (passengers:5 crew:4),0,Crashed into a mountain during approach in poor weather.
ACCIDENT DETAILS,"May 13, 1995",?,"Near Boise, Idaho",Military - U.S. Air Force,?,"Boise, ID - Colorado Springs, CO",Lockheed C-130E Hercules,62-1838,3801,6 (passengers:0 crew:6),6 (passengers:0 crew:6),0,An engine caught fire shortly after takeoff and the aircraft was not able to make an emergency landing and crashed.
ACCIDENT DETAILS,"May 24, 1995",16:51,"Near Leeds, England",Knight Air,816,Leeds - Aberdeen,Embraer 110 P1 Bandeirante,G-OEAA,110-256,12 (passengers:9 crew:3),12 (passengers:9 crew:3),0,"The crew had serious problems maintaining their heading after both artificial horizons failed shortly after takeoff. The crew had difficulty controlling the aircraft in turbulent conditions and the plane went into a spiral dive and crashed into a field. One or possibly both of the aircraft's artificial horizons malfunctioned and in the absence of a standby horizon, for which there was no airworthiness requirement, there was no single instrument available for assured attitude reference or simple means of determining which flight instruments had failed. The pilot became spatially disoriented and was unable to maintain control."
ACCIDENT DETAILS,"May 25, 1995",15:00,"Miraflores, Colombia",LACOL,?,Villavicencio - Miraflores,Douglas DC-3C,HK-3213,25659,11 (passengers:9 crew:2),2 (passengers:2 crew:0),0,?
ACCIDENT DETAILS,"May 29, 1995",?,"Off Mbour, Senegal",Senegalair,?,?,Piper PA-31-310 Navajo,6V-AGH,31-205,10 (passengers:8 crew:2),6 (passengers:4 crew:2),0,"Ditched in the sea just offshore, after losing an engine on approach. The pilot was not rated for that aircraft type and had very little experience."
ACCIDENT DETAILS,"June 08, 1995",19:08,"Atlanta, Georgia",ValuJet,597,Atlanta - Miami,McDonnell Douglas DC-9-32,N908VJ,47321,62 (passengers:57 crew:5),0 (passengers:0 crew:0),0,The right engine disintegrated and caught fire during takeoff. The takeoff was aborted. Engine parts penetrated cabin and caused a cabin fire and seriously injured a flight attendant. Fatigue in a compressor disc. Failure of maintenance personnel to properly inspect the engine part during overhaul.
ACCIDENT DETAILS,"June 09, 1995",09:22,"Near Palmerston North, New Zealand",Ansett New Zealand,703,Auckland - Palmerston North,de Havilland Canada DHC-8-102,ZK-NEY,055,21 (passengers:18 crew:3),5 (passengers:4 crew:1),0,"As the plane approached Runway 25, the right main landing gear did not extend. While the captain continued the descent the co-pilot carried out the landing gear alternate extension checklist. The plane descended below the minimum safe step-down altitudes for the approach and struck the top of a ridge line. The captain did not ensure the aircraft intercepted and maintained the approach profile during the non-precision instrument approach. The captain's unwise decision to get the landing gear lowered without discontinuing the instrument approach. The captain's distraction from the primary task of flying the aircraft safely during the first officer's attempt to correct a landing gear malfunction."
ACCIDENT DETAILS,"June 14, 1995",?,"Volgograd, Russia",Volga Air,?,Poliny Osipenko - Nikolayevsk-on-Amur,Antonov 2R,CCCP-68142,1G195-47,12 (passengers:? crew:?),12 (passengers:? crew:?),0,Crashed in poor weather condtions.
ACCIDENT DETAILS,"June 16, 1995",14:15,"Herputchi, Russia",Aeroflot,?,Poliny - Nikolayevsk-on-Amur,Antonov AN-2,RA-07743,1G259-18,14 (passengers:12 crew:2),13 (passengers:11 crew:2),0,Flying VOR the plane ran into poor weather and the pilot decided to return however crashed into trees while attempting to land.
ACCIDENT DETAILS,"June 17, 1995",?,"Near Cuvela, Angola",Military - Angolan Air Force,?,Ondjiva - Catumbela,CASA 212-200 Aviocar,T401,A53-2-326,48 (passengers:45 crew:3),48 (passengers:45 crew:3),0,"The aircraft, carrying members of a local soccer club crashed 10 miles short of it's destination. Adverse weather conditions and overloaded."
ACCIDENT DETAILS,"June 24, 1995",16:05,"Lagos, Nigeria",Harka Air Services,?,Kaduna - Lagos,Tupolev TU-134A,RA-65617,4308068,80 (passengers:74 crew:6),16 (passengers:16 crew:0),0,"Crashed while landing in heavy rain. Overshot runway, landing long, and collided with a concrete culvert."
ACCIDENT DETAILS,"June 27, 1995",09:50,"La Romana, Dominican Republic",Salair,?,"Santo Domingo - Aguadilla, Puerto Rico",Convair CV-440,N356SA,432,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"After the cargo flight encountered problems en route, the crew tried to return to Santo Domingo but crashed."
ACCIDENT DETAILS,"June 30, 1995",20:00,"Kodiak, Alaska",Air Taxi - Island Air Service,?,Karluk - Kodiak,Piper PA-32-301,N8385G,328106063,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,While trying to fly through a mountain pass in imclement weather the pilot tried to reverse course but crashed. VFR flight into IMC and failure to maintain clearance from terrain.
ACCIDENT DETAILS,"July 01, 1995",?,"Kiunga, Papua New Guinea",Garamut Aviation,?,Port Moresby - Tabubil,de Havilland Canada C-7A Caribou,P2-VTC,13,3 (passengers:1 crew:2),3 (passengers:1 crew:2),0,The cargo plane lost two engines during its flight to Tabubil and subsequent diversion to Kiunga and c rashed short of the runway.
ACCIDENT DETAILS,"July 07, 1995",14:56,"Haines, Alaska",Air Taxi - Lab Flying Service Inc.,?,Sightseeing,Piper PA-32R-300,N6281J,32R7680348,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,While circling around to observe a bear and her cubs the aircraft impacted trees and crashed. Failure of the pilot to maintain adequate altitude above and clearance from surrounding terrain.
ACCIDENT DETAILS,"July 12, 1995",08:00,"Gumey, Papua New Guinea",Milne Bay Air,?,Alotou - Dagura,de Havilland Canada DHC-6 Twin Otter 300,P2-MBI,275,15 (passengers:13 crew:2),15 (passengers:13 crew:2),0,Crashed on takeoff onto a beach in shallow water. An in-flight fire that originated near the rear cargo hold is believed to have started in a passenger's luggage from some type of flammable liquid.
ACCIDENT DETAILS,"July 17, 1995",?,"Bintuni, Indonesia",Merpati Nusantara Airlines,?,?,de Havilland Canada DHC-6 Twin Otter 300,PK-NUT,473,18 (passengers:16 crew:2),1 (passengers:0 crew:1),0,The plane lost control during takeoff in heavy rain and veered off the runway crashing into a banana plantation.
ACCIDENT DETAILS,"July 18, 1995",?,"Near Antananivo, Madagascar",Military - Madagascar Air Force,?,Maintirano - Antananivo,Douglas C-47A,5R-MMG,19525,34 (passengers:29 crew:5),34 (passengers:29 crew:5),0,"The aircraft, carrying a French medical team, crashed while attempting to land at Antananarivo. Double engine failure."
ACCIDENT DETAILS,"July 25, 1995",?,"Near Karamui, Papua New Guinea",Transniugini Airways,?,?,Britten-Norman BN-2A Islander,P2-TNT,393,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Shortly after takeoff the plane rolled to the left and struck the ground. Failure of the No. 1 engine.
ACCIDENT DETAILS,"August 02, 1995",?,"Johannesburg, South Africa",Aero Air,?,Johannesburg - Jamba,Antonov An-2R,RA-05708,1G153-21,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,During the takeoff cargo shifted in the plane causing the aircraft to lose altitude and crash into power lines.
ACCIDENT DETAILS,"August 09, 1995",?,"Near Kaimana, Indonesia",Bourag Indonesia Airlines,?,Tual - Langgar - Kaimana,Hawker Siddeley HS-748 2A,PK-KHL,1735,10 (passengers:6 crew:4),10 (passengers:6 crew:4),0,"Crashed into Mt. Komawa at 9,200 ft. in poor weather. Found 8/14/95."
ACCIDENT DETAILS,"August 09, 1995",20:14,"Mt. Chichontepec, San Vincente, El Salvador",Aviateca,901,Guatemala City - San Salvador,Boeing B-737-2H6,N125GU,23849/1453,65 (passengers:58 crew:7),65 (passengers:58 crew:7),0,"Crashed into Mt. Chichontepec volcano at 5,900 ft. at night during heavy rain and thunderstorms. Possible damage to the aircraft's DME due to lightning. Confusion between the pilot and ATC due to bad weather and a diversion. The Ground Proximity Warning System had sounded and power was applied but too late."
ACCIDENT DETAILS,"August 14, 1995",?,"Nevada del Huila, Colombia",AIRES Colombia,145,Neiva - Cali,Embraer 110P1 Bandeirante,HK-2594,110310,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,"Crashed into Nevado de Huila at an elevation of 14,500 feet."
ACCIDENT DETAILS,"August 21, 1995",12:53,"Near Carrollton, Georgia",Atlantic Southeast Airlines,529,Atlanta - Gulfport,Embraer 120-RT Brasilia,N256AS,120-122,29 (passengers:26 crew:3),10 (passengers:9 crew:1),0,"Shortly after taking off from Atlanta on a flight to Gulfport, the aircraft experienced propeller separation in the left engine while climbing through FL 180. The aircraft hit trees, crashed into a field and burned while trying to make an emergency landing at West Georgia Regional Airport. The in-flight fatigue fracture and separation of a propeller blade resulting in distortion of the left engine nacelle, causing excessive drag, loss of wing lift, and reduced directional control of the airplane. The fracture was caused by a fatigue crack from multiple corrosion pits that were not discovered by Hamilton Standard because of inadequate and ineffective corporate inspection and repair techniques, training, documentation and communication. Two died of their injuries after the accident."
ACCIDENT DETAILS,"September 01, 1995",12:00,"Near Farewell, Alaska",North Star Air Cargo,?,Farewell - Anchorage,Shorts SC-7 Skyvan,N30GA,SH-1839,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,"While en route the cargo plane flew into a 4,800 ft. mountain. The pilot's continued VFR flight into instrument meteorological conditions. The weather was a factor."
ACCIDENT DETAILS,"September 02, 1995",08:38,"Beaver Dam, Arizona",Adventure Airlines,?,"Las Vegas, NV - W. Yellowstone, MT",Cessna 421C Golden Eagle,N6234G,421C-0265,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,"After climbing to 18,400' msl, the pilot reported a turbocharger problem & reversed course. He said he 'may lose the left engine' & that he was unable to maintain altitude. He diverted to an alternate airport. During a right turn onto final approach, the airplane was observed to cross (overshoot) the extended centerline of the runway. It continued in a right turn back toward the centerline, and then entered a left turn to intercept the inbound course. The turn steepened, and then the airplane entered a spin & crashed 1/2 mile short of the runway. Failure of the pilot to maintain adequate airspeed, while maneuvering on approach, which resulted in an inadvertent stall/spin and uncontrolled collision with terrain. Factors relating to the accident were: the pilot allowed the aircraft weight and balance limitations to be exceeded; the pilot's lack of recurrent training in the make and model of airplane; inadequate maintenance/inspection of the engine exhaust systems; a warped and leaking exhaust system flange on the left engine, which resulted in a loss of power in that engine; and the pilot's improper use of the flaps."
ACCIDENT DETAILS,"September 02, 1995",?,"Toronto, Ontario, Canada",Military - Royal Air Force,?,Air Show,British Aerospace Nimrod MR-2P,XV239,8014,7 (passengers:0 crew:7),7 (passengers:0 crew:7),0,"During a low flying turn manuve, at an air show, the pilot caused the plane to stall and crash into the water. The captain made an error of judgement in modifying one of the display manoeuvres to the extent that he stalled the aircraft at a height and attitude from which recovery was impossible."
ACCIDENT DETAILS,"September 09, 1995",07:15,"Near La Macarena, Colombia",SAETA,?,Villavicencio - La Macarena,CASA 212 Aviocar 200,FAC1152,306,22 (passengers:18 crew:4),21 (passengers:17 crew:4),0,"Crashed short of the runway in rain, fog and reduced visibility after diverting from another airport and two landing attempts."
ACCIDENT DETAILS,"September 11, 1995",?,"Jalalabad, Afghanistan",Ariana Afghan Airlines,?,Kabul - Jalalabad,Antonov AN-26B,YA-BAO,14305,51 (passengers:44 crew:7),3 (passengers:3 crew:0),0,Crashed after running out of fuel.
ACCIDENT DETAILS,"September 12, 1995",c 07:20,"Off Colombo, Sri Lanka",Military - Sri Lanka Air Force,?,Ratmalana - Palali base,Antonov AN-32,CR861,3502,81 (passengers:76 crew:5),81 (passengers:76 crew:5),0,"The pilot reported an instrument problem after taking off from Ratmalana Airport and was returning for an emergency landing when the plane fell from 8,000 feet and crashed into the sea."
ACCIDENT DETAILS,"September 13, 1995",20:30,"Marsh Harbour, Bahamas",Bimini Air Charter Inc.,?,Bimini - Mores Cay,Cessna 402B,N69303,402B-0423,9 (passengers:8 crew:1),5 (passengers:4 crew:1),0,"The intended destination was Mores Cay, but one of the survivors stated the pilot could not find the island and diverted to Marsh Harbour."
ACCIDENT DETAILS,"September 15, 1995",12:22,"Tawau, Malaysia",Malaysia Airlines,2133,Kota Kinabalu - Tawau,Fokker 50,9M-MGH,20174,53 (passengers:49 crew:4),34 (passengers:32 crew:2),0,"Following a visual approach, the aircraft landed long and fast and overran the end of the runway into a shanty town while attempting a go-around."
ACCIDENT DETAILS,"September 16, 1995",06:28,"Tamworth, Australia",Tamair,?,Training,Swearingen SA.227AC Metro III,VH-NEJ,AC-629B,3 (passengers:0 crew:3),2 (passengers:0 crew:2),0,Struck a tree and crashed while attempting to land. The control inputs of the co-pilot; and the period the landing gear remained extended after the simulated engine failure.
ACCIDENT DETAILS,"September 21, 1995",12:30,"Near Moron, Mongolia",MIAT - Mongolian Airlines,?,Ulan Bator - Moron,Antonov AN-24RV,BNMAU-10103,573101103,43 (passengers:37 crew:6),42 (passengers:36 crew:6),0,The plane crashed into mountains after a premature descent.
ACCIDENT DETAILS,"September 22, 1995",07:45,"Anchorage, Alaska",Military - U.S. Air Force,27,Anchorage-Elmendorf AFB - Anchorage-Elmendorf AFB,Boeing B-707 (E-3B),77-0354,21554/933,24 (passengers:20 crew:4),24 (passengers:20 crew:4),0,"The aircraft suffered multiple bird strikes in the No. 1 and 2 engines just after taking off when it flew into a flock of 100 or more Canada Geese. The crew initiated a slow climb and began to dump fuel. The aircraft attained a maximum altitude of 250 ft. before it started to descend. The plane impacted a hilly wooded area less than a mile from the runway, broke up, exploded and burned. Ingestion of Canada geese into the Nos.1 and 2 engines. Lack of adequate procedures to reduce bird hazards. The crew was not warned about observations of birds in the area by the ATC."
ACCIDENT DETAILS,"September 24, 1995",?,"Sterligov Cape, Russia",Norilsk Flight Company,?,Cape Chelyuskin - Sterligov Cope,Mil Mi-8T,RA-24553,98522942,15 (passengers:10 crew:5),15 (passengers:10 crew:5),0,Crashed through the ice while attempting to land and sank in shallow water. The weather conditions were below minima and the helicopter exceeded its maximum takeoff weight.
ACCIDENT DETAILS,"September 27, 1995",19:10,"Campbell River, British Columbia, Canada",Western Straits Air,-,Triumph Bay - Campbell River,De Havilland Dash-3,C-FEBX,38,10 (passengers:9 crew:1),8 (passengers:7 crew:1),0,"While on an intercept heading for the final approach and in straight-and-level flight, the aircraft crashed into the side of a 1,047 ft, mountain in heavy fog. The pilot progressively lost situational awareness while attempting to navigate in conditions of low visibility or in cloud and was unaware of the rapidly rising terrain in his flight path."
ACCIDENT DETAILS,"October 03, 1995",08:00,"Gunung Antara, Indonesia",Sabang Merauke Raya Air Charter,1994,Medan - Meulaboh,CASA 212,PK-ZAG,158/28N,14 (passengers:12 crew:2),1 (passengers:0 crew:1),0,Thirty minutes into the flight the aircraft was not able to maintain altitude after oil pressure was lost in the No. 1 engine. Crashed into trees.
ACCIDENT DETAILS,"October 04, 1995",?,"Barskoon, Kirghizia",Kirghizia Aba Zaoldoru,?,?,Mil Mi-8MTV-1,EX-25179,95489,15 (passengers:12 crew:3),15 (passengers:12 crew:3),0,Crashed into mountains at Barskoon Pass while en route.
ACCIDENT DETAILS,"October 10, 1995",07:40,"Bayfield, Colorado",Air Taxi - Durango Air Service,?,?,Cessna 172RG,N4834V,172RG0395,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"While looking for elk, the aircraft struck trees and crashed. The pilot's failure to maintain adequate terrain clearance while his attention was diverted looking for game."
ACCIDENT DETAILS,"October 22, 1995",?,"Papua, New Guinea",Islands Nationair,?,?,Britten-Norman BN-2A Trislander,?,?,13 (passengers:? crew:?),13 (passengers:? crew:?),0,Crash landed in a jungle.
ACCIDENT DETAILS,"October 31, 1995",20:50,"Near Piedras Negras, Mexico",TACSA,?,Saltillo - Piedras Negras,Cessna 208B Caravan,XA-SVM,208B-0214,11 (passengers:10 crew:1),9 (passengers:8 crew:1),0,Crashed on approach in fog after running out of fuel.
ACCIDENT DETAILS,"November 09, 1995",21:00,"Near Luyaba, Argentina",Military - Argentine Air Force,?,Comodoro Rivadavia - Cordoba,Fokker F-27 Friendship 500,TC-72,10619,53 (passengers:48 crew:5),53 (passengers:48 crew:5),0,"The aircraft crashed into a 8,000 ft. mountain in the Sierra Grande range while climbing en route from Comodoro Rivadavia to Cordoba in heavy rain and strong turbulence. The passengers included military personnel and their dependents."
ACCIDENT DETAILS,"November 13, 1995",08:55,"Kaduna, Nigeria",Nigeria Airways,357,Jos - Kano,Boeing B-737-2F9,5N-AUA,22985,137 (passengers:129 crew:8),9 (passengers:9 crew:0),0,"The aircraft touched down halfway down the runway, veered off the runway where dry grass caught fire under the aircraft and eventually spread destroying the aircraft."
ACCIDENT DETAILS,"November 22, 1995",c 19:00,"Off Jaffna Peninsula , Sri Lanka",Military - Sri Lanka Air Force,?,Colombo - Palay AFB,Antonov AN-32,CR862,3503,63 (passengers:57 crew:6),63 (passengers:57 crew:6),0,Crashed into the Indian Ocean while attempting to land at Palay Air Force Base. Most likely shot down by Tamil rebels.
ACCIDENT DETAILS,"November 29, 1995",10:15,"Off Labuan, Malaysia",Sabah Air,?,?,Bell 412 (helicopter),9M-AYW,33171,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,Crashed at sea disappearing while en route. Debris found near Labuan Island. Strong winds and thunderstorms were in the area at the time.
ACCIDENT DETAILS,"November 30, 1995",19:10,"Baku, Azerbaijan",Azerbaijan Airlines,?,?,Boeing 707-323C,4K-401,19584/663,6 (passengers:0 crew:6),2 (passengers:0 crew:2),0,While attempting to land the cargo plane struck light posts and crashed into a field.
