,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"May 31, 2013",12:11,"Moosonee, Ontario",Ornge Air Ambulance,?,Moosonee- Attawapiskat,Sikorsky S-76,?,?,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,"The air ambulance helicopter crashed 0.7 miles from its departure point. The pilot, copilot and two paramedics were killed. The helicopter was headed to Attawapiskat to pick up a patient."
ACCIDENT DETAILS,"June 25, 2013",?,"Gaurikund, near Kedarnath, Uttarakhand State, India.",Indian Air Force,?,From Gauchar airstrip,MI 172 V5 helicopter,?,?,20 (passengers:15 crew:5),20 (passengers:15 crew:5),0,Crashed during flood relief operations. The passengers were from paramilitary forces.
ACCIDENT DETAILS,"July 06, 2013",11:38,"San Francisco, California",Asiana Airlines,214,Shanghai - Seoul - San Francisco,Boeing B-777-28EER,HL7742,29171/553,307 (passengers:291 crew:16),3 (passengers:3 crew:0),0,"The aircraft crash landed short of the runway while on approach to runway 28L at San Francisco International Airport. The tail section, landing gear, and both engines separated from the fuselage and a fire erupted. Debris was scattered from the ocean front to the runway to where the aircraft came to rest. The plane's voice and flight data recorders show that the aircraft was coming in too slow and too low and that the pilots appear to have increased speed seven seconds before impact. A stall warning sounded four seconds before the crash, and the crew then made an internal decision ""to initiate a go-around 1.5 seconds to impact.Two passengers were killed and 182 injured. One passenger was run over by one of the emergency vehicles. The crew's failure to monitor and maintain the plane's airspeed, and its failure to abort the landing when in trouble. The pilot and co-pilot reasonably believed the automatic throttle would keep the plane flying fast enough to land safely, when in fact the auto throttle was effectively shut off after the pilot idled it to correct an unexplained climb earlier in the landing. The flight crew over-relied on automated systems that they did not fully understand."
ACCIDENT DETAILS,"July 07, 2013",1120,"Soldotna, Alaksa",Rediske Air,?,Soldotna - Bear Lodge,de Havilland Canada DHC-3T,N93PC,280,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,"As soon as the plane took off speed began to decline until the plane stalled and crashed. The probable cause of the crash was the operator’s failure to account for about 420 additional pounds of unspecified cargo, which led to loading and operating the de Havilland DHC3 Otter outside its weight and center-of-gravity limits leading to an aerodynamic stall."
ACCIDENT DETAILS,"August 09, 2013",08:00,"Mogadishu, Somalia",Military - Ethiopian Air Force,?,?,Antonov An-12,?,?,6 (passengers:0 crew:6),4 (passengers:0 crew:4),0,The cargo plane crashed on the runway and caught fire while attempting to land at Mofadisu International Airport.
ACCIDENT DETAILS,"August 14, 2013",04:49,"Birmingham, Alabama",United Parcel Service,1354,Louisville - Birmingham,Airbus A300F-622R,N155UP,841,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The cargo plane was on approach when it struck trees, crashed and burst into flames."
ACCIDENT DETAILS,"October 03, 2013",09:32,"Lagos, Nigeria",Associated Aviation,361,-Lagos - Akure,Embraer 120RT Brasilia,5N-BJY,120174,20 (passengers:? crew:?),16 (passengers:? crew:?),0,"The chartered plane crashed minutes after taking off from Murtala Muhammad International Airport.The aircraft lost height, after departing runwal 18L, impacted trees, a brick wall and caught fire."
ACCIDENT DETAILS,"October 10, 2013",14:50,"Kudat, Malaysia",MASwings,3002,Kota - Kudat,de Havilland Canada DHC-6 Twin Otter 310,9M-MDM,804,16 (passengers:14 crew:2),2 (passengers:1 crew:1),0,"While attempting to land, the Twin Otter struck a house located to the right of runway 22. The nose section was destroyed and the right wing broke off. The co-pilot and one passenger were killed."
ACCIDENT DETAILS,"October 14, 2013",?,"Baja California Sur, Mexico",Aereo Servicio Guerrero,?,Loreto - Ciudad Constitución,Cessna 208B Grand Caravan,XA-TXM,208B-0947,14 (passengers:13 crew:1),14 (passengers:13 crew:1),0,The plane crashed in the Sierra de La Giganta mountains while on a flight from Loreto to Ciudad Constitucion. The wreckage was found the day after contact was lost with the aircraft.
ACCIDENT DETAILS,"October 16, 2013",16:10,"Near Pakse, Laos",Lao Airlines,301,Vientiane - Pakse,ATR-72-50,RDPL-34233,1071,49 (passengers:44 crew:5),49 (passengers:44 crew:5),0,"The aircraft crashed into the Mekong River 5 miles from Paskse, while on approach to land and after attempting a go-around. The fuselage broke in two and sank into the river. The weather was poor at the time of the accident, with the tail end of Hurricane Nari affecting the area. A sudden change in weather conditions and the flight crew's failure to properly execute procedure have been identified as the probable causes of the crash. The flight crew's minima of 600 feet was lower than the published minima of 990 feet and the incorrect height of 645 feet as published in the JEPPESEN Chart at that time.After aborting the aircraft's approach at an altitude of around 595 feet, the flight crew executed a right turn instead of a nominal climb as dictated by the airport's VOR/DME missed approach procedure."
ACCIDENT DETAILS,"October 19, 2013",15:45,"Fernelmont, Belgium",Aeroparaclub Namur,?,Parachuting,Pilatus PC-6/B2-H4 Turbo Porter,OO-NAC,710,11 (passengers:10 crew:1),11 (passengers:10 crew:1),0,Ten members of a parachuting club and he pilot were killed when the plane they were on lost altitude and crashed shortly after taking off.
ACCIDENT DETAILS,"November 03, 2013",16:00,"Riberalta, Bolivia",Aerocon,?,"Trinidad, Bolivia - Riberalta, Bolivia",Swearingen SA227-AC Metro III,CP-275,AC-721B,18 (passengers:16 crew:2),8 (passengers:8 crew:0),0,"While landing in heavy rain, the aircraft veered off the runway, caught fire after hitting some brush and came to rest inverted."
ACCIDENT DETAILS,"November 09, 2013",10:30,"Pujungan, Malinau district, Borneo",Military - Indonesian Army,?,Tarakan - Malinau,Mil- Mi-17B-5,?,?,21 (passengers:13 crew:8),13 (passengers:7 crew:6),0,"After losing power, the helicopter crashed into dense jungle and burst into flames. It was carrying construction materials, 8 military personnel and 13 civilian construction workers. Two military personnel and 6 passengers survived."
ACCIDENT DETAILS,"November 10, 2013",18:34,"Red Lake, Ontario, Canada",Bearskin Airlines,?,Sioux Lookout - Red Lake,Swearingen SA227-AC Metro II,C-FFZN,AC785B,7 (passengers:5 crew:2),5 (passengers:3 crew:2),0,"The aircraft was on approach to runway 26, in light snow, when it crashed and burned in the surrounding forest. Three of the five passengers and the two pilots were killed."
ACCIDENT DETAILS,"November 17, 2013",19:20,"Near Kazan, Russia",Tararstan Airlilnes,363,Moscow - Kastan,Boeing 737-53A,VQ-BBN,24785/1882,50 (passengers:44 crew:6),50 (passengers:44 crew:6),0,"The airliner went into a nearly vertical dive and crashed onto the runway and disintegrated, after attempting to land a second time. The aircraft hit the runway and burst into flames. The pilot in command, in executing a go-around, apparently placed the plane in an excessive nose high attitude, stalling the plane. Inexperienced crew, poor flight safety standards at the Tatarstan air company and lack of proper control over crew training."
ACCIDENT DETAILS,"November 19, 2013",19:55,"Off Fort Lauderdale, Florida",AirVac International,?,"Fort Lauderdale - Cozumel, Mexico",Learjet 35A,XA-USD,35A-255,2 (passengers:2 crew:2),2 (passengers:2 crew:2),0,The jet had just taken off from Fort Lauderdale/Hollywood International Airport when the crew radioed a request to return to the airport. That was followed by a Mayday after which the aircraft crashed into the ocean approximately 3 miles from the coast.
ACCIDENT DETAILS,"November 25, 2013",13:30,"Kibeni, Papua New Guinea",Tropicair,?,Kimusi - Purari,Cessna 208B Grand Caravan,P2-SAH,208B-1263,10 (passengers:9 crew:1),3 (passengers:3 crew:0),0,The passenger plane crash-landed in a river in Gulf provence. Seven passengers and the pilot escaped with minor injuries.
ACCIDENT DETAILS,"November 29, 2013",13:30,"Bwabwata National Park, Nambia",Mozambique Airline,470,"Maputo, Mozambique - Luanda, Angola",Embraer ERJ-190AR,C9-EMC,19000581,33 (passengers:27 crew:6),33 (passengers:27 crew:6),0,The airliner crashed into Bwabwata National Park while en route to Luanda. The plane was found completely burned out with no survivors. The plane went missing in bad weather and poor visibility.
ACCIDENT DETAILS,"November 29, 2013",20:25,Glasgow Scotland,Bond Air Services Ltd.,?,?,Eurocopter EC135 T2,G-SPAO,0546,3 (passengers:2 crew:1),3 (passengers:2 crew:1),5,The police helicopter crashed into the roof of the Clutha Pub in central Glasgow killing at least 5 patrons along with 3 aboard he helicopter. The helicopter was carrying a civilian pilot and two Strathclyde police officers.
ACCIDENT DETAILS,"November 29, 2013",18:30,"Near St. Marys, Alaska",Hageland Aviation Services,1453,Bethel - Saint Marys,Cessna 208B Grand Caravan,N12373,208B0697,10 (passengers:9 crew:1),4 (passengers:3 crew:1),0,The commuter plane crashed about 4 miles East of St. Marys in freezing rain.
ACCIDENT DETAILS,"December 05, 2013",?,"Near Cachimbo, Brazil",Heringer Taxi Aero,?,Pukanu - Novo Progresso,Britten Norman BN-2A-3 Islander,PT-WMY,314,5 (passengers:3 crew:2),5 (passengers:3 crew:2),0,"While performing an ambulance flight, the aircraft crashed under unknown circumstances in a wooded area killing 3 passengers and 2 pilots."
ACCIDENT DETAILS,"December 11, 2013",15:48,"Kalaupapa, Hawaii",Makani Kai Air,?,Kalaupapa - Honolulu,Cessna 208B Grand Caravan,N687MA,208B-1002,9 (passengers:8 crew:1),1 (passengers:1 crew:0),0,The aircraft crashed into the ocean shortly after taking off from Kalaupapa Airport. Preliminary indications are that there was catastrophic engine failure.
ACCIDENT DETAILS,"December 26, 2013",21:39,"Irkutsk, Russia",IrAvia,?,Novosibirsk - Ikustsk,Antonov 12,12162,3341509,9 (passengers:3 crew:6),9 (passengers:3 crew:6),0,"The cargo plane, carrying spare parts, crashed into a military army arsenal at Ikustsk-2 Airport while attempting to land. The crew of 6 and 3 technicians were all killed."
