,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"February 23, 1948",?,"Davao, Philippines",Commercial Airways,?,?,Douglas DC-3,PI-C262,?,12 (passengers:9 crew:3),12 (passengers:9 crew:3),0,Crashed 5 minutes after taking off from Mati.
ACCIDENT DETAILS,"February 25, 1948",06:00,"Columbus, Ohio",Bruning Aviation,?,"Pittsburgh, PA - Columbus, OH",Douglas C-47A,NC36498,12527,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane struck trees while attempting to land.The continuation of an instrument approach below an altitude sufficient to clear the terrain en route.
ACCIDENT DETAILS,"February 27, 1948",?,"Near Belem, Brazil",Military - Brazilian Air Force,?,"Rio de Janerio, Brazil - Cayenne, French Guianan",Douglas C-47,C-47-2040,?,26 (passengers:20 crew:6),23 (passengers:17 crew:6),0,"The plane, carrying Brazilian service personnel and their dependents crashed and burned while en route."
ACCIDENT DETAILS,"March 02, 1948",?,"Off Perpignan, France",Société de Transports Aériens,?,?,Junkers Ju-52/3m,F-BBYC,AAC223,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,The cargo flight crashed into the sea.
ACCIDENT DETAILS,"March 02, 1948",21:14,"Heathrow Airport, London, England",Sabena,?,Brussels - London,Douglas DC-3,OO-AWH,43154,22 (passengers:19 crew:3),20 (passengers:17 crew:3),0,The plane crashed during a ground control approach in poor weather conditions. Misjudgement by the pilot when attempting to land at night in conditions of low visibility. Last DC-3 built.
ACCIDENT DETAILS,"March 07, 1948",?,"Near Skalafell, Iceland",Loftleidir Icelandic Airlines,?,?,Avro Anson,TF-RVL,4185,5 (passengers:? crew:?),5 (passengers:? crew:?),0,Crashed into a mountain.
ACCIDENT DETAILS,"March 10, 1948",22:58,"Chicago, Illinois",Delta Air Lines,700,Chicago - Miami,Douglas DC-4,NC37478,18390,13 (passengers:9 crew:4),12 (passengers:8 crew:4),0,"During takeoff, the aircraft went into a near vertical climb to an altitude of 500 - 800 feet, stalled and crashed. Loss of longitudinal control of the airplane for reasons undetermined."
ACCIDENT DETAILS,"March 12, 1948",21:14,"Mt. Sanford, Alaska",Northwest Orient Airlines,4422,Anchorage - New York City,Douglas DC-4 (C-54G-1-DO),NC95422,35966/DO360,30 (passengers:24 crew:6),30 (passengers:24 crew:6),0,"On a charter flight from Lunghwa Airport, Shanghai to La Guardia Airport, New York the plane crashed into the western slope of Mt. Sanford at an altitude of 11,000 feet after taking off from Anchorage, Alaska. Pilot's failure to see Mt. Sanford due to obscuring clouds or aurora borealis while flying a course off the airway."
ACCIDENT DETAILS,"March 13, 1948",?,"Sierra Cristais, Brazil",Cruzeiro,?,?,Douglas DC-3,PP-CBX,11658,6 (passengers:3 crew:3),6 (passengers:3 crew:3),0,Struck the Sierra Cristais.
ACCIDENT DETAILS,"March 15, 1948",?,"Villa Pinzon, Colombia",Agencia Interamericana de Aviada,?,El Secreto - Bogota,Douglas DC-3 (C47-DL),C-1002,6252,14 (passengers:10 crew:4),14 (passengers:10 crew:4),0,Crashed on a hill in the Andes 50 miles northwest of its destination.
ACCIDENT DETAILS,"March 27, 1948",07:30,"Monte Cardo, Corsica, France",Indian National Airlines,?,Delhi - Rome - London,Vickers 604 Viking 1B,VT-CEL,166,19 (passengers:15 crew:4),19 (passengers:15 crew:4),0,"Crashed into a 7,800 ft. mountain obscured by clouds while en route."
ACCIDENT DETAILS,"April 05, 1948",?,"Near Berlin, Germany",British European Airways / Military - Soviet Air Force,?,?,Vickers Viking 1B & Soviet YAK-3 fighter,G-AIVP,229,15 (passengers:10 crew:5),15 (passengers:10 crew:5),0,"The aircraft was circling Gatow in preparation for landing when the DC-3 collided head on with the Russian Air Force Yakovlev 3 fighter, which was performing aerobatics. A total of 14 killed on the Vickers Viking and one on the YAK fighter. The collision was caused by the action of the Yak fighter's pilot, which was in disregard of the accepted rules of flying."
ACCIDENT DETAILS,"April 15, 1948",02:35,"Shannon, Ireland",Pan American World Airways,1-10,Belgium - Shannon,Lockheed L-049-46 Constellation,NC-88858,2058,31 (passengers:21 crew:10),30 (passengers:20 crew:10),0,"While executing a second instrument approach at Shannon Airport, the aircraft struck the ground 2,380 feet from the approach end of the intended runway, broke apart and burned. Continuation of an instrument approach to an altitude insufficient to clear the terrain. The failure of a fluorescent light may have been a contributing cause. The plane was named ""Clipper Empress of the Skies."""
ACCIDENT DETAILS,"April 18, 1948",09:20,Territory of New Guinea,New Guinea Air Traders,?,?,Lockheed Hudson IIIA,VH-ALA,?,37 (passengers:33 crew:4),37 (passengers:33 crew:4),0,"The aircraft climbed to 500 ft. when its left engine failed, whereupon the plane plunged nose first into the ground on an island on the Markham River. Poor technique by the pilot during an emergency situation."
ACCIDENT DETAILS,"April 24, 1948",09:30,Near Irkutsk Russia,Aeroflot,?,Kirensk - Badaybo,Lisnov Li-2,CCCP-L4460,?,29 (passengers:25 crew:4),28 (passengers:24 crew:4),0,"Crashed in an icy river, 20 miles from its destination. The flight crew who had been drinking the previous night, diverted from the correct route and had been flying at an altitude of about 300 ft. when they crashed."
ACCIDENT DETAILS,"May 13, 1948",?,"Mount Coron, France",Skyways of London,?,?,de Havilland Dove 1,G-AJOU,04058,10 (passengers:? crew:?),10 (passengers:? crew:?),0,"The aircraft crashed in a storm. Kathleen Kennedy Cavendish, 28, sister of President John F. Kennedy, killed."
ACCIDENT DETAILS,"May 13, 1948",11:00,"Near Magazini, Belgian Congo (Zaire)",Sabena,?,Leopoldville - Libenga,Douglas DC-4-1009,OO-CBE,42932,32 (passengers:25 crew:7),31 (passengers:24 crew:7),0,"While cruising, the aircraft penetrated a very turbulent line of clouds, lost height and crashed into a forest. The aircraft apparently flew into a tornado at low altitude."
ACCIDENT DETAILS,"May 15, 1948",07:20,"Vrede, South Africa",Mercury Aviation,?,Durban - Johannesburg - London,Douglas DC-3-455,ZS-BWY,6341,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,"Crashed into Spitzkop mountain after drifting off course in poor weather. The aircraft was named ""Miss France."""
ACCIDENT DETAILS,"May 16, 1948",20:42,"Columbus, Ohio",Slick Airways,?,"Newark, NJ - Chicago, IL",Curtiss C-46E,NC59489,2938,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"Cargo flight. The in-flight failure of the fuselage carry-in structure beneath the fin, due to extreme turbulence."
ACCIDENT DETAILS,"May 20, 1948",?,"Near Bovingdon, England",Air Transport Charter,?,?,Douglas C-47A,G-AJBG,14003/25448,4 (passengers:0 crew:4),3 (passengers:0 crew:3),0,"Cargo flight. While maneuvering at night under the base of low cloud prepatory to landing, the aircraft lost height and struck the ground. The cause of the accident was not determined."
ACCIDENT DETAILS,"May 22, 1948",?,"Khabarovsk, Russia",Aeroflot,?,Petropavlovsk-Kamchatsky - Magadan,Douglas C-47,L-1073,?,9 (passengers:5 crew:4),8 (passengers:4 crew:4),0,"The aircraft collided with the western slope of Marchekanskoy hill, 70 m from the top. ATC error."
ACCIDENT DETAILS,"May 25, 1948",?,"Albacete, Spain",Alpha Airways,?,?,Handley Page Halifax C-8,G-AKBA,1303,4 (passengers:? crew:?),4 (passengers:? crew:?),1,Crashed on takeoff.
ACCIDENT DETAILS,"June 10, 1948",20:00,Isle of Man,Hargreaves Airways,?,"Birmingham, England - Isle of Man",de Havilland DH-89A Dragon Rapide,G-AIUI,6675,8 (passengers:7 crew:1),6 (passengers:5 crew:1),0,Crashed into a hill near Port Erin while attempting to land. The plane had failed to maintain both the proper course to the homing beacon and suffiecient altitude to clear the terrain.
ACCIDENT DETAILS,"June 17, 1948",12:41,"Mount Carmel, Pennsylvania",United Air Lines,624,Chicago - New York City,Douglas DC-6,NC37506,42871/12,43 (passengers:39 crew:4),43 (passengers:39 crew:4),0,"The plane crashed after an in-flight fire in cargo hold. The crew discharged carbon dioxide extinguishers into the cargo hold in response to the fire warning. When the plane's nose was lowered for an emergency descent, the carbon dioxide, being heavier than air, accumulated in the cockpit and asphyxiated the crew. The aircraft crashed through high voltage lines and exploded on a hillside. After the crashes of 10/24/47 and 11/11/47, were a design flaw allowed vented fuel to enter the intake for the cabin heating system, the CAA also ordered carbon dioxide extinguishers installed. Earl Carroll, U.S. theatrical impresario killed. Douglas aircraft company knew of the carbon dioxide danger after two of its test pilots were almost overcome during test flights. They suppressed reports to the CAA which resulted in only a warning being added to the flight manual. The aircraft was named Mainliner Utah."
ACCIDENT DETAILS,"June 17, 1948",?,"Over the Pearl River, China",Cathy Pacific,?,Macau - Hong Kong,PBY Catalina,?,?,26 (passengers:23 crew:3),25 (passengers:22 crew:3),0,"A Catalina seaplane was hijacked by a group attempting to rob the passengers; following a struggle in the cockpit, the plane crashed killing all on board except one passenger who was later identified as the lead hijacker. This is the earliest known airliner hijacking."
ACCIDENT DETAILS,"June 26, 1948",?,"Maiquetia, Venezuela",Linea Aeropostal Venezolana,?,?,Douglas DC-3,YV-C-AHI,16992/34254,17 (passengers:14 crew:3),1 (passengers:0 crew:1),0,Crashed during a landing attempt.
ACCIDENT DETAILS,"July 01, 1948",12;00,"Keerbergen, Belgium",Avio Linee Italiane,?,Milano - Brussels,Fiat G.212CP,I-ELSA,04,12 (passengers:7 crew:5),8 (passengers:4 crew:4),0,Crashed after overrunning the runway in heavy rain.
ACCIDENT DETAILS,"July 04, 1948",16:00,"Northolt, Middlesex, England",Scandinavian Airlines (SAS),?,?,Douglas DC-6 / RAF York,SE-BDA/ MW248,43119/111,39 (passengers:26 crew:13),39 (passengers:26 crew:13),0,"A midair collision occurred between a SAS DC-6 and a Royal Air Force Avro York MW248. Twenty-five passengers and 7 crew on the DC-6, one passenger and six crew on the York. The accident was caused by human fallibility on the part of both ground and flilght personnel."
ACCIDENT DETAILS,"July 07, 1948",09:50,"Djiring, French Indo-China",Aigle Azur,?,Saigon - Da Lat,Douglas DC-3,F-BCYP,9158,16 (passengers:13 crew:3),16 (passengers:13 crew:3),0,Crashed into mountains 50 miles southwest of Da Lat in adverse meteriological conditions and absence of adequate ground facililities.
ACCIDENT DETAILS,"July 14, 1948",?,"Belem, Brazil",Aerovias Brasil,?,?,Douglas C-47A,PP-AVO,19113,5 (passengers:2 crew:3),5 (passengers:2 crew:3),0,The cargo plane lost control and crashed shortly after leaving the runway. The pilot did not apply the procedure recommended by the airline and attempted to make a turn after takeoff below the specified altitude of 100 meters.
ACCIDENT DETAILS,"July 16, 1948",18:00,Pacific Ocean between Hong Kong and Macao,Cathay Pacific Airways,?,Macau - Hong Kong,Consolidated OA-10 Catalina,VR-HDT,?,26 (passengers:23 crew:3),25 (passengers:22 crew:3),0,"The plane crashed after being hijacked. While trying to take control of the aircraft, one of the passengers tried to stop the hijackers, In response, one of the hijackers shot wildly striking and killing both pilots The plane went out of control and crashed. One of the hijackers survived by jumping out of the rear exit before the plane hit the water. He was held in Macao prison for three years and released in 1951.First commercial aircraft to be hijacked."
ACCIDENT DETAILS,"July 24, 1948",17:30,"Cap-des-Rosiers, Quebec, Canada",Rimouski Airlines,?,Port Meunier - Gaspé,Douglas DC-3,CF-FKY,6246,26 (passengers:23 crew:3),26 (passengers:23 crew:3),0,"The aircraft hit a mountain top at Cap-des-Rosiers, 12 miles from its destination in fog and burned."
ACCIDENT DETAILS,"July 29, 1948",?,"Tsingtao, China",Civil Air Transport,?,Tsingtao- Tsinan,Curtiss C-46D-20-CU,XT-822,22355,19 (passengers:16 crew:3),19 (passengers:16 crew:3),0,Crashed while attempting to take off. Went into a spin after taking off and plunged into the ground from about 300 ft.
ACCIDENT DETAILS,"July 29, 1948",?,"Buenos Aires, Argentina",ALFA,?,Rosario - Bueno Aires,Short Sandringham 2 (flying boat),LV-AAP,SH-02C,24 (passengers:18 crew:6),18 (passengers:16 crew:2),0,Crashed and sank near the shore of the River Plate while attempting to land in fog. Pilot error. Attempting to land atop water in conditions of fog and poor visibility which were below the prescribed minima.
ACCIDENT DETAILS,"August 01, 1948",?,"1,200 miles off Dakar, Atlantic Ocean",Air France,?,Fort de France - Port Etienne,Latecoere 631 (flying boat),F-BDRC,06,52 (passengers:40 crew:12),52 (passengers:40 crew:12),0,"Disappeared in the Atlantic on a flight from Fort. de France, Martinique to Port Etienne, Mauritania. The United States Coast Guard cutter Campbell reported finding debris on August 4 with no survivors."
ACCIDENT DETAILS,"August 01, 1948",00:00,"Karachi, Pakistan",Onzeair,?,"Fort-de-France, Martinique - Port- Etienne, Mauritania",Avro 691 Lancastrian (flying boat),AP-ACM,?,4 (passengers:0 crew:4),4 (passengers:0 crew:4),0,"Cargo flight. An error in judgement on the part of the pilot in allowing the aircraft to stall while coming in to land. The contributory causes were probably overload, badly loaded with CG too far aft, movement of load due to it not being secured."
ACCIDENT DETAILS,"August 09, 1948",?,"Port Underwood, New Zealand",New Zealand National Airways,?,?,Douglas C-47B,ZK-AOE,16383/33131,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Cargo flight.
ACCIDENT DETAILS,"August 20, 1948",?,"La Guaira, Venezuela",Avensa,?,La Guaira - Las Piedras,Douglas C-47A,YV-C-AVN,19985,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane disappeared en route.
ACCIDENT DETAILS,"August 29, 1948",17:05,"Near Winona, Minnesota",Northwest Orient Airlines,421,Chicago - Minneapolis,Martin 202,NC93044,9165,37 (passengers:33 crew:4),37 (passengers:33 crew:4),0,"Crashed following the separation of the left wing after the aircraft entered a thunderstorm. Loss of the outer panel of the left wing which separated as a result of a fatigue crack which was induced by a faulty design of a wing flange, aggravated by severe turbulence of the thunderstorm."
ACCIDENT DETAILS,"August 31, 1948",?,"Near Elizabethville, Belgium Congo",Sabena,?,Manono - Elizabethville,Douglas DC-3 (Douglas C-47A-10-DK),OO-CBL,12420,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,Crashed en route. Reasons undetermined.
ACCIDENT DETAILS,"September 02, 1948",20:15,"Near Quirindi, Australia",Australian National Airways,331,Brisbane - Sidney,Douglas DC-3,VH-ANK,9999,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"Strayed off course and struck Square Peak Mountain at an altitude of 4,600 feet."
ACCIDENT DETAILS,"October 02, 1948",10:30,"Near Trondheim, Norway",Norwegian Airlines,?,Fornebu - Hommelvik,Short Sandringham 6 (flying boat),LN-IWA,SH-52C,45 (passengers:? crew:?),19 (passengers:16 crew:3),0,Crashed in Hommelvika Bay while attempting to land in crosswinds and high seas.
ACCIDENT DETAILS,"October 12, 1948",13:00,"Near Yevlakh, Azerbaijan, USSR",Aeroflot,?,Yevlakyh - Tbilisi,Ilyushin Il12,CCCP-L1450,?,10 (passengers:4 crew:6),10 (passengers:4 crew:6),0,"Crashed after turning back towards its point of departure afer encounteing low clouds, rain and icing conditions as well as poor navigational difficulties due to poor reception of radio beacons."
ACCIDENT DETAILS,"October 21, 1948",00:35,"Prestwick Airport, Scotland",KLM Royal Dutch Airlines,?,Amsterdam - Prestwick - New York City,Lockheed 049-46-25 Constellation,PH-TEN,2083,40 (passengers:30 crew:10),40 (passengers:30 crew:10),0,"The aircraft was on a flight from Amsterdam to New York with a stopover at Prestwick Scotland. The aircraft attempted to land on Runway 32 but the crew choose to go-around due to strong cross winds and asked to land on Runway 26. While circling to line up with the runway, the aircraft ran into a heavy fog bank and crashed into high voltage power lines at an elevation of 400 feet and burst into flames. The crashed occurred 5 miles east-northeast of the airport. Improper flight procedures by the crew. Lack of information supplied to the crew by the tower. The aircraft was named ""Nijmegen"" after the old Dutch town close to the West German border."
ACCIDENT DETAILS,"October 23, 1948",14:00,"Mt. Ruapehu, New Zealand",New Zealand National Airways,?,Palmerston - Hamilton,Lockheed 10A Electra,ZK-AGK,1128,13 (passengers:? crew:?),13 (passengers:? crew:?),0,Crashed 700 feet from the summit of a mountain while en route in low visibility. Lack of navigational aids in the area contributed to the accident cause.
ACCIDENT DETAILS,"October 25, 1948",14:00,"Georgian SSR, USSR",Aerflot,?,Kluhori - Kluhori,Lisunov Li-2,CCCP-L4500,?,18 (passengers:14 crew:4),18 (passengers:14 crew:4),0,Crashed in the Caucasus Mountains in adverse weather while en route. The crew deviated from its prescribed course. Poor flight planning. Crew drank alcohol before flight.
ACCIDENT DETAILS,"October 27, 1948",16:50,"Near Edmonton, Alberta, Canada",Northwest Orient Airlines,6427,"Edmonton - Anchorage, AK",Douglas C-54A,NC88785,10406,5 (passengers:0 crew:5),2 (passengers:0 crew:2),0,Cargo flight. The captain's action in undertaking simulated emergency procedures at a dangerously low altitude.
ACCIDENT DETAILS,"November 03, 1948",10:50,"Near Glossop, England",Military - U.S. Air Force,-,RAF Scrampton - Burtonwood AFB,Boeing B-29A Superfortress,44-61999,?,13 (passengers:? crew:?),13 (passengers:? crew:?),0,"Twenty-five minutes into the flight, the pilot descended prematurely and collided with a cloud covered mountain."
ACCIDENT DETAILS,"November 04, 1948",c 05:44,"Cape Spencer, Alaska",Pacific Alaska Air Freight,?,Yakutat - Annette,Douglas DC-3,N66637,11800,17 (passengers:15 crew:2),17 (passengers:15 crew:2),0,Lost contact with the aircraft after the crew reported passing Cape Spencer. The wreckage was never found. Cause undetermined.
ACCIDENT DETAILS,"November 08, 1948",c 07:40,"Mt. Macedon, Australia",Australian National Airways,?,Melbourne - Denilquin,Douglas DC-3,VH-UZK,2003,23 (passengers:19 crew:4),3 (passengers:0 crew:3),0,Crashed into Mt. Macedon hidden in fog. The pilot deviated off course from his flight plan and failed to follow VFR flight rules.
ACCIDENT DETAILS,"November 11, 1948",18:15,"Liverpool, England",Mannin Airways,?,"Isle of Man - Dublin, Ireland",de Havilland DH-89A Dragon Rapide,G-AKOF,6538,8 (passengers:6 crew:2),7 (passengers:5 crew:2),0,Crashed after running out of fuel when diverted to Liverpool because of adverse weather.
ACCIDENT DETAILS,"November 22, 1948",?,"Near Ryzhovo, Russia",Aeroflot,?,Zyryanka - Srednekymsk,Lisunov Li-2,CCCP L-4463,?,26 (passengers:21 crew:5),23 (passengers:18 crew:5),?,"After experiencing communication problems the crew attempted to land at a small airport, stalled and crashed into the ice-covered Kolyma River. Crew error."
ACCIDENT DETAILS,"November 26, 1948",11:00,"Vehari, Pakistan",Pakistan Airways,?,Karachi - Lohore,Douglas DC-3,AP-ACE,12775,21 (passengers:16 crew:5),21 (passengers:16 crew:5),0,"The plane crashed shortly after taking off and climbing to 7,000 feet. The aircraft was seen trailing smoke before crashing in flames. The omission of a sealing washer on the carburetor fuel filter of the port engine resulting in fuel leaking on to the ignition systems, culminating in a severe oil fire which finally involved the main port fuel tanks."
ACCIDENT DETAILS,"December 05, 1948",?,"Kiangwan, China",Central Air Transport,?,?,Curtiss C-46,XT-538,?,40 (passengers:37 crew:3),9 (passengers:7 crew:2),0,"Overshot runway, crashed and burned."
ACCIDENT DETAILS,"December 06, 1948",?,"Milan, Italy",Avio Linee Italiane Avio Linee Italiane,?,Milan - Brussels,Douglas C-47,I-ETNA,4396,7 (passengers:6 crew:1),7 (passengers:6 crew:1),0,The aircraft crashed during takeoff in fog.
ACCIDENT DETAILS,"December 12, 1948",?,"Taipei, Taiwan",China National Aviation Corporation,?,Shanghai - Taipei,Douglas DC-3,?,?,10 (passengers:8 crew:2),2 (passengers:0 crew:2),0,Crashed while attempting to land.
ACCIDENT DETAILS,"December 15, 1948",06:00,"Near Bogata, Colombia",LANSA,?,Bogota - Barranquilla,Douglas C-47,C-310,13807,30 (passengers:27 crew:3),30 (passengers:27 crew:3),0,Crashed shortly after taking off from Bogata. Possible accidental detonation of fire works being carried aboard leading to the in-flight separation of the wing.
ACCIDENT DETAILS,"December 21, 1948",15:00,"Near Pilos, Greece",Ceskoslovenske Aerolinie,?,Rome - Athens,Douglas DC-3,OK-WDE,12894,24 (passengers:19 crew:5),24 (passengers:19 crew:5),0,Crashed in the Taigetos Mountains while en route after being shot down by Greek insurgents
ACCIDENT DETAILS,"December 21, 1948",14:00,"Basalt Island, Hong Kong",China National Aviation Corporation,?,Shanghai - Hong Konk,Douglas C-54B-5-DO,XT-104,18348,33 (passengers:29 crew:4),33 (passengers:29 crew:4),0,"Crashed on Balsalt Island while attempting a visual approach through clouds. The pilot came down through a hole in the overcast but became trapped when the weather closed in. He reversed course but crashed into a small mountain. Pilot error. Quentin Roosevelt, son of Teddy Roosevelt killed."
ACCIDENT DETAILS,"December 23, 1948",?,"Near Madrid, Spain",Iberia Airlines,?,Madrid - Barcelona,Douglas DC-3 (C-47-DL),EC-ABK,4256,27 (passengers:24 crew:3),27 (passengers:24 crew:3),0,Crashed into Pandols Mountain while en route.
ACCIDENT DETAILS,"December 28, 1948",c 04:13,"Off San Juan, Puerto Rico",Airborne Transport,?,San Juan - Miami,Douglas DC-3DST,N16002,1496,32 (passengers:29 crew:3),32 (passengers:29 crew:3),0,Radio contact was lost after the crew reported being 50 nm south of Miami. Departure from San Juan with known electrical problems and discharged batteries. Ditched in the Gulf of Mexico after it ran out of fuel. Offical cause unknown.
ACCIDENT DETAILS,"December 31, 1948",17:52,"Mt. Argentari, Italy",Pan African Air Charter,?,Athens - Rome - Nice,Douglas DC-3,ZS-BYX,12587,13 (passengers:8 crew:5),13 (passengers:8 crew:5),0,Crashed into Mt. Arbetello in poor visibility. Poor visibility and geographical features made recognition of terrain difficult and likely mislead the pilot into believing he was out at sea.
