,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"April 21, 1942",21:27,"Pine Creek, Australia",Guinea Airways Limited,?,Brisbane - Bachelor Field,Lockheed 14 Electra,VH-ADY,?,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,"The aircraft was on a government charter carrying US teletype operators from a course they'd completed in Brisbane. They departed Archerfield (Brisbane) at 0622 EST and refuelled at Charleville, Cloncurry, and Daily Waters, departing from Daily Waters at 1655 Central Standard time. From there a chain of events happened and they remained lost in scattered thunderstorms and drizzle and the blacked out North, being told by Darwin D/F that they were over a hundred miles north of where they really were, due to the inadequacies of the equipment at that time of day, the storms and long distance. In an attempt to force land before running out of fuel, they probably had an engine failure from fuel starvation in the lower engine as they oozed around in a slow turn where the captain would have been peering forward out of an open window, trying to locate a lighter (more grassy) spot in the bush to put down in rain. They probably would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top. The wreckage was found on 6/22/1943. We feel that they would have been very slow so as to descend rapidly when a likely spot was sighted and on increasing power on the remaining engine the Electra flipped into a vertical bank and struck a ridge top as one wing was undamaged and removed from the site when it was found. Lockheed 14s were renown as nasty buggers at low speed on one engine."
ACCIDENT DETAILS,"May 01, 1942",23:00,"Salt Lake City, Utah",United Air Lines,4,San Francisco - New York City,Douglas DST-A-207A,NC18146,1978,17 (passengers:14 crew:3),17 (passengers:14 crew:3),0,"After taking off from Salt Lake, the aircraft proceeded in the wrong direction and crashed into the side of a hill 3.8 miles northeast of the Salt Lake City Airport. The point of impact was at an elevation of 5,053 feet above sea level and about 830 feet above the airport. A deviation from the proper course, for reasons undetermined."
ACCIDENT DETAILS,"May 12, 1942",11:51,"Miles City, Montana",Northwest Orient Airlines,1,Chicago - Seattle,Douglas DC-3-A-269,NC 21714,2129,14 (passengers:10 crew:4),3 (passengers:0 crew:3),0,"The plane hit an obstruction at the end of the runway, overran the runway boundry and crashed. The failure of the captain to complete the landing run in time to avoid the obstruction at the end of the runway, for reasons undetermined, and his action in attempting to take off after striking the obstruction."
ACCIDENT DETAILS,"May 19, 1942",?,"Near Rome, Italy",LATI,?,"Rome - Tripoli, Lybia",Savoia-Marchetti SM-75,I-MELE,?,20 (passengers:? crew:?),20 (passengers:? crew:?),0,"Struck trees, crashed and burned immediately after takeoff."
ACCIDENT DETAILS,"July 01, 1942",c 12:00,"Near Premier, West Virginia",Military - U.S. Army Air Forces,?,"Battle Creek - Florence, SC",Douglas C-49E,42-56093,1976,21 (passengers:19 crew:2),21 (passengers:19 crew:2),0,"Flew into a thunderstorm and was observed in a near vertical dive before crashing to the ground. Icing, possible overloading."
ACCIDENT DETAILS,"July 07, 1942",?,"Off Broken Head, Australia",Military - Royal Australian Air Force,?,?,Lockheed Hudson,A16-198,?,10 (passengers:? crew:?),10 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"July 20, 1942",?,"Llanfair, England",Military - Royal Air Force,?,?,Lockheed Hudson,N7253,?,13 (passengers:? crew:?),13 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 13, 1942",?,"Algiers, Algeria",Air France,?,?,Liore et Olivier H-246 Air Boat,F-AREJ,403,? (passengers:? crew:?),4 (passengers:? crew:?),0,Attacked by Royal Air Force fighters. Crashed in the water while attempting to land.
ACCIDENT DETAILS,"August 21, 1942",?,?,Deutsche Lufthansa,?,?,Siebel Si-204,?,?,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,"Lufthansa chairman, Von Gablenz killed."
ACCIDENT DETAILS,"August 22, 1942",c 13:00,Trinidad,KLM Royal Dutch Airlines,?,Trinidad - Curacao,Lockheed 14 Electra,PJ-AIP,?,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"Shortly after taking off all radio contact was lost with the aircraft. Next day, the wreckage was found near the airport. The cause was never determined. Possible encounter with a severe thunderstorm."
ACCIDENT DETAILS,"August 23, 1942",?,"Invergordon, England",Military - Royal Air Force,?,?,Short Sunderland,W4026,?,14 (passengers:? crew:?),13 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"August 25, 1942",c 14:00,"Near Dunbeath, Scotland",Military - Royal Air Force,?,?,Short Sunderland (flying boat),W4026,?,14 (passengers:? crew:?),13 (passengers:? crew:?),0,"The plane crashed while on a flight to Iceland during WWII. The aircraft was part of the 228th Squadron RAF. The plane hit high ground at Eagle Rock in the Scottish Highlands in poor visibility. Possible navigational error but exact cause unknown. Prince George, Duke of Kent was among the dead."
ACCIDENT DETAILS,"September 14, 1942",?,Off West Africa,British Overseas Airways,?,"Lagos, Nigeria - Poole, England",Short S-30 (flying boat),G-AFCZ,?,18 (passengers:13 crew:5),18 (passengers:13 crew:5),0,"Possible catastrophic in-flight fire possibly related to the design of its fuel-intake system, 90 minutes after departure."
ACCIDENT DETAILS,"September 27, 1942",?,"Ameur el Ain, Algeria",Air France,?,"Marseille, France - Dakar, Senegal",Dewoitine D-342,F-ARIZ,01,25 (passengers:21 crew:4),25 (passengers:21 crew:4),0,Crashed during takeoff after an in-flight failure of a wing.
ACCIDENT DETAILS,"September 28, 1942",c 09:00,"Near Sao Paulo, Brazil",Panair do Brasil SA,?,Rio de Janeiro - Sao Paulo,Lockheed 18 Loadstar,PP-PBG,?,15 (passengers:11 crew:4),15 (passengers:11 crew:4),0,"Struck a mountain, 5 miles from its destination in adverse weather."
ACCIDENT DETAILS,"October 01, 1942",c 09:30,"Near Coamo, Puerto Rico",Military - U.S. Army Air Forces,?,Caomo - San Juan,Douglas C-39-DO (DC-2),38-524,2081,22 (passengers:17 crew:5),22 (passengers:17 crew:5),0,The aircraft made a wide descending turn with engines running roughly and crashed into a hill.
ACCIDENT DETAILS,"October 01, 1942",?,"Kunming, China",China National Aviation Corporation,?,?,Douglas C-47,69,?,? (passengers:? crew:?),? (passengers:? crew:?),?,Crashed while attempting to land after losing oil pressure on one engine.
ACCIDENT DETAILS,"October 03, 1942",19:05,"Botwood, Newfoundland",American Export Airlines,71,"New York - Botwood - Foynes, Ireland",Sirkorsky 44A (flying boat),NC41880,4401,37 (passengers:26 crew:11),11 (passengers:6 crew:5),0,"While attempting to takeoff, aircraft porpoised, attained a height of 35 ft. and then crashed into the water and broke up. Inadvertent actuation of the wing flaps to the full 35 degrees position during the take-off run, thereby rendering the aircraft excessively nose-heavy and uncontrollable."
ACCIDENT DETAILS,"October 22, 1942",?,"Budapest, Romania",Deutsche Lufthansa,7208,?,Junkers JU-52/3m,D-AYGX,7208,17 (passengers:14 crew:3),17 (passengers:14 crew:3),0,?
ACCIDENT DETAILS,"October 23, 1942",17:15,"Palm Springs, California",American Airlines / Military - USAF,28,Palm Springs - New York City,Douglas DC-3 / Lockheed B-34,NC16017,1555,13 (passengers:10 crew:3),12 (passengers:10 crew:2),0,"Midair collision between an Army bomber and airliner over Chino Canyon near Palm Springs at 9,000 feet destroying the rudder of the DC-3. All 12 aboard the DC-3 were killed. The Lockheed B-34 landed safely with minor damage. The reckless and irresponsible conduct of the bomber pilot, William Wilson, in deliberately maneuvering a bomber in dangerous proximity to an airliner in an unjustifiable attempt to attract the attention of the first officer, his friend aboard the airliner. Composer and song writer Ralph Rainger, 41, killed.`"
ACCIDENT DETAILS,"October 30, 1942",?,Norway,Military - Royal Air Force,?,?,Handley Page HP-57 Halifax,W7773,?,10 (passengers:? crew:?),10 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"November 17, 1942",?,"Near Kranoyarsk, Russia",Kranoyarskie Vozhjushnye Trassy,?,Kranoyarsk - Kirensk,Grazhdansky Vozdushnyi Flot,SSSR-L-3965,?,20 (passengers:16 crew:4),20 (passengers:16 crew:4),0,Stalled immediately after becoming airborne and crashed. Icing.
ACCIDENT DETAILS,"December 12, 1942",?,"Near Tashkent, Russia",Aeroflot,?,Shardzhev - Tashkent,Tupolev A.N.T. 20bis,SSSR-L-760,?,36 (passengers:30 crew:6),36 (passengers:30 crew:6),0,"While attempting to land, the attitude of the plane became almost vertical after which it dove into the ground and exploded. It was reported that after the captain left his seat a passenger disengaged the autopilot con assumed control of the plane."
ACCIDENT DETAILS,"December 15, 1942",01:22,"Fairfield, Utah",Western Airlines,1,Salt Lake - Las Vegas - Burbank,Douglas DC-3A,NC16060,1900,19 (passengers:15 crew:4),17 (passengers:13 crew:4),0,"Crashed after performing a violent maneuver. Failure of the left, or possibly both wing tips and of the horizontal tail surfaces as a result of a sever pull-up which caused unusual and abnormally high air loads. The reason the pull-up maneuver was not determined."
ACCIDENT DETAILS,"December 19, 1942",c 16:00,"Near Vienna, Austria",DDL,?,"Copenhagen, Denmark - Budapest, Hungary",Junkers JU-52/3m,OY-DAL,5610,18 (passengers:16 crew:2),18 (passengers:16 crew:2),0,Crashed while attempting to land at Vienna to refuel.
ACCIDENT DETAILS,"December 20, 1942",c 19:00,"Near Chilliwack, British Columbia, Canada",Canadian Pacific Air Lines,?,Prince George - Vancouver,Lockheed 14-H2 Super Electra,CF-CPD,?,13 (passengers:10 crew:3),13 (passengers:10 crew:3),0,"Crashed into the slopes of M.t Cheam at 7,000 feet. Possible complete electrical failure resulting in the deviation from the prescribed route."
