,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"March 19, 1982",10:30,"Leesburg, Florida",Private,?,None,Beechcraft Bonanza F35,N567LT,D-4114,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,"Randy Rhoads, 25, lead guitarist for heavy metal star Ozzy Osbourne was killed when the plane in which he was a passenger crashed into a tour bus and a house. The pilot was attempting to buzz Osbourne's tour bus when after several attempts, the left wing struck the side of the bus puncturing it in two places approximately half way down the right side. The plane was thrown over the bus, hit a pine tree, severing it approximately 10 feet up from the bottom, before it crashed into the garage of a house. The plane was an estimated 10-11 feet off the ground traveling at approximately 120 - 150 knots during final impact. Several other members of the group were inside the bus but were not hurt. The pilot, Andrew Aycock's medical certificate (3rd class) had expired, making his pilots license invalid. All three aboard, Rhoads, Rachel Youngblood, the groups hairdresser and the pilot were killed. Poor judgement by the pilot in buzzing the bus and misjudging clearance of obstacles."
ACCIDENT DETAILS,"March 19, 1982",21:10,"Near Woodstock, Illinois",Military - U.S. Air Force,?,?,Boeing KC-135C,58-0031,17776,27 (passengers:23 crew:4),27 (passengers:23 crew:4),0,"Crashed 40 miles northwest of Chicago O'Hare Airport where it was to have landed. Exploded and dove in an almost vertical attitude from a height of 13,700 ft. into a wooded area, exploded and burned. Most probably overpressurization under the cargo floor and ignition of fuel vapor."
ACCIDENT DETAILS,"March 20, 1982",?,"Branti Airport, Indonesia",Garuda Indonesia Airlines,?,Jakarta - Bandar,Fokker F-28 Fellowship 1000,PK-GVK,11078,27 (passengers:23 crew:4),27 (passengers:23 crew:4),0,"The plane overran the runway in heavy rain, crashed into a field and burned while attemping to land."
ACCIDENT DETAILS,"March 26, 1982",?,"Queate, Colombia",Aeropesca Colombia,?,Villavicencio - Bogota,Vickers Viscount 745D,HK-2382,212,21 (passengers:15 crew:6),21 (passengers:15 crew:6),0,Crashed into a mountain during poor weather conditions.
ACCIDENT DETAILS,"April 11, 1982",17:35,"Near Tanana, Alaska",Air Taxi - Tundra Copters,?,"Banddanack, AK - Fairbanks, AK",Hughes 369D,N11058,210901D,3 (passengers:2 crew:1),3 (passengers:2 crew:1),0,The aircraft crashed on a snow covered mountain slope in a steep left bank in overcast and snow showers. Continued VFR flight into IFR conditons.
ACCIDENT DETAILS,"April 13, 1982",14:40,"Near Erzurum, Turkey",Military - U.S. Air Force,?,Erzurum - Incirlik,Lockheed C-130H,74-1678,4645,27 (passengers:19 crew:8),27 (passengers:19 crew:8),0,Failure of the No.4 engine followed by separation of the engine and propeller of the No.3 engine. Overpressurization of the right wing resulting in an explosion and in-flight fire. A Mayday was received from the aircraft before it fell and crashed into mountainous terrain and burst into flames. Attachment bolts to support the No. 4 engine had not been installed.
ACCIDENT DETAILS,"April 26, 1982",16:45,"Near Yangshuo, Guangxi, China",CAAC,3303,Guangzhou - Guilin,Hawker Siddeley Trident 2E,B-266,2170,112 (passengers:104 crew:8),112 (passengers:104 crew:8),0,The aircraft struck a mountain in heavy rain during a landing attempt.
ACCIDENT DETAILS,"April 28, 1982",21:34,"Hakalau, Hawaii",Air Taxi,?,"Hilo, HI - Honalulu, HI",Beechcraft E18S,N6911,BA-445,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"The aircraft departed Hilo on the last leg of a 3rd flight. A few minutes after takeoff, the pilot called the tower to ask for a return and indicated he had a difficulty. No further transmission was made. Witnesses heard intermittent engine sputtering and then the whine of a high speed dive. The aircraft impacted in a sugar cane field at a steep angle. Reason for occurrence undetermined."
ACCIDENT DETAILS,"April 30, 1982",?,Gulf of Thailand,Okanagan Helicopters,?,?,Sikorsky S-76,C-GIMF,760038,13 (passengers:? crew:?),13 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"May 09, 1982",?,"Off Aden, Yemen",Alyemda,?,?,de Havilland Canada DHC-7-103,7O-ACK,015,49 (passengers:45 crew:4),47 (passengers:45 crew:2),0,Crashed into the ocean during an approach 2 km short of the runway.
ACCIDENT DETAILS,"May 12, 1982",?,"Judsonia, Arkansas",Military - U.S. Air Force,?,Training,Lockheed C-130E Hercules,64-0543,4033,7 (passengers:0 crew:7),7 (passengers:0 crew:7),0,Lost a wing and crashed.
ACCIDENT DETAILS,"May 19, 1982",19:15,South Atlantic Ocean,Military - Royal British Navy,?,?,Westland Sea King HC-4 (helicopter),ZA-294,?,30 (passengers:? crew:?),21 (passengers:? crew:?),0,"The helicopter, carrying troops from one ship to another during the Falkland Islands war, crashed into the Atlantic Ocean. Possible bird strike or component failure."
ACCIDENT DETAILS,"May 25, 1982",?,"Brazilia, Brazil",VASP,?,?,Boeing B-737-200,PP-SMY,20907,118 (passengers:112 crew:6),2 (passengers:2 crew:0),0,The aircraft broke in two after a hard landing. The pilot's misuse of rain repellant caused an optical illusion.
ACCIDENT DETAILS,"May 28, 1982",?,"Off Natuma Island, Indonesia",Pelita Air Service,?,?,Aerospatiale 330G Puma,PK-PDU,1258,10 (passengers:? crew:?),10 (passengers:? crew:?),0,The helicopter crashed into the sea.
ACCIDENT DETAILS,"June 01, 1982",14:40,"Near Songnam-si, South Korea",Military - Republic of South Korea Air Force,?,?,Fairchild C-123,56-4391,?,53 (passengers:49 crew:4),53 (passengers:49 crew:4),0,Crashed in poor weather conditions after taking off with paratroopers.
ACCIDENT DETAILS,"June 08, 1982",02:25,"Near Pacatuba, Brazil",VASP,168,Rio de Janerio - Fortaleza,Boeing B-727-212A,PP-SRK,21347/1282,137 (passengers:128 crew:9),137 (passengers:128 crew:9),0,"The aircraft crashed into a 2,500 ft. mountain (Serra da Aratanha) during an approach in heavy rain and fog. Despite two altitude alert system warnings and the co-pilot's warning of the mountains ahead, the captain continued to descend below the minimum descend altitude. Non-observance of air traffic and carrier's procedures."
ACCIDENT DETAILS,"June 12, 1982",?,"Tabatinga, Brazil",TABA,?,Eirunepe - Tabatinga,Fairchild-Hiller FH-227B-LCD,PT-LBV,536,44 (passengers:40 crew:4),44 (passengers:40 crew:4),0,The plane crashed into the tower during an approach in adverse weather conditions.
ACCIDENT DETAILS,"June 22, 1982",?,"Bombay, India",Air India,?,Kuala Lumpur - Mumbai,Boeing B-707-437,VT-DJJ,17723/100,111 (passengers:99 crew:12),17 (passengers:15 crew:2),0,"The crew initiated a go-around after a heavy landing and a subsequently bounced lifted off the runway but descended back onto the ground and broke up. Deliberate reduction of engine power by the pilot 12 seconds prior to first impact due to altitude unawareness resulting in a high rate of descent and very hard landing. The aircraft was named ""Gaurishankar."""
ACCIDENT DETAILS,"June 24, 1982",20:44,"Mount Galunggung, Indonesia",British Airways,009,Kuala Lampur - Perth,Boeing B-747,G-BDXH,21635/365,257 (passengers:247 crew:10),0 (passengers:0 crew:0),0,"The aircraft flew into a plume from a volcanic eruption at 37,000 feet during the night. All engines failed and the windshield lost transparency because of pitting. The first engine was restarted at 12,000 feet, followed by the other three and the plane landed safely at Jakarta. The aircraft was named ""City of Edinburgh."""
ACCIDENT DETAILS,"June 28, 1982",10:49,"Southern Belarus, USSR",Aeroflot,8641,Leningrad - Kiev,Yakovlev YAK-42,CCCP-42529,8040104,132 (passengers:124 crew:8),132 (passengers:124 crew:8),0,"From an altitude of 30,000 ft., a malfunction occurred causing the aircraft to crash 125 miles from its destination. In-flight failure and jamming of stabilizer screw-jack mechanism due to wear."
ACCIDENT DETAILS,"July 03, 1982",?,"Oganda, Gabon",Air Affaires Gabon,?,?,Cessna 404 Titan,TR-LYQ,404--425,12 (passengers:? crew:?),12 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"July 06, 1982",00:35,"Near Moscow, Russia",Aeroflot,411,Moscow - Dakar,Ilyushin IL-62M,CCCP-86513,4037536,90 (passengers:80 crew:10),90 (passengers:80 crew:10),0,The aircraft crashed and burned in field shortly after takeoff. Failure of the aircraft's power plant fire warning system due to design deficiencies which resulted in false fire indications in both engines.
ACCIDENT DETAILS,"July 09, 1982",16:09,"Kenner, Louisiana",Pan American World Airways,759,New Orleans - Las Vegas,Boeing B-727-235,N4737,19457/518,145 (passengers:138 crew:7),145 (passengers:138 crew:7),8,"The aircraft crashed during a thunderstorm, 29 seconds after taking off from New Orleans International Airport. The plane reached an altitude of 95 to 150 feet and then began to descend and crashed into trees and houses bursting into flames. Microbust induced windshear. Limited capability of current ground-based low-level windshear detection technology. The aircraft was named ""Clipper Defiance."""
ACCIDENT DETAILS,"July 11, 1982",?,"Jolo, Philippines",Philippine Air Lines,480,?,Hawker Siddeley HS-748-209 Srs. 2,RP-C1014,1636,30 (passengers:25 crew:5),4 (passengers:3 crew:1),0,Takeoff was aborted at V1 when the crew heard unusual sounds from the No.1 engine. The aircraft overran the runway and came to rest against a wall and some vehicles. Misjudged speed and distance and delayed action in aborting the takeoff.
ACCIDENT DETAILS,"July 14, 1982",20:49,"Oxbow, Oregon",Air Taxi - Hell's Canyon Navigation Company,?,"Imnaha, OR - Fort Fairfield, ME",Cessna 172F,N8230U,17252130,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"During the final approach the aircraft was observed to descend to approximately 50 feet above the river and then execute a pullup and begin a left turn to either reenter a left downwind or reverse the direction of landing. The pilot lost control, the left wing dropped, the nose pitched down and the aircraft impacted the ground at the river's edge. Inadvertent stall by the pilot in command. Aircraft's weight and balance exceeded limits."
ACCIDENT DETAILS,"July 23, 1982",02:30,"Castaic, California",Western Helicopter,?,Movie set,Bell UH-1B Huey Helicopter,N87701,6414038,1 (passengers:? crew:?),0 (passengers:? crew:?),3,"During the filming of ""Twilight Zone, The Movie"", a helicopter crashed, killing actor Vic Morrow, 53, and two child actors. The helicopter was hovering low over a make believe Vietnamese village when an explosive charge from the special effects hit the tail rotor of the helicopter sending it crashing to the ground. One child, Rene Chen, 6, was crushed to death with the right skid. Vic Morrow and the other child, Myca Dinh Le, 7, were decapitated. Criminal charges against the production company were eventually dismissed in a much publicized trial. The civil trial ended in awards of 2 million dollars to the families of each of the children and $700,000 to the estate of Vic Morrow."
ACCIDENT DETAILS,"July 24, 1982",16:00,"Near Sitka, Alaska",Air Taxi - Bellair,?,"Sitka, AK - Warm Springs, AK",Cessna A185F,N9682Q,18503786,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,Impacted the side of a mountain shortly after taking off. Improper in-flight planning. Proper alititude not maintained. Improper use of flight controls.
ACCIDENT DETAILS,"August 04, 1982",04:10,"Concord, New Hampshire",Air Taxi - Coastal Air Services,?,"Groton, CT - Concord, CT",Piper PA-28-161,N81786,28-8016216,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,Collided with trees on approach. Weather briefing recommended no VFR flight. VFR flight into IFR conditions.
ACCIDENT DETAILS,"August 11, 1982",?,Pacific Ocean,Pan American World Airways,830,Tokyo - Honolulu,Boeing B-747-121,N754PA,19658/47,? (passengers:? crew:?),1 (passengers:? crew:?),0,"A sixteen-year-old boy was killed when a bomb detonated under a seat cushion. The explosion caused minor damage and the plane landed safely at Honolulu. The bomb was placed onboard by Mohammed Rashed, a Jordanian terrorist with the May 15 Organization."
ACCIDENT DETAILS,"August 12, 1982",?,"Mindat, Myanmar",Burma Airways,?,?,de Havilland Canada DHC-6 Twin Otter 300,XY-AEB,501,8 (passengers:5 crew:3),8 (passengers:5 crew:3),0,Hit high ground.
ACCIDENT DETAILS,"August 14, 1982",c 09:00,"Near Managua, Nicaragua",Military - Nicaraguan Air Force,?,Managua - El Rodeo,Arava 201,223,?,20 (passengers:? crew:?),20 (passengers:? crew:?),0,Rolled to the right and crashed from an altitude of 500 ft. shortly after becoming airborne.
ACCIDENT DETAILS,"August 14, 1982",17:07,"Sukhumi, Georgia, USSR",Aeroflot / Aeroflot,?,Sukhumi - Kutaisi,Let 410UVP Turbojet / Tupolev TU-134V,67191 / 65836,781120 / 17113,11 (passengers:9 crew:2),11 (passengers:9 crew:2),0,Ground collision. Eleven killed on the LET and none on the Tupolev.
ACCIDENT DETAILS,"August 20, 1982",?,"Off Castries, Saint Lucia",Inter Island Air Services,?,?,Britten-Norman BN-2A Islander,VP-LAE,160,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,Crashed into the sea.
ACCIDENT DETAILS,"August 31, 1982",14:30,"Knotsville, Tennessee",Military - U.S. Air Force,?,Training,Lockheed C-141B,64-0652,300-6065,9 (passengers:0 crew:9),9 (passengers:0 crew:9),0,Impacted a mountain.
ACCIDENT DETAILS,"September 01, 1982",?,"Near Valladolid, Ecuador",Aerolineas Condor,?,Zumba - Loja,de Havilland Canada DHC-4A Caribou,HC-BHZ,249,44 (passengers:41 crew:3),44 (passengers:41 crew:3),0,Flew into a mountain in the Andes after the pilot became disoriented in a low ceiling.
ACCIDENT DETAILS,"September 04, 1982",?,"Rio Branco, Brazil",Cia Brasiliera de Tratores,?,?,Gates Learjet 25B,PT-JBQ,25B-119,10 (passengers:8 crew:2),10 (passengers:8 crew:2),0,The plane ran out of fuel on the third approach in poor weather.
ACCIDENT DETAILS,"September 11, 1982",12:50,"Near Mannheim, West Germany",Military - U.S. Army,?,?,Boeing Vertol CH-47C (helicopter),74-22292,?,46 (passengers:42 crew:4),46 (passengers:42 crew:4),0,Crashed after experiencing catastrophic mechanical failure and separation of one of the rotors. The aircraft was carrying French and German sky divers as part of Mannheim's 375 birthday celebration. Bearing failure in the forward transmission pack.
ACCIDENT DETAILS,"September 13, 1982",c 12:00,"Near Malaga, Spain",Spantax,995,Malaga - New York City,McDonnell Douglas DC-10-30CF,EC-DEG,46962/238,394 (passengers:381 crew:13),50 (passengers:47 crew:3),0,The aircraft crashed during takeoff after intense vibration caused by a blown retreaded tire. The crew aborted the takeoff above VR and overran the runway. They also failed to apply reverse thrust symmetrically.
ACCIDENT DETAILS,"September 17, 1982",09:30,"Near Nondalton, Alaksa",Air Taxi - Lake Clark Flying Service,?,"Nondalton, AK - Port Alsworth, AK",Robertson C-U206F,N33249,U20602694,5 (passengers:4 crew:1),4 (passengers:3 crew:1),0,Shortly after takeoff from Hudson Lake the left wingtip contacted the water causing the aircraft to cartwheel. The aircraft came to rest inverted & floated for a short time before sinking. Poor judgement by the pilot in command. Unfavorable wind and weather conditions.
ACCIDENT DETAILS,"September 18, 1982",?,"Two Bridge Lake, British Colombia, Canada",Central Mountain Air Services,?,?,de Havilland Canada DHC-3 Otter,C-FDJA,459,5 (passengers:? crew:?),5 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"September 21, 1982",11:00,"Near Kotzbue, Alaska",Air Taxi - Baker Aviation,?,"Kiana, AK - Kotzebue, AK",Cessna U206G,N5331X,U20605650,6 (passengers:5 crew:1),4 (passengers:3 crew:1),0,"The aircraft engine lost power over water of Hotham Inlet. Due to low altitude, the pilot had to ditch the aircraft. The aircraft sank almost immediately. Because of pilot's radio call two passengers were rescued. Reason for occurrence undetermined"
ACCIDENT DETAILS,"September 29, 1982",?,"Luxembourg, Luxembourg",Aeroflot,343,Moscow - Luxembourg,Ilyushin IL-62M,CCCP-86470,72503,77 (passengers:66 crew:11),14 (passengers:? crew:?),0,"The aircraft swerved to the right after landing, sideswiped a water tower, crashed into a building and continued into a revine where it exploded and burned. Failure of the control mechanism on the No.1 engine reverser."
ACCIDENT DETAILS,"October 20, 1982",?,Atlantic Ocean,Air Taxi,?,"Anguilla - St. Thomas, VI",Piper PA-31,N777A,?,8 (passengers:7 crew:1),8 (passengers:7 crew:1),0,The aircraft disappeared en route. Reasons for occurrence undetermined.
ACCIDENT DETAILS,"November 17, 1982",?,Off Taiwan,Far Eastern Air Transport,?,?,Bell 212,B-2311,30575,15 (passengers:? crew:?),15 (passengers:? crew:?),0,The helicopter crashed into the sea.
ACCIDENT DETAILS,"November 23, 1982",22:40,"Cullman, Alabama",Air Taxi -Central American International,?,"Cullman, AL - Louisville, KY",Beechcraft 95-B55,N18411,?,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,"After takeoff from Runway 1, the aircraft was observed to climb in a steep attitude into the clouds. The aircraft crashed in a near vertical attitude about 3/4 mi from the runway on a bearing of 050 degrees. Reason for occurrence undetermined."
ACCIDENT DETAILS,"November 29, 1982",?,"Lubango, Angola",TAAG Angola Airlines,?,?,Antonov AN-26,D2-TAB,4607,15 (passengers:9 crew:6),15 (passengers:9 crew:6),0,Flew into a mountain while descending for a landing.
ACCIDENT DETAILS,"November 30, 1982",?,"Quetame, Colombia",Aerolineas Centrales de Colombia,?,?,de Havilland Canada DHC-6 Twin Otter 310,HK-2536,713,22 (passengers:20 crew:2),22 (passengers:20 crew:2),0,"Crashed into a mountain. Flying under VFR in IFR conditions, navigation error and lack of adequate training."
ACCIDENT DETAILS,"December 01, 1982",22:05,"Douglassville, Pennsylvania",Air Taxi - Basco Flying Service Inc.,?,"Philadelphia, PA - Pottstown, PA",Piper PA-32-260,N32750,32-7500008,5 (passengers:4 crew:1),3 (passengers:3 crew:0),0,The pilot made an approach at Douglassville to the missed approach point where the pilot lost sight of the beacon. He began to make a missed approach. When the pilot advanced the throttle no increased engine noise was heard. The plane continued to lose speed until it crashed into trees at 440 Ft. MSL. For reasons undetermined.
ACCIDENT DETAILS,"December 07, 1982",19:10,"Near Pueblo, Colorado",Pioneer Airlines,?,"Sante Fe, NM - Pueblo, CO",Swearingen SA.227AC Metro III,N30093,AC-449,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,The cargo plane flew into a hill while descending to land. The pilot may have had a physical imparement.
ACCIDENT DETAILS,"December 09, 1982",c14:30,"Near San Andres de Bocay, Nicaragua",Military - Nicaraguan Air Force,?,?,Mil Mi-8 (helicopter),265,?,88 (passengers:84 crew:4),84 (passengers:84 crew:0),0,Shot down by Sandinistan rebels.
ACCIDENT DETAILS,"December 09, 1982",13:27,"La Serena, Chile",Aeronor Chile,304,Santiago - La Serena,Fairchild F-27J,CC-CJE,0063,46 (passengers:42 crew:4),46 (passengers:42 crew:4),0,"While on approach, the aircraft suddenly banked to the left and went into a steep descent and crashed. Inadequate flight procedures by the pilot in command after experiencing a loss of power in the left engine. Inadequate flight planning by the pilot-in-command in coordinating the adoption of measures and applying procedures to successfully remedy a stall condition caused by total loss of power in the left engine when the aircraft was flying at low altitude on final approach to land."
ACCIDENT DETAILS,"December 09, 1982",13:10,"Near Klawock, Alaksa",Air Taxi - Tyee Airlines Inc.,?,"Ketchikan, AK - Craig, AK",de Havilland DHC-2,N68081,906,8 (passengers:6 crew:2),8 (passengers:6 crew:2),0,Took off and crashed into rising terrain in fog. Improper inflight planning by pilot in command. Clouds and fog prevailed at the time.
ACCIDENT DETAILS,"December 15, 1982",18:40,"Defiance, Ohio",Air Taxi - Custom Air Transport Inc.,?,"Columbus, OH - Difiance, OH",Cessna T210,N297EB,T21062305,2 (passengers:1 crew:1),2 (passengers:1 crew:1),0,The aircraft crashed during a non-precision approach in weather that was below minimums for that type of approach. Minimum descent altitude not maintained by pilot in command.
ACCIDENT DETAILS,"December 22, 1982",?,"Mesvres, France",Rijnmond Air Services,?,?,Piper PA-31-350 Chieftain,PH-TSM,31-7852161,10 (passengers:? crew:?),10 (passengers:? crew:?),0,?
ACCIDENT DETAILS,"December 23, 1982",20:44,"Rostov-on-Don, Russia",Aeroflot,?,Rostov-on-Don - Krasnovodsk,Antonov AN-26,CCCP-26627,5208,16 (passengers:0 crew:16),16 (passengers:0 crew:16),0,"Inadequate and untimely actions of the crew in retracting the flaps after takeoff, which resulted in severe loss of height and collision with obstacles. Overloaded,"
ACCIDENT DETAILS,"December 24, 1982",?,"Guangzhou, China",CAAC,?,?,Ilyushin IL-18B,B-202,189001401,69 (passengers:58 crew:11),25 (passengers:25 crew:0),0,A passenger's cigarette caused a fire in the cabin which led to an oxygen tank exploding.
